# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 21:37:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/6sjo918v.json
# init = 2 (Default)
# random
#   seed = 66823
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-den_Word2Vec_j.h-nonsems/hreg-20250511163733_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.517581
# Diagonal elements of inverse mass matrix:
# 2.42283e-05, 1.76697e-05, 0.000113018, 0.000114358, 9.60496e-05, 0.000143703, 0.000128902, 0.000126361, 0.000217802, 0.000176293, 0.000164371, 0.00013684, 0.000111917, 0.000114188, 0.000118659, 0.000127478, 0.000112519, 0.000134384, 0.000126883, 0.000148228, 0.000159839, 0.00012597, 0.000145194, 0.000154421, 0.000168097, 0.000156994, 0.000154373, 0.000149941, 0.000123082, 0.00192907, 0.000787445, 0.000386056, 0.0740732, 0.0813208, 0.0922106
-33875.3,0.780157,0.517581,3,7,0,33893.4,-0.00477338,0.973175,0.151531,-0.0448371,0.236512,0.106142,0.308128,0.153661,0.0672548,0.0998442,0.263347,0.167092,-0.0381054,0.0730597,0.0723115,0.0250455,0.167601,0.121962,0.159335,0.159823,-0.0502228,-0.0104297,0.0516786,0.00391941,-0.0276581,0.00902495,-0.0105136,-0.0992139,-0.00497744,0.179945,0.129298,-0.0227671,0.0887941,0.0711585,0.0788969,-34125
-33880.5,0.823293,0.517581,3,7,0,33894.5,-0.00506402,0.973585,0.14204,-0.0482586,0.277719,0.110476,0.301933,0.126728,0.0346549,0.0782739,0.25151,0.1491,-0.0419154,0.10073,0.101043,0.020029,0.19968,0.106601,0.157527,0.179385,-0.0476041,-0.0203544,0.0443989,0.028352,-0.0412793,-0.00551281,-0.0274964,-0.154319,-0.0156094,0.116036,0.0974954,-0.0187418,0.125646,0.0813114,0.0580511,-34147.1
-33886,0.83363,0.517581,3,7,0,33900.6,-0.0102757,0.977869,0.138203,-0.0423283,0.24158,0.118236,0.315208,0.180107,0.079928,0.107427,0.234921,0.163811,-0.0349687,0.0888427,0.0645842,0.0107334,0.142128,0.153769,0.155965,0.149172,-0.0696057,-0.0131569,0.0203788,-0.00238747,-0.00895118,-0.00749278,-0.0241294,-0.0870571,0.00265706,0.178782,0.11651,-0.0119921,0.123623,0.0732922,0.0371322,-34108.7
-33879.1,0.949651,0.517581,3,7,0,33908.3,-0.00860841,0.972766,0.128264,-0.0543625,0.26659,0.115886,0.309465,0.125039,0.0221865,0.0806436,0.255609,0.156484,-0.0232646,0.120826,0.0880792,0.00547375,0.188092,0.105239,0.151813,0.168028,-0.0416949,-0.0347018,0.0411447,0.0357352,-0.0256929,0.00389405,-0.0260578,-0.147667,-0.00934068,0.102851,0.0940056,-0.0167566,0.129604,0.0775652,0.0565928,-34137.6
-33871.4,0.989583,0.517581,3,7,0,33889.9,-0.00679631,0.973942,0.133949,-0.0597833,0.260016,0.109951,0.301008,0.160084,0.0458289,0.104439,0.26548,0.159655,-0.0223442,0.106401,0.0795517,0.0233799,0.183219,0.119782,0.164014,0.15464,-0.057714,-0.0302373,0.0195663,0.0186856,-0.0227386,-0.0152773,-0.0074465,-0.133387,-0.00592418,0.14536,0.10944,0.00154969,0.0969964,0.132455,0.0938932,-34134.7
-33871.5,0.668198,0.517581,3,7,0,33890.8,-0.00698958,0.972369,0.13239,-0.047665,0.249076,0.126092,0.302613,0.157211,0.0476197,0.084858,0.238667,0.154962,-0.0396231,0.0792157,0.0903255,0.0171596,0.164902,0.11417,0.142037,0.159345,-0.0406671,-0.00977753,0.0332158,0.0187987,-0.02814,-0.00709349,-0.024505,-0.13241,0.016071,0.166594,0.0943079,0.021678,0.139691,0.0481052,0.0870238,-34095.7
-33885.5,0.6463,0.517581,3,7,0,33897.4,-0.00419033,0.971825,0.15464,-0.0575713,0.265478,0.0903312,0.300729,0.150007,0.0578536,0.10443,0.246166,0.166994,-0.0358079,0.0938127,0.101674,0.0125158,0.153734,0.153903,0.174828,0.141837,-0.0509619,-0.0173971,0.0398882,0.024017,-0.00732958,-0.0156525,-0.0143359,-0.113752,0.0295385,0.163037,0.113198,-0.0525962,0.12599,0.0994543,0.0385865,-34146.1
-33872,1,0.517581,3,7,0,33897.2,-0.0143969,0.971457,0.14842,-0.0453838,0.26642,0.0914475,0.301682,0.152642,0.0625808,0.0878388,0.243181,0.158851,-0.0501641,0.0923207,0.0755762,0.00893935,0.1671,0.138655,0.159709,0.161064,-0.0480356,-0.0163298,0.0315991,0.0173635,-0.0212473,0.00804213,-0.0411851,-0.109933,0.0211084,0.0846787,0.146197,-0.0197569,0.117578,0.0893551,0.0505921,-34125
-33871.5,0.604918,0.517581,3,7,0,33897.1,-0.00794973,0.969595,0.141034,-0.0449374,0.242389,0.127077,0.320282,0.160695,0.0400105,0.112828,0.2589,0.159706,-0.0168034,0.07662,0.0807685,0.0157265,0.178114,0.123992,0.149891,0.172505,-0.0501126,-0.0264541,0.0378321,0.0223687,-0.0223879,-0.00265288,-0.00736758,-0.137034,-0.0228795,0.163266,0.066411,-0.0293549,0.128447,0.067727,0.0511855,-34158.4
-33871.9,0.878777,0.517581,3,7,0,33882.3,-0.0109949,0.973506,0.135476,-0.0517282,0.284364,0.102684,0.294074,0.150027,0.0614106,0.0811519,0.246442,0.142838,-0.0405357,0.109673,0.0806729,0.0116323,0.164171,0.137395,0.162539,0.149791,-0.0506092,-0.019377,0.029292,0.0105868,-0.0206434,-0.00880983,-0.0514654,-0.114094,0.0130858,0.141524,0.162038,-0.02144,0.103721,0.09798,0.0436179,-34106.9
-33875.1,0.869973,0.517581,3,7,0,33889.2,-0.00533625,0.972163,0.144524,-0.0520237,0.28284,0.12706,0.316527,0.157889,0.0484259,0.0903769,0.237416,0.143269,-0.00238615,0.0938546,0.0793689,0.0184108,0.167465,0.123391,0.165513,0.175699,-0.0346752,-0.0251324,0.00207433,0.011718,-0.0304644,-0.0175254,-0.0165556,-0.144844,0.0137247,0.175219,0.108229,-0.0319702,0.116557,0.0629037,0.0404838,-34142.9
-33866.7,0.967417,0.517581,3,7,0,33885.8,-0.0102957,0.974051,0.137615,-0.041717,0.241298,0.111896,0.299691,0.144954,0.032688,0.0975757,0.250906,0.154247,-0.0497556,0.0931616,0.0793153,0.0162746,0.17133,0.134089,0.153022,0.139576,-0.0559107,-0.0128107,0.0575822,0.0310449,-0.0211313,0.0034541,-0.0321533,-0.121359,0.0020345,0.15989,0.0912527,-0.0200704,0.129812,0.0709648,0.0734807,-34101.1
