# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 04:58:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/txmnbax2.json
# init = 2 (Default)
# random
#   seed = 6338
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_SciBERT_j/hreg-20250420235818_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.510694
# Diagonal elements of inverse mass matrix:
# 2.5009e-05, 1.77769e-05, 9.30788e-05, 0.000133373, 0.000143858, 0.000133254, 9.46729e-05, 0.000139755, 0.000135209, 0.000175687, 0.000117061, 0.000190954, 0.0843819
-35105.3,0.857347,0.510694,3,7,0,35110.5,-0.00687567,0.995502,-0.00829055,-0.0432051,-0.0483843,0.0374437,-0.00405362,-0.0159179,-0.0387524,0.0106968,-0.0381696,-0.000412819,0.042558,-33269.9
-35107.2,0.899196,0.510694,3,7,0,35110.2,-0.0165834,0.998579,-0.00530214,-0.0495558,-0.0257465,0.0512633,0.0378483,-0.00495495,-0.052857,0.0114183,-0.0186937,-0.00572754,0.0338727,-33278.3
-35105.5,0.982711,0.510694,3,7,0,35111.1,-0.00626327,0.99532,-0.00845403,-0.0441967,-0.0440269,0.027551,-0.00993606,-0.0165804,-0.0371532,-0.000686491,-0.0397257,-0.0159615,0.0282695,-33268.7
-35101.6,0.99703,0.510694,3,7,0,35107.1,-0.01232,0.998243,-0.00862534,-0.0427497,-0.0485693,0.0324532,0.0148736,-0.0109081,-0.0414002,0.00665325,-0.0277596,-0.0176852,0.0354507,-33270.6
-35102.6,0.965731,0.510694,3,7,0,35103.7,-0.0115974,0.995215,-0.0100159,-0.0531918,-0.0291897,0.0504405,0.0229529,-0.0151186,-0.0472764,0.0139287,-0.0357019,-0.00711261,0.0311419,-33274.2
-35103.6,0.881148,0.510694,3,7,0,35107.5,-0.0132338,0.996897,-0.0156589,-0.0391966,-0.0409186,0.0158783,0.00110291,-0.0106903,-0.0449985,-0.00561617,-0.0223455,-0.0148695,0.0250819,-33269.8
-35105,0.865418,0.510694,3,7,0,35109.6,-0.0127339,0.996312,-0.0255986,-0.0453227,-0.0522722,0.0404329,0.014982,0.00144019,-0.0305779,0.0101375,-0.0212332,-0.0164432,0.0262244,-33270.5
-35104.9,0.924496,0.510694,3,7,0,35110.4,-0.0133788,0.997326,0.00679706,-0.0408771,-0.0402775,0.0330091,0.0107052,-0.0219473,-0.0512802,-0.0115745,-0.0474611,-0.0137099,0.0324564,-33272.4
-35108.3,0.809428,0.510694,3,7,0,35113.9,-0.0093978,0.995427,-0.00574882,-0.0469707,-0.0241708,0.0645039,0.00631848,0.00201977,-0.0401932,0.000187642,-0.00734491,-0.0123767,0.0378898,-33274.7
-35109.7,0.843806,0.510694,3,7,0,35119.1,-0.00573727,0.997395,0.00179428,-0.0545851,-0.0249191,0.0398681,-0.00788659,-0.0269801,-0.0247778,0.00585641,-0.0351051,-0.000464126,0.0352363,-33268.1
-35106.4,0.873391,0.510694,3,7,0,35119.7,-0.0146538,0.995166,-4.42154e-05,-0.0398934,-0.0300871,0.0460631,0.0182839,-0.00244947,-0.065087,-0.0148918,-0.0360392,-0.0256413,0.0344403,-33277.6
-35111.3,0.777313,0.510694,3,7,0,35116.9,-0.00398057,0.999329,-0.0200182,-0.0395722,-0.063565,0.0460352,-0.0136368,-0.0100534,-0.0342247,-0.00704572,-0.0289833,-0.0197856,0.0293052,-33271.5
-35109.3,0.967993,0.510694,3,7,0,35119.5,-0.0130347,0.993683,-0.00395232,-0.0545081,-0.0115543,0.0313442,0.0404944,-0.0110683,-0.0558972,0.0213426,-0.0356056,-0.00992762,0.035765,-33277.9
-35109.6,0.915901,0.510694,3,7,0,35118.2,-0.00366734,0.99852,0.00218909,-0.0637663,-0.0347275,0.0423701,0.000906811,-0.00134509,-0.042218,-0.00388421,-0.0557284,-0.0103987,0.0345379,-33273.4
-35110,0.961662,0.510694,3,7,0,35115,-0.0201728,0.995394,-0.0222136,-0.0298492,-0.0215501,0.022705,0.00883745,-0.0249938,-0.0534669,0.0143624,-0.0146429,-0.0265125,0.0275796,-33273.9
-35105,1,0.510694,3,7,0,35112.5,-0.00727844,0.999852,-0.00940121,-0.0550925,-0.0480115,0.043399,0.00437008,-0.0048992,-0.0485574,-0.0105541,-0.0388085,-0.0111878,0.0265746,-33273.6
-35106.5,0.923013,0.510694,3,7,0,35111.6,-0.0152873,0.992595,-0.0216254,-0.0370813,-0.0290938,0.0156766,0.0148364,-0.0262248,-0.042247,0.0110084,-0.0315403,-0.0242673,0.0303139,-33270.1
-35109.3,0.865775,0.510694,3,7,0,35114.4,-0.017114,1.00034,-0.0069676,-0.0269137,-0.035845,0.0223148,0.0177411,-0.0157338,-0.022427,-0.00427781,-0.0315985,-0.0276586,0.0294484,-33266.9
-35108.1,0.962219,0.510694,3,7,0,35117.9,-0.0140295,0.994854,-0.00778593,-0.0327101,-0.0311016,0.0500959,0.010594,-0.0143694,-0.0433635,0.0207593,-0.0531489,0.000297172,0.022265,-33272.5
-35114.5,0.831296,0.510694,3,7,0,35120.5,-0.0126725,0.995987,-0.00801,-0.0689123,-0.0529475,0.0232612,0.0132032,-0.00603091,-0.0525401,-0.00784546,-0.00490985,-0.0486501,0.0965298,-33275.4
-35104.8,0.903099,0.510694,3,7,0,35116.8,-0.0103152,0.9971,-0.0140706,-0.0346038,-0.0258165,0.0466542,0.0137659,-0.0123997,-0.0511967,0.0298748,-0.0333854,-0.0258365,0.032545,-33274.6
-35103.6,1,0.510694,3,7,0,35106.8,-0.0125757,0.996326,-0.00625313,-0.0567055,-0.0373908,0.0445882,0.0112352,-0.0151913,-0.0449465,-0.00989668,-0.0380851,0.0022297,0.0368106,-33272
-35104.9,0.792975,0.510694,3,7,0,35112,-0.00895398,0.994747,-0.0170916,-0.0284328,-0.0275355,0.0162801,0.0115761,-0.0102515,-0.0413116,0.0111835,-0.0194603,-0.0049965,0.021056,-33270
-35112.9,0.54809,0.510694,3,7,0,35120.2,-0.0164976,0.996916,-0.0250821,-0.0610532,-0.0496838,0.0213218,-0.000542203,-0.00808585,-0.078639,0.0245934,-0.0269505,-0.0342841,0.034062,-33281.7
