# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 18:14:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/qdrm8j9u.json
# init = 2 (Default)
# random
#   seed = 14901
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_SBERT_j.h-nonsems/hreg-20250511131457_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.322318
# Diagonal elements of inverse mass matrix:
# 2.48547e-05, 1.65013e-05, 0.000117245, 0.000138663, 0.000108285, 9.8821e-05, 0.000124833, 0.000103745, 0.000141029, 0.000185582, 0.000134105, 0.000123458, 0.000122681, 0.00011557, 0.000148892, 0.000113591, 9.49151e-05, 0.000150833, 0.000126642, 0.000135284, 0.000124044, 0.000112195, 0.000101681, 0.000130707, 0.000154854, 0.000126055, 0.000122945, 0.000116673, 0.000112449, 0.00282965, 0.00188829, 0.000123041, 0.0858297, 0.106522, 0.14287
-34084,0.889522,0.322318,4,15,0,34101.1,0.00758446,0.97407,0.119023,-0.0504967,0.209743,0.129803,0.307372,0.193714,0.0462885,0.0412678,0.230188,0.122945,-0.0419962,0.104284,0.0682195,0.00677617,0.160728,0.0864176,0.113324,0.142076,-0.0607775,-0.0621172,-0.0709708,-0.0503523,-0.0724175,-0.0211885,-0.0575907,-0.0313986,-0.0405855,0.113731,0.102731,-0.0510507,0.0866504,0.102742,0.0196703,-34508.5
-34085.2,0.916455,0.322318,4,15,0,34099.9,0.00243509,0.978906,0.115097,-0.0553034,0.260827,0.10434,0.277134,0.176773,0.0201965,0.0461827,0.219896,0.122304,-0.0369447,0.111492,0.059484,0.00424908,0.167987,0.0750977,0.125455,0.139178,-0.0504591,-0.0722772,-0.0693264,-0.047511,-0.0581587,-0.045567,-0.0622709,-0.0484791,-0.04481,0.188984,0.0518047,-0.0566129,0.207098,0.0608511,0.0108207,-34468.8
-34089.8,0.853232,0.322318,4,15,0,34101.6,0.00307933,0.977518,0.111197,-0.0496766,0.219837,0.11341,0.273627,0.193064,0.0376486,0.0337076,0.202947,0.109606,-0.0419641,0.118523,0.0606475,-0.0011036,0.166051,0.0819295,0.139665,0.14945,-0.051646,-0.0680441,-0.0987313,-0.0447621,-0.0685973,-0.00451458,-0.0618792,-0.00500069,-0.0552242,0.155989,0.0852575,-0.0481797,0.129,0.0620577,0.0430912,-34443.6
-34087.3,0.899448,0.322318,4,15,0,34102.6,0.00235969,0.97643,0.105709,-0.0544207,0.259338,0.115467,0.297815,0.17332,0.0406226,0.0513928,0.245162,0.124401,-0.0346635,0.0976718,0.0768972,0.0127595,0.166686,0.0859338,0.107868,0.139624,-0.0608703,-0.0731391,-0.0556794,-0.0528638,-0.0619302,-0.0291055,-0.0506087,-0.0591289,-0.0405898,0.193405,0.0419899,-0.0520573,0.144293,0.0829599,0.0122864,-34522
-34089.9,0.518609,0.322318,4,15,0,34110.1,0.00656077,0.976577,0.11005,-0.0469193,0.230912,0.112064,0.29292,0.16434,0.0306635,0.00833444,0.235284,0.118319,-0.0439758,0.113449,0.0587933,0.00927034,0.177083,0.0843675,0.120723,0.132029,-0.0433935,-0.0718526,-0.0690931,-0.0426859,-0.0622425,-0.0342698,-0.0593762,-0.00995162,-0.0215838,0.0633188,0.108965,-0.0394725,0.113006,0.0614733,0.0289676,-34469.1
-34082.7,0.987829,0.322318,4,15,0,34101.2,0.00454771,0.977717,0.123144,-0.0610804,0.235136,0.111756,0.278277,0.179295,0.0268289,0.0610458,0.222233,0.120958,-0.0272702,0.100017,0.0819996,0.0112818,0.1673,0.0771067,0.129404,0.14394,-0.069852,-0.0754283,-0.0749072,-0.0468506,-0.0822377,-0.0135731,-0.0558741,-0.0339033,-0.0441012,0.184631,0.0627799,-0.0607982,0.138947,0.0897452,0.022381,-34484
