# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 18:14:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/qdrm8j9u.json
# init = 2 (Default)
# random
#   seed = 14901
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_SBERT_j.h-nonsems/hreg-20250511131457_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.391867
# Diagonal elements of inverse mass matrix:
# 2.39059e-05, 1.60721e-05, 0.00011385, 0.000120281, 0.000105882, 0.000111914, 0.000133081, 0.000118778, 0.000152469, 0.00017017, 0.000145708, 0.000120311, 0.000144392, 0.000103929, 0.00013261, 0.000109326, 0.000105842, 0.000141308, 0.00015329, 0.000118207, 0.000162673, 0.000113387, 0.000108721, 0.000119284, 0.000168944, 0.000121838, 0.000102216, 0.000109949, 0.000102223, 0.00232992, 0.00073641, 9.94519e-05, 0.0825603, 0.0799602, 0.114285
-34082.2,0.956247,0.391867,3,7,0,34094.8,0.00635702,0.980322,0.141942,-0.0540213,0.240813,0.114371,0.292131,0.188641,0.0393556,0.0317227,0.212382,0.112366,-0.0365968,0.117461,0.0636992,0.0034733,0.168882,0.0690428,0.127357,0.143816,-0.0644536,-0.0615867,-0.0720893,-0.0400132,-0.0674717,-0.0299502,-0.0473098,-0.0405702,-0.0432289,0.125269,0.0857231,-0.0495588,0.097225,0.0721575,0.0133673,-34474.4
-34080.2,0.972073,0.391867,4,15,0,34091.2,0.00615761,0.980131,0.121524,-0.0603337,0.24345,0.109847,0.287608,0.179525,0.0399492,0.0533636,0.21992,0.119684,-0.0248335,0.105448,0.0574038,0.00867929,0.169126,0.067722,0.118761,0.140947,-0.0612676,-0.0752177,-0.0840591,-0.0561019,-0.0712518,-0.0136917,-0.0508576,-0.033913,-0.0480446,0.11499,0.0843688,-0.0539051,0.117843,0.0759484,0.0283194,-34470.1
-34081.7,0.85667,0.391867,3,7,0,34096.1,0.00506286,0.979065,0.12364,-0.0586355,0.232561,0.106915,0.28288,0.173245,0.0403693,0.0560774,0.220341,0.113911,-0.0288441,0.106158,0.0591876,0.011243,0.158338,0.0710338,0.119593,0.141193,-0.0635004,-0.0771654,-0.0876953,-0.0518862,-0.0747548,-0.0130354,-0.0450527,-0.0421971,-0.0439773,0.10901,0.0826944,-0.0558082,0.118087,0.0824713,0.0223706,-34454.1
-34083.8,0.910159,0.391867,3,7,0,34092.6,0.00813696,0.9774,0.110359,-0.0533948,0.235757,0.11349,0.277729,0.181776,0.0464875,0.047216,0.224474,0.133987,-0.0365454,0.104744,0.0768395,-0.00388702,0.159382,0.0707292,0.1225,0.140047,-0.0628302,-0.0592943,-0.0797051,-0.0509451,-0.0759496,-0.00164361,-0.0578327,-0.0332847,-0.0517916,0.14313,0.0953036,-0.0546887,0.117369,0.0520566,0.0375133,-34470
-34091.8,0.836943,0.391867,3,7,0,34101.9,0.000670907,0.978273,0.117599,-0.0275434,0.247113,0.12794,0.283126,0.178299,0.0248012,0.0402748,0.234778,0.133245,-0.027733,0.0960923,0.0727515,0.0196296,0.146332,0.0675116,0.133701,0.153328,-0.0746938,-0.080061,-0.0642252,-0.043988,-0.0855077,-0.025541,-0.0650335,-0.0188197,-0.0457997,0.115844,0.0781542,-0.0629197,0.0868283,0.0636049,0.0191867,-34505.6
-34086.8,0.966676,0.391867,4,15,0,34109.3,0.00572472,0.977992,0.11077,-0.0797454,0.240077,0.114084,0.292472,0.183601,0.0239941,0.0361033,0.226347,0.132362,-0.0243822,0.114887,0.0683934,0.00316214,0.173225,0.08718,0.113715,0.151349,-0.055488,-0.0623667,-0.0787747,-0.0337786,-0.0569034,-0.0102281,-0.0460571,-0.0308095,-0.0355374,0.0572187,0.0784627,-0.0459259,0.195831,0.0942016,0.0160453,-34495
