# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:47:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/ro2xmzs5.json
# init = 2 (Default)
# random
#   seed = 23270
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/den_SBERT.nondens/multireg-20250420204729_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.544515
# Diagonal elements of inverse mass matrix:
# 2.2934e-05, 2.32693e-05, 2.30375e-05, 2.34988e-05, 1.68565e-05
-34881.3,0.907546,0.544515,2,3,0,34884.6,0.00491102,0.0723112,0.142485,0.116934,0.986814,0.0556095,0.123696,0.117784,-33500.4
-34877.8,0.999067,0.544515,3,7,0,34881.5,-0.00481045,0.0667563,0.139118,0.109969,0.987357,0.0507507,0.121272,0.110768,-33502.1
-34877.9,0.75599,0.544515,3,7,0,34880.9,0.00222663,0.0654264,0.137791,0.113555,0.989893,0.0492374,0.119564,0.114381,-33501.5
-34878.7,0.910387,0.544515,2,3,0,34879.7,-0.00193857,0.0621729,0.140473,0.11086,0.98469,0.0460207,0.122475,0.111666,-33501.8
-34879.9,0.683476,0.544515,2,3,0,34883.3,-0.00421444,0.0640246,0.14435,0.109893,0.990559,0.0477182,0.126335,0.110692,-33504
-34879.8,0.964997,0.544515,3,7,0,34882.1,0.00301712,0.0674323,0.140891,0.11313,0.992471,0.0510952,0.122609,0.113952,-33502.9
-34881.6,0.957502,0.544515,3,7,0,34883.3,-0.00918821,0.0625161,0.135303,0.11537,0.984496,0.0463384,0.116945,0.116209,-33501.1
-34880.5,1,0.544515,3,7,0,34883.3,0.00670067,0.0703738,0.140845,0.109768,0.989393,0.0542849,0.122964,0.110566,-33503.1
-34880.2,0.989754,0.544515,3,7,0,34882.3,-0.00513902,0.0613619,0.138977,0.116803,0.984686,0.044866,0.120323,0.117652,-33500.4
-34880.4,0.989484,0.544515,3,7,0,34882,0.00323699,0.0718946,0.137583,0.112288,0.982971,0.055814,0.119513,0.113105,-33500.5
-34882.6,0.884558,0.544515,2,3,0,34884.1,0.000923638,0.0703838,0.135024,0.110201,0.979935,0.0546021,0.117291,0.111002,-33501.2
-34880.4,0.987678,0.544515,3,7,0,34885.6,-0.00350783,0.0637517,0.133462,0.105171,0.985158,0.0484202,0.116381,0.105936,-33503.9
-34878,0.933768,0.544515,2,3,0,34882.3,-0.00140172,0.0688982,0.141084,0.109787,0.989089,0.0527929,0.123193,0.110585,-33502.5
-34880.4,0.760328,0.544515,2,3,0,34881.9,0.00251366,0.0645359,0.140437,0.11984,0.985695,0.0477374,0.121371,0.120711,-33499.4
-34883.1,0.745786,0.544515,2,3,0,34885.6,0.00325216,0.0579687,0.140006,0.119711,0.985226,0.0411999,0.120971,0.120581,-33500.7
-34878,1,0.544515,2,3,0,34883.4,-0.00145541,0.0673925,0.136203,0.108528,0.989694,0.0516613,0.118628,0.109316,-33502.9
-34878.2,0.937523,0.544515,3,7,0,34879.5,-0.00348787,0.0661656,0.139545,0.107379,0.987437,0.0503222,0.121994,0.108159,-33503.1
-34881.7,0.656194,0.544515,2,3,0,34883.2,-0.00427452,0.0619773,0.140583,0.104223,0.991504,0.046299,0.123371,0.104981,-33506.6
-34882.4,0.795003,0.544515,3,7,0,34888.2,-0.00859242,0.0706327,0.131832,0.11714,0.986551,0.0545345,0.113382,0.117992,-33500.5
-34881.8,0.985384,0.544515,3,7,0,34884.6,0.00644305,0.0644721,0.142439,0.10903,0.992304,0.0483396,0.124592,0.109823,-33505.1
-34879.6,1,0.544515,3,7,0,34882.5,0.00323095,0.0620019,0.140145,0.108764,0.99062,0.0460204,0.122408,0.109554,-33504.1
-34878.5,0.946906,0.544515,3,7,0,34881.4,-0.0038053,0.0713383,0.139325,0.110349,0.986844,0.0552964,0.121427,0.111151,-33501.7
-34878.5,0.605295,0.544515,2,3,0,34884.5,-0.0038053,0.0713383,0.139325,0.110349,0.986844,0.0552964,0.121427,0.111151,-33501.7
-34877.5,0.960085,0.544515,2,3,0,34879.5,0.000805492,0.0669185,0.136044,0.109873,0.987766,0.0510988,0.118315,0.110671,-33501.8
-34878.7,0.778903,0.544515,2,3,0,34880.3,-0.000587443,0.0645345,0.132396,0.114417,0.988784,0.0485963,0.114251,0.115249,-33501.1
-34879.4,0.941899,0.544515,3,7,0,34880.6,0.00539254,0.0651383,0.133464,0.112296,0.988466,0.049292,0.115535,0.113112,-33501.8
-34879.3,0.937312,0.544515,3,7,0,34882.1,-0.00631225,0.0669404,0.1433,0.110158,0.987165,0.0506779,0.125289,0.110959,-33502.6
-34882.2,0.770595,0.544515,2,7,0,34884.9,-0.00657987,0.0710171,0.141682,0.103418,0.988025,0.0553396,0.124529,0.104169,-33505.6
-34883.1,0.954037,0.544515,3,7,0,34887,0.00366606,0.0743969,0.1353,0.103554,0.988372,0.0590832,0.118349,0.104307,-33505.2
-34880.1,0.961846,0.544515,2,7,0,34885.7,1.73553e-05,0.0613352,0.141429,0.116224,0.984078,0.0447385,0.12276,0.117068,-33500.4
-34879.5,0.970707,0.544515,3,7,0,34882,-0.00307486,0.0722455,0.135592,0.109542,0.984865,0.0564798,0.117917,0.110338,-33501.5
-34877.9,0.996567,0.544515,2,7,0,34879.8,-0.00411268,0.0692164,0.137054,0.113445,0.988561,0.053081,0.118865,0.114269,-33501
-34879.3,0.802022,0.544515,3,7,0,34880.7,0.00190481,0.0646723,0.136796,0.111112,0.992482,0.0487175,0.118893,0.11192,-33503.4
-34879.2,0.936299,0.544515,2,3,0,34881.3,-0.00164604,0.0658957,0.131571,0.110578,0.990242,0.0502844,0.113911,0.111382,-33502.7
-34879,0.988551,0.544515,2,3,0,34880.4,-0.00276766,0.0658761,0.132428,0.110767,0.984635,0.0502013,0.114716,0.111572,-33501.3
-34881.1,0.789607,0.544515,2,3,0,34883.1,-0.00166314,0.0666483,0.128096,0.108813,0.988754,0.0513675,0.110764,0.109604,-33503.3
-34880.5,1,0.544515,2,3,0,34881.8,-0.00295133,0.06669,0.12945,0.110586,0.990448,0.0512021,0.111861,0.11139,-33503.1
-34880.7,0.967781,0.544515,3,7,0,34883.1,-0.000378473,0.0662797,0.146535,0.111846,0.984068,0.0497065,0.128212,0.112659,-33501.9
-34879.9,1,0.544515,3,7,0,34882.1,-0.00433186,0.0675178,0.134219,0.115583,0.991861,0.0513913,0.115872,0.116423,-33501.8
-34878.1,1,0.544515,2,3,0,34880.3,-0.00226835,0.0683621,0.13809,0.116495,0.986433,0.051945,0.119502,0.117342,-33499.6
-34879,0.895176,0.544515,2,3,0,34880.1,0.00238611,0.0680811,0.137525,0.105914,0.988483,0.0524626,0.120217,0.106684,-33503.7
-34879.3,0.988737,0.544515,3,7,0,34880.3,-0.00345019,0.0638459,0.137933,0.118569,0.986394,0.0472845,0.119104,0.119431,-33499.7
-34878.3,0.937019,0.544515,3,7,0,34881.3,-0.00220296,0.0706429,0.141048,0.109938,0.986948,0.05453,0.123141,0.110737,-33501.9
-34878.4,0.858365,0.544515,3,7,0,34880.7,0.00101754,0.0632541,0.135341,0.114501,0.989736,0.0471376,0.117085,0.115334,-33501.4
-34878.7,0.980002,0.544515,3,7,0,34879.6,-0.00287371,0.06892,0.139396,0.107225,0.985256,0.0530984,0.121868,0.108004,-33502.6
-34880.9,0.877712,0.544515,3,7,0,34882.2,-0.00783918,0.061879,0.142515,0.109621,0.985311,0.0456975,0.124595,0.110418,-33503.3
-34880.9,0.999197,0.544515,3,7,0,34882.5,0.00644832,0.06946,0.133218,0.114118,0.990344,0.0534992,0.11508,0.114948,-33501.8
-34878.3,1,0.544515,2,3,0,34881.4,0.00404212,0.0691217,0.138623,0.110989,0.988161,0.0530728,0.120673,0.111796,-33501.8
-34878.1,0.985662,0.544515,3,7,0,34879.2,-0.000732042,0.0688798,0.139606,0.115065,0.98983,0.0524784,0.121137,0.115902,-33500.9
-34877.9,0.736161,0.544515,3,7,0,34882.7,-0.00297922,0.0630792,0.137608,0.109654,0.986873,0.0471816,0.119852,0.110451,-33502.2
-34880.8,0.752138,0.544515,2,3,0,34881.6,-0.00539864,0.068637,0.13173,0.114191,0.983686,0.0527569,0.113634,0.115021,-33500.3
-34877.5,1,0.544515,2,3,0,34880.7,0.000193681,0.0657786,0.13513,0.113195,0.987224,0.0497707,0.117037,0.114018,-33500.7
-34879.9,0.786995,0.544515,2,3,0,34880.3,-0.00511536,0.0670632,0.133399,0.111612,0.992039,0.0512715,0.115553,0.112424,-33503.1
-34878.3,0.923544,0.544515,2,3,0,34882.1,-0.00195534,0.0617747,0.136976,0.112275,0.985261,0.0457232,0.11893,0.113091,-33501.2
-34879.6,0.857899,0.544515,2,7,0,34880.5,-0.00401955,0.0664836,0.138192,0.11063,0.993006,0.0504838,0.1203,0.111434,-33503.8
-34880.9,0.975775,0.544515,3,7,0,34882,0.00196928,0.063119,0.143516,0.111789,0.982424,0.0467232,0.125304,0.112602,-33501.7
-34881.6,0.971286,0.544515,3,7,0,34883.3,0.000328266,0.0712807,0.144211,0.111765,0.98216,0.054852,0.125978,0.112577,-33501.3
-34881.8,0.996694,0.544515,3,7,0,34882.4,-0.0023844,0.0618727,0.131502,0.111329,0.99334,0.0462083,0.113755,0.112138,-33504.4
-34878.1,0.997959,0.544515,3,7,0,34881.9,0.00216412,0.0647471,0.140601,0.112903,0.989588,0.0484414,0.122356,0.113724,-33501.9
-34878.1,0.947083,0.544515,2,7,0,34879,0.00250901,0.0646013,0.140769,0.112487,0.986161,0.0483159,0.122567,0.113304,-33501.2
-34879.9,0.853312,0.544515,2,3,0,34880.8,-0.0053195,0.05948,0.137893,0.111674,0.98974,0.0434171,0.119886,0.112485,-33503.3
-34878.3,0.919855,0.544515,3,7,0,34882,0.00198561,0.0681263,0.138465,0.107256,0.987884,0.052356,0.120965,0.108036,-33503
-34879.9,0.875551,0.544515,2,3,0,34880.9,-0.00340999,0.0672174,0.142297,0.104769,0.986668,0.0514037,0.124962,0.10553,-33504.4
-34878.1,1,0.544515,3,7,0,34880.5,-0.00093481,0.0628498,0.137538,0.108359,0.988796,0.0470499,0.119938,0.109147,-33503.2
-34879.2,0.899161,0.544515,3,7,0,34880.6,-0.00368849,0.0701813,0.139378,0.106028,0.987688,0.0544483,0.121992,0.106798,-33503.6
-34880.2,0.906558,0.544515,3,7,0,34882.3,-0.00135077,0.0631235,0.134346,0.118891,0.990087,0.046747,0.115601,0.119755,-33500.7
