# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:47:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/ro2xmzs5.json
# init = 2 (Default)
# random
#   seed = 23270
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/den_SBERT.nondens/multireg-20250420204729_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.524296
# Diagonal elements of inverse mass matrix:
# 2.15849e-05, 2.54051e-05, 2.43101e-05, 2.34031e-05, 1.8302e-05
-34877.9,0.982208,0.524296,3,7,0,34879.5,-0.00330491,0.0674358,0.134554,0.110004,0.987252,0.0516937,0.11686,0.110804,-33501.8
-34879.1,0.809441,0.524296,3,7,0,34881,-0.000842897,0.069445,0.137932,0.118385,0.986232,0.0529011,0.119125,0.119245,-33499.2
-34879,0.96003,0.524296,3,7,0,34881,-0.0017183,0.0620415,0.138574,0.106177,0.988,0.0463387,0.121198,0.106949,-33504.1
-34877.8,0.985107,0.524296,2,3,0,34879.7,-0.00268051,0.0671949,0.141106,0.1142,0.986754,0.0507676,0.122689,0.11503,-33500.6
-34877.9,0.87176,0.524296,2,3,0,34879.8,0.000333604,0.065324,0.142204,0.113374,0.988309,0.0488913,0.123847,0.114199,-33501.4
-34879.6,0.876975,0.524296,3,7,0,34880.4,-0.00243076,0.0677242,0.131082,0.110148,0.984994,0.0521738,0.11349,0.110949,-33501.5
-34880.1,0.988853,0.524296,3,7,0,34881.2,-5.08965e-05,0.064452,0.145607,0.112339,0.990855,0.0478958,0.127257,0.113156,-33503.3
-34882.3,0.855951,0.524296,3,7,0,34883.5,-0.000729164,0.0674496,0.130144,0.110698,0.98135,0.0519138,0.112518,0.111502,-33501.3
-34878.7,1,0.524296,2,3,0,34882.6,0.00227158,0.0644888,0.135427,0.110447,0.990899,0.0486616,0.117651,0.11125,-33503
-34879.7,0.93778,0.524296,2,7,0,34880.6,0.00390089,0.063855,0.136658,0.106783,0.985011,0.0482211,0.119276,0.10756,-33503.1
-34877.9,0.981954,0.524296,2,7,0,34880.6,-0.000417404,0.0684137,0.136506,0.11353,0.984932,0.0523034,0.118326,0.114356,-33500
-34878.4,0.958057,0.524296,2,7,0,34879.3,0.00313197,0.0692717,0.135743,0.113697,0.986087,0.0531943,0.11757,0.114523,-33500.3
-34878.8,0.952738,0.524296,3,7,0,34880,-0.00533137,0.0638934,0.135439,0.115186,0.986119,0.0477221,0.117099,0.116023,-33500.5
-34879.1,0.98348,0.524296,3,7,0,34880.4,0.00329136,0.0713244,0.141064,0.110253,0.988263,0.0551883,0.123118,0.111054,-33502.2
-34879.7,0.965548,0.524296,3,7,0,34881.5,0.00234537,0.0712833,0.133875,0.116593,0.987127,0.0551064,0.11542,0.117441,-33499.8
-34880,0.783206,0.524296,3,7,0,34884.8,0.0039733,0.0714135,0.141891,0.11423,0.989766,0.0549415,0.123444,0.11506,-33501.6
-34881.3,0.825311,0.524296,3,7,0,34883.5,0.00149371,0.0730289,0.142602,0.113286,0.992252,0.056585,0.124242,0.114109,-33502.9
-34879.3,1,0.524296,3,7,0,34882.5,-0.00231088,0.0690408,0.13444,0.107641,0.99087,0.0534775,0.117031,0.108423,-33503.7
-34877.4,0.949428,0.524296,2,3,0,34880.2,-0.000925467,0.0651482,0.136606,0.111808,0.986125,0.0491545,0.118627,0.11262,-33501
-34877.3,0.933249,0.524296,3,7,0,34878.4,0.000323566,0.0673457,0.138778,0.113272,0.988255,0.0511212,0.120551,0.114095,-33500.9
-34880.2,0.734142,0.524296,2,3,0,34880.3,-0.00202687,0.0669995,0.139079,0.117437,0.982578,0.0504557,0.120346,0.118291,-33499.2
-34882.8,0.869278,0.524296,3,7,0,34885.2,0.00795786,0.0713115,0.139634,0.109234,0.983102,0.0553323,0.121858,0.110028,-33502.4
-34881.5,1,0.524296,2,3,0,34883.8,0.00788666,0.0701765,0.135837,0.110689,0.98434,0.0543121,0.118018,0.111494,-33501.7
-34882.8,0.878276,0.524296,3,7,0,34885,-0.00778551,0.0599814,0.138303,0.114005,0.993293,0.0437262,0.120005,0.114834,-33504.4
-34881.6,1,0.524296,3,7,0,34885.2,0.00435112,0.0714367,0.136537,0.108222,0.982435,0.055711,0.118988,0.109009,-33502.1
-34879.7,0.978976,0.524296,2,7,0,34882.7,0.00431777,0.0669967,0.139189,0.107763,0.991077,0.0511469,0.121604,0.108546,-33504.1
-34878.6,1,0.524296,3,7,0,34880,0.0025281,0.0675738,0.13679,0.107446,0.989628,0.0518869,0.119324,0.108227,-33503.4
-34879.4,0.933152,0.524296,3,7,0,34880.8,-0.00444556,0.0673693,0.140302,0.11503,0.983449,0.0509289,0.121813,0.115866,-33500
-34884.1,0.618088,0.524296,2,3,0,34886.8,-0.00815903,0.0699469,0.14042,0.108026,0.980413,0.0540085,0.122761,0.108812,-33502.9
-34878.2,1,0.524296,2,3,0,34883.8,-0.00565714,0.0651648,0.136759,0.109822,0.988239,0.0493059,0.119012,0.11062,-33502.5
-34878.7,0.78742,0.524296,2,3,0,34881.4,-0.00362267,0.0704644,0.136037,0.108091,0.988396,0.0547766,0.11852,0.108877,-33502.8
-34881.5,0.782724,0.524296,2,7,0,34882.7,-0.00432158,0.0697358,0.134048,0.112142,0.981246,0.0538699,0.116117,0.112957,-33500.6
-34878.2,1,0.524296,2,3,0,34881.9,-0.00120089,0.0670318,0.134174,0.112413,0.984908,0.0511371,0.116206,0.11323,-33500.5
-34880.3,0.78956,0.524296,2,3,0,34881.9,0.00497859,0.0647254,0.136264,0.117245,0.990861,0.0483576,0.11765,0.118097,-33501.3
-34882,0.870187,0.524296,3,7,0,34885.2,-0.00918566,0.065163,0.140192,0.118188,0.99089,0.0484988,0.121331,0.119047,-33501.9
-34880.8,1,0.524296,2,3,0,34882.4,-0.0079857,0.0666698,0.138909,0.118708,0.989188,0.0500437,0.12003,0.119571,-33500.7
-34880.5,1,0.524296,3,7,0,34882.6,0.00629374,0.0659848,0.138948,0.105854,0.98667,0.0502864,0.121599,0.106623,-33504
-34881,0.993221,0.524296,3,7,0,34881.9,0.00842474,0.0655661,0.138654,0.107684,0.988244,0.049752,0.121096,0.108467,-33503.9
