# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 05:39:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/jfsxd78i.json
# init = 2 (Default)
# random
#   seed = 99509
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_BOW_j.h-nondens/hreg-20250421003938_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.393222
# Diagonal elements of inverse mass matrix:
# 2.44427e-05, 1.74408e-05, 0.000103137, 0.000129869, 0.000116223, 0.000127622, 0.000114433, 0.000114807, 0.000215179, 0.000169987, 0.000145712, 0.000145816, 0.000154009, 0.000124501, 0.000134482, 0.000127311, 0.000103674, 0.000136588, 0.000134608, 0.000135566, 0.000197697, 0.000101997, 0.00010645, 0.000147384, 0.000144338, 0.000162815, 0.000150127, 0.000129903, 0.000104164, 0.00203111, 0.000871919, 0.000177333, 0.0869865, 0.0912683, 0.0873776
-33869.6,0.897887,0.393222,3,7,0,33884.7,-0.00814301,0.972959,0.134563,-0.0215938,0.26867,0.0970638,0.308018,0.0905663,0.0763287,0.0886519,0.23772,0.143139,-0.0454237,0.0916615,0.088293,-0.000631215,0.181645,0.116036,0.143086,0.153416,-0.0310012,-0.0346125,0.0234303,-0.0155835,0.0250743,0.0302703,0.0240391,-0.012046,-0.0150738,0.123906,0.104304,0.0109668,0.0740552,0.058989,0.0318547,-34320.4
-33870.2,0.935051,0.393222,4,15,0,33886.5,-0.00861657,0.971563,0.14399,-0.0509898,0.24126,0.12893,0.28748,0.141609,0.0805333,0.085389,0.22727,0.163154,-0.0341455,0.112446,0.0873014,0.00629244,0.138567,0.118179,0.1169,0.172688,-0.00409502,-0.0192841,0.0483537,-0.0137088,0.0090247,0.0412742,0.0336858,-0.0229674,-0.0301535,0.148629,0.0783499,-0.00742921,0.17728,0.0920932,0.0264454,-34326.9
-33869.2,0.849326,0.393222,3,15,0,33891.7,-0.00772069,0.972603,0.132199,-0.0320611,0.276091,0.0988666,0.299031,0.100229,0.0707574,0.0662102,0.246326,0.148531,-0.0362824,0.0948476,0.0939686,0.00474805,0.174466,0.131093,0.140117,0.147683,-0.0463938,-0.0397728,0.0210854,-0.0334851,0.0121763,0.0492181,0.0252311,-0.0244486,-0.0146345,0.104686,0.113637,0.00875013,0.0912175,0.0565704,0.0434235,-34333.3
-33867,0.989482,0.393222,4,15,0,33879.2,-0.00709733,0.972096,0.113593,-0.0352436,0.258216,0.107267,0.297367,0.107622,0.0854407,0.0854497,0.2401,0.157916,-0.0325763,0.103188,0.0917406,0.00326322,0.166393,0.118919,0.124527,0.15284,-0.0460751,-0.0397429,0.0315639,-0.0330572,0.00503206,0.033165,0.0242067,-0.0365582,-0.018194,0.103847,0.114192,-0.00443153,0.0793094,0.0536414,0.031788,-34319.2
-33870.5,0.743638,0.393222,4,15,0,33884.2,-0.00476855,0.970784,0.121773,-0.050498,0.273519,0.116958,0.291397,0.126225,0.0865096,0.0728118,0.233583,0.150212,-0.0203863,0.120989,0.0978603,-9.82079e-05,0.161172,0.12039,0.129379,0.182026,-0.0262491,-0.0461376,0.0400591,-0.0223141,0.0118133,0.0227707,0.0274295,-0.0454397,-0.0196607,0.146056,0.0429721,-0.0143579,0.107764,0.0826033,0.0313588,-34347.2
-33873.7,0.94317,0.393222,4,15,0,33888.8,-0.00598083,0.97068,0.134405,-0.0202004,0.280115,0.125417,0.285534,0.0916479,0.0444141,0.0831325,0.252856,0.155788,-0.0529498,0.105197,0.0911217,0.0147527,0.149875,0.104394,0.141255,0.158001,-0.0335182,-0.0261021,0.0374106,-0.00489603,0.0275274,0.0510925,0.0315753,-0.0112675,-0.0256094,0.180711,0.15378,0.0147911,0.0908687,0.0956775,0.0305056,-34336.4
