# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 18:29:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/jbg9ky55.json
# init = 2 (Default)
# random
#   seed = 48580
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_Word2Vec_j.h-nonsems/hreg-20250511132909_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.402287
# Diagonal elements of inverse mass matrix:
# 2.29728e-05, 1.72272e-05, 0.000116748, 0.000121223, 0.000116024, 0.000106729, 0.000114999, 0.000110198, 0.000194259, 0.000163866, 0.000167807, 0.000122074, 0.000150339, 0.000158941, 0.000132301, 0.000111981, 0.000109101, 0.000139956, 0.000139689, 0.000113964, 0.000183143, 0.000104451, 0.000106282, 0.000154948, 0.000158487, 0.00015947, 0.000182535, 0.000143305, 0.000142005, 0.00288141, 0.000903369, 0.000533859, 0.109243, 0.0944926, 0.0878943
-33516.1,0.752151,0.402287,4,15,0,33532.1,-0.00010331,0.96668,0.136212,-0.0383681,0.26084,0.0997686,0.315068,0.195365,0.0613621,0.0623127,0.238551,0.152207,-0.0442014,0.096008,0.0692767,0.0179211,0.126068,0.132381,0.148971,0.144479,0.0169922,0.0191868,-0.0783237,-0.000822784,-0.017065,-0.0363888,-0.058249,0.0563321,-0.0881572,0.103538,0.0800363,-0.033023,0.137405,0.108044,0.0449593,-34578.4
-33520.4,0.872755,0.402287,3,7,0,33534.4,-0.0117176,0.969155,0.138065,-0.0428413,0.240991,0.138199,0.292926,0.191033,0.0599553,0.0752462,0.244224,0.171275,-0.0407231,0.0834454,0.0803665,0.00559056,0.156397,0.120927,0.118794,0.161035,0.0440495,0.0109965,-0.074824,0.00945476,-0.0114058,-0.0532021,-0.0362812,0.0897891,-0.0805843,0.193715,0.0543626,0.00583318,0.0860823,0.0730036,0.059643,-34564.5
-33521.3,1,0.402287,3,7,0,33538.5,0.000436874,0.964449,0.11915,-0.0162479,0.239727,0.143601,0.314275,0.190975,0.0576759,0.0649593,0.231195,0.159332,-0.0326409,0.0838997,0.057522,0.0147093,0.150942,0.117547,0.131541,0.148974,0.0432091,0.0199256,-0.049749,0.0256154,-0.0119753,-0.0459719,-0.0416787,0.0783328,-0.0834103,0.0971812,0.0982219,0.00566806,0.10844,0.0655046,0.0542186,-34560.8
-33514,0.977305,0.402287,3,15,0,33537.2,-0.0135789,0.973798,0.137726,-0.0440002,0.245076,0.107318,0.285906,0.209222,0.0563156,0.0706105,0.252646,0.140691,-0.0473589,0.102488,0.0797714,0.0131597,0.148363,0.112806,0.146541,0.148853,0.0247821,0.0168864,-0.0754805,0.0133721,-0.026463,-0.0275378,-0.0613976,0.0614397,-0.0878061,0.20617,0.0776179,-0.0325166,0.11565,0.0715616,0.0577096,-34544.9
-33519.2,0.924418,0.402287,3,15,0,33531.9,0.00222397,0.964189,0.133974,-0.0228286,0.260792,0.102994,0.303112,0.181414,0.0693399,0.0879899,0.226689,0.151834,-0.0185623,0.0787631,0.0862022,0.0270947,0.149734,0.130534,0.133084,0.165319,0.0403947,0.0155815,-0.0740695,0.0220569,-0.0199726,-0.0433533,-0.0556268,0.0824969,-0.091139,0.0727264,0.0779367,-0.0580417,0.133337,0.086202,0.0963551,-34584.9
-33512,1,0.402287,3,15,0,33532.6,-0.00226718,0.966278,0.141684,-0.0360736,0.262807,0.106784,0.298697,0.201113,0.0552294,0.0816374,0.225616,0.157536,-0.030074,0.0782466,0.0824341,0.02055,0.146933,0.136035,0.129923,0.170607,0.0277438,0.0208565,-0.0766839,0.0129548,-0.0257445,-0.0313273,-0.0418027,0.0879115,-0.0857342,0.156908,0.117105,-0.0531921,0.124047,0.0578535,0.0707022,-34589.4
