# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 18:29:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/jbg9ky55.json
# init = 2 (Default)
# random
#   seed = 48580
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_Word2Vec_j.h-nonsems/hreg-20250511132909_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.391219
# Diagonal elements of inverse mass matrix:
# 2.25198e-05, 1.62949e-05, 0.000105779, 0.000112176, 0.000123231, 0.000136674, 0.000126665, 9.89675e-05, 0.000238334, 0.000199703, 0.000180631, 0.000124613, 0.000136962, 0.000137552, 0.000106923, 0.000109405, 8.60811e-05, 0.000161525, 0.000130358, 0.000139375, 0.000160454, 0.000118799, 0.000109338, 0.000159745, 0.00015859, 0.000148103, 0.000200838, 0.000142097, 0.0001192, 0.00203281, 0.000986626, 0.000507659, 0.0673276, 0.0843167, 0.0784204
-33515,0.957698,0.391219,4,15,0,33538.8,-0.00729986,0.967628,0.135137,-0.0533239,0.259006,0.10355,0.297944,0.182302,0.0347121,0.0670159,0.250667,0.162067,-0.0374406,0.123475,0.0758588,0.0130463,0.163988,0.122197,0.141385,0.152295,0.0295566,0.0264003,-0.0875519,-0.00508423,-0.00433581,-0.0282306,-0.0523484,0.0715769,-0.0904316,0.123807,0.141328,-0.0272002,0.104563,0.0745956,0.0593048,-34579.5
-33515.8,0.861809,0.391219,3,7,0,33533.5,-0.00570793,0.970552,0.143808,-0.0534011,0.243881,0.124866,0.3062,0.17528,0.0445647,0.0586667,0.239411,0.146753,-0.0470399,0.0614961,0.0647738,0.0196115,0.163214,0.136258,0.142489,0.161894,0.0187657,-0.00201557,-0.066635,0.0290906,-0.0185616,-0.0276064,-0.0456681,0.074599,-0.061697,0.159379,0.0568186,-0.024386,0.125573,0.0746921,0.0633027,-34541.2
-33521.6,0.850909,0.391219,3,7,0,33536.2,0.000778256,0.965721,0.153505,-0.0273629,0.266175,0.12878,0.298953,0.176367,0.0667288,0.102584,0.232586,0.138142,-0.0457122,0.111309,0.092516,0.0179694,0.158571,0.121807,0.128278,0.154921,0.0309626,-0.00806524,-0.0791189,0.00384875,-0.0119078,-0.0250547,-0.0391612,0.0864665,-0.0828464,0.160506,0.0955061,0.0350635,0.0929067,0.0796045,0.0598788,-34584.3
-33519.1,0.988209,0.391219,3,7,0,33537.6,0.00245467,0.964232,0.147921,-0.0121308,0.26445,0.132744,0.307337,0.178504,0.0502014,0.0943687,0.228787,0.140961,-0.0344933,0.0878377,0.0835416,0.0245664,0.156201,0.128906,0.135919,0.165416,0.0353172,0.00290012,-0.0882219,0.0133426,-0.00588697,-0.0196359,-0.0470609,0.0802618,-0.0801465,0.135325,0.141535,0.0144366,0.0955142,0.0897466,0.0675782,-34593
-33519.9,0.894447,0.391219,3,7,0,33545.6,0.0007771,0.966931,0.139468,-0.0291819,0.286646,0.140267,0.29661,0.163426,0.066142,0.0957656,0.233189,0.151493,-0.0361247,0.103163,0.0754795,0.0240172,0.148942,0.115666,0.159699,0.168577,0.0300783,0.00594311,-0.073418,0.00876332,-0.022826,-0.016341,-0.0364457,0.0754049,-0.0647319,0.145044,0.130444,-0.0207755,0.0882991,0.0715185,0.0425106,-34579.2
-33519.6,0.905775,0.391219,4,15,0,33539.7,-0.000611875,0.968323,0.127945,-0.0419281,0.274306,0.111341,0.317464,0.170517,0.0768292,0.0911611,0.22231,0.133661,-0.0486715,0.0950496,0.0824638,0.022963,0.153141,0.129835,0.135688,0.169654,0.0235363,0.00652574,-0.0934593,-0.00263859,-0.0147757,-0.0243024,-0.0580862,0.0464384,-0.0874368,0.0727172,0.12515,-0.0311107,0.120954,0.0581897,0.0589119,-34578.2
