# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 00:32:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/34uyyqiz.json
# init = 2 (Default)
# random
#   seed = 11995
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-den_SciBERT_j.h-nonsems/hreg-20250511193207_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.399473
# Diagonal elements of inverse mass matrix:
# 2.30719e-05, 1.77442e-05, 0.000108043, 0.000134268, 0.000110416, 0.000127448, 0.00012603, 0.000124521, 0.000211773, 0.000187224, 0.000172883, 0.000109068, 0.000122546, 0.000124693, 0.000118937, 0.000120546, 0.000119942, 0.000139803, 0.00014317, 0.000108478, 0.000183789, 0.000122664, 0.000121796, 0.00019331, 0.000203201, 0.000197728, 0.000145051, 0.000119857, 0.000122111, 0.00230064, 0.00116002, 0.000960805, 0.0768443, 0.0840746, 0.117405
-33065.5,0.81065,0.399473,4,15,0,33085.3,-0.00981173,0.967475,0.15135,-0.0380956,0.227142,0.099709,0.278791,0.172232,0.106413,0.0482868,0.243493,0.153992,-0.0521855,0.116725,0.0881525,0.0107782,0.170569,0.0627283,0.176994,0.14014,0.049835,0.0781774,-0.0036166,0.0409864,0.0442637,0.00463406,0.193574,-0.0384585,0.0799127,0.155248,0.0853545,0.124418,0.0989323,0.0727331,0.152618,-33934.4
-33063.4,0.835716,0.399473,4,15,0,33083.5,-0.00941076,0.971006,0.141079,-0.0236031,0.237819,0.102269,0.313447,0.154431,0.0883435,0.0571821,0.252145,0.165687,-0.0472739,0.0952986,0.0643984,-0.0117264,0.158498,0.06432,0.171381,0.151252,0.0269453,0.0580861,0.0117018,0.0631274,0.0518428,0.00424868,0.187009,-0.025835,0.0599881,0.163694,0.10704,0.0856768,0.103551,0.142971,0.10667,-33927.5
-33060.5,0.833971,0.399473,3,7,0,33083.6,-0.0109156,0.965001,0.149322,-0.0315927,0.225903,0.13339,0.314353,0.147728,0.119418,0.0640799,0.259965,0.17375,-0.0725731,0.109975,0.0673631,-0.0116872,0.165133,0.0585037,0.160839,0.146103,0.0376816,0.0724944,0.0378654,0.0216233,0.0344122,-0.00471716,0.183061,-0.0602462,0.0643316,0.137579,0.0588727,0.0230283,0.0953095,0.142473,0.0650245,-33961.6
-33062.5,0.843264,0.399473,3,7,0,33078.8,-0.008604,0.96982,0.13038,-0.0369172,0.239621,0.111302,0.279403,0.176849,0.0870526,0.0565771,0.260869,0.154157,-0.0497035,0.0977697,0.092448,0.013102,0.167758,0.0649466,0.15437,0.136151,0.0388293,0.0854241,-0.00584349,0.0562666,0.0400985,0.0147878,0.1785,-0.0297091,0.0590675,0.207194,0.105041,0.0632302,0.165332,0.0516782,0.0629718,-33914.3
-33063.1,0.908336,0.399473,3,15,0,33078.4,-0.00851376,0.966964,0.134248,-0.0496029,0.241622,0.122617,0.294282,0.176153,0.0768423,0.0701212,0.270759,0.175326,-0.0482212,0.105415,0.0546302,-0.00679682,0.15637,0.0650026,0.161809,0.138507,0.0235525,0.0660897,0.0119315,0.0167386,0.0361762,-0.00116435,0.160954,-0.0635901,0.0519004,0.125965,0.0739009,0.0195613,0.0944717,0.0793089,0.0554032,-33921.6
-33061.8,0.878252,0.399473,3,15,0,33079.1,-0.0107427,0.969568,0.163309,-0.0305272,0.236374,0.126715,0.324946,0.15435,0.0801793,0.0525315,0.262391,0.155112,-0.0641941,0.103515,0.0959524,-0.0104136,0.1589,0.0846278,0.160878,0.140898,0.0600413,0.0920361,0.0119825,0.043429,0.0468678,0.014257,0.170104,-0.030361,0.0621404,0.202142,0.107437,0.0824031,0.142329,0.073802,0.0712286,-33970.4
