# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 05:59:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/2_9c7j1i.json
# init = 2 (Default)
# random
#   seed = 35961
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_SciBERT_j.h-nondens/hreg-20250421005959_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.490902
# Diagonal elements of inverse mass matrix:
# 2.1459e-05, 1.63257e-05, 0.000118951, 0.000117016, 0.000102012, 0.000142944, 0.000141111, 0.000132859, 0.000190583, 0.00019954, 0.000160597, 0.000163323, 0.000148001, 0.000124393, 0.000109856, 0.000114467, 9.6495e-05, 0.000129847, 0.000134336, 0.000127252, 0.000188941, 0.000103216, 0.000115257, 0.000240035, 0.000188745, 0.000203561, 0.000137015, 0.000133442, 0.000108914, 0.00216881, 0.000929666, 0.000179718, 0.0851667, 0.0797975, 0.104758
-33355.1,0.894056,0.490902,3,7,0,33379.4,-0.0116273,0.97155,0.130937,-0.0409416,0.248137,0.11824,0.283064,0.134883,0.0578782,0.0661296,0.249908,0.144309,-0.0363501,0.105698,0.0925577,0.00800457,0.150258,0.115682,0.168782,0.142261,0.00237503,-0.0560744,-0.00645035,0.0310537,0.00755942,0.0133188,-0.0333262,0.019011,-0.0300028,0.0920284,0.160655,-0.0041731,0.0789823,0.0759302,0.0205497,-33827
-33362.9,0.463106,0.490902,3,7,0,33378,-0.00757717,0.968919,0.138472,-0.0271581,0.262386,0.1192,0.301332,0.106199,0.0938546,0.0554739,0.228448,0.163855,-0.0420775,0.104233,0.0946437,-0.0018058,0.182121,0.115815,0.135223,0.163839,0.0115307,-0.0581149,-0.060076,0.0632518,0.0114384,-0.0432035,-0.052338,0.0135564,-0.00684739,0.226395,-0.00517061,-0.0269085,0.191928,0.154682,0.0425637,-33871.9
-33365.1,0.978234,0.490902,3,7,0,33381.9,-0.010545,0.975033,0.123753,-0.0420607,0.252885,0.111302,0.292701,0.140516,0.0629155,0.0740817,0.253886,0.137766,-0.0486535,0.0847282,0.087324,0.00149432,0.146679,0.128455,0.186719,0.156573,-0.0139959,-0.0427186,-0.0207316,0.0361475,0.00839456,0.0119139,-0.0357382,0.0214317,-0.0332718,0.122627,-0.0170642,-0.0164205,0.0982072,0.47514,0.044842,-33838
-33358.5,0.982264,0.490902,3,7,0,33377.9,-0.0120288,0.970626,0.122581,-0.0377341,0.25251,0.110075,0.288616,0.131717,0.0929032,0.0723439,0.243171,0.152244,-0.0641701,0.105877,0.0847845,0.0113705,0.140145,0.110278,0.165873,0.149046,-0.00448111,-0.0537988,-0.0538849,0.049813,0.00353336,-0.0122664,-0.0450567,0.0278554,-0.0280068,0.193947,0.0332913,-0.0082707,0.113916,0.348541,0.0636296,-33836.5
-33353.9,0.852184,0.490902,3,7,0,33372.7,-0.00622811,0.970413,0.13786,-0.0417177,0.259319,0.114876,0.306203,0.115612,0.0690882,0.0539379,0.224594,0.1581,-0.0261923,0.0928469,0.0986226,-0.0128869,0.183957,0.122851,0.154541,0.178667,0.00572346,-0.0390414,-0.0174194,0.0440131,0.0130805,-0.0100278,-0.037452,0.00544796,-0.0149904,0.0492296,0.0319925,-0.00935361,0.142633,0.0751991,0.0203835,-33869.1
-33352.8,0.790834,0.490902,3,7,0,33368.4,-0.0119279,0.973073,0.120907,-0.0355412,0.250586,0.109362,0.282029,0.125784,0.0861711,0.082036,0.250297,0.153618,-0.0650984,0.109635,0.0836623,0.0182695,0.153816,0.112616,0.14938,0.144003,0.00292731,-0.0484654,-0.0423996,0.0327331,0.00484194,-0.00632668,-0.0380765,0.0176113,-0.0305759,0.12232,0.129556,0.00631334,0.227682,0.164017,0.0419633,-33826.3
