# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 21:36:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/ympr99qu.json
# init = 2 (Default)
# random
#   seed = 57114
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-GPT2_j.h-nondens/hreg-20240928163617_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.405057
# Diagonal elements of inverse mass matrix:
# 2.35281e-05, 1.66111e-05, 0.000176928, 0.00011149, 0.000104679, 0.000114591, 0.000127844, 0.00012195, 0.000190684, 0.000168197, 0.000169376, 0.000123448, 0.000119539, 0.000145342, 0.000136056, 0.000104149, 0.000112219, 0.000155259, 0.000155402, 0.000147013, 9.02411e-05, 0.000126391, 0.000105704, 0.000160928, 0.000166561, 0.000140018, 0.000126531, 0.000121633, 0.000140072, 0.00224801, 0.000791253, 0.000593028, 0.0755497, 0.0715583, 0.0984303
-33939.6,0.837221,0.405057,3,7,0,33958.9,-0.00111522,0.97129,0.212745,-0.0649299,0.268773,0.114256,0.309603,0.145075,0.014607,0.100576,0.221094,0.145819,-0.0576428,0.0837911,0.0522608,0.00388334,0.180157,0.0430351,0.133757,0.155435,0.0928801,0.0947845,0.060917,0.0618165,0.00068766,-0.00269293,0.0966436,-0.00881601,-0.0127493,0.161972,0.0626867,0.0046017,0.102465,0.0705742,0.0665594,-100186
-33939.9,0.835556,0.405057,3,7,0,33959.9,-0.0125827,0.970634,0.22831,-0.0613979,0.275329,0.105725,0.278888,0.193018,0.0184372,0.0752743,0.214766,0.147826,-0.0476289,0.0835179,0.0922646,0.0287995,0.146501,0.0717411,0.13999,0.141752,0.100966,0.116279,0.065337,0.0634361,0.00536984,0.0162967,0.0712727,-0.024205,-0.0230157,0.117123,0.100688,0.0508986,0.164334,0.084974,0.0579775,-100188
-33942.3,0.852861,0.405057,3,15,0,33957.6,-0.0110474,0.97141,0.22356,-0.0631339,0.280286,0.12459,0.276336,0.173877,0.0182452,0.106603,0.211239,0.155972,-0.052337,0.0779908,0.0963333,0.03046,0.164192,0.064522,0.144871,0.143749,0.107088,0.121474,0.0623011,0.0543809,-0.00947994,0.0174565,0.0722125,-0.0158909,-0.018503,0.163097,0.0954003,0.0650249,0.139655,0.0840632,0.0421115,-100189
-33939.5,0.997884,0.405057,3,15,0,33955.5,-0.00570545,0.972151,0.204214,-0.0540058,0.271792,0.123334,0.310738,0.181643,0.0168695,0.0954524,0.234244,0.141412,-0.0536159,0.0764336,0.0731611,0.00657136,0.137598,0.0567907,0.122584,0.142133,0.103193,0.0976888,0.0636179,0.0577171,0.00868763,0.0111078,0.075989,-0.0114212,-0.0184544,0.211258,0.0655789,0.0459683,0.139338,0.053902,0.0830307,-100186
-33939.3,0.842271,0.405057,3,7,0,33955,-0.00125781,0.971421,0.21074,-0.0689307,0.267682,0.12213,0.296882,0.161897,0.0221528,0.0752183,0.211436,0.135486,-0.0467679,0.0593205,0.0684227,0.0181408,0.163035,0.0532957,0.147538,0.141151,0.100145,0.103745,0.0669328,0.0422271,-0.0112325,0.00860193,0.0985202,-0.014907,-0.0280746,0.103179,0.0873444,0.0477783,0.170856,0.0689989,0.0458257,-100187
-33941.8,0.911821,0.405057,3,7,0,33955.2,-0.00894464,0.973839,0.229692,-0.0636306,0.300527,0.115762,0.301257,0.173436,0.0173643,0.077879,0.212935,0.159872,-0.0306695,0.0935322,0.075365,0.0292374,0.158663,0.0435537,0.152428,0.142433,0.0875608,0.104383,0.0608241,0.0716852,-0.00650257,0.00896961,0.0744222,0.00609433,-0.0282487,0.106325,0.107373,0.03153,0.128038,0.0711752,0.0551769,-100191
-33944.8,0.96638,0.405057,3,7,0,33959.7,-0.00470825,0.97524,0.210679,-0.0771311,0.27964,0.120661,0.299907,0.167928,0.0103172,0.0748241,0.208884,0.155427,-0.0389744,0.105283,0.0759055,0.0197866,0.144986,0.0482213,0.137485,0.142738,0.0752326,0.11226,0.0449838,0.0739551,-0.0058052,0.00772928,0.0855035,0.019841,-0.0269279,0.122355,0.090352,0.0153364,0.116485,0.0676615,0.0674871,-100193
-33942.4,0.992817,0.405057,4,15,0,33958.5,-0.00242921,0.975299,0.222039,-0.0536416,0.270085,0.0945789,0.307315,0.147573,0.0131458,0.104542,0.205757,0.136169,-0.0645179,0.059836,0.069882,0.0094585,0.173051,0.0460377,0.153336,0.146548,0.0928998,0.114982,0.0918708,0.0659889,0.00284173,0.00024014,0.0739478,-0.025938,-0.0230889,0.162418,0.0785036,0.0284263,0.0945266,0.0695481,0.0734275,-100189
-33945.6,0.681508,0.405057,3,7,0,33971.8,-0.00981106,0.96743,0.215665,-0.0714725,0.282105,0.123856,0.287955,0.189424,0.0217556,0.0603053,0.213715,0.159439,-0.0392071,0.0926719,0.0661068,0.0132549,0.154109,0.0742117,0.140155,0.171162,0.0971708,0.102635,0.0489351,0.0695946,-0.00342049,0.00550953,0.0863471,-0.0380968,-0.0218715,0.116327,0.0428879,0.0532513,0.152901,0.134361,0.0638383,-100190
-33943,0.982089,0.405057,3,7,0,33957.9,-0.00295047,0.977032,0.22005,-0.0600354,0.279781,0.112629,0.296226,0.143458,0.0100747,0.103106,0.200145,0.159609,-0.0679131,0.0776129,0.0669369,0.015984,0.17201,0.0515513,0.125952,0.153331,0.0901621,0.0976452,0.0820802,0.0669825,0.01399,-0.00861185,0.077401,0.00316063,-0.0209033,0.193465,0.116048,0.0305741,0.107115,0.0528515,0.0436223,-100187
-33947.5,0.949713,0.405057,3,7,0,33960.1,-0.00933318,0.968919,0.212809,-0.0570189,0.263001,0.112721,0.289878,0.182796,0.0353945,0.0695611,0.215718,0.131039,-0.0466003,0.0928202,0.0786835,0.0183086,0.156457,0.0558524,0.138473,0.170532,0.0978202,0.131703,0.0413791,0.0619151,-0.0161943,0.013098,0.0950714,-0.0257358,-0.0302481,0.0854892,0.0311822,0.0613498,0.1376,0.131505,0.0814911,-100191
