# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-03-23 18:48:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/a66nvehl.json
# init = 2 (Default)
# random
#   seed = 4392
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/BOW.nondens/multireg-20250323134812_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.51134
# Diagonal elements of inverse mass matrix:
# 2.22665e-05, 2.26366e-05, 2.38804e-05, 2.37159e-05, 1.75513e-05
-34324.1,0.961496,0.51134,2,3,0,34328.7,-0.0149024,0.0892798,0.166976,0.123468,0.980157,0.0701869,0.172393,0.125499,-33153.2
-34324.1,0.963513,0.51134,3,7,0,34325.4,-0.0160367,0.0877212,0.166058,0.130459,0.980502,0.068128,0.170151,0.132605,-33151.8
-34324.1,0.973134,0.51134,3,7,0,34325.3,-0.0105922,0.0863282,0.169166,0.123681,0.977129,0.0670904,0.174893,0.125715,-33152.4
-34323.8,0.880932,0.51134,3,7,0,34326.9,-0.0190716,0.0875987,0.165823,0.128126,0.978104,0.0682024,0.170273,0.130234,-33151.6
-34323.9,0.956293,0.51134,3,7,0,34324.9,-0.0129192,0.0875081,0.164086,0.123512,0.976217,0.0685736,0.169042,0.125544,-33149.9
-34323.9,0.907087,0.51134,3,7,0,34326.4,-0.0151443,0.0831963,0.169474,0.129659,0.978759,0.0634663,0.174239,0.131792,-33152.4
-34323.4,0.911825,0.51134,2,3,0,34325.3,-0.0175592,0.0870038,0.167577,0.126572,0.978925,0.0676295,0.172565,0.128654,-33152.6
-34324.1,0.945467,0.51134,2,3,0,34324.4,-0.0183429,0.0884454,0.164967,0.12378,0.979056,0.069441,0.170016,0.125816,-33152.2
-34324,1,0.51134,2,7,0,34324.4,-0.0177416,0.0889987,0.164576,0.124008,0.977546,0.0699993,0.169525,0.126048,-33151.4
