# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2024-09-28 20:55:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/c5emv0ew.json
# init = 2 (Default)
# random
#   seed = 86825
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/BOW.nondens/multireg-20240928155556_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.627403
# Diagonal elements of inverse mass matrix:
# 2.37346e-05, 2.22758e-05, 2.40589e-05, 2.24276e-05, 1.62857e-05
-34114.4,0.984143,0.627403,3,7,0,34117.1,-0.017916,0.0838438,0.175114,0.123345,0.975485,0.0633216,0.192562,0.125449,-100172
-34114.4,0.994699,0.627403,2,7,0,34115.1,-0.0162627,0.0850628,0.176029,0.121536,0.973998,0.0646154,0.194038,0.123609,-100172
-34115.1,0.966978,0.627403,2,3,0,34115.8,-0.0163794,0.0864743,0.172497,0.119539,0.973495,0.0664013,0.19006,0.121578,-100173
-34114.6,0.741212,0.627403,2,3,0,34118.9,-0.0121369,0.0792212,0.172584,0.123019,0.977279,0.0588901,0.189501,0.125117,-100172
-34114.3,1,0.627403,3,7,0,34115.6,-0.0081971,0.0812744,0.171433,0.12444,0.976392,0.0609094,0.187808,0.126562,-100172
-34114.2,0.968857,0.627403,2,3,0,34115.2,-0.0134389,0.0831485,0.175422,0.124114,0.971378,0.0625498,0.192795,0.126231,-100172
-34113.7,0.775014,0.627403,2,3,0,34117.2,-0.0125235,0.084935,0.173983,0.124149,0.97783,0.0644244,0.191011,0.126266,-100172
-34117.2,0.740853,0.627403,2,3,0,34117.3,-0.011646,0.0834311,0.17184,0.121513,0.968006,0.0632561,0.188871,0.123586,-100175
-34114.6,1,0.627403,2,7,0,34117.2,-0.0148814,0.0841514,0.172226,0.12303,0.97899,0.0638377,0.189057,0.125129,-100172
-34115.5,0.964202,0.627403,2,3,0,34116.5,-0.0139773,0.0806025,0.173855,0.119918,0.978181,0.0604197,0.191664,0.121963,-100173
-34114.3,0.985693,0.627403,3,7,0,34116.2,-0.0104182,0.0852929,0.173653,0.128453,0.97154,0.0644821,0.189781,0.130644,-100172
-34114.1,0.955425,0.627403,3,7,0,34115.8,-0.0117075,0.0864616,0.172119,0.12344,0.978231,0.066122,0.188846,0.125545,-100172
-34113.6,0.821873,0.627403,2,7,0,34115.7,-0.00997709,0.0840862,0.174757,0.124119,0.973002,0.0635289,0.191972,0.126236,-100171
-34114.6,0.764897,0.627403,2,3,0,34116.3,-0.0169825,0.0829791,0.16867,0.12543,0.97638,0.062716,0.184208,0.12757,-100173
-34114.6,0.568984,0.627403,2,7,0,34121.3,-0.0169825,0.0829791,0.16867,0.12543,0.97638,0.062716,0.184208,0.12757,-100173
-34114.3,0.932978,0.627403,2,3,0,34116,-0.0144897,0.0817073,0.169617,0.128819,0.974912,0.061132,0.184728,0.131016,-100172
