# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 04:53:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/sdc0wbjh.json
# init = 2 (Default)
# random
#   seed = 34049
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_SBERT_j/hreg-20250420235307_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.502563
# Diagonal elements of inverse mass matrix:
# 2.48264e-05, 1.67972e-05, 0.000132092, 0.000118767, 0.000152886, 0.00012877, 0.000107926, 0.000120225, 0.000112151, 0.000151329, 0.000118149, 0.000152704, 0.104145
-35799.5,0.685824,0.502563,3,7,0,35804,-0.00165339,1.00195,-0.0438008,-0.0603295,-0.0929937,-0.0310482,-0.0895426,-0.0275354,-0.0435524,-0.0165693,-0.0627016,-0.0280536,0.0483555,-33920.2
-35794.7,0.994058,0.502563,3,7,0,35804.1,0.0068526,1.00141,-0.0547794,-0.0829789,-0.117219,-0.0500344,-0.113652,-0.0485819,-0.0432944,-0.0252529,-0.046981,-0.0532153,0.0367273,-33939.5
-35794.9,0.932052,0.502563,3,7,0,35801.7,0.0091297,1.00104,-0.0603512,-0.0489868,-0.100501,-0.0472736,-0.0850602,-0.0258084,-0.0376022,-0.0435995,-0.0596329,-0.0545415,0.0314871,-33921.1
-35792.8,0.901766,0.502563,3,7,0,35802.4,0.00249882,1.00122,-0.0447984,-0.0820623,-0.102997,-0.0681022,-0.0968001,-0.0416812,-0.0473717,-0.0240092,-0.0465814,-0.0559019,0.026694,-33931.1
-35796.3,0.77592,0.502563,3,7,0,35800.2,0.00553342,1.00029,-0.0655724,-0.0486502,-0.114576,-0.0437797,-0.104062,-0.0313815,-0.0303839,-0.0193503,-0.0687661,-0.0638741,0.0392882,-33928
-35795,0.907348,0.502563,3,7,0,35802.6,0.00598003,1.00247,-0.0494983,-0.0609629,-0.119437,-0.0481549,-0.0844959,-0.0390073,-0.0380487,-0.0118452,-0.0394711,-0.0632919,0.0481142,-33921
