# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 04:53:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/sdc0wbjh.json
# init = 2 (Default)
# random
#   seed = 34049
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_SBERT_j/hreg-20250420235307_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.473951
# Diagonal elements of inverse mass matrix:
# 2.20063e-05, 1.6012e-05, 0.000103509, 0.000148242, 0.000152873, 0.000124123, 0.000122834, 0.000139029, 0.000111599, 0.000160348, 0.000118948, 0.000176127, 0.126557
-35795.8,0.836452,0.473951,3,7,0,35809.8,0.00101832,1.00117,-0.0618151,-0.0865092,-0.132342,-0.0518281,-0.0914901,-0.023452,-0.057098,-0.0285874,-0.0560107,-0.0664325,0.0372345,-33939.9
-35794.6,0.95894,0.473951,3,7,0,35800.2,0.00413245,0.996148,-0.0658429,-0.0783064,-0.115593,-0.0501304,-0.0823843,-0.0239376,-0.0457905,-0.0274856,-0.0623783,-0.0599276,0.0239001,-33930.5
-35798.6,0.76681,0.473951,3,7,0,35803.2,0.00562041,1.00659,-0.037376,-0.0622789,-0.0922478,-0.05798,-0.106897,-0.0441224,-0.0395131,-0.0287994,-0.0439239,-0.0362342,0.0437334,-33926.4
-35794.9,0.978355,0.473951,3,7,0,35803.5,0.00675082,1.0011,-0.0633083,-0.0843315,-0.110743,-0.0507105,-0.0897364,-0.0339034,-0.0567022,-0.0246413,-0.0722437,-0.0631245,0.0425357,-33935.9
-35796.7,0.942201,0.473951,3,7,0,35801,0.00470852,1.00324,-0.0437652,-0.0811171,-0.103846,-0.0629841,-0.0835126,-0.0223099,-0.0385875,-0.027037,-0.0779324,-0.0759376,0.027807,-33927.6
-35796.6,0.923187,0.473951,3,7,0,35802.4,0.00680052,0.997209,-0.0544288,-0.0664248,-0.131686,-0.0514205,-0.106243,-0.0416319,-0.04186,-0.0137797,-0.0434489,-0.0477845,0.0596084,-33934.1
