# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 20:45:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/_d0u8qu1.json
# init = 2 (Default)
# random
#   seed = 32236
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-den_BOW_j/hreg-20250511154534_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.517499
# Diagonal elements of inverse mass matrix:
# 2.48534e-05, 1.68734e-05, 0.000110981, 0.000115836, 0.00015985, 0.00013187, 9.13951e-05, 0.000201878, 0.000124097, 0.00014313, 0.000137593, 0.000641933, 0.0835476
-35743.3,0.947812,0.517499,3,7,0,35750.5,-0.00638625,1.00084,-0.0538399,-0.0401593,-0.0706012,-0.125186,0.0346866,0.0165382,-0.0225138,-0.0886956,0.0361739,0.0448919,0.0858352,-33617.8
-35743.2,0.719533,0.517499,3,7,0,35752.1,-0.0175935,1.00241,-0.0446766,-0.0795817,-0.0523056,-0.146179,0.0334586,0.0153329,-0.0414186,-0.0636793,0.0259892,-0.0510954,0.152621,-33629.3
-35739.8,0.899716,0.517499,3,7,0,35749.7,-0.00969289,0.992605,-0.0329828,-0.0522703,-0.0835898,-0.128732,0.0293362,0.0134076,-0.0420989,-0.0767435,0.0326586,-0.0456356,0.0363276,-33617
-35741.5,0.919366,0.517499,3,7,0,35749.1,-0.0147685,1.00353,-0.0497487,-0.0434566,-0.0459403,-0.138817,0.0289897,0.0095451,-0.0287995,-0.0570191,0.0426441,-0.0257362,0.0924915,-33617.9
-35737.4,0.972685,0.517499,3,7,0,35746.7,-0.0143841,1.00308,-0.045673,-0.0539756,-0.0562606,-0.133485,0.0355242,0.0209704,-0.028824,-0.0607223,0.0359485,-0.0441576,0.0836819,-33617.8
-35737.6,1,0.517499,3,7,0,35740.3,-0.0102906,0.992795,-0.0419054,-0.0715597,-0.0647736,-0.130357,0.0204001,0.00608247,-0.0398706,-0.0806886,0.0127769,-0.0437996,0.0412803,-33617.3
