# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 20:45:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/_d0u8qu1.json
# init = 2 (Default)
# random
#   seed = 32236
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-den_BOW_j/hreg-20250511154534_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.539607
# Diagonal elements of inverse mass matrix:
# 2.44581e-05, 1.72084e-05, 0.0001181, 0.000114801, 0.000185625, 0.000128335, 9.1177e-05, 0.000144001, 0.00012184, 0.000175848, 0.000127859, 0.000655976, 0.0750857
-35741.7,0.962739,0.539607,3,7,0,35751.1,-0.0045785,0.996966,-0.049952,-0.0541627,-0.0493543,-0.127589,0.0241588,0.0452091,-0.0267444,-0.0908081,0.012715,-0.0236526,0.0554694,-33614.7
-35742.5,0.959751,0.539607,3,7,0,35751.5,-0.0171885,0.998858,-0.0444039,-0.0675168,-0.0678943,-0.136568,0.0397819,-0.0205525,-0.0311171,-0.0482245,0.0419043,-0.035501,0.0839513,-33622.3
-35739.3,1,0.539607,3,7,0,35748.2,-0.012492,0.995823,-0.0341956,-0.0654158,-0.0654501,-0.122333,0.0486236,0.0271244,-0.0158446,-0.0701608,0.0292796,0.0203219,0.0675304,-33610.5
-35737.1,0.999481,0.539607,3,7,0,35742.3,-0.0136462,0.999518,-0.0469561,-0.0592169,-0.0580234,-0.125376,0.0213409,0.0111214,-0.046384,-0.085238,0.028725,-0.0756884,0.057662,-33620.2
-35735.5,0.952478,0.539607,3,7,0,35743,-0.011161,0.997854,-0.0375306,-0.0574657,-0.064154,-0.131624,0.0435351,0.00959859,-0.0150563,-0.0617923,0.0192655,-0.0280503,0.0475748,-33609.7
-35736.7,0.812011,0.539607,3,7,0,35741.7,-0.0153571,0.998173,-0.048403,-0.0483176,-0.0622465,-0.124718,0.0300554,0.00376658,-0.0502893,-0.0757622,0.0385785,-0.0370015,0.0623167,-33620.1
-35736.5,0.704281,0.539607,3,7,0,35747.1,-0.0181237,0.997566,-0.0474908,-0.0582412,-0.0663455,-0.1281,0.0278402,0.00620317,-0.0327721,-0.0594989,0.0364865,-0.0580932,0.0457951,-33615.7
-35742.5,0.732154,0.539607,3,7,0,35747.4,-0.00613624,0.997798,-0.0237046,-0.065849,-0.0616325,-0.136047,0.0275442,0.0365327,-0.0458416,-0.0924183,0.0111802,-0.0139596,0.0787293,-33621.8
-35740.1,0.870634,0.539607,3,7,0,35753.4,-0.0206935,0.998665,-0.0548157,-0.0568974,-0.0728419,-0.133323,0.0381095,-0.0108596,-0.0202436,-0.0613773,0.0415185,-0.025273,0.059052,-33620.5
-35739.4,0.926272,0.539607,3,7,0,35745.3,-0.00567755,0.997126,-0.0359908,-0.0563356,-0.0661609,-0.124551,0.0298855,0.0325527,-0.0423802,-0.0969014,0.0193403,-0.0598547,0.0590581,-33618.9
-35742.7,0.926306,0.539607,3,7,0,35744.3,-0.0199716,0.998777,-0.0599985,-0.0661307,-0.055308,-0.145737,0.042096,-0.0121036,-0.0149891,-0.0544817,0.0256781,-0.0216957,0.069939,-33622.2
-35742.8,0.996174,0.539607,3,7,0,35746.8,-0.0168594,1.00144,-0.0579621,-0.0686956,-0.0630483,-0.140766,0.0461409,-0.00939857,-0.0171811,-0.0483043,0.0195914,-0.0113089,0.0689757,-33621.9
-35740.4,1,0.539607,3,7,0,35746.4,-0.00806052,0.994438,-0.0372439,-0.0618728,-0.0665703,-0.142072,0.0406456,0.0310318,-0.0448738,-0.0942465,0.0417292,-0.0757136,0.0785803,-33629.8
-35745.3,0.641136,0.539607,3,7,0,35754.2,-0.0187891,0.998101,-0.0601815,-0.0555988,-0.0648285,-0.132354,0.0214046,-0.00703616,-0.012601,-0.0546933,0.0221883,0.0335779,0.104245,-33612.6
-35743.8,0.977453,0.539607,3,7,0,35752.1,-0.00761842,0.995516,-0.0267969,-0.058062,-0.0553953,-0.133148,0.0476726,0.0374338,-0.0450907,-0.0996518,0.0343258,-0.0713483,0.0574675,-33624.2
-35745.7,0.944322,0.539607,3,7,0,35752.7,-0.00963611,0.995027,-0.0415993,-0.068269,-0.0785852,-0.127327,0.0119499,-0.00241558,-0.00884879,-0.0513612,0.0135919,-0.0172703,0.104901,-33606.7
-35743,0.979538,0.539607,3,7,0,35751.4,-0.0158757,0.996112,-0.0529942,-0.0492559,-0.0517665,-0.136793,0.0529358,0.0320274,-0.0490321,-0.101609,0.0427499,-0.049236,0.0578564,-33632.4
-35743,0.99508,0.539607,3,7,0,35746.3,-0.0105112,1.00081,-0.0361003,-0.071867,-0.0812216,-0.130808,0.0196843,0.00104571,-0.0113281,-0.0520821,0.0184083,-0.0431841,0.103138,-33612.2
-35736,0.990217,0.539607,2,7,0,35744.3,-0.00685387,0.995529,-0.0410401,-0.0662397,-0.0695366,-0.131623,0.0269788,0.0200074,-0.0205222,-0.0687281,0.0219886,-0.0327912,0.0738811,-33612.9
-35741.3,0.805015,0.539607,3,7,0,35745.8,-0.0170387,1.00079,-0.0439592,-0.0579114,-0.0763114,-0.118336,0.040171,0.00117746,-0.051888,-0.0867659,0.0496792,-0.0617644,0.0594023,-33627.9
-35737.7,0.979622,0.539607,3,7,0,35745.9,-0.00901113,0.995957,-0.0331271,-0.0600234,-0.0640878,-0.149638,0.0426694,0.0244868,-0.0265661,-0.0685798,0.0128275,-0.0171621,0.0764157,-33618.5
-35739.5,0.828091,0.539607,3,7,0,35744.7,-0.0175733,1.00035,-0.0478896,-0.0691819,-0.0525823,-0.109751,0.0368014,0.00597272,-0.0248983,-0.0720316,0.049905,-0.0408079,0.0457739,-33614.7
-35741.3,0.829611,0.539607,3,7,0,35745.6,-0.00812858,0.993572,-0.0394091,-0.0498305,-0.0798876,-0.153224,0.0290599,0.017487,-0.0327691,-0.0757707,0.00427704,-0.0649941,0.0820381,-33621.1
-35739.5,0.84561,0.539607,3,7,0,35750,-0.0206174,0.999447,-0.0622905,-0.060375,-0.0862194,-0.121677,0.026993,0.0206098,-0.0244514,-0.064445,0.0223218,-0.0309534,0.0576741,-33618.9
-35739.6,0.999042,0.539607,3,7,0,35745.5,-0.00867195,0.995922,-0.0409324,-0.0584266,-0.0675392,-0.132345,0.02606,0.0250659,-0.0589155,-0.0699964,0.0115084,-0.0606398,0.0602852,-33621.2
-35743,0.684467,0.539607,3,7,0,35753,-0.00748008,0.99784,-0.0624911,-0.0782704,-0.0852406,-0.138484,0.0357735,0.0183317,-0.0440504,-0.0854082,0.00340598,-0.0879092,0.0807006,-33634.4
-35741.9,0.991332,0.539607,3,7,0,35749.7,-0.0152994,0.999356,-0.0686725,-0.0582946,-0.071085,-0.136732,0.0407313,0.0314744,-0.0286546,-0.0730319,0.00386366,-0.0451944,0.111251,-33624.5
-35741.4,0.855213,0.539607,3,7,0,35751.2,-0.0107987,0.99573,-0.0257072,-0.0445842,-0.051912,-0.128971,0.0188262,0.00691227,-0.05153,-0.079781,0.0364104,-0.0359532,0.0357899,-33614
