# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-12 01:15:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/ut3dow38.json
# init = 2 (Default)
# random
#   seed = 51603
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-asym_Word2Vec_j.h-nonsems/hreg-20250511201528_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.430665
# Diagonal elements of inverse mass matrix:
# 2.49418e-05, 1.56935e-05, 9.99022e-05, 0.000117222, 0.000125683, 0.000152169, 0.000118027, 0.000115028, 0.000231542, 0.000174926, 0.000166157, 0.000124269, 0.000102676, 0.000112651, 0.000143806, 0.000110351, 0.000107277, 0.000129416, 0.000145272, 0.000137673, 0.000192618, 0.000113864, 0.000101953, 0.000159935, 0.000185702, 0.000169281, 0.000178652, 0.000120535, 0.000132712, 0.00192367, 0.00111286, 0.000449128, 0.0836987, 0.0856644, 0.0768496
-33553.9,0.763533,0.430665,3,7,0,33570,-0.0131932,0.967095,0.147615,-0.0330479,0.216824,0.102666,0.288691,0.154758,0.0494557,0.0855332,0.244054,0.162781,-0.0392503,0.068035,0.0897022,0.0253663,0.151203,0.136415,0.147012,0.16459,0.0129323,0.00657474,-0.0708644,0.0203012,-0.0174124,-0.0341987,-0.036167,0.0641642,-0.0824654,0.189118,0.0735981,0.0116118,0.239997,0.080515,0.0501337,-34330.4
-33552,0.935597,0.430665,3,7,0,33572.2,-0.00630888,0.969897,0.127689,-0.0446211,0.240399,0.149382,0.317302,0.145619,0.0821012,0.0770953,0.248158,0.179944,-0.0414919,0.13393,0.0805451,0.00266994,0.174657,0.114857,0.146203,0.153382,0.0128069,0.0286853,-0.0907716,0.0233842,-0.0194176,-0.0588463,-0.0407598,0.0472198,-0.10222,0.173326,0.129651,-0.0318024,0.126086,0.0777843,0.0661724,-34402.9
-33556.8,0.800101,0.430665,3,7,0,33577.6,-0.0127094,0.966978,0.142771,-0.0267157,0.192246,0.102001,0.285736,0.158914,0.0641148,0.0845847,0.244324,0.165066,-0.0343075,0.0960628,0.0631274,0.0100648,0.142709,0.135381,0.152134,0.161418,0.0109202,0.00985407,-0.092389,0.010035,-0.0130586,-0.0495169,-0.066972,0.0727822,-0.0678092,0.121046,0.0907593,-0.0820595,0.0825539,0.0848898,0.0939722,-34313.4
-33561.5,0.790154,0.430665,3,7,0,33582.9,-0.00668448,0.972833,0.145471,-0.0468875,0.24076,0.131343,0.310289,0.141671,0.0770379,0.0872387,0.254745,0.183266,-0.031242,0.102704,0.0767917,0.0238448,0.176449,0.13094,0.131543,0.148058,0.0191888,0.00591277,-0.0799232,0.0313387,-0.0149947,-0.0668509,-0.0502687,0.0725565,-0.0973308,0.165674,0.121403,-0.108522,0.178561,0.144714,0.18525,-34390.4
-33553.9,1,0.430665,3,7,0,33578.1,-0.0120232,0.9669,0.142618,-0.0352078,0.221565,0.121355,0.291901,0.176059,0.0608151,0.0681507,0.21661,0.150111,-0.0416398,0.0988612,0.0768456,0.000458885,0.149919,0.110564,0.172612,0.178415,0.00869694,0.0358212,-0.0875551,0.0170315,-0.0332898,-0.0187869,-0.0579666,0.0560669,-0.099108,0.139618,0.0810231,-0.0914764,0.0826093,0.0559224,0.094575,-34337.7
-33552.4,0.835591,0.430665,3,7,0,33570.1,-0.00318142,0.970544,0.143481,-0.0350937,0.232985,0.119658,0.310249,0.158195,0.0622959,0.0802273,0.257681,0.189038,-0.0400576,0.111513,0.0929389,0.0149867,0.170338,0.140588,0.129114,0.148176,0.0226178,0.0127358,-0.0875012,0.0214147,-0.0171087,-0.0539413,-0.0443407,0.0584888,-0.0900666,0.131853,0.134428,0.0229479,0.143308,0.127039,0.0428065,-34391.9
