lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,log_p
# Adaptation terminated
# Step size = 0.427157
# Diagonal elements of inverse mass matrix:
# 3.0532e-05, 2.14891e-05, 0.000219592, 0.00016063, 0.000147888, 0.000147442, 0.000261561, 0.00022648, 0.000212782, 0.000206429, 0.000419251, 0.000359874, 0.000372692, 0.0003707, 0.000138277, 0.00019167, 0.000205227, 0.000307411, 0.000237332, 0.000213152, 0.000201152, 0.00021001, 0.000269572, 0.000243279, 0.00022811, 0.000378598, 0.000378494, 0.000213636, 0.000192265, 0.000235233, 0.000383309, 0.000400763, 0.000276948, 0.000354765, 0.000338021, 0.000262284, 0.000261586, 0.000273211, 0.00212442, 0.000936298, 0.000376187, 0.00090011, 0.092884, 0.0795005, 0.0875324, 0.0898629
-18755.2,0.870326,0.427157,3,7,0,18780.1,-0.0152205,0.964284,0.206992,-0.0226971,0.251383,0.114176,0.32202,0.201277,0.0797414,0.071444,0.25011,0.132912,-0.0328894,0.0977604,0.0546368,-0.0166477,0.14769,0.0494538,0.160712,0.117844,-0.0518599,-0.0564373,-0.113258,-0.116331,0.00406202,-0.0353306,-0.11244,-0.0803178,-0.0348083,0.0322163,0.10295,0.0329436,0.060306,0.0295403,-0.0190912,0.199004,-0.000486988,0.0817948,0.207572,0.0637889,-0.0579302,0.0226465,0.157925,0.0657861,0.0424337,0.0780892,-19190.4
-18753.9,0.961969,0.427157,3,7,0,18774.2,-0.0155215,0.9718,0.206557,-0.0182786,0.268138,0.0924982,0.309621,0.199351,0.132915,0.0461319,0.25254,0.161101,-0.0418108,0.0908424,0.0666124,-0.0152021,0.132996,0.0617195,0.156394,0.15369,-0.0592655,-0.0721697,-0.0850464,-0.109089,0.0193558,-0.031528,-0.101251,-0.0747163,-0.0359697,0.0738429,0.0971401,0.0314495,0.0443479,0.0479257,-0.0218757,0.20829,-0.00173082,0.0812282,0.140675,0.0689391,-0.0729139,0.0603885,0.123878,0.101967,0.0418541,0.106582,-19199.5
-18763,0.838476,0.427157,3,7,0,18778.8,-0.0151734,0.965271,0.197002,-0.0061354,0.225565,0.0919371,0.330585,0.205117,0.129848,0.0655655,0.194897,0.16858,-0.0452694,0.0872301,0.0657447,-0.0128288,0.121294,0.0415007,0.170311,0.138218,-0.0875932,-0.0688974,-0.0903676,-0.125385,-0.0174052,-0.0179115,-0.125319,-0.0822791,-0.00810694,0.0617954,0.114947,-0.0147588,0.0366206,0.0359279,-0.0462096,0.223952,-0.0289557,0.0851756,0.183967,0.114172,-0.0456916,0.0757427,0.107723,0.0599793,0.0430417,0.0822693,-19200
-18754.6,0.975409,0.427157,3,7,0,18782.7,-0.0112199,0.975202,0.221953,-0.0580729,0.281769,0.0946861,0.301123,0.197998,0.0995854,0.0785359,0.227007,0.148685,-0.0471055,0.0698011,0.0864575,-0.0146309,0.144293,0.062718,0.141217,0.157718,-0.0401655,-0.0415295,-0.11405,-0.115673,0.0171217,-0.0412329,-0.105475,-0.0717397,-0.0170217,0.0549353,0.096275,0.0226536,0.0284251,0.0495866,-0.0255103,0.20076,0.0180968,0.0529684,0.153836,0.0376896,-0.0741826,0.0300691,0.111806,0.115098,0.0486267,0.0674673,-19177.4
-18754.9,0.873725,0.427157,3,15,0,18775.6,-0.006091,0.968968,0.214137,0.00882036,0.267119,0.0908447,0.310764,0.205047,0.0881065,0.0611877,0.224755,0.166678,-0.0480162,0.0764652,0.0561726,-0.00666648,0.150319,0.0389364,0.17167,0.146386,-0.0536899,-0.0426017,-0.119677,-0.140057,-0.0208436,-0.0369976,-0.114889,-0.0995626,0.00967963,0.046538,0.106141,0.0349295,0.01449,0.0252255,-0.00300792,0.214475,-0.0477541,0.0448495,0.135542,0.0718091,-0.092218,0.0752193,0.110404,0.0642062,0.0773219,0.0611145,-19197.9
-18755.5,0.722876,0.427157,3,7,0,18779.9,-0.0106527,0.969007,0.233622,-0.0179992,0.2941,0.10701,0.346085,0.172423,0.100674,0.0863904,0.245077,0.154446,-0.0298974,0.0764391,0.0457033,-0.0351729,0.130065,0.0678875,0.157012,0.172105,-0.0750619,-0.0844018,-0.112992,-0.139018,0.00325013,-0.0309671,-0.103287,-0.0934278,-0.0121146,0.0552976,0.0808738,0.0344501,0.0199597,0.0552161,-0.0265629,0.223643,-0.0170121,0.0419519,0.207414,0.05212,-0.104823,0.0266474,0.0965588,0.105711,0.0780098,0.0859096,-19248
-18761.7,0.856298,0.427157,3,7,0,18780.1,-0.0145006,0.969426,0.22058,0.00529973,0.266406,0.116005,0.291527,0.181824,0.140021,0.0781556,0.240504,0.164438,-0.0193003,0.0725763,0.0420905,-0.0182587,0.150242,0.0461304,0.189995,0.143254,-0.0428106,-0.0587269,-0.105471,-0.112922,-0.00877928,-0.0151623,-0.0955699,-0.0769217,0.00956282,0.0602853,0.0845677,-0.0110513,0.0233878,0.0537965,-0.0806094,0.202232,-0.0139891,0.0417934,0.125264,0.0905535,-0.0798711,0.0607977,0.110652,0.116798,0.122855,0.0943454,-19188.5
-18758.6,0.901166,0.427157,3,7,0,18792,-0.000611224,0.968538,0.222548,-0.0399118,0.25597,0.104358,0.325315,0.194997,0.0960394,0.0801184,0.21087,0.144164,-0.0452395,0.077317,0.0618778,0.0117126,0.148008,0.057704,0.13514,0.154893,-0.0794958,-0.0602437,-0.114,-0.148286,0.0059168,-0.0483979,-0.123116,-0.0939032,-0.0453122,0.0469074,0.0927256,0.0568026,0.0434234,0.0295303,0.021553,0.219156,-0.0137473,0.0944645,0.169748,0.0671728,-0.0808789,0.061103,0.135102,0.0698324,0.0370748,0.0747813,-19223.8
-18759.4,0.993493,0.427157,3,7,0,18780.5,-0.00756535,0.97261,0.236095,-0.0372584,0.247818,0.09343,0.325894,0.181835,0.107746,0.0578817,0.263579,0.156885,-0.0337446,0.0783889,0.0237263,-0.0189007,0.139423,0.0546806,0.153269,0.161951,-0.0754277,-0.0663934,-0.117898,-0.134317,-0.0295058,-0.0207366,-0.106395,-0.110275,-0.0539411,0.0589144,0.0765546,0.00501605,0.0554483,0.0363056,-0.00590106,0.211646,-0.006196,0.0558576,0.158095,0.0950925,-0.101898,0.0708306,0.125003,0.0587895,0.048091,0.0657955,-19212.3
-18761.8,0.922773,0.427157,4,15,0,18782.1,-0.00691164,0.968235,0.19533,-0.00536707,0.279252,0.134794,0.293778,0.206061,0.108557,0.0818755,0.193504,0.15532,-0.0247285,0.074814,0.0770976,-0.0143398,0.149407,0.0744995,0.181833,0.139966,-0.0514161,-0.0534687,-0.087343,-0.118063,0.0213915,-0.0555073,-0.104364,-0.0455836,0.0171966,0.0410024,0.0937403,0.0201371,0.00655931,0.0549074,-0.0599872,0.209045,-0.0422093,0.0772101,0.167795,0.0774799,-0.0499421,0.0196337,0.128466,0.175524,0.0542948,0.0867262,-19193.2
-18764.1,0.95423,0.427157,3,7,0,18789.3,-0.00341377,0.969521,0.197708,-0.00671286,0.27467,0.138838,0.291366,0.194915,0.102581,0.0767638,0.193551,0.156735,-0.0248882,0.0690626,0.0851504,-0.0224745,0.153692,0.085294,0.189815,0.150987,-0.0522626,-0.0462052,-0.10144,-0.122952,0.0137186,-0.0537214,-0.111006,-0.0497914,0.0163533,0.0485359,0.0894848,0.013082,-0.00896563,0.061388,-0.0647587,0.201497,-0.0449593,0.0768955,0.181053,0.0588958,-0.063824,0.0380176,0.154982,0.150656,0.0383964,0.0793,-19196.2
-18759.1,0.960884,0.427157,3,7,0,18785.7,-0.00372736,0.964091,0.193065,-0.00564091,0.263103,0.13264,0.291811,0.183594,0.0972484,0.0656416,0.195586,0.166285,-0.0190932,0.0854761,0.057359,-0.0226213,0.150272,0.0693483,0.169494,0.173378,-0.0537867,-0.0545525,-0.0751748,-0.127635,0.00466269,-0.0448752,-0.100574,-0.0448814,-0.0059947,0.0421498,0.0799906,0.0183227,-0.00678767,0.0550313,-0.0274266,0.216573,-0.0374908,0.0697833,0.154987,0.0577965,-0.0386975,0.0212252,0.196291,0.0784726,0.06048,0.0745613,-19197.2
-18757.5,0.953719,0.427157,3,7,0,18784.2,-0.011575,0.97389,0.225643,-0.0308595,0.27004,0.0875142,0.326322,0.214025,0.126002,0.0603356,0.23519,0.162638,-0.0485576,0.0653038,0.0752272,-0.0172259,0.143451,0.0635819,0.189856,0.158547,-0.0790323,-0.0665494,-0.149869,-0.12253,-0.00807442,-0.0207493,-0.132984,-0.10333,-0.0254207,0.0533845,0.095607,0.0366714,0.0565328,0.0410194,-0.016693,0.204629,-0.0370066,0.0526361,0.130201,0.16073,-0.0982354,0.086213,0.0855777,0.114217,0.0600702,0.076558,-19225.9
-18760.8,0.906365,0.427157,3,15,0,18779.8,-0.0098621,0.972155,0.238101,-0.034944,0.251804,0.0859728,0.314343,0.206319,0.132017,0.0440657,0.236322,0.159268,-0.0360227,0.0723013,0.0569839,-0.00295952,0.167181,0.0627236,0.18682,0.137608,-0.0650605,-0.0840693,-0.139517,-0.121425,0.00249601,-0.0162909,-0.116427,-0.116735,-0.0547964,0.0410965,0.0881113,0.0386583,0.0558999,0.0321575,-0.0243712,0.221863,-0.0196176,0.0564088,0.164307,0.147792,-0.085846,0.0570056,0.0883578,0.0860674,0.070382,0.0619265,-19221.7
-18764.3,0.850641,0.427157,3,7,0,18786.5,-0.0057933,0.966266,0.204029,-0.0295505,0.274176,0.0972142,0.286937,0.21035,0.110374,0.0914505,0.224295,0.161185,-0.0028474,0.116448,0.0659353,-0.0306846,0.117709,0.0503496,0.141147,0.155134,-0.0852879,-0.0593634,-0.0979107,-0.126484,-0.000360771,-0.0413912,-0.0959908,-0.0644958,-0.00579629,0.0604849,0.0825043,-0.0233837,0.0197496,0.0828636,-0.0219627,0.209077,-0.0084063,0.0802543,0.103863,0.100207,-0.110153,0.0747529,0.159395,0.0905147,0.0515192,0.0882209,-19193.5
-18766.8,0.968325,0.427157,3,7,0,18783.1,-0.00817133,0.972103,0.225993,-0.0111659,0.281906,0.120176,0.325107,0.184911,0.112931,0.0487104,0.247531,0.157309,-0.0604744,0.0421083,0.0530801,0.0156159,0.177291,0.075329,0.207828,0.144883,-0.0417804,-0.0609336,-0.107152,-0.13132,0.00194794,-0.022876,-0.118567,-0.0892286,-0.0226785,0.0371127,0.0982401,0.0597258,0.0379703,0.000529151,-0.0337158,0.213389,-0.0452396,0.0531106,0.198035,0.0433892,-0.0201376,0.00259399,0.0903409,0.0765994,0.0573414,0.0810095,-19235.3
-18769.3,0.817097,0.427157,4,15,0,18802.5,-0.0148897,0.969597,0.242409,-0.0346744,0.278212,0.106428,0.323038,0.23617,0.109444,0.067584,0.194631,0.141915,-0.0295783,0.0905255,0.0572707,-0.0524802,0.15051,0.0658718,0.161503,0.17293,-0.0923231,-0.0717978,-0.0992425,-0.106806,0.0310117,-0.0122657,-0.115985,-0.0965814,0.00584314,0.0701642,0.0862335,0.0115548,0.0189018,0.0758821,-0.053821,0.208801,0.00963669,0.0708324,0.160734,0.0643432,-0.00761534,0.105139,0.113933,0.103646,0.0810577,0.125483,-19236.8
-18761.3,0.99843,0.427157,4,15,0,18786.4,-0.00446192,0.969626,0.193106,-0.00484494,0.268277,0.113571,0.30002,0.15986,0.106392,0.0632692,0.258302,0.172093,-0.0479217,0.0713595,0.0575449,0.0208079,0.138597,0.0643127,0.173904,0.147632,-0.0358368,-0.0529157,-0.127741,-0.15046,-0.0105237,-0.042003,-0.0993451,-0.0681092,-0.0267577,0.0297644,0.0825255,0.00506862,0.0403761,0.0076337,-0.0140273,0.196488,-0.0561193,0.0460084,0.160048,0.0716093,-0.0978446,0.0817939,0.0850881,0.0936993,0.0530115,0.0870229,-19185.4
-18762,0.778716,0.427157,3,7,0,18790.2,-0.00559379,0.971148,0.197554,-0.0224961,0.273026,0.11604,0.27867,0.141307,0.0976616,0.0680943,0.239718,0.162246,-0.0462308,0.0832538,0.0626176,0.000600871,0.124222,0.0534064,0.173703,0.15588,-0.0494346,-0.0542485,-0.11975,-0.119048,0.0172751,-0.00398204,-0.124263,-0.0796428,-0.00697003,0.043924,0.0859109,0.0120323,0.0412956,0.00333782,-0.0356446,0.203605,-0.0437615,0.0503587,0.193001,0.088321,-0.0693971,0.087385,0.106386,0.124845,0.0370532,0.113218,-19170.9
-18763.7,0.848461,0.427157,3,7,0,18789.3,-0.00650516,0.968139,0.224603,-0.00953054,0.268838,0.115025,0.315891,0.240249,0.119619,0.0615086,0.226992,0.153309,-0.0249861,0.0679403,0.0464953,0.0121097,0.179778,0.0643393,0.15616,0.148312,-0.0758701,-0.0554453,-0.0806031,-0.122617,-0.0235059,-0.050184,-0.127449,-0.0863864,0.00867867,0.0587211,0.0730657,0.0259402,0.047109,0.0520146,-0.0190581,0.231776,9.89086e-05,0.036271,0.116762,0.0678865,-0.0498624,0.0279414,0.120533,0.05831,0.0859373,0.059269,-19233.1
-18753.9,1,0.427157,3,7,0,18780.9,0.00265821,0.97308,0.23267,-0.0238135,0.26986,0.124943,0.330518,0.213757,0.111192,0.0909294,0.228724,0.155534,-0.0140247,0.0762477,0.0746449,-0.0245507,0.145838,0.0432624,0.185471,0.16401,-0.0611289,-0.056808,-0.116256,-0.134406,0.00583625,-0.059993,-0.103046,-0.0883368,-0.00259071,0.0383182,0.0886579,0.0187736,0.0254468,0.0402525,-0.0335539,0.207614,-0.0486802,0.034546,0.254333,0.0985058,-0.0501525,0.051475,0.104593,0.0786836,0.0472466,0.0782294,-19227.9
-18766.7,0.633437,0.427157,3,7,0,18787.2,-0.00667402,0.970511,0.2205,-0.0544313,0.28018,0.135118,0.312219,0.18762,0.12922,0.048093,0.245316,0.168582,-0.0145941,0.0824153,0.0479534,-0.0110963,0.162169,0.0537526,0.215237,0.150545,-0.0765687,-0.0579264,-0.147296,-0.124317,-0.0193968,-0.0151112,-0.102145,-0.0786983,-0.0113946,0.0640966,0.100817,0.0364229,0.0615453,0.0459517,-0.0466463,0.227662,-0.0193583,0.0357618,0.228239,0.0804481,-0.0675768,0.00763686,0.442976,0.0972113,0.0580254,0.12255,-19242.4
-18757.9,0.905522,0.427157,3,7,0,18791.8,-0.00849702,0.968046,0.223751,-0.00603543,0.30144,0.0975165,0.314275,0.20443,0.0675746,0.0797659,0.220837,0.152838,-0.0367022,0.0731028,0.061621,-0.0215411,0.153371,0.0654317,0.134919,0.148321,-0.0722921,-0.0647152,-0.0947357,-0.132274,0.00980165,-0.0665581,-0.108338,-0.0916234,-0.0339984,0.0478663,0.0679992,-0.00593133,0.00158628,0.0442502,-0.0897683,0.177015,-0.0425228,0.0639619,0.198509,0.094379,-0.0863144,0.0671753,0.117932,0.0622283,0.0465756,0.0751602,-19199.3
-18750.2,1,0.427157,3,7,0,18771.7,-0.0124403,0.969472,0.246913,-0.0330002,0.266161,0.122428,0.312301,0.212071,0.0980891,0.0824857,0.222637,0.153035,-0.0283198,0.0676828,0.0552055,-0.00736824,0.137484,0.0698768,0.160745,0.159874,-0.0687858,-0.0528304,-0.156935,-0.116884,-0.00318748,-0.0279955,-0.109375,-0.0755434,-0.0202564,0.0653748,0.107326,0.0272598,0.0541934,0.0389275,-0.00518431,0.210726,-0.0221142,0.0546502,0.127258,0.0665425,-0.0828562,0.0237675,0.104253,0.0664041,0.0637885,0.069295,-19225.7
-18752.1,0.825137,0.427157,3,7,0,18768.3,-0.0134871,0.96658,0.217649,-0.0283862,0.265622,0.131888,0.328097,0.207683,0.126878,0.0389285,0.2268,0.16809,-0.0309061,0.0758134,0.0439548,-0.0368719,0.132776,0.0541349,0.164077,0.149121,-0.0604289,-0.0669455,-0.138506,-0.132987,0.00990604,-0.0294018,-0.112167,-0.0951377,-0.0490027,0.0538719,0.0720529,0.0475267,0.0221671,0.0557787,-0.00146787,0.197468,-0.0158088,0.0700561,0.213056,0.106825,-0.0733079,0.048652,0.115732,0.0632231,0.0594378,0.0586663,-19222.5
-18754.9,0.942675,0.427157,3,7,0,18768.6,-0.00190372,0.9715,0.234154,-0.0220961,0.274822,0.0914292,0.283184,0.199932,0.108668,0.105236,0.208368,0.143809,-0.0333127,0.0786553,0.0532912,0.00990166,0.149471,0.0589365,0.166975,0.177591,-0.0630644,-0.0500602,-0.0865582,-0.12747,-0.0130098,-0.0425783,-0.100564,-0.0803937,0.0186551,0.0527847,0.112383,-0.00190898,0.0501777,0.025994,-0.0469779,0.214763,-0.0150495,0.0518855,0.127721,0.0471414,-0.0698493,0.0550953,0.11301,0.118925,0.041046,0.0796278,-19194.3
-18754.7,0.915175,0.427157,3,7,0,18773.4,-0.00763371,0.968349,0.213936,-0.0244639,0.272711,0.122772,0.300867,0.191955,0.0836761,0.0520429,0.219043,0.153273,-0.0361957,0.065167,0.0663066,-0.00181346,0.143675,0.0763638,0.175756,0.160695,-0.0538348,-0.078319,-0.127116,-0.152429,0.03121,-0.021671,-0.122817,-0.0956269,-0.0437527,0.0612501,0.0954663,0.023557,0.0138204,0.0317192,-0.0316402,0.185917,-0.0302348,0.0691343,0.192658,0.119514,-0.0415452,0.0189962,0.0973851,0.0536886,0.0904355,0.0867878,-19211.4
-18753.8,0.971557,0.427157,4,15,0,18773.1,-0.0116828,0.970146,0.215575,-0.00847212,0.237911,0.1138,0.305842,0.161845,0.0854595,0.0785753,0.22203,0.165729,-0.0305018,0.0948033,0.0505123,-0.0111406,0.146769,0.0629253,0.177868,0.147017,-0.0765891,-0.0459321,-0.0957671,-0.105157,-0.0263888,-0.0332881,-0.102981,-0.0549097,-0.0114573,0.0442986,0.0950376,0.0195285,0.0461218,0.0446894,-0.0659783,0.219971,-0.0315749,0.063819,0.12523,0.0491163,-0.0750793,0.0862621,0.123757,0.112468,0.0452881,0.0871043,-19187.1
-18763.7,0.736059,0.427157,3,7,0,18784.4,-0.00893532,0.976669,0.212152,-0.053154,0.237448,0.11525,0.289356,0.174896,0.100154,0.0439248,0.225811,0.168106,-0.041021,0.100607,0.0547688,-0.0258142,0.158874,0.0705612,0.175734,0.151645,-0.0575139,-0.0564657,-0.0798804,-0.106517,-0.0213759,-0.0266449,-0.0998367,-0.087423,0.000653083,0.0553244,0.111124,0.00288097,0.0647438,0.0528233,-0.0385396,0.217673,-0.0371463,0.0828989,0.0947217,0.0317143,-0.0390688,0.102802,0.144596,0.127094,0.0348122,0.0787816,-19186.6
-18759.9,1,0.427157,3,7,0,18784.2,-0.00554748,0.968428,0.222748,0.0131719,0.303209,0.101287,0.319517,0.2229,0.100194,0.0988568,0.221852,0.146053,-0.028758,0.0553369,0.0601291,-0.0246703,0.133366,0.0655884,0.167941,0.171013,-0.0697366,-0.0619972,-0.121031,-0.146918,0.0120129,-0.0466213,-0.113313,-0.0835748,-0.0371943,0.046747,0.0721454,0.029015,-0.0129412,0.0140982,-0.0124936,0.182568,-0.0150221,0.0408825,0.215506,0.072908,-0.0782942,0.00877758,0.102227,0.0885176,0.0663956,0.0984836,-19210.3
-18762.3,0.955829,0.427157,3,7,0,18782.5,-0.0147609,0.969768,0.225851,-0.0605505,0.245402,0.0990421,0.289071,0.188437,0.143635,0.0403858,0.25315,0.162112,-0.0239857,0.101061,0.0618983,0.00749183,0.159339,0.0806424,0.183967,0.147323,-0.0634117,-0.0658542,-0.0962121,-0.106745,0.00374861,-0.0327072,-0.114641,-0.0613178,0.0246486,0.0622473,0.089459,-0.0131461,0.0621418,0.0565343,-0.0512079,0.200655,-0.0479566,0.0599497,0.141431,0.109011,-0.0610862,0.0499538,0.137451,0.0688914,0.0442061,0.0548948,-19209.5
-18760.6,0.971532,0.427157,3,7,0,18781.7,-0.00892517,0.968021,0.223872,-0.0462228,0.284828,0.0969346,0.281039,0.180407,0.125169,0.0537304,0.247068,0.16161,-0.0292506,0.0862889,0.0719051,0.000398578,0.154398,0.0628466,0.168336,0.158592,-0.0656023,-0.0637756,-0.0970661,-0.105686,-0.00106289,-0.0364121,-0.119143,-0.0528967,0.0138805,0.0606014,0.099591,-0.000282175,0.0751685,0.0464825,-0.0590865,0.214896,-0.0496013,0.0559475,0.123834,0.135417,-0.0542589,0.054399,0.0884453,0.0950964,0.0882201,0.0699848,-19213.1
-18753.3,0.871947,0.427157,3,7,0,18782,-0.00616171,0.972981,0.209606,-0.0366474,0.279521,0.10174,0.299557,0.177406,0.110416,0.0630481,0.237969,0.171399,-0.0211212,0.060291,0.0442991,-0.00407509,0.164206,0.0599491,0.192367,0.142233,-0.0514138,-0.0623088,-0.11844,-0.120285,-0.0112981,-0.0517125,-0.128154,-0.0438517,0.00115261,0.0650371,0.104452,-0.0074362,0.0301696,0.0400243,-0.0410564,0.222471,-0.0458185,0.0537797,0.0921358,0.0846963,-0.0773667,0.0586388,0.117124,0.105025,0.0507887,0.0725527,-19199.3
-18764.7,0.817899,0.427157,3,7,0,18779.3,-0.00871259,0.968369,0.209717,-0.0417368,0.287601,0.121698,0.296678,0.203022,0.0734682,0.0431934,0.242445,0.151644,-0.0286086,0.0918193,0.0226461,0.00137049,0.164942,0.045714,0.181335,0.162765,-0.0650296,-0.0379285,-0.103618,-0.131968,0.0165406,-0.0242178,-0.10218,-0.092028,-0.0436276,0.0430657,0.0351029,0.0245714,0.0410456,0.0324224,-0.0155972,0.209018,-0.0631887,0.0352733,0.195899,0.112107,-0.0577316,-0.00745814,0.13173,0.0886728,0.0417544,0.0901695,-19206
-18757.1,0.934973,0.427157,4,15,0,18788.6,-0.00695725,0.968765,0.204439,-0.0097718,0.244722,0.115011,0.311214,0.194316,0.127593,0.0632782,0.255143,0.175203,-0.0364621,0.0872222,0.0723401,-0.0190703,0.161793,0.0520944,0.13233,0.149498,-0.0550006,-0.0633743,-0.108704,-0.130219,0.00381832,-0.0270777,-0.111519,-0.0961334,-0.0306815,0.0481021,0.0664204,0.0594053,0.0224597,0.0477584,-0.0202058,0.206962,-0.0162981,0.0261038,0.180852,-0.0293533,-0.0638347,0.0735324,0.0915945,0.15945,0.0411063,0.0728885,-19205.8
-18757.6,0.742778,0.427157,3,7,0,18780.8,-0.00755109,0.970514,0.227319,-0.0258625,0.292943,0.111243,0.300472,0.195412,0.10222,0.0872144,0.214883,0.141057,-0.0314094,0.0659248,0.0333288,-0.03121,0.131033,0.0512986,0.194005,0.157489,-0.0672467,-0.0488132,-0.101648,-0.126183,-0.00433,-0.0298343,-0.0996152,-0.079278,0.00506183,0.0505447,0.113862,-0.0302224,0.0429953,0.0354754,-0.027822,0.191801,-0.018569,0.104907,0.135902,0.0813082,-0.0510581,0.0484929,0.133504,0.0858297,0.0872713,0.106282,-19196.7
-18767.7,0.764305,0.427157,3,7,0,18789.5,-0.00751632,0.970543,0.247769,-0.034175,0.255873,0.118487,0.306676,0.226786,0.0686575,0.059862,0.220543,0.167985,-0.0528408,0.0741409,0.046379,-0.00178983,0.170766,0.0926105,0.160155,0.15672,-0.073168,-0.0402954,-0.119967,-0.145957,0.01854,-0.0402969,-0.104313,-0.0698906,-0.0262399,0.0431436,0.0700186,0.0661228,0.0424719,0.0608643,-0.00524531,0.190514,-0.0719187,0.0342911,0.190716,0.0890949,-0.0297838,0.0500902,0.103208,0.0822381,0.0544312,0.0511441,-19232.3
-18749.2,1,0.427157,3,7,0,18781.3,-0.0113395,0.968398,0.245248,-0.0270611,0.252596,0.117182,0.315316,0.199285,0.0901879,0.0674888,0.237939,0.160021,-0.0220267,0.0734677,0.0281377,-0.0167391,0.152468,0.0488601,0.163876,0.170531,-0.0716881,-0.0522588,-0.108963,-0.119269,0.00711771,-0.0440942,-0.100245,-0.0682888,-0.0266623,0.0464657,0.0795872,0.00801983,0.00379923,0.0188685,-0.0487431,0.19933,-0.0355642,0.0517474,0.176607,0.0922933,-0.0644699,0.0366313,0.101664,0.0751309,0.0429754,0.0734486,-19214.3
-18751.2,0.839836,0.427157,3,7,0,18768.2,-0.00529388,0.971732,0.201155,-0.0129925,0.271805,0.11694,0.302515,0.193265,0.124595,0.072384,0.219243,0.1438,-0.0393064,0.0893842,0.0862502,-0.00779854,0.138973,0.0826496,0.173276,0.12851,-0.056185,-0.0650746,-0.0842174,-0.138819,-0.00925926,-0.025377,-0.112304,-0.100431,-0.00847768,0.0647394,0.0902189,0.0114717,0.0535005,0.0654768,-0.0170686,0.198119,-0.00775248,0.077923,0.147724,0.0827065,-0.0607454,0.0533816,0.120981,0.0920695,0.0472302,0.0738576,-19190.2
-18762.4,0.761745,0.427157,3,7,0,18777.8,-0.00526178,0.96102,0.216539,-0.022641,0.291653,0.110513,0.324573,0.209838,0.140784,0.0442049,0.223865,0.150985,-0.0440092,0.0795441,0.0558366,-0.01243,0.136992,0.0624266,0.174653,0.172936,-0.0555316,-0.0593665,-0.0882424,-0.130777,-0.0144373,-0.0369581,-0.109094,-0.114967,-0.000273608,0.0781811,0.083711,-0.00618496,0.049512,0.035434,-0.0118838,0.202869,0.0179461,0.0798907,0.231562,0.123726,-0.0745634,0.0847856,0.101985,0.0652852,0.0297819,0.0465456,-19235.5
-18757.8,0.997291,0.427157,4,15,0,18782.4,-0.00257433,0.973152,0.219852,-0.0345066,0.292386,0.100991,0.308993,0.197391,0.111973,0.0567366,0.258504,0.166875,0.00425232,0.0655589,0.0822576,-0.0184104,0.14604,0.0449666,0.201132,0.119439,-0.0572859,-0.0788912,-0.0963599,-0.133431,-0.000831861,-0.048803,-0.0911,-0.0676851,-0.0413953,0.0232115,0.0772484,0.00395966,0.0152169,0.0480599,-0.0251619,0.210995,-0.0575604,0.0572789,0.148636,0.0713845,-0.0573673,0.00214798,0.143743,0.0884656,0.0558905,0.098106,-19205
-18755.2,0.877054,0.427157,3,15,0,18780.3,-0.0136617,0.972827,0.214993,-0.00658003,0.243144,0.112767,0.282684,0.195741,0.15383,0.0517201,0.214796,0.154804,-0.037892,0.05746,0.0620794,0.0143983,0.131417,0.0793199,0.175248,0.18309,-0.0716751,-0.0672284,-0.0987706,-0.135488,-0.00314727,-0.029075,-0.120872,-0.0789966,-0.0152027,0.0472941,0.0753266,0.0271118,0.0370939,0.036612,-0.0342988,0.177705,-0.0483585,0.0560554,0.169639,0.0993624,-0.0798189,0.0108269,0.0678884,0.0552527,0.0408064,0.0923252,-19183.3
-18759.5,0.700201,0.427157,3,15,0,18782.4,-0.00271696,0.970137,0.219294,-0.0293603,0.288642,0.0965954,0.319047,0.161849,0.1311,0.0688674,0.234011,0.155652,-0.0304779,0.0418233,0.057736,-0.0196808,0.147099,0.0440581,0.169766,0.147114,-0.0809996,-0.0598325,-0.103394,-0.151408,-0.006527,-0.0479873,-0.105397,-0.0599898,0.00104939,0.041612,0.110739,-0.0164181,0.0428203,0.0290372,0.0086202,0.211638,-0.00195556,0.0587898,0.138183,0.103292,-0.0638082,0.0145329,0.156176,0.126651,0.0637146,0.0784753,-19202.2
