# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 06:12:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/yik6w_0v.json
# init = 2 (Default)
# random
#   seed = 17609
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-BOW-SciBERT.h-nondens/hreg-20250421011253_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
# Adaptation terminated
# Step size = 0.49249
# Diagonal elements of inverse mass matrix:
# 3.38426e-05, 2.02225e-05, 0.00015841, 0.000149035, 0.000162334, 0.000212281, 0.000347786, 0.000277741, 0.000266788, 0.000193037, 0.000192263, 0.000173715, 0.000245591, 0.000170186, 0.000540458, 0.000221756, 0.000386933, 0.000366345, 0.000324552, 0.000268998, 0.00190815, 0.000918406, 0.0792444, 0.0920465
-19030.5,0.858488,0.49249,3,7,0,19039.5,-0.0022907,0.972432,0.125206,-0.0310775,0.224566,0.118371,0.307525,0.167481,0.0456633,0.0864062,0.246592,0.165084,-0.0244788,0.0968057,0.0766023,-0.0168871,0.147772,0.11586,0.160674,0.154552,0.158776,0.0833756,0.0859569,0.0762908,-19160.6
-19034.9,0.842459,0.49249,3,7,0,19042.2,-0.00615552,0.978155,0.105364,-0.0308634,0.270019,0.114759,0.332121,0.141539,0.071572,0.0887121,0.23049,0.15848,-0.0334319,0.0801242,0.0542644,0.00649255,0.116743,0.108164,0.102522,0.172405,0.155381,0.0362929,0.161102,0.108699,-19146
-19034.7,0.918348,0.49249,3,7,0,19046.6,-0.0031217,0.975277,0.135912,-0.0414374,0.226689,0.124785,0.315923,0.146698,0.0650225,0.0694693,0.24132,0.18396,-0.0317562,0.112747,0.0688496,-0.0170792,0.150818,0.123444,0.132229,0.161756,0.144118,0.112538,0.0842368,0.0682329,-19167
-19033.5,0.958521,0.49249,3,7,0,19044.9,-0.00955154,0.976234,0.0933067,-0.00509914,0.243043,0.109882,0.305508,0.169355,0.0549872,0.079005,0.211873,0.130729,-0.0399264,0.103882,0.0666441,0.0234156,0.153865,0.104427,0.160253,0.164001,0.154256,0.0838396,0.154928,0.0928134,-19138.5
-19034.4,0.95845,0.49249,3,7,0,19043.4,-0.00660873,0.974615,0.0895362,-0.0160018,0.243418,0.104406,0.297049,0.175799,0.0537376,0.0737914,0.225618,0.128824,-0.032894,0.102131,0.0638847,0.0232678,0.144915,0.096707,0.162342,0.165438,0.133782,0.0785484,0.135251,0.120743,-19135.1
-19037.4,0.890659,0.49249,3,7,0,19046.8,-0.018684,0.979642,0.120939,-0.0327695,0.26601,0.0977355,0.303212,0.168891,0.0661727,0.0593229,0.217766,0.124944,-0.0533507,0.108083,0.0544827,-0.00233632,0.156192,0.108104,0.154596,0.144774,0.129947,0.0701306,0.0888134,0.0972498,-19131.1
