# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 22:03:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/kun1jomc.json
# init = 2 (Default)
# random
#   seed = 21512
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-BOW-SciBERT.h-nondens/hreg-20240928170319_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,log_p
-18615.6,0.792225,0.422628,3,15,0,18639.9,-0.0072998,0.968162,0.235372,-0.0493795,0.335597,0.110848,0.316906,0.188074,0.00523304,0.0679962,0.284689,0.156994,-0.0357906,0.0852382,0.0725145,-0.00629544,0.146723,0.09509,0.168993,0.10903,-0.0809434,-0.0986423,-0.108908,-0.130198,-0.0334597,-0.00664574,-0.0884363,-0.0696217,-0.0662208,0.0564966,0.0834776,0.0463089,0.0707434,0.0281924,-0.018942,0.187341,-0.0349313,0.0762435,0.156537,0.0534798,-0.0855083,0.0730881,0.15884,0.0817217,0.032308,0.0888608,-55568.2
-18599.2,1,0.422628,3,7,0,18630,-0.00641127,0.963357,0.196143,-0.044109,0.281005,0.110497,0.29832,0.147215,0.0480874,0.0947537,0.260381,0.157231,-0.0475713,0.0698034,0.0802648,0.0240306,0.15454,0.0825114,0.144818,0.135298,-0.0724238,-0.045436,-0.142483,-0.148805,-0.0360415,-0.0196483,-0.0997689,-0.0545385,-0.0334169,0.0497018,0.111414,-0.0294726,0.0285192,0.0240445,-0.0064081,0.198816,-0.027075,0.0738981,0.156336,0.131908,-0.0677218,0.0322936,0.0882283,0.0808902,0.0513112,0.0488878,-55549
-18608.8,0.678611,0.422628,3,7,0,18632.5,-0.00569848,0.968579,0.216618,-0.0280044,0.346467,0.109538,0.318487,0.197763,0.0889721,0.0629359,0.242434,0.166213,-0.0625927,0.125587,0.0998872,-0.0191708,0.13464,0.0214532,0.15287,0.165607,-0.0491441,-0.0485632,-0.094971,-0.147682,-0.0271527,-0.0183994,-0.0835348,-0.0809154,-0.0229327,0.0493223,0.0818326,0.00295586,0.0501292,0.0492334,-0.021224,0.238968,-0.0297167,0.0304389,0.189414,0.0535659,-0.076308,0.0716671,0.188233,0.0838198,0.0479414,0.128182,-55557.2
-18602.5,0.997285,0.422628,3,7,0,18624.8,-0.0030572,0.964423,0.216572,-0.0532055,0.283152,0.091631,0.311719,0.17211,0.0516758,0.107228,0.259555,0.140827,-0.0335222,0.0881051,0.0525323,0.003831,0.12301,0.0378243,0.154701,0.150528,-0.0702466,-0.0390992,-0.132486,-0.137186,-0.0201992,-0.0330619,-0.0851002,-0.0957505,-0.0161032,0.0318876,0.102229,-0.0376829,0.0471316,0.0440893,-0.0156403,0.22984,-0.00823718,0.0541928,0.120282,0.104475,-0.058055,0.0499173,0.089667,0.0953855,0.0405924,0.0621508,-55552.1
-18601.2,0.968802,0.422628,3,7,0,18623.5,-0.0065918,0.966053,0.192884,-0.0444123,0.319375,0.110145,0.287167,0.175021,0.0457595,0.0864761,0.249923,0.131454,-0.0551432,0.0516936,0.0928796,-0.00584418,0.152193,0.062756,0.175312,0.151106,-0.0624373,-0.0331337,-0.107658,-0.13651,-0.0278163,-0.0537751,-0.101137,-0.108461,-0.0499223,0.031345,0.0950715,-0.0244713,0.0462947,0.0416597,-0.000637881,0.217667,-0.0195721,0.0584624,0.190425,0.0719555,-0.0954192,0.0687126,0.118614,0.0816027,0.0616726,0.0693317,-55553.1
-18605.9,0.85532,0.422628,3,7,0,18628.9,-0.00615318,0.966033,0.236592,-0.0315786,0.302128,0.064794,0.295673,0.180056,0.073462,0.100648,0.253988,0.16366,-0.0203378,0.135595,0.069242,0.0156178,0.155454,0.0651124,0.129253,0.14953,-0.0815124,-0.0621544,-0.134457,-0.17577,-0.0234526,-0.0159162,-0.114257,-0.0667149,0.00457334,0.0603952,0.0671086,0.0144609,0.0381657,0.044666,-0.0100861,0.223022,-0.0468331,0.0483847,0.152211,0.115649,-0.117611,0.0376374,0.12422,0.0675017,0.075781,0.085877,-55555.8
-18603.1,0.854485,0.422628,3,15,0,18628.5,-0.00858274,0.963859,0.210738,-0.0359925,0.318436,0.12595,0.286743,0.187245,0.0739971,0.0975085,0.217925,0.153602,-0.0504691,0.0777886,0.0544691,-0.00499991,0.145404,0.0680213,0.139763,0.195109,-0.0584227,-0.0320556,-0.142055,-0.156023,0.00937585,-0.0328815,-0.101925,-0.0645072,-0.0303801,0.0439282,0.0897958,0.00351327,0.0505744,0.0226777,-0.00763846,0.221344,-0.00905643,0.0689419,0.241588,0.038521,-0.0888594,0.033044,0.173968,0.115049,0.0679321,0.0919491,-55550.2
-18607.6,0.855498,0.422628,3,7,0,18628.6,-0.00561617,0.969633,0.210687,-0.0465595,0.337553,0.109516,0.312345,0.19265,0.0546236,0.0698592,0.210657,0.1183,-0.0647563,0.0778032,0.0671677,0.00870556,0.175886,0.0652901,0.139862,0.13515,-0.0820844,-0.07132,-0.14867,-0.169823,-0.0312325,-0.0318128,-0.0930479,-0.0832743,-0.0518523,0.0380031,0.109729,0.0458581,0.0424512,0.0175933,-0.0390161,0.220789,-0.0447722,0.0565161,0.128845,0.0849854,-0.100554,0.0308118,0.0907503,0.081253,0.0485357,0.073611,-55557.3
-18602.5,0.930768,0.422628,3,7,0,18632.1,-0.0171758,0.960391,0.229271,-0.0515106,0.302331,0.105293,0.307724,0.188198,0.0889763,0.0813026,0.210455,0.129519,-0.0485128,0.0712434,0.0533976,0.00703715,0.160995,0.0489284,0.125532,0.140909,-0.0710165,-0.0425843,-0.157307,-0.160711,-0.0315246,-0.013886,-0.0969942,-0.0780753,-0.0176028,0.041063,0.105944,0.0411459,0.0567998,0.0315285,-0.0192242,0.225119,-0.0424186,0.0464851,0.211387,0.0741523,-0.0966286,0.0459151,0.092707,0.0926388,0.0537143,0.0772326,-55551.6
-18600.3,0.982597,0.422628,3,7,0,18621.9,-0.0159327,0.96098,0.229612,-0.0498253,0.294034,0.114098,0.311692,0.198166,0.0847947,0.0904814,0.21881,0.132001,-0.0438645,0.0626783,0.0613687,0.00675827,0.152146,0.0487794,0.134183,0.1593,-0.0728194,-0.0514164,-0.160253,-0.154126,-0.0290593,-0.0194864,-0.0974006,-0.0775336,-0.0134671,0.039439,0.105176,0.0298002,0.0643478,0.0261274,-0.0304516,0.219688,-0.031123,0.0411191,0.215328,0.0564196,-0.104092,0.039469,0.110435,0.0995252,0.0578235,0.0721461,-55549.6
-18597.8,0.983604,0.422628,3,15,0,18616.6,-0.00642168,0.961694,0.20269,-0.0567995,0.3012,0.104396,0.290098,0.186524,0.0802626,0.0886717,0.230426,0.147424,-0.0337894,0.104876,0.0622444,0.0125819,0.159613,0.0656359,0.150963,0.147811,-0.0820035,-0.0475882,-0.146194,-0.168702,-0.033715,-0.0394465,-0.0955185,-0.0739028,-0.0607738,0.0249692,0.091028,0.00447089,0.0367121,0.0176203,-0.0100803,0.215965,-0.00608945,0.06515,0.173325,0.0244158,-0.099226,0.0288348,0.124978,0.100878,0.0681763,0.063435,-55547.7
-18600.2,0.908176,0.422628,3,15,0,18617.6,-0.00270759,0.961771,0.217566,-0.0404153,0.330819,0.0932048,0.288746,0.165106,0.0713296,0.082513,0.272337,0.164585,-0.0598429,0.0975603,0.0586333,0.00980248,0.176321,0.0536617,0.13184,0.144265,-0.0556616,-0.0413447,-0.144302,-0.131659,-0.0339577,-0.018972,-0.0986299,-0.0603233,-0.0211514,0.050537,0.0692642,0.0248141,0.0527695,0.0192785,-0.025111,0.208292,-0.052713,0.0633791,0.162629,0.0213081,-0.0761305,0.0503319,0.174566,0.19474,0.0654404,0.0701463,-55546.8
-18605.3,0.678307,0.422628,3,7,0,18636.4,-0.000243766,0.962252,0.223472,-0.0254253,0.329013,0.0992175,0.297384,0.160401,0.0871303,0.08565,0.287027,0.163533,-0.0539373,0.100699,0.0586139,0.0152062,0.17557,0.0607494,0.121357,0.136852,-0.0626298,-0.0357822,-0.146876,-0.136002,-0.0427092,-0.0245911,-0.108834,-0.0560175,-0.0106688,0.0492654,0.0613592,0.0266923,0.0488975,0.0234255,0.00316278,0.215247,-0.027283,0.0574021,0.185585,0.00346174,-0.0806382,0.0304856,0.183945,0.185744,0.0570974,0.0571783,-55551.7
-18602.4,0.966254,0.422628,3,15,0,18623.9,-0.0150408,0.967054,0.187419,-0.0723252,0.305381,0.125802,0.297304,0.183531,0.046071,0.0690227,0.238576,0.132108,-0.0553958,0.0974455,0.0744263,0.0266133,0.150232,0.0707473,0.173527,0.13865,-0.0629218,-0.0223181,-0.134883,-0.142749,-0.015536,-0.0209836,-0.0867961,-0.0791295,-0.0543386,0.0317521,0.111742,0.017473,0.0711235,0.0225522,-0.0331731,0.205469,-0.0288313,0.0754727,0.18408,0.0602781,-0.0688027,0.0846666,0.169208,0.0871415,0.0407952,0.0748016,-55553
-18603.3,0.812572,0.422628,4,15,0,18629.9,0.00148897,0.963035,0.188698,-0.020436,0.29062,0.102194,0.308983,0.171988,0.076808,0.0900268,0.273475,0.176747,-0.03629,0.0961333,0.0338621,-0.0290326,0.15344,0.0466124,0.13531,0.149097,-0.0645216,-0.0762689,-0.112345,-0.139883,-0.0386912,-0.0307822,-0.102178,-0.0609305,-0.00677315,0.0602017,0.0833475,0.00291618,0.0476361,0.0518209,0.0014822,0.22858,-0.0466714,0.0322659,0.141451,0.0980951,-0.0660358,0.0128157,0.0953499,0.0729343,0.0474893,0.0941788,-55554.9
-18600,0.931484,0.422628,4,15,0,18626.1,-0.0156931,0.968074,0.192946,-0.0607332,0.323175,0.104209,0.294458,0.190808,0.0536974,0.0899173,0.255072,0.119377,-0.0420467,0.0928116,0.0968099,0.0342905,0.142564,0.0720475,0.172652,0.131693,-0.0660791,-0.0321273,-0.119005,-0.151637,-0.019679,-0.00635955,-0.0922954,-0.0871389,-0.0501263,0.0250848,0.0892618,-0.0193849,0.053571,0.0133107,-0.0121828,0.209984,-0.0336273,0.0631349,0.182588,0.0809005,-0.0596258,0.0356724,0.152854,0.0665386,0.0492194,0.0972225,-55552.7
-18601.1,0.861483,0.422628,4,15,0,18625.2,0.00131009,0.964464,0.217787,-0.00833409,0.271786,0.096989,0.303236,0.190485,0.0625729,0.0993438,0.255721,0.181793,-0.0415378,0.100031,0.0597233,-0.0173176,0.143436,0.0562616,0.132009,0.137339,-0.0697463,-0.068184,-0.116447,-0.119426,-0.0293028,-0.0395243,-0.0996489,-0.0583959,-0.0231023,0.0524828,0.0986741,0.0202303,0.0412427,0.0464596,-0.0022406,0.219753,-0.048229,0.0811555,0.160487,0.103633,-0.0744136,0.0266822,0.085476,0.0883144,0.0257478,0.111593,-55553.6
-18603.6,0.886449,0.422628,3,7,0,18626.2,-0.0137436,0.969036,0.182764,-0.0805414,0.326064,0.105269,0.313359,0.163684,0.0682191,0.0734368,0.238056,0.122055,-0.0456229,0.0873849,0.0876972,0.00802435,0.166476,0.0649334,0.169596,0.163168,-0.0696416,-0.0378593,-0.142463,-0.165815,-0.0292537,-0.00793535,-0.100661,-0.0969437,-0.0404784,0.0390812,0.0764897,-0.000638492,0.0446813,0.0210031,-0.0334583,0.230819,-0.0229453,0.0392597,0.157818,0.129985,-0.0835944,0.0862547,0.157366,0.0924795,0.056023,0.0664019,-55551.1
-18608.1,0.869191,0.422628,3,7,0,18627.2,0.000883142,0.958721,0.187182,-0.0211934,0.338197,0.116008,0.275416,0.194936,0.0898016,0.112181,0.223136,0.171813,-0.0183263,0.10931,0.0655041,0.00788635,0.148928,0.0411565,0.145686,0.17169,-0.0648659,-0.0633695,-0.152613,-0.155365,-0.0123167,-0.0328226,-0.0755263,-0.0928983,-0.0068048,0.0434416,0.0811946,0.0272219,0.0557155,0.0315121,-0.0233463,0.206538,-0.0264349,0.0485408,0.16134,0.0744466,-0.0680448,-0.00189215,0.0791509,0.0660763,0.0600803,0.128854,-55557.5
-18597.8,0.986673,0.422628,3,7,0,18626.3,-0.000228951,0.969201,0.201166,-0.0412906,0.29047,0.115077,0.313031,0.212389,0.0584174,0.0957261,0.261691,0.141317,-0.0469927,0.0697502,0.0741452,0.0043388,0.138734,0.0655117,0.150778,0.135813,-0.0661581,-0.0145049,-0.132289,-0.152748,-0.0377125,-0.0356067,-0.110799,-0.0707293,-0.011013,0.0315805,0.0946817,0.0111577,0.0691721,0.0248016,-0.00313257,0.230578,-0.0232493,0.0519364,0.182448,0.0816162,-0.0798708,0.00531013,0.132053,0.0982014,0.0462063,0.133076,-55547.2
-18608.7,0.81861,0.422628,3,7,0,18624.9,-0.0125486,0.962238,0.192043,-0.0395053,0.312401,0.0868046,0.279998,0.164708,0.105691,0.0766405,0.251466,0.175212,-0.0539886,0.0903911,0.0797437,-0.00287335,0.168298,0.0444015,0.154544,0.161446,-0.0534459,-0.067426,-0.106794,-0.125819,-0.00602987,-0.0227755,-0.0778392,-0.0547613,-0.0561378,0.0680415,0.105382,0.0188523,0.0311015,0.0593857,-0.0472331,0.220224,-0.0559519,0.0467455,0.0751927,0.10145,-0.054841,0.00764435,0.159154,0.0664327,0.0404661,0.118674,-55558.4
-18612.9,0.816086,0.422628,3,7,0,18638.7,-0.00663153,0.961638,0.230353,-0.0455384,0.262646,0.0670351,0.28774,0.183606,0.0753997,0.131649,0.270857,0.137837,-0.038958,0.0866773,0.0800164,-0.0276866,0.147976,0.0492517,0.140053,0.18037,-0.0809936,-0.0368653,-0.132417,-0.140864,-0.000839468,-0.0374659,-0.0963436,-0.0650287,-0.035494,0.0584981,0.101733,0.024207,0.0386214,0.0547581,-0.0421783,0.24768,-0.0395097,0.0751978,0.132045,0.0636297,-0.0525304,-2.49678e-05,0.134232,0.0996401,0.0474145,0.0980064,-55561.6
-18610.2,0.996436,0.422628,3,7,0,18640.8,-0.00530084,0.969439,0.174892,-0.0297601,0.326034,0.129721,0.320781,0.170345,0.071473,0.0615217,0.244429,0.170138,-0.0461201,0.110191,0.062378,0.0152415,0.159652,0.0509716,0.141144,0.0955795,-0.0511247,-0.0611117,-0.112871,-0.132613,-0.0442559,-0.00750312,-0.096863,-0.100381,-0.0192716,0.0260487,0.0826278,-0.00419288,0.0729122,0.0260086,0.00727905,0.207617,-0.00936608,0.0441764,0.19241,0.103127,-0.0892234,0.0783183,0.0972702,0.0579342,0.0502741,0.113209,-55560.8
-18604.2,1,0.422628,3,7,0,18629.8,-0.00600796,0.96208,0.172843,-0.0588599,0.304742,0.112682,0.275307,0.176423,0.0699983,0.10416,0.268725,0.144668,-0.0529555,0.0846994,0.0706789,0.0309897,0.155561,0.0508521,0.149668,0.144963,-0.0804194,-0.0345632,-0.105005,-0.165307,-0.022412,-0.0275158,-0.0903878,-0.0869618,-0.00772144,0.056323,0.110628,-0.026583,0.0643726,0.0112594,0.0070328,0.229952,-0.0310186,0.0733891,0.136716,0.0679908,-0.0233851,0.0551416,0.13552,0.0804252,0.0638434,0.0510202,-55551.1
-18605.9,0.861209,0.422628,4,15,0,18629.9,-0.00296913,0.964184,0.225934,-0.0152876,0.310228,0.0889666,0.319886,0.180522,0.0596955,0.0772838,0.239744,0.158147,-0.0148233,0.111136,0.0769752,-0.0303065,0.136445,0.08237,0.147703,0.156341,-0.05905,-0.0491113,-0.143159,-0.127352,-0.0302776,-0.0102565,-0.107172,-0.0510106,-0.0426555,0.0377552,0.0845578,0.0471132,0.0248604,0.0443599,-0.0500581,0.219995,-0.0500897,0.0411545,0.198149,0.0668182,-0.0755606,-0.00105278,0.153224,0.102494,0.0507089,0.148064,-55554.7
-18611.9,0.794765,0.422628,3,7,0,18637.9,-0.00652724,0.966684,0.178814,-0.046278,0.289622,0.0827372,0.320013,0.21844,0.0720543,0.0750807,0.257767,0.14106,-0.0497982,0.0882419,0.0719564,-0.0191263,0.148855,0.0710195,0.177227,0.133676,-0.0706195,-0.0771939,-0.156198,-0.131227,-0.0197327,-0.0379744,-0.107582,-0.0917371,-0.022122,0.0535834,0.0789165,0.0761593,0.0229964,0.0447484,0.0228062,0.210527,-0.0654749,0.090664,0.164828,0.0728355,-0.106205,0.056147,0.0954634,0.0665687,0.0667414,0.138361,-55560.1
-18608.6,0.913354,0.422628,3,15,0,18641.8,-0.0110624,0.965943,0.206959,-0.03175,0.318901,0.101183,0.292222,0.169962,0.0724783,0.0772154,0.259177,0.151747,-0.0188195,0.0939845,0.0957333,0.00572818,0.169896,0.0842716,0.146542,0.158682,-0.0613136,-0.0472009,-0.153713,-0.143538,-0.0101231,-0.0126543,-0.0982584,-0.083569,-0.0280733,0.033847,0.104998,0.00902859,0.0546649,0.0360939,-0.0281143,0.215332,0.0118133,0.0179365,0.163739,0.126427,-0.0217041,-0.0687859,0.189238,0.0976038,0.0593769,0.142866,-55550.6
-18606.4,0.981373,0.422628,4,15,0,18630.1,-0.00173656,0.960065,0.202805,-0.0354741,0.315489,0.099329,0.302182,0.189131,0.0739066,0.0900132,0.270399,0.158369,-0.0347047,0.0898489,0.0940661,-0.0134962,0.141014,0.0845785,0.132346,0.140574,-0.0646659,-0.0625181,-0.165498,-0.134419,-0.0207637,-0.0195468,-0.0889513,-0.0985155,-0.0435752,0.0324558,0.0842406,0.0202907,0.0515441,0.0530192,0.0132778,0.202169,0.0396753,0.0340504,0.115817,0.086593,-0.0254332,0.0489186,0.174394,0.0595056,0.0844651,0.0832007,-55556.1
-18612.2,0.842287,0.422628,3,7,0,18638.1,-0.0146701,0.964857,0.201232,-0.0871649,0.339575,0.121686,0.321484,0.193259,0.0322384,0.0639277,0.257694,0.151256,-0.0662724,0.0668765,0.0751053,0.00420981,0.164259,0.0681084,0.130544,0.139105,-0.0571695,-0.0127907,-0.134734,-0.138572,-0.0173043,-0.0227921,-0.0895857,-0.0888069,-0.0444616,0.0592731,0.103419,0.0301854,0.0490265,0.0286581,0.0103541,0.232837,-0.0405576,0.0642276,0.167708,0.0876965,-0.112631,0.0742015,0.106404,0.0754064,0.0437934,0.0515962,-55555.9
-18603,0.991867,0.422628,3,7,0,18635.4,-0.010617,0.964882,0.182944,-0.0686301,0.335335,0.115582,0.311491,0.187173,0.0368228,0.109503,0.247008,0.133186,-0.0525667,0.0902688,0.0709113,0.00593637,0.151393,0.0528799,0.112718,0.133894,-0.0820169,-0.0249464,-0.146754,-0.142422,-0.00788541,-0.00364154,-0.0891529,-0.0705261,-0.027554,0.067366,0.107692,0.0350147,0.0496392,0.0442609,-0.00264173,0.234137,-0.0326911,0.0663602,0.170996,0.0681995,-0.115629,0.0884012,0.0920357,0.0728925,0.0667161,0.0807686,-55550.5
-18608.6,0.772507,0.422628,3,7,0,18626.4,-0.00398858,0.967196,0.213723,-0.0173985,0.261369,0.0951428,0.285005,0.168218,0.0867147,0.0636278,0.262437,0.161677,-0.0215692,0.107408,0.0725509,0.0100494,0.151095,0.0804668,0.18602,0.149064,-0.0545742,-0.0705096,-0.122454,-0.158598,-0.0303386,-0.0336227,-0.116417,-0.048402,-0.02389,0.0290937,0.0677051,0.0059503,0.0454342,0.015691,-0.0218964,0.194365,-0.0578226,0.0465999,0.197797,0.143209,-0.081424,0.0213189,0.261973,0.104102,0.0928757,0.0733259,-55555.1
