# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 06:12:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/yik6w_0v.json
# init = 2 (Default)
# random
#   seed = 17609
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-BOW-SciBERT.h-nondens/hreg-20250421011253_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
-19039.1,0.735074,0.475266,3,7,0,19053.4,-0.000572767,0.976776,0.130797,-0.0180253,0.223705,0.113543,0.313713,0.160554,0.075782,0.0723646,0.255912,0.146149,-0.0341137,0.0980269,0.0717981,0.0046898,0.173035,0.114657,0.192596,0.172443,0.071576,0.0726324,0.100825,0.103295,-19171.9
-19033,0.995091,0.475266,3,7,0,19047.9,-0.0100177,0.973822,0.0944604,-0.0146459,0.261983,0.11293,0.291637,0.165485,0.0613622,0.0799786,0.223878,0.152723,-0.0621203,0.104966,0.0517955,0.00245704,0.126424,0.116971,0.142627,0.175049,0.144868,0.101958,0.166423,0.059599,-19143.8
-19034.2,0.88811,0.475266,3,7,0,19045.9,-0.00886004,0.974554,0.0888928,-0.0098963,0.253729,0.110098,0.29765,0.157963,0.0714775,0.0836517,0.216281,0.150179,-0.05186,0.0976568,0.0573905,-0.0134064,0.138728,0.102769,0.150061,0.175422,0.153083,0.106744,0.173132,0.0537634,-19135
-19034.5,0.867767,0.475266,3,7,0,19049.7,-0.000546478,0.975132,0.120107,-0.0373187,0.24622,0.11614,0.328071,0.154088,0.0652258,0.09998,0.228947,0.149797,-0.0371827,0.072099,0.0709533,-0.0145752,0.142782,0.0723947,0.146972,0.140547,0.125748,0.0632147,0.102393,0.12232,-19138.9
-19032.7,0.993879,0.475266,3,7,0,19041.9,-0.00864774,0.979313,0.104849,-0.0327235,0.248562,0.0785113,0.319294,0.161323,0.0698385,0.0945197,0.243689,0.171332,-0.0353916,0.105104,0.0788499,-0.00712439,0.130112,0.0936177,0.126998,0.161071,0.144739,0.0896284,0.104172,0.123874,-19147.3
-19031.1,0.988407,0.475266,3,7,0,19039.5,-0.00447379,0.971278,0.105844,-0.0189191,0.267205,0.131694,0.31436,0.163344,0.0780599,0.102325,0.226669,0.154553,-0.0413633,0.0886207,0.0520341,0.00899074,0.1284,0.124721,0.143611,0.187335,0.159208,0.0922504,0.107401,0.121248,-19171.4
-19035.2,0.640824,0.475266,3,7,0,19049.1,-0.00906469,0.979639,0.131997,-0.0198973,0.216301,0.106238,0.314386,0.146258,0.0690193,0.0445981,0.209396,0.149986,-0.0250467,0.109145,0.0755764,-0.00927474,0.134839,0.083788,0.152918,0.141236,0.127199,0.141293,0.11085,0.0784997,-19114.4
-19035.5,0.982272,0.475266,3,7,0,19045.3,-0.000952503,0.971772,0.114009,-0.0512477,0.266209,0.125614,0.313619,0.166938,0.0364983,0.117784,0.248612,0.172682,-0.0436334,0.12528,0.04666,-0.00629406,0.134006,0.122123,0.144668,0.158969,0.134886,0.0637534,0.108231,0.0781055,-19183.7
-19038.5,0.911789,0.475266,3,7,0,19047.8,-0.0105168,0.977858,0.119295,-0.027728,0.222148,0.123962,0.325766,0.162541,0.0383969,0.0575729,0.254932,0.157978,-0.0128838,0.0924199,0.0968553,0.0128889,0.119215,0.104812,0.157057,0.128071,0.135475,0.161494,0.148578,0.0946549,-19148.3
-19038.6,0.981729,0.475266,3,7,0,19050.8,-0.00922062,0.971807,0.128466,-0.0218152,0.257591,0.113665,0.312372,0.150409,0.0458115,0.0439533,0.260598,0.15912,-0.00752236,0.101681,0.0660939,-0.00993827,0.133883,0.113918,0.15219,0.128322,0.23159,0.153063,0.138123,0.0952623,-19151
-19042,0.735698,0.475266,3,7,0,19056.5,-0.00830918,0.982212,0.124053,-0.029413,0.221566,0.133015,0.297577,0.154982,0.0424951,0.0343255,0.202782,0.137895,-0.0154632,0.0904642,0.0569908,-0.0112458,0.151758,0.0965742,0.152873,0.175693,0.151017,0.12466,0.323891,0.0850467,-19112.8
-19039.5,0.955541,0.475266,3,7,0,19055.7,-0.00634095,0.969876,0.120771,-0.0292646,0.282272,0.125855,0.29757,0.170543,0.0716519,0.112282,0.198421,0.148425,-0.0421695,0.0908792,0.0638549,0.0459441,0.104614,0.123493,0.130322,0.168489,0.17319,0.078378,0.0840744,0.0500942,-19159.8
-19038.2,0.757297,0.475266,3,7,0,19052.7,-0.00650903,0.970584,0.114342,-0.0417295,0.271435,0.124498,0.292951,0.175513,0.0572192,0.0619475,0.217593,0.154946,-0.0516328,0.100416,0.0749158,0.0337899,0.0946473,0.11905,0.126978,0.174491,0.126422,0.142966,0.0862476,0.0825446,-19155.7
-19038.1,1,0.475266,3,7,0,19046.7,-0.00123943,0.977941,0.11677,-0.0149758,0.219886,0.106273,0.348554,0.148248,0.0615219,0.0925656,0.22559,0.146688,-0.0124805,0.103089,0.0643543,-0.0247908,0.164766,0.098058,0.152861,0.138879,0.17771,0.0939452,0.144891,0.120163,-19145.1
-19031.2,0.976529,0.475266,3,7,0,19046.5,-0.004792,0.974575,0.105187,-0.0276581,0.235786,0.129779,0.33302,0.155568,0.0724558,0.0954174,0.216981,0.161011,-0.0464783,0.10608,0.0814291,-0.00563202,0.098451,0.108861,0.144015,0.177041,0.134307,0.0662518,0.0819036,0.0842066,-19157.9
-19034.6,0.700213,0.475266,3,7,0,19048.2,-0.00632057,0.978265,0.128188,-0.0251549,0.257185,0.10905,0.307036,0.180343,0.0444774,0.0880478,0.212892,0.150267,-0.0345475,0.121606,0.0422236,-0.00827019,0.163228,0.116047,0.12468,0.182303,0.171247,0.0708766,0.144823,0.127652,-19155.7
-19037.2,0.918938,0.475266,3,7,0,19046.5,-0.0144289,0.971498,0.124724,-0.0325005,0.230415,0.11597,0.324816,0.160321,0.0802966,0.0793981,0.1962,0.129609,-0.0410054,0.0890297,0.049298,-0.00774761,0.159539,0.0928155,0.131608,0.151227,0.145123,0.0582176,0.0718178,0.10128,-19130.1
-19035.2,0.963648,0.475266,3,7,0,19049.7,-0.000449708,0.980423,0.110961,-0.0231027,0.274421,0.13028,0.323129,0.161983,0.0523808,0.0847856,0.238343,0.144793,-0.018649,0.120565,0.0662015,-0.0119317,0.109057,0.112919,0.17371,0.186866,0.158475,0.0689995,0.179108,0.106958,-19166.4
-19032.6,1,0.475266,3,7,0,19043.6,-0.0124546,0.973028,0.118097,-0.0341761,0.230173,0.107169,0.30688,0.171851,0.0704067,0.0784631,0.208693,0.161922,-0.0516868,0.0801194,0.0725559,0.00861926,0.149188,0.103952,0.115405,0.150243,0.145354,0.095663,0.0748393,0.0597742,-19137.8
-19033.2,0.954018,0.475266,3,7,0,19043.4,-0.00768928,0.972602,0.12003,-0.0307334,0.215323,0.105083,0.301628,0.172615,0.0564936,0.0798945,0.199282,0.160105,-0.0406211,0.0848019,0.0719121,0.0157547,0.148781,0.111016,0.134118,0.147891,0.135472,0.113667,0.0670347,0.0560043,-19132.9
-19033.8,0.711828,0.475266,3,7,0,19048.2,-0.011679,0.981447,0.111994,-0.00477997,0.226118,0.124241,0.292585,0.159962,0.0546564,0.0830052,0.216751,0.158603,-0.028864,0.0998739,0.0529237,-0.00362464,0.107108,0.121877,0.130129,0.161939,0.105911,0.0918077,0.0722342,0.0756745,-19118.6
-19035.9,0.948512,0.475266,3,7,0,19045.6,-0.00129289,0.966467,0.115425,-0.0517525,0.266828,0.107556,0.324116,0.178123,0.0738816,0.0959161,0.238547,0.153572,-0.0349593,0.112893,0.0871624,0.0153712,0.148436,0.0942242,0.145738,0.16223,0.207597,0.10417,0.157252,0.0526712,-19189.2
-19033.1,0.985283,0.475266,3,7,0,19044.5,-0.0096365,0.981121,0.113375,-0.00540569,0.233523,0.125189,0.305169,0.158236,0.0583897,0.0664199,0.223298,0.154931,-0.0296639,0.0953765,0.0560951,-0.0145183,0.113918,0.12222,0.149829,0.158084,0.109011,0.0973631,0.0859439,0.133004,-19126.2
-19036.1,0.965023,0.475266,3,7,0,19045.1,-0.00791624,0.973951,0.106038,-0.0210731,0.207977,0.133061,0.315292,0.14745,0.046553,0.0549118,0.183874,0.145533,-0.0301331,0.096295,0.0570131,0.00171766,0.174303,0.106752,0.162493,0.177027,0.157714,0.0779654,0.0927981,0.0954102,-19134.4
-19034.3,0.81361,0.475266,3,7,0,19049.2,-0.00985247,0.976221,0.111232,-0.0374752,0.217092,0.13599,0.323448,0.154448,0.0526882,0.0684426,0.202587,0.146212,-0.0254977,0.102566,0.0580032,0.0070591,0.166688,0.103213,0.162702,0.180711,0.190064,0.0717842,0.0796424,0.0744744,-19148.5
-19037.2,0.945575,0.475266,3,7,0,19045.5,-0.00409366,0.97166,0.114035,-0.0236477,0.268717,0.123221,0.3107,0.146569,0.100166,0.0993752,0.233964,0.161548,-0.0435294,0.100875,0.0612365,-0.0132187,0.0983248,0.0944108,0.108125,0.166727,0.102626,0.0969564,0.20289,0.0702812,-19147.3
-19037.1,0.987113,0.475266,3,7,0,19049.5,-0.00784986,0.979823,0.110141,-0.0402342,0.229044,0.11117,0.336768,0.162145,0.0134307,0.0822203,0.218623,0.165858,-0.0167313,0.0859392,0.0806511,-0.00019625,0.173067,0.124444,0.164858,0.152535,0.0698682,0.0837644,0.130021,0.0807092,-19162.2
-19036.6,0.984266,0.475266,3,7,0,19049.5,-0.0101161,0.981872,0.107332,-0.0423274,0.215943,0.10171,0.335324,0.156149,0.0398863,0.0922841,0.226961,0.164158,-0.0287251,0.0883991,0.081521,0.00334535,0.172152,0.12518,0.159163,0.160168,0.109017,0.0679973,0.10785,0.0862103,-19159.5
-19038.2,0.938021,0.475266,3,7,0,19049.9,-0.00788144,0.972658,0.124065,-0.039543,0.266652,0.148467,0.287689,0.15165,0.0472495,0.0722864,0.246577,0.13617,-0.0294407,0.133414,0.0689142,-0.019219,0.131707,0.0869687,0.135279,0.142653,0.19204,0.109772,0.117792,0.0741625,-19141.8
-19034.9,0.974032,0.475266,3,7,0,19049.2,-0.00481412,0.9837,0.100019,-0.0403881,0.250645,0.099624,0.306397,0.168551,0.02256,0.0701764,0.248444,0.161501,-0.0156141,0.144876,0.0691919,-0.00397131,0.122481,0.10583,0.164221,0.151141,0.137531,0.102869,0.11418,0.0608609,-19146
-19036.2,0.927726,0.475266,3,7,0,19045.5,-0.00539887,0.96554,0.1475,-0.0121242,0.217031,0.116188,0.327495,0.164795,0.0724877,0.0741805,0.222274,0.136941,-0.0320214,0.0981297,0.0771309,-0.00945745,0.143966,0.0966411,0.163056,0.175719,0.153808,0.100185,0.109704,0.083945,-19163.5
-19039.5,0.942362,0.475266,3,7,0,19050.3,-0.00105847,0.979951,0.11051,-0.0137631,0.274739,0.0953419,0.335605,0.159572,0.0494776,0.110763,0.218915,0.136434,-0.0396923,0.140092,0.0575015,-0.0171691,0.149904,0.0928377,0.168391,0.152094,0.123135,0.0556069,0.185282,0.108648,-19157
-19034.6,0.978507,0.475266,3,7,0,19049.7,-0.00396082,0.972192,0.117674,-0.0142848,0.235403,0.0992458,0.337055,0.164153,0.0774716,0.0724404,0.244403,0.147619,-0.0295257,0.127269,0.0696061,0.00561703,0.150542,0.105021,0.135473,0.15862,0.179943,0.0669113,0.263598,0.0582536,-19168
-19037.8,0.845045,0.475266,3,7,0,19050.4,-0.0113251,0.976752,0.122545,-0.0134541,0.231699,0.103579,0.332782,0.174985,0.124312,0.100215,0.218629,0.158865,-0.030416,0.147839,0.0900396,-0.0181258,0.15065,0.110297,0.14401,0.163933,0.202296,0.113031,0.164585,0.0815346,-19175.6
-19032,0.964805,0.475266,3,7,0,19047.4,-0.0079666,0.972581,0.0976765,-0.0426329,0.20644,0.113827,0.322118,0.157451,0.0325261,0.0789945,0.212674,0.154749,-0.0329371,0.0988183,0.0714303,0.0123896,0.119256,0.11562,0.140097,0.156791,0.17288,0.0550296,0.119903,0.0760949,-19135
-19037.1,0.665335,0.475266,3,7,0,19054.8,-0.00618173,0.979266,0.140925,-0.0204507,0.259185,0.100736,0.336009,0.148441,0.0489557,0.0918159,0.20155,0.133226,-0.031564,0.137967,0.0845733,-0.015791,0.132849,0.120809,0.13931,0.196042,0.0851902,0.136871,0.126565,0.0677885,-19161.4
-19032.8,0.878397,0.475266,3,7,0,19049.1,-0.00396397,0.972732,0.127616,-0.0182733,0.229073,0.0999968,0.331362,0.157091,0.0596693,0.102693,0.216052,0.133248,-0.0264793,0.0887087,0.0634443,-0.0129534,0.117891,0.0927371,0.164159,0.165577,0.0972673,0.112368,0.110324,0.0957278,-19136.1
-19036.5,0.871745,0.475266,3,7,0,19046.6,-0.00785345,0.979261,0.107821,-0.0379854,0.27798,0.129075,0.317824,0.169494,0.0590597,0.0370227,0.221591,0.186788,-0.0330689,0.127765,0.0745687,-0.00627315,0.153066,0.127208,0.163167,0.166362,0.125371,0.096539,0.17877,0.0678052,-19183.2
-19033.2,0.976871,0.475266,3,7,0,19045.7,-0.00690313,0.972696,0.122684,-0.0296175,0.2238,0.089042,0.316005,0.158914,0.0411875,0.100131,0.234664,0.13257,-0.0268668,0.0795607,0.0690025,0.012047,0.105429,0.0934796,0.136199,0.158682,0.11807,0.0837229,0.108115,0.0765908,-19124.6
-19036.8,0.812104,0.475266,3,7,0,19047.2,-0.00869746,0.975397,0.113885,-0.0219977,0.266038,0.136783,0.32123,0.194857,0.0789066,0.111897,0.220174,0.147158,-0.0487426,0.127179,0.0624421,-0.00778382,0.127559,0.114912,0.134506,0.170144,0.205999,0.0847983,0.280268,0.0528023,-19175.8
-19031.7,0.909897,0.475266,3,7,0,19045.9,-0.00550034,0.97304,0.106365,-0.00844045,0.237435,0.116682,0.321481,0.181124,0.0812777,0.0778733,0.202087,0.156819,-0.0410815,0.119449,0.0546753,-0.00537473,0.134777,0.116861,0.14248,0.172338,0.193631,0.122131,0.184715,0.109804,-19156.1
-19029.7,0.99353,0.475266,3,7,0,19037.4,-0.0100019,0.977279,0.103365,-0.0498268,0.233838,0.133401,0.321937,0.165051,0.0395639,0.0805982,0.23429,0.144496,-0.0402743,0.116989,0.0602483,-0.00890731,0.128089,0.0985929,0.15233,0.167827,0.17432,0.07789,0.150415,0.0621338,-19148.2
-19030.9,0.716562,0.475266,3,7,0,19046.6,-0.00667066,0.975201,0.118121,-0.00995455,0.242789,0.107772,0.32795,0.176921,0.0481381,0.087042,0.197477,0.166872,-0.021288,0.115882,0.060989,0.00062147,0.128177,0.133857,0.142979,0.171635,0.101751,0.121381,0.115849,0.093116,-19161.6
-19033.9,0.857623,0.475266,3,7,0,19040.6,-0.00890064,0.975917,0.108997,-0.0598881,0.246824,0.108211,0.309398,0.189339,0.0708198,0.0883471,0.226622,0.153651,-0.0415404,0.105351,0.0887401,-0.00985293,0.128402,0.0831666,0.161106,0.187571,0.164125,0.0967875,0.142161,0.0640912,-19160.4
-19034.5,0.852993,0.475266,3,7,0,19047.5,-0.00640267,0.973633,0.116413,-0.0130132,0.260721,0.115963,0.30523,0.158873,0.0741746,0.0538155,0.174914,0.158703,-0.0493108,0.0848593,0.087458,0.0190882,0.133545,0.12075,0.129066,0.155749,0.165159,0.0883816,0.0988124,0.075148,-19137.8
-19037.2,0.845852,0.475266,3,7,0,19049.6,0.00173314,0.97787,0.129188,-0.0308845,0.213984,0.144298,0.298833,0.176351,0.0721288,0.103125,0.240034,0.173528,-0.0220056,0.0965422,0.0734203,0.0030122,0.146438,0.12065,0.170941,0.151829,0.142759,0.126827,0.0732064,0.0809024,-19166.3
-19038.5,0.838757,0.475266,3,7,0,19050.8,-0.0145183,0.972076,0.09763,-0.0253278,0.291932,0.0893992,0.33034,0.151523,0.042262,0.0509724,0.218541,0.139534,-0.0477089,0.104831,0.0662519,0.00252294,0.120062,0.0985564,0.128873,0.177547,0.183444,0.0750687,0.200744,0.09945,-19148.8
-19036.8,0.937868,0.475266,3,7,0,19053.4,0.00223863,0.975659,0.129786,-0.0375195,0.204107,0.139831,0.314374,0.176366,0.0645847,0.0993187,0.216682,0.168316,-0.0196355,0.108733,0.0687083,-0.0253283,0.144484,0.122513,0.171098,0.16234,0.12779,0.0832798,0.0875709,0.0840169,-19163.1
-19037.7,0.987162,0.475266,3,7,0,19046.8,-0.00779576,0.976421,0.0973765,-0.0182829,0.274006,0.108685,0.304895,0.140957,0.0559428,0.10293,0.222593,0.137518,-0.0381621,0.112387,0.0823992,0.0247549,0.120383,0.0888972,0.0942694,0.182924,0.162342,0.132083,0.104195,0.0840068,-19138.2
-19033.4,0.966107,0.475266,3,7,0,19048.2,-0.00429043,0.976037,0.134511,-0.0226821,0.23155,0.126682,0.287326,0.159828,0.0573748,0.0775706,0.215117,0.165552,-0.0386744,0.0960428,0.0667933,0.0039892,0.150918,0.130713,0.182004,0.157097,0.132204,0.0672277,0.0935217,0.0694805,-19150.3
-19030.6,0.934318,0.475266,3,7,0,19042.7,-0.0100305,0.978631,0.113625,-0.0328597,0.242827,0.140732,0.28174,0.169726,0.0601409,0.0714705,0.224381,0.175803,-0.0233429,0.108092,0.0606446,0.010326,0.130746,0.107088,0.136522,0.176383,0.131852,0.0833439,0.102583,0.0767417,-19145.8
-19033.9,0.826721,0.475266,3,7,0,19042.5,-0.0020392,0.972762,0.114075,-0.0267646,0.23483,0.0900547,0.322715,0.146307,0.052247,0.0911816,0.229511,0.11428,-0.0365975,0.132198,0.0665487,0.0139002,0.133215,0.105766,0.1377,0.143808,0.137706,0.0991739,0.103413,0.0588335,-19134.1
-19034.8,0.923617,0.475266,3,7,0,19044.7,-0.00895729,0.978226,0.123331,-0.0470945,0.252166,0.132793,0.316015,0.164176,0.0365733,0.050142,0.23949,0.15875,-0.00786907,0.0966524,0.0661856,-0.0184535,0.129581,0.110746,0.10632,0.181987,0.127869,0.0815337,0.13228,0.0577436,-19150.4
-19039.2,0.834178,0.475266,3,7,0,19048,-0.00240794,0.97141,0.0953742,-0.00288955,0.226721,0.0965153,0.314798,0.156194,0.0832247,0.10824,0.192471,0.150001,-0.0291838,0.107031,0.0961477,0.0219853,0.155601,0.115898,0.169565,0.153899,0.178479,0.124544,0.114049,0.0625867,-19153.1
-19031.6,0.963827,0.475266,3,7,0,19049,-0.0128027,0.978524,0.1219,-0.0623254,0.273254,0.10754,0.327067,0.183117,0.0610829,0.0809442,0.222841,0.163283,-0.0241834,0.105114,0.0703642,-0.00507291,0.142914,0.107477,0.149264,0.16547,0.115852,0.0852768,0.142891,0.0667429,-19170
-19031.2,0.991525,0.475266,3,7,0,19038.9,-0.00214567,0.969863,0.124697,-0.0536994,0.24104,0.117,0.315218,0.17807,0.0471537,0.0844671,0.232511,0.141584,-0.025812,0.0920861,0.0744094,0.00115747,0.119497,0.106051,0.147212,0.167074,0.168365,0.0668737,0.0801879,0.0775174,-19155.4
-19030.6,0.931019,0.475266,3,7,0,19039.6,-0.00786989,0.978185,0.0963029,-0.0226724,0.223255,0.134165,0.300476,0.161869,0.0506079,0.0807085,0.219719,0.163038,-0.0457124,0.123639,0.0588005,-0.000791087,0.141443,0.111115,0.129232,0.167361,0.122353,0.112348,0.154715,0.0616373,-19140.3
-19029.3,0.854484,0.475266,3,7,0,19040.6,-0.00806148,0.97942,0.092678,-0.0192204,0.254342,0.121808,0.299816,0.159753,0.0486928,0.0878619,0.227189,0.163072,-0.0347046,0.119148,0.0556843,-0.00262443,0.135478,0.105853,0.130017,0.171826,0.155807,0.104796,0.135718,0.0619378,-19142.1
-19031.2,0.858172,0.475266,3,7,0,19040.3,-0.00265024,0.974828,0.142415,-0.0310127,0.247843,0.112471,0.328519,0.169428,0.0744253,0.0751002,0.203873,0.128198,-0.0341218,0.0903631,0.081452,-0.00138752,0.128869,0.112348,0.163042,0.173077,0.113856,0.0740688,0.123706,0.0922585,-19151.7
-19032.5,0.931257,0.475266,3,7,0,19041.1,-0.00264556,0.977727,0.114225,-0.0369956,0.249935,0.0887024,0.342864,0.157972,0.0830475,0.0674037,0.207411,0.146573,-0.0284426,0.0901986,0.0867982,-0.0248477,0.122843,0.116088,0.172199,0.175968,0.137303,0.0946332,0.140571,0.0927717,-19150.7
-19031,0.894149,0.475266,3,7,0,19042.4,-0.0102478,0.971976,0.114534,-0.0222238,0.240719,0.136035,0.288784,0.167005,0.0267273,0.0882737,0.22515,0.157822,-0.0366231,0.116817,0.0501783,0.0209237,0.142237,0.104661,0.12395,0.173655,0.142311,0.102163,0.12089,0.0577544,-19150
-19028,0.938531,0.475266,3,7,0,19037.6,-0.00217486,0.977911,0.117899,-0.0516426,0.245433,0.108176,0.316676,0.14647,0.0487453,0.0868292,0.228215,0.152109,-0.0280213,0.124734,0.0773526,0.00376846,0.145327,0.109657,0.158237,0.156512,0.173828,0.0946926,0.111709,0.0725939,-19152.4
-19029.8,0.839118,0.475266,3,7,0,19037.5,-0.0104673,0.97372,0.110878,-0.0106582,0.23898,0.117162,0.30958,0.176317,0.0727265,0.0513922,0.19962,0.159493,-0.0245497,0.0967492,0.061083,0.00619936,0.130105,0.104903,0.152116,0.189776,0.116245,0.12927,0.119793,0.0848363,-19145.9
-19029.6,0.88849,0.475266,3,7,0,19037.8,-0.0019989,0.976457,0.113651,-0.0334959,0.24669,0.120262,0.311671,0.150337,0.0693285,0.0759246,0.233928,0.170568,-0.0219472,0.112736,0.0813147,0.0218209,0.133193,0.115074,0.12745,0.178814,0.118243,0.108468,0.0814899,0.0737831,-19163.9
-19030,0.928321,0.475266,3,7,0,19038.3,-0.0101512,0.974135,0.117267,-0.018313,0.249975,0.100665,0.316145,0.167184,0.054208,0.0854053,0.209353,0.132642,-0.0420095,0.100477,0.0689824,-0.0170241,0.139047,0.103646,0.16645,0.158754,0.112457,0.0867052,0.180272,0.0684533,-19137.9
-19030.7,0.883774,0.475266,3,7,0,19040.3,-0.00298265,0.974507,0.111219,-0.0358263,0.251388,0.133649,0.318221,0.166925,0.0598251,0.0806434,0.22683,0.174696,-0.0199425,0.107105,0.0679744,0.0197255,0.118626,0.116612,0.119384,0.1753,0.144251,0.0708449,0.0847442,0.0835079,-19167.8
