# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 06:12:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/yik6w_0v.json
# init = 2 (Default)
# random
#   seed = 17609
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-BOW-SciBERT.h-nondens/hreg-20250421011253_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
-19044.5,0.990417,0.430637,3,7,0,19056.1,-0.0180647,0.981615,0.113354,-0.0218477,0.315421,0.0882922,0.322355,0.186621,0.0561582,0.0708005,0.240221,0.136539,-0.0563136,0.0813513,0.0592816,-0.00294291,0.120766,0.124242,0.140473,0.182079,0.138617,0.100821,0.173137,0.121255,-19165.3
-19041.7,1,0.430637,3,7,0,19054.9,-0.016109,0.982907,0.114608,-0.0169005,0.314018,0.0907053,0.308225,0.178778,0.0689909,0.0707766,0.248302,0.144372,-0.0481204,0.0788895,0.0660007,-0.00657375,0.126976,0.112853,0.147807,0.178863,0.148646,0.099888,0.187255,0.107351,-19159.1
-19033,1,0.430637,3,7,0,19049.6,-0.00635805,0.972883,0.11989,-0.0318235,0.198021,0.109665,0.313967,0.159876,0.0767789,0.0667779,0.208177,0.148357,-0.0396509,0.111641,0.0733268,0.0119228,0.120771,0.0984684,0.181592,0.163958,0.10836,0.111582,0.0723567,0.104359,-19135.9
-19029.7,0.973648,0.430637,3,7,0,19041.6,-0.0107074,0.975212,0.125852,-0.0117932,0.252642,0.0983602,0.306981,0.162998,0.0562733,0.0849198,0.193987,0.139932,-0.0190158,0.104301,0.0757989,0.0078656,0.137786,0.130552,0.139688,0.169802,0.164986,0.110213,0.108285,0.0768884,-19140.6
-19035.7,0.831611,0.430637,3,7,0,19044.5,-0.00275607,0.977233,0.108768,-0.0526289,0.250171,0.150268,0.321793,0.168107,0.0545337,0.0625822,0.264597,0.156789,-0.0387528,0.100621,0.0410242,-0.00661411,0.130476,0.0890941,0.171735,0.147633,0.120926,0.0795903,0.122415,0.072471,-19161.1
-19033.5,0.991,0.430637,3,7,0,19044.8,-0.00743323,0.9741,0.12316,-0.00917402,0.268482,0.128971,0.323436,0.14934,0.0557547,0.0871496,0.20432,0.151238,-0.0160785,0.129006,0.0507403,-0.0073299,0.165532,0.127428,0.126034,0.165622,0.152386,0.0873579,0.111342,0.0781454,-19165
-19033.8,0.875868,0.430637,3,7,0,19047.8,-0.0039727,0.976576,0.101425,-0.0540901,0.236547,0.0905377,0.323047,0.155471,0.0691622,0.0743381,0.23144,0.153075,-0.0431445,0.0801525,0.0833961,-0.00835847,0.112492,0.0864904,0.154371,0.179981,0.133319,0.0996992,0.125215,0.0997868,-19137.9
-19036.8,0.951631,0.430637,3,7,0,19044.2,-0.00850623,0.978905,0.129855,0.000577761,0.25015,0.1386,0.305555,0.178847,0.0530902,0.0844088,0.192109,0.148631,-0.0252548,0.125965,0.059451,0.0152379,0.147667,0.13063,0.137804,0.13882,0.13353,0.11894,0.0888241,0.0732811,-19149
-19035.7,0.983242,0.430637,3,7,0,19049.5,-0.00944437,0.976709,0.0992667,-0.0319934,0.204796,0.124347,0.319205,0.149197,0.116105,0.0617615,0.220771,0.137061,-0.0268134,0.10715,0.0657058,0.00776287,0.156651,0.0911969,0.159722,0.187455,0.153633,0.086591,0.0808335,0.0619019,-19141.5
-19032.4,1,0.430637,3,7,0,19042.2,-0.00668505,0.974583,0.108771,-0.0226591,0.215917,0.137843,0.314115,0.15051,0.0857827,0.0650438,0.204833,0.157782,-0.0163307,0.113782,0.0562165,0.00983707,0.148804,0.0901876,0.152885,0.196197,0.137874,0.0728237,0.0826073,0.0840863,-19148.1
-19032.1,0.757646,0.430637,3,7,0,19048.8,-0.00663217,0.977394,0.0974306,-0.0379055,0.255323,0.102343,0.295059,0.163071,0.0450247,0.0915505,0.216419,0.147945,-0.0332255,0.114473,0.103275,-0.000721258,0.122057,0.0976096,0.157311,0.143788,0.128563,0.118013,0.123077,0.0720816,-19132.1
-19031.5,0.7409,0.430637,3,7,0,19051.6,-0.00514088,0.977506,0.129387,-0.0178813,0.253302,0.141669,0.319108,0.172092,0.0815939,0.0588754,0.228594,0.154941,-0.0317149,0.0914514,0.042599,0.0183902,0.140405,0.119511,0.148257,0.177294,0.1713,0.0833213,0.102495,0.0863041,-19165.6
-19028.5,0.853055,0.430637,3,7,0,19042.7,-0.00387173,0.976722,0.123683,-0.019294,0.250994,0.146498,0.319954,0.174139,0.0683528,0.0737508,0.212586,0.150256,-0.0391149,0.100142,0.0488966,0.00701657,0.142673,0.114324,0.145582,0.180185,0.122407,0.0854503,0.108153,0.0822207,-19162.4
-19030.2,0.91147,0.430637,3,7,0,19036.3,-0.00920846,0.974558,0.102781,-0.0371081,0.257056,0.0913198,0.315514,0.129775,0.0434452,0.0820183,0.22634,0.153969,-0.0394069,0.103025,0.0803946,-0.0108243,0.130925,0.109209,0.151466,0.158342,0.183686,0.0898402,0.135281,0.0815027,-19138.2
-19032.4,0.875439,0.430637,3,7,0,19040.7,-0.00835006,0.977453,0.117944,0.00124592,0.258364,0.100994,0.303908,0.158185,0.0875041,0.0744655,0.207011,0.171834,-0.0309815,0.0906393,0.0675355,0.0139969,0.109901,0.0917118,0.15322,0.160589,0.167788,0.0836265,0.114439,0.0623987,-19134.1
-19030.3,0.875163,0.430637,3,7,0,19043.6,-0.00856827,0.975528,0.101689,-0.0367011,0.243931,0.110402,0.317649,0.15705,0.033539,0.0891883,0.231768,0.148142,-0.021745,0.120486,0.0941398,-0.0149809,0.157446,0.106849,0.143582,0.175519,0.119537,0.102269,0.0911724,0.0798875,-19159.5
-19031.9,0.923592,0.430637,3,7,0,19038.7,-0.00250472,0.975557,0.111402,-0.0296406,0.245239,0.106883,0.320303,0.189741,0.0505641,0.0653544,0.199647,0.167692,-0.0249348,0.0871445,0.0530777,0.00740894,0.126968,0.122421,0.164592,0.171474,0.171015,0.121379,0.172014,0.0818803,-19154
-19031.5,0.967501,0.430637,3,7,0,19039.3,-0.00995114,0.974603,0.123616,-0.0321431,0.273008,0.102024,0.298631,0.135066,0.0447826,0.0649507,0.244911,0.158795,-0.041809,0.113414,0.0750599,-0.00230623,0.132281,0.0947125,0.143957,0.166156,0.17061,0.0812587,0.0913219,0.0703792,-19146.9
-19034,0.947972,0.430637,3,7,0,19041.7,-0.00825234,0.977969,0.110213,-0.0116395,0.255446,0.120579,0.337873,0.173693,0.0717241,0.101204,0.234687,0.142899,-0.0516639,0.116926,0.0637365,-0.00293342,0.135485,0.126561,0.159505,0.133053,0.201889,0.101381,0.19364,0.0650058,-19166.6
-19035.1,0.931728,0.430637,3,7,0,19045.4,-0.00171554,0.973253,0.12312,-0.0383483,0.231151,0.114954,0.280302,0.154217,0.0536539,0.0660993,0.20817,0.16002,-0.0198469,0.100165,0.0729768,-0.00556133,0.129062,0.0887698,0.128945,0.208877,0.162299,0.0795785,0.100811,0.0790495,-19131.4
-19038.9,0.887653,0.430637,3,7,0,19050.4,-0.00977568,0.978297,0.0971037,-0.0184412,0.267162,0.129951,0.34354,0.172923,0.0785487,0.104262,0.229302,0.14695,-0.0215093,0.111959,0.0601747,0.0223519,0.134101,0.123842,0.151537,0.119246,0.135165,0.100776,0.120629,0.0905728,-19168.6
-19037,1,0.430637,3,7,0,19051.7,-0.00912424,0.975412,0.0989799,-0.0345443,0.252623,0.122492,0.328754,0.179563,0.0834607,0.0954382,0.213366,0.160958,-0.0381979,0.11586,0.0525555,-0.014278,0.142099,0.13744,0.137852,0.123321,0.160292,0.129626,0.0897775,0.105596,-19159.6
-19036.3,0.92409,0.430637,3,7,0,19053.3,-0.00351104,0.979072,0.128482,-0.0277625,0.253762,0.104423,0.309665,0.152392,0.0295313,0.0683422,0.231154,0.141551,-0.0191054,0.0950204,0.0973362,0.00728053,0.120328,0.0859115,0.149642,0.199758,0.160005,0.0822521,0.203775,0.0583513,-19144.9
-19035,0.999345,0.430637,3,7,0,19046,0.000398823,0.972461,0.107642,-0.0372156,0.259533,0.128784,0.330274,0.174878,0.0305367,0.0803617,0.192911,0.162301,-0.0254019,0.112936,0.0841544,0.00108007,0.116109,0.119491,0.140552,0.173917,0.212545,0.0924186,0.288839,0.0761063,-19167.2
-19033.4,0.963957,0.430637,3,7,0,19040.7,-0.0116982,0.975788,0.120874,-0.0172488,0.232773,0.101662,0.297995,0.148824,0.0883773,0.0849984,0.243097,0.142317,-0.0428614,0.0987877,0.057151,0.00594484,0.151967,0.0977252,0.149021,0.155799,0.140288,0.0804409,0.0565364,0.073083,-19133.9
-19035.4,0.933316,0.430637,3,7,0,19046,-0.00755239,0.97767,0.130657,-0.0352776,0.273597,0.121631,0.31365,0.145878,0.0570969,0.0754562,0.253934,0.153696,-0.0518832,0.1423,0.0792244,0.00697815,0.160549,0.123411,0.160162,0.155556,0.158445,0.104947,0.133722,0.0559561,-19183.8
-19034.8,1,0.430637,3,7,0,19045,-0.00604371,0.973269,0.107566,-0.0303516,0.218254,0.122013,0.312584,0.167747,0.0773492,0.0847776,0.19488,0.14635,-0.0100646,0.0693697,0.0572894,-0.000859259,0.102022,0.0956216,0.138455,0.176984,0.115939,0.0710468,0.0914099,0.0954423,-19118.9
-19034.9,0.967544,0.430637,3,7,0,19045.7,0.000320983,0.979621,0.115473,-0.00700383,0.230008,0.0912537,0.320526,0.182755,0.0667963,0.0845543,0.216931,0.16738,-0.0360915,0.146995,0.0847916,-0.0102424,0.1325,0.111288,0.167512,0.192174,0.178255,0.098346,0.09896,0.0712233,-19171
-19030.3,0.987287,0.430637,3,7,0,19043.4,-0.00944399,0.970099,0.110825,-0.0284258,0.24491,0.113581,0.296605,0.152582,0.072014,0.0918149,0.218583,0.150821,-0.0354538,0.0712592,0.0625076,0.013657,0.129698,0.102896,0.124887,0.151829,0.134933,0.111098,0.0963511,0.088651,-19128.3
-19035,0.827741,0.430637,3,7,0,19041.9,0.00177952,0.977909,0.109792,-0.0190265,0.251128,0.147384,0.290511,0.160778,0.0508624,0.100344,0.194403,0.130837,-0.0271373,0.121664,0.0782219,0.00760556,0.130404,0.111899,0.122851,0.191421,0.182746,0.0763014,0.100114,0.0729902,-19139.8
-19033.8,0.992064,0.430637,3,7,0,19045.2,-0.00949221,0.970497,0.13397,-0.025978,0.257965,0.0999413,0.328957,0.178793,0.0411255,0.0580126,0.229724,0.144456,-0.0115408,0.0898219,0.0563355,-0.00239084,0.115108,0.10735,0.163356,0.188505,0.113771,0.0892397,0.100903,0.0772601,-19162.5
-19041.6,0.787971,0.430637,3,7,0,19052.7,-0.010509,0.981628,0.112271,-0.0281651,0.234482,0.140244,0.309708,0.118825,0.0935426,0.0872628,0.245272,0.16566,-0.0569201,0.136052,0.0539133,-0.013781,0.134261,0.141616,0.131392,0.159743,0.161009,0.0870715,0.111019,0.0998248,-19155
-19032.5,0.992021,0.430637,3,7,0,19050.1,-0.00250433,0.969145,0.108672,-0.0275464,0.230226,0.131789,0.318896,0.177078,0.0620282,0.0816377,0.21917,0.133272,-0.0278416,0.10781,0.0686588,0.00400926,0.156887,0.0971721,0.117616,0.149592,0.143773,0.061238,0.0908551,0.0702459,-19149.2
-19036.3,0.726076,0.430637,3,7,0,19052.3,-0.00655544,0.984194,0.126199,-0.0206418,0.254397,0.112564,0.275847,0.148485,0.0285666,0.0649153,0.233952,0.161551,-0.0331223,0.114483,0.0738792,0.0157687,0.136286,0.0849354,0.137637,0.180077,0.126323,0.121628,0.128333,0.0694339,-19129.9
-19033.1,1,0.430637,3,7,0,19042.5,-0.0029022,0.980988,0.105524,-0.0243799,0.232327,0.107379,0.271359,0.145031,0.0484777,0.0801504,0.227064,0.161775,-0.0413205,0.107613,0.0731246,0.0231887,0.142791,0.0902093,0.131436,0.166428,0.116024,0.108897,0.106682,0.0690794,-19119.3
-19033.8,0.897954,0.430637,3,15,0,19046.2,-0.00912018,0.971109,0.122161,-0.0350865,0.277192,0.130069,0.337171,0.181006,0.0261582,0.0944153,0.217538,0.142656,-0.0347949,0.0969515,0.040618,-0.0119986,0.115385,0.102896,0.167049,0.165817,0.172743,0.0626933,0.11749,0.0789988,-19167.2
-19032.3,0.983728,0.430637,3,7,0,19042.1,-0.00201565,0.979611,0.117271,-0.0165386,0.252854,0.0981622,0.292223,0.153427,0.0601036,0.0743489,0.243141,0.159587,-0.0402404,0.111469,0.0609027,0.0105241,0.124603,0.140646,0.159035,0.159805,0.117027,0.128988,0.112047,0.0772962,-19147.1
-19032.9,0.944327,0.430637,3,7,0,19042,-0.0123082,0.971708,0.122177,-0.0297486,0.233887,0.130419,0.34362,0.152724,0.0430404,0.0417351,0.203235,0.154696,-0.0379017,0.105442,0.0855945,-0.00901155,0.134604,0.0969946,0.168354,0.167762,0.157307,0.0781793,0.105362,0.0915336,-19159
-19036.8,0.899949,0.430637,3,7,0,19044.1,-0.00609735,0.979389,0.124471,-0.02384,0.246579,0.105219,0.281793,0.166261,0.076561,0.113585,0.245322,0.142465,-0.0600847,0.1233,0.0504741,0.0147967,0.138546,0.124367,0.133083,0.154021,0.102625,0.109503,0.161256,0.0888799,-19143.9
-19034.1,0.924431,0.430637,3,7,0,19049.4,-0.00841579,0.972471,0.124451,-0.0170396,0.235181,0.133981,0.311892,0.155884,-0.00986108,0.0624656,0.202356,0.157079,-0.0445341,0.113381,0.0806755,0.0100601,0.122039,0.10747,0.134147,0.170408,0.135865,0.104892,0.0769505,0.0713449,-19145.7
-19037.4,0.860099,0.430637,3,7,0,19050.1,-0.00754408,0.973776,0.121988,-0.0392388,0.23795,0.112549,0.308633,0.145002,0.0319406,0.0423726,0.195894,0.15667,-0.0260783,0.107065,0.086734,0.00939468,0.0893576,0.120737,0.12098,0.17545,0.0991905,0.0594012,0.0954933,0.0715231,-19128.5
-19036.8,0.995156,0.430637,3,7,0,19050,-0.00608794,0.979136,0.110039,-0.0355997,0.262643,0.137653,0.307786,0.182077,0.0973645,0.0947443,0.19633,0.165941,-0.0384081,0.10289,0.0723042,0.00634815,0.133991,0.0640929,0.158394,0.174342,0.177397,0.121349,0.118696,0.0580628,-19153.3
-19040.1,0.900181,0.430637,3,7,0,19052.7,-0.00303284,0.971874,0.12225,-0.0200766,0.236335,0.101182,0.31412,0.15175,0.0488218,0.0465835,0.235862,0.117705,-0.0547275,0.105158,0.0777881,0.0117993,0.103744,0.127622,0.124474,0.180755,0.103684,0.0586058,0.105126,0.133931,-19139.1
-19040.6,0.996127,0.430637,3,15,0,19052.9,-0.0109563,0.979464,0.112438,-0.0186909,0.233054,0.138792,0.306739,0.184549,0.077078,0.122268,0.217356,0.16029,-0.0326827,0.105654,0.055506,-0.0066985,0.160539,0.107335,0.153213,0.131151,0.159256,-0.00528289,0.116992,0.115302,-19151.2
-19036.6,0.939172,0.430637,3,7,0,19055.4,-0.00313174,0.971113,0.121848,-0.0118581,0.253303,0.0954092,0.311056,0.17093,0.0857117,0.0682564,0.244775,0.13973,-0.0494626,0.129939,0.0678697,0.011499,0.102492,0.111841,0.158148,0.192795,0.157492,0.116056,0.132704,0.115264,-19167.8
-19032.7,1,0.430637,3,7,0,19043.3,0.000597427,0.979672,0.121512,-0.00267,0.247511,0.118476,0.313556,0.170541,0.0746218,0.0682469,0.235205,0.152125,-0.0491066,0.106596,0.0814367,0.0149825,0.120071,0.0953621,0.14944,0.154714,0.13553,0.121676,0.191092,0.072588,-19148.9
-19037.4,0.902697,0.430637,3,7,0,19044.5,-0.0130754,0.97142,0.11154,-0.0609265,0.264119,0.0969073,0.342374,0.180913,0.0443942,0.0627819,0.203066,0.158185,-0.0245498,0.107682,0.0629172,-0.0295423,0.135188,0.100685,0.156882,0.190827,0.111263,0.0543011,0.113848,0.0998219,-19169.4
-19037.9,0.927945,0.430637,3,15,0,19051.3,-0.0108349,0.973868,0.12666,-0.026756,0.272527,0.113969,0.313073,0.181135,0.0610515,0.0698432,0.195091,0.172039,-0.0395825,0.0829743,0.0506857,-0.00346812,0.162521,0.0825949,0.154462,0.152658,0.19217,0.0413175,0.120121,0.0870799,-19153
-19034.6,0.973044,0.430637,3,7,0,19050.4,-0.00111846,0.974228,0.0967551,-0.0221657,0.260923,0.135435,0.316631,0.163652,0.0768732,0.0641443,0.272286,0.140242,-0.0254698,0.0907717,0.06532,-0.00727345,0.13427,0.0983952,0.158485,0.146493,0.121343,0.123716,0.0885041,0.0786529,-19157.3
-19034.8,0.895724,0.430637,3,7,0,19048,-0.012163,0.976625,0.100993,-0.00131765,0.272644,0.145974,0.320726,0.177138,0.084195,0.076167,0.211755,0.17352,-0.0267438,0.0853667,0.059194,0.00225331,0.123851,0.115978,0.144909,0.171125,0.163445,0.0689647,0.139203,0.0584579,-19166.5
-19032.1,0.876358,0.430637,3,7,0,19044,-0.00470782,0.97806,0.112209,-0.0444571,0.244,0.1109,0.32395,0.178013,0.0757229,0.0988962,0.205111,0.146258,-0.0447292,0.103416,0.084734,-0.0103025,0.139638,0.115983,0.148211,0.184525,0.178055,0.16426,0.0881082,0.124707,-19159.5
-19040.6,0.709874,0.430637,3,7,0,19049.6,-0.00315084,0.979601,0.111792,-0.0142855,0.24347,0.162045,0.3081,0.155011,0.0380476,0.0701742,0.194928,0.195174,-0.0252286,0.123998,0.0571632,-0.012676,0.118604,0.11141,0.14182,0.170313,0.102646,0.112482,0.146858,0.0903715,-19153.5
-19037.7,1,0.430637,3,7,0,19051,-0.0112898,0.972151,0.119814,-0.0448452,0.255402,0.0741624,0.313908,0.182899,0.0733788,0.076313,0.22466,0.118383,-0.0420169,0.0887833,0.0807685,0.0224852,0.141078,0.116806,0.156084,0.184962,0.161895,0.0784324,0.0992822,0.0708267,-19157.5
-19036.4,0.806883,0.430637,3,7,0,19053.7,-0.00523065,0.984691,0.120188,-0.0295565,0.235355,0.104962,0.319265,0.180122,0.0757926,0.095803,0.246962,0.137871,-0.0379609,0.0788222,0.0983896,0.0169223,0.144286,0.107128,0.128553,0.16616,0.111485,0.0769912,0.0875044,0.0614991,-19152.1
-19041.4,0.89969,0.430637,3,7,0,19053.6,-0.00661934,0.967106,0.114977,-0.0376636,0.284751,0.134605,0.304026,0.161679,0.0291614,0.0514891,0.186841,0.16889,-0.0186166,0.119982,0.0412917,-0.00290276,0.115598,0.114087,0.166375,0.175044,0.217341,0.105386,0.203058,0.0949762,-19159.7
-19038.7,0.986743,0.430637,3,7,0,19051.5,-0.0111151,0.981901,0.12132,-0.0349998,0.253454,0.128358,0.301227,0.148695,0.031452,0.106095,0.22932,0.159729,-0.0197249,0.10015,0.0623964,0.0240709,0.127075,0.135456,0.171501,0.18471,0.221483,0.13222,0.24734,0.0751172,-19160.3
-19035.2,0.980249,0.430637,3,7,0,19049.8,-0.0091328,0.971778,0.114331,-0.0440294,0.233032,0.145534,0.309371,0.15738,0.0583625,0.0646603,0.214299,0.156796,-0.0574116,0.0861479,0.0408656,0.0155123,0.134686,0.0955369,0.140678,0.158823,0.200395,0.0721779,0.0961491,0.0693661,-19140.6
-19034.7,0.960264,0.430637,3,7,0,19044.8,0.00176612,0.979406,0.117127,-0.00246375,0.244897,0.123739,0.291996,0.177291,0.0609501,0.0843069,0.208812,0.156357,-0.0146887,0.112748,0.0851394,0.00453945,0.135887,0.114992,0.162277,0.163309,0.089158,0.151526,0.119355,0.090641,-19146.9
-19033.6,0.98079,0.430637,3,7,0,19045.5,-0.0100189,0.976904,0.11326,-0.0608734,0.251322,0.109185,0.341793,0.15168,0.0497669,0.0729491,0.234892,0.145199,-0.0526556,0.0985744,0.0476403,-0.0023967,0.124723,0.106031,0.129305,0.155039,0.174232,0.071209,0.11988,0.0770633,-19146.8
-19034.4,0.978815,0.430637,3,7,0,19043.7,-0.00168196,0.97475,0.120649,-0.000426476,0.224022,0.115318,0.292208,0.173627,0.0710601,0.0903153,0.199301,0.151412,-0.013494,0.121626,0.0992562,-0.00388494,0.140181,0.107007,0.15502,0.179529,0.151161,0.112778,0.135207,0.0696414,-19146.9
-19034.6,0.935665,0.430637,3,7,0,19047,-0.0097024,0.977188,0.11618,-0.00327775,0.237146,0.09899,0.318591,0.150837,0.0194362,0.0745736,0.229411,0.154855,-0.0369519,0.109512,0.0889019,0.00847042,0.121721,0.123252,0.0935822,0.158706,0.0874231,0.0812528,0.123607,0.0691989,-19139.5
-19031.6,0.840329,0.430637,3,7,0,19045.6,-0.0120014,0.978836,0.107156,-0.0371132,0.263945,0.104978,0.305611,0.166385,0.024233,0.0914979,0.227083,0.137166,-0.0403969,0.113098,0.0825242,0.011743,0.120979,0.10073,0.130493,0.171833,0.142445,0.0969662,0.0750298,0.0549585,-19140.8
-19032.8,0.973319,0.430637,3,7,0,19040.9,0.000330969,0.97214,0.118595,-0.0221255,0.239431,0.126665,0.322556,0.179878,0.0991659,0.0718506,0.214134,0.161849,-0.0131517,0.0941903,0.0658892,-0.00676129,0.145165,0.11547,0.146303,0.156123,0.154033,0.0894603,0.195643,0.0788778,-19161.8
-19040.1,0.822377,0.430637,3,7,0,19049.6,-0.0129379,0.980987,0.125061,-0.0129585,0.265238,0.109441,0.286103,0.168897,0.0734185,0.0949696,0.237664,0.138229,-0.0206387,0.130322,0.0850336,0.00630965,0.0918454,0.0921462,0.16252,0.156185,0.187466,0.0542482,0.155071,0.0784885,-19135.3
-19034.9,0.917721,0.430637,4,15,0,19057.7,0.00152797,0.977667,0.109093,-0.0423528,0.235349,0.115757,0.33182,0.167453,0.0494431,0.0681889,0.2186,0.164461,-0.0493951,0.0769875,0.0586255,-0.00403097,0.16619,0.121745,0.136909,0.195198,0.142887,0.101362,0.101766,0.0997696,-19167.4
-19037.5,0.869774,0.430637,3,7,0,19050.1,-0.00405514,0.969506,0.102173,-0.0351632,0.256237,0.111531,0.315707,0.167891,0.0321359,0.0873746,0.249709,0.145849,-0.0256415,0.129784,0.0443187,-0.0008361,0.132931,0.129291,0.137256,0.127604,0.0664694,0.139725,0.154726,0.086233,-19157.8
