# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:38:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/vohfr58p.json
# init = 2 (Default)
# random
#   seed = 28376
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_SciBERT.nonsems/multireg-20250511153839_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.490324
# Diagonal elements of inverse mass matrix:
# 2.23801e-05, 2.30201e-05, 2.24984e-05, 2.43733e-05, 1.80913e-05
-34053.3,0.915364,0.490324,3,7,0,34054.7,-0.0166747,0.0332902,0.165274,0.127995,0.980295,0.0179291,0.162765,0.131125,-32672.5
-34051.3,0.969385,0.490324,2,3,0,34054.5,-0.0109913,0.0346539,0.157091,0.127702,0.980813,0.0191522,0.153725,0.130825,-32673.9
-34051.9,0.96313,0.490324,3,7,0,34052.8,-0.0122625,0.0394552,0.160124,0.131175,0.981058,0.0234528,0.15653,0.134384,-32671.9
-34051.6,0.999808,0.490324,3,7,0,34052.6,-0.0107288,0.0388373,0.158365,0.128938,0.98093,0.0231264,0.154939,0.132092,-32672.6
-34052,0.910575,0.490324,3,7,0,34053.8,-0.00832936,0.0309977,0.163704,0.128491,0.984503,0.0155673,0.160942,0.131633,-32674.8
-34057.7,0.643889,0.490324,2,3,0,34058.9,-0.00531063,0.0354903,0.170555,0.136674,0.985199,0.0189703,0.167221,0.140017,-32672.5
-34055.6,1,0.490324,3,7,0,34060.9,-0.0176405,0.0338358,0.155149,0.127689,0.986089,0.0183088,0.15157,0.130812,-32679.5
-34051.9,1,0.490324,2,3,0,34056.1,-0.0101337,0.0351564,0.156091,0.131872,0.980616,0.0190353,0.151938,0.135097,-32673.3
-34053.3,0.736171,0.490324,2,3,0,34056.2,-0.00485618,0.0339675,0.156325,0.124711,0.979426,0.0188852,0.15336,0.127761,-32674.4
