# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 17:22:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/v_xickjj.json
# init = 2 (Default)
# random
#   seed = 5918
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/nonsems/multireg-20250511122209_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,sigma,beta.1,beta.2,log_p
-49349.6,0.992282,0.495271,3,7,0,49352.2,0.00198928,0.161075,0.123444,0.981843,0.149985,0.124636,-48000.4
-49351,0.942987,0.495271,2,7,0,49351.7,0.00419236,0.150302,0.116692,0.979427,0.139741,0.117818,-47996.6
-49348.8,0.961256,0.495271,2,3,0,49352.2,0.00227058,0.153781,0.119515,0.977893,0.142958,0.120669,-47997
-49349,0.860108,0.495271,2,3,0,49351.3,0.00221464,0.152162,0.122453,0.981667,0.140859,0.123635,-47993.9
-49349.8,0.885449,0.495271,3,7,0,49351.4,-0.000964761,0.159247,0.117892,0.977657,0.148869,0.11903,-48001.6
-49349.8,0.999172,0.495271,3,7,0,49350.7,0.000815645,0.154623,0.125865,0.982768,0.142936,0.12708,-47994.1
-49351.3,0.781307,0.495271,3,7,0,49353.7,0.00454499,0.152909,0.117402,0.976162,0.14235,0.118535,-47998.9
-49350.8,0.976638,0.495271,3,7,0,49353.9,0.000378874,0.160679,0.124951,0.983587,0.14936,0.126157,-47999.2
-49349.2,1,0.495271,3,7,0,49351.6,-0.000947528,0.155673,0.120067,0.977101,0.144846,0.121226,-47997.7
-49351.7,0.847426,0.495271,2,3,0,49352.5,-0.00570108,0.153048,0.122684,0.98241,0.141747,0.123868,-47993.6
-49352.6,0.907146,0.495271,3,7,0,49355.4,-0.0042802,0.150409,0.116289,0.981364,0.139909,0.117411,-47995.4
-49348,0.988198,0.495271,3,7,0,49352.9,0.00177463,0.15617,0.123285,0.980405,0.144908,0.124475,-47996.3
-49352.8,0.664416,0.495271,2,3,0,49353.2,0.00798183,0.163069,0.118796,0.981179,0.152714,0.119943,-48006.5
-49351.2,0.949485,0.495271,2,7,0,49355.3,0.00684835,0.154417,0.121331,0.976314,0.143362,0.122502,-47998.6
-49350.1,0.975367,0.495271,2,7,0,49353,0.00231004,0.161236,0.120509,0.983415,0.150567,0.121672,-48001.9
-49351.8,0.872992,0.495271,2,3,0,49352.6,0.00235561,0.1506,0.123021,0.975895,0.139155,0.124208,-47994.1
-49351.5,0.999339,0.495271,3,7,0,49353.7,0.00530153,0.161843,0.12301,0.977188,0.150844,0.124198,-48003.1
-49350.6,1,0.495271,3,7,0,49352.6,0.00745024,0.159198,0.121385,0.978228,0.148324,0.122557,-48001.9
-49348.7,1,0.495271,2,3,0,49350.7,-0.00207012,0.155899,0.122084,0.981673,0.144796,0.123262,-47995.9
-49349.3,0.892812,0.495271,3,7,0,49351,0.00560324,0.157858,0.122862,0.97864,0.146722,0.124048,-47999.3
-49348.8,1,0.495271,3,7,0,49349.7,-0.00272517,0.155214,0.120629,0.979603,0.14429,0.121793,-47996.3
-49348.6,1,0.495271,2,3,0,49348.8,-0.00244742,0.155123,0.120946,0.980093,0.144151,0.122113,-47996
-49348.5,0.891341,0.495271,3,7,0,49350,0.00387621,0.154745,0.122637,0.981844,0.143518,0.12382,-47996
-49348.5,1,0.495271,3,7,0,49348.9,0.000718401,0.156344,0.117708,0.978934,0.145877,0.118844,-47999.2
-49351.3,0.857043,0.495271,3,7,0,49351.8,-0.00437694,0.153947,0.115959,0.98152,0.143633,0.117078,-47997.8
-49349.7,0.988047,0.495271,3,7,0,49352.3,0.00559491,0.160347,0.122823,0.980232,0.149315,0.124009,-48001.2
-49348.1,0.879895,0.495271,2,3,0,49351.7,0.00360284,0.155028,0.121707,0.980834,0.143944,0.122882,-47996.6
-49348.6,0.925562,0.495271,3,7,0,49349.7,0.00542397,0.156886,0.120087,0.980611,0.146104,0.121246,-47999.4
-49348.7,0.907412,0.495271,3,7,0,49350.4,-0.00167139,0.157903,0.121484,0.978549,0.146964,0.122657,-47998.3
-49348,0.972902,0.495271,3,7,0,49349.5,0.00325779,0.155373,0.121419,0.979621,0.144344,0.122591,-47997
-49349.5,0.85636,0.495271,2,3,0,49350,-0.00343838,0.158862,0.122172,0.980128,0.147864,0.123351,-47998.3
-49349.6,0.933941,0.495271,2,7,0,49351.6,0.005573,0.1556,0.125184,0.979679,0.144047,0.126393,-47996.4
-49349.2,0.943012,0.495271,2,7,0,49351,0.000577764,0.155361,0.123477,0.977216,0.14404,0.124669,-47996.2
-49348.8,1,0.495271,3,7,0,49349.9,0.00337783,0.157121,0.117199,0.981109,0.146756,0.11833,-48000.4
-49348.4,0.969698,0.495271,3,7,0,49349.9,0.000601942,0.154183,0.122837,0.981678,0.142906,0.124022,-47994.7
-49348,1,0.495271,2,3,0,49348.5,0.00322598,0.155728,0.121006,0.9793,0.144771,0.122174,-47997.5
-49348.2,0.968803,0.495271,3,7,0,49348.8,-0.00107079,0.156838,0.121343,0.981394,0.145877,0.122514,-47997.1
-49347.8,0.896359,0.495271,3,7,0,49350.3,0.00186293,0.15523,0.120414,0.979737,0.144337,0.121577,-47997
-49349.4,0.747467,0.495271,2,3,0,49350.9,0.00510249,0.155592,0.117003,0.981521,0.145195,0.118132,-47999.9
-49350,0.920975,0.495271,2,3,0,49351.4,0.00628717,0.15283,0.121628,0.982238,0.14167,0.122802,-47996
-49349.5,0.990935,0.495271,3,7,0,49351.5,0.00418314,0.161215,0.121515,0.979908,0.150402,0.122688,-48002.1
-49349.5,0.965661,0.495271,3,7,0,49351.3,-0.00196196,0.153545,0.119812,0.982782,0.14267,0.120969,-47995.4
-49349.4,0.993443,0.495271,3,7,0,49350.8,0.00181719,0.158843,0.116496,0.981839,0.148647,0.11762,-48001.9
-49349.3,1,0.495271,3,7,0,49350.7,-0.00363711,0.156289,0.119357,0.979767,0.145587,0.120509,-47997.6
-49349.1,0.874945,0.495271,3,7,0,49351.8,0.00141664,0.155862,0.125891,0.979644,0.14422,0.127106,-47995.2
-49348.5,0.797797,0.495271,2,3,0,49352,0.00414472,0.158597,0.122355,0.979731,0.147562,0.123536,-47999.4
-49349.7,0.862819,0.495271,2,7,0,49350.6,0.00280094,0.15508,0.121097,0.976232,0.144084,0.122266,-47997.8
-49350.8,0.722877,0.495271,2,7,0,49355.3,-0.00104051,0.151046,0.116887,0.982178,0.140486,0.118015,-47995.5
-49349.1,0.977661,0.495271,2,3,0,49351.8,0.00487045,0.157091,0.119276,0.977875,0.146433,0.120427,-48000.3
-49351.3,0.833415,0.495271,2,3,0,49352.7,-0.000760853,0.148826,0.121108,0.982252,0.137582,0.122277,-47992.1
-49349.1,0.977687,0.495271,2,3,0,49353,7.72143e-05,0.157498,0.12388,0.977753,0.146204,0.125075,-47997.4
-49349.1,0.98327,0.495271,3,7,0,49350.7,0.0031021,0.156556,0.117678,0.982721,0.146102,0.118813,-47999.6
-49349.5,0.918153,0.495271,3,7,0,49350.5,0.00282215,0.155223,0.118909,0.983944,0.144543,0.120056,-47998
-49350,0.993551,0.495271,3,7,0,49351.3,0.00313247,0.15134,0.11691,0.97973,0.140789,0.118039,-47996.7
-49349.3,1,0.495271,3,7,0,49350.4,0.00218122,0.153474,0.116296,0.979915,0.143093,0.117418,-47998.2
-49350.3,0.688553,0.495271,3,7,0,49354.8,-0.0016229,0.159405,0.12503,0.982841,0.148024,0.126237,-47997.7
-49348.4,0.984869,0.495271,2,3,0,49351,-0.00143579,0.158086,0.121156,0.981165,0.147201,0.122326,-47998.2
-49347.9,0.810045,0.495271,2,3,0,49350.4,0.00152972,0.15691,0.121588,0.981371,0.145917,0.122762,-47997.5
-49349.4,0.758473,0.495271,2,7,0,49351.4,0.00173282,0.154141,0.125885,0.979045,0.142431,0.1271,-47994.2
-49349.6,0.951877,0.495271,3,7,0,49351,0.00268744,0.160423,0.116971,0.980202,0.150221,0.1181,-48003.3
-49350,0.953265,0.495271,3,7,0,49351.4,0.00484335,0.155899,0.115374,0.980567,0.145744,0.116488,-48001.2
-49349.7,0.906235,0.495271,3,7,0,49352.7,0.00388102,0.157986,0.123692,0.983599,0.146738,0.124886,-47998.2
-49349,0.927157,0.495271,2,3,0,49351,0.0031065,0.157372,0.124379,0.982443,0.146003,0.125579,-47997.1
-49347.9,1,0.495271,2,3,0,49348.9,0.00261414,0.15625,0.121637,0.979462,0.145224,0.122811,-47997.4
-49350.4,0.792278,0.495271,2,3,0,49350.7,-0.0015624,0.152181,0.125159,0.97861,0.140497,0.126367,-47992.7
-49349.6,0.847526,0.495271,2,7,0,49353.8,-0.00282597,0.157171,0.120922,0.983136,0.146282,0.122089,-47997.4
-49349.3,1,0.495271,2,3,0,49349.8,-0.00246437,0.157795,0.120095,0.982611,0.147048,0.121254,-47998.3
-49351.2,0.757333,0.495271,3,7,0,49353.1,0.00528613,0.158392,0.124551,0.976286,0.147039,0.125753,-47999.8
-49351.1,0.993388,0.495271,3,7,0,49353.4,0.00611667,0.156448,0.117901,0.976223,0.145958,0.119039,-48001.6
-49350.6,0.96833,0.495271,3,7,0,49353.4,-5.5783e-05,0.152255,0.125705,0.982923,0.140496,0.126918,-47992.4
-49355.8,0.545451,0.495271,2,3,0,49357.4,-0.00325863,0.15261,0.1246,0.973251,0.141022,0.125802,-47995.3
-49350.9,1,0.495271,2,3,0,49356.8,-0.000113407,0.160828,0.122849,0.984279,0.149812,0.124035,-48000.2
-49351.1,0.88538,0.495271,2,3,0,49354,-0.000310473,0.161671,0.117026,0.983078,0.151511,0.118156,-48003.7
-49350.4,1,0.495271,2,3,0,49351.8,-0.000327477,0.161368,0.11636,0.980363,0.15129,0.117483,-48004
-49348.7,0.967484,0.495271,2,3,0,49351.3,0.00233451,0.154682,0.121921,0.97764,0.143554,0.123098,-47996.5
-49348.2,0.955939,0.495271,3,7,0,49349.6,0.00192197,0.157677,0.119785,0.981829,0.146969,0.120941,-47999
-49349.1,0.938416,0.495271,2,3,0,49349.3,-0.00111294,0.154183,0.12414,0.978647,0.142722,0.125338,-47994.4
-49348.7,1,0.495271,3,7,0,49349.6,0.00376473,0.15506,0.117941,0.979261,0.144509,0.11908,-47998.8
-49349.8,0.76562,0.495271,2,3,0,49351,0.00437167,0.154674,0.11742,0.983188,0.144182,0.118554,-47998.8
-49349,0.93826,0.495271,2,7,0,49352.1,0.000604001,0.155442,0.121441,0.983601,0.144412,0.122613,-47996.3
-49349,0.993465,0.495271,2,7,0,49349.5,0.00149618,0.154153,0.122045,0.977293,0.142987,0.123223,-47996
-49348.4,0.949964,0.495271,2,3,0,49349.8,0.000752609,0.156652,0.122936,0.978267,0.145458,0.124123,-47997.1
-49348.9,0.975458,0.495271,2,3,0,49349.3,-0.00022027,0.155842,0.124951,0.978946,0.144332,0.126157,-47995.4
-49348.6,0.918738,0.495271,2,7,0,49350.7,-0.00148814,0.158789,0.120986,0.981294,0.147955,0.122154,-47998.8
-49348.4,0.997309,0.495271,3,7,0,49349.3,0.00203014,0.155187,0.118197,0.978999,0.144605,0.119338,-47998.3
-49348.1,0.863725,0.495271,3,7,0,49350.1,0.00126038,0.157863,0.122946,0.979979,0.146716,0.124133,-47997.8
-49347.9,0.985389,0.495271,3,7,0,49348.5,0.00123954,0.154913,0.120477,0.979549,0.143998,0.12164,-47996.7
-49348.3,0.903115,0.495271,2,3,0,49349.1,0.00392078,0.153877,0.120911,0.980436,0.14286,0.122078,-47996.3
-49350.6,0.462535,0.495271,2,3,0,49358.5,-0.00508019,0.1575,0.123821,0.979871,0.146215,0.125016,-47996.6
-49349.5,1,0.495271,2,3,0,49351.4,-0.00331532,0.154276,0.123318,0.980466,0.142935,0.124509,-47994.3
-49347.9,0.975554,0.495271,2,3,0,49350,0.00274085,0.156893,0.120791,0.981157,0.146012,0.121957,-47998.1
-49349.7,0.86205,0.495271,2,3,0,49349.8,0.00641276,0.154098,0.123652,0.979916,0.142703,0.124846,-47996.2
-49349.8,0.98973,0.495271,3,7,0,49351.1,-0.00321752,0.1596,0.118626,0.979863,0.149132,0.119771,-48000.8
-49350.2,0.872423,0.495271,2,7,0,49352.4,-0.000794805,0.159732,0.119256,0.983937,0.14918,0.120407,-48000.7
-49349.6,1,0.495271,2,3,0,49350.4,0.000102474,0.160271,0.120349,0.983254,0.149586,0.121511,-48000.7
-49349.2,1,0.495271,3,7,0,49350.2,0.000413036,0.153386,0.123957,0.98242,0.141919,0.125154,-47993.8
-49353.9,0.661012,0.495271,2,3,0,49354.7,-0.00478419,0.152832,0.11973,0.974695,0.141941,0.120885,-47996.7
-49350.8,0.96804,0.495271,3,7,0,49357,0.00813903,0.153481,0.118556,0.979799,0.142781,0.119701,-47998.9
-49348.5,0.975577,0.495271,2,3,0,49351.6,-0.000516768,0.158561,0.119147,0.981454,0.147978,0.120297,-47999.7
-49348.4,0.986695,0.495271,3,7,0,49349.2,0.00163009,0.153745,0.119551,0.978818,0.142915,0.120705,-47996.5
-49348.1,0.891817,0.495271,3,7,0,49350.6,0.00244863,0.156664,0.119892,0.981799,0.145901,0.12105,-47998.3
-49348.6,0.769777,0.495271,2,3,0,49350.3,0.00231508,0.157396,0.121927,0.977709,0.146375,0.123104,-47998.6
-49347.9,1,0.495271,2,3,0,49348.6,3.49053e-05,0.156574,0.121521,0.980193,0.145578,0.122694,-47997.1
-49347.9,0.918623,0.495271,2,3,0,49348.6,0.000289859,0.155943,0.12104,0.981406,0.14499,0.122208,-47996.8
-49349,0.75485,0.495271,1,3,0,49350.9,0.000338974,0.160275,0.120481,0.97858,0.149571,0.121644,-48001.1
-49348.1,0.967327,0.495271,2,3,0,49349.6,0.00116424,0.153923,0.121935,0.980767,0.142763,0.123112,-47995.1
-49349,0.887442,0.495271,3,7,0,49349.9,-0.00141837,0.156197,0.117308,0.979148,0.145781,0.11844,-47999
-49350.6,0.887962,0.495271,2,3,0,49351.4,-0.00495499,0.153581,0.11894,0.981167,0.142831,0.120088,-47995.8
-49348.3,0.994488,0.495271,2,3,0,49351,0.00229938,0.159069,0.11983,0.979763,0.14841,0.120987,-48000.5
-49348.9,0.730284,0.495271,2,3,0,49351.4,0.00209342,0.158773,0.123012,0.982678,0.147653,0.124199,-47998.5
-49349.5,0.981483,0.495271,2,3,0,49350,0.00207211,0.160751,0.124256,0.981334,0.149533,0.125455,-47999.8
-49349.3,0.99644,0.495271,2,7,0,49350.2,0.00319349,0.161325,0.122069,0.980656,0.150438,0.123247,-48001.6
-49348.7,0.988953,0.495271,2,3,0,49350,0.0036917,0.157751,0.124314,0.979753,0.146406,0.125513,-47997.8
-49349.1,0.985892,0.495271,3,7,0,49349.8,0.00598697,0.154608,0.122215,0.979772,0.143436,0.123395,-47997
-49348.5,0.989103,0.495271,2,7,0,49349.6,-0.00109782,0.158989,0.119927,0.979953,0.148313,0.121085,-47999.7
-49349.1,0.928251,0.495271,3,7,0,49349.8,0.000480909,0.160115,0.120519,0.978017,0.149399,0.121683,-48001.1
-49349.4,0.972642,0.495271,3,7,0,49350.5,0.00570603,0.153443,0.12252,0.981588,0.142182,0.123703,-47995.8
-49348.7,1,0.495271,2,3,0,49349.7,0.00372829,0.153918,0.121075,0.982246,0.142879,0.122243,-47996.1
-49350.2,0.911007,0.495271,2,3,0,49350.8,0.00126414,0.149967,0.123411,0.979571,0.138443,0.124602,-47992.2
-49351.6,0.952988,0.495271,3,7,0,49352.5,-0.00193248,0.148657,0.122405,0.979456,0.137223,0.123586,-47991.5
-49350.9,0.997659,0.495271,2,7,0,49352.5,0.00105096,0.148592,0.122126,0.980397,0.137195,0.123304,-47991.9
-49348.9,0.796368,0.495271,2,3,0,49354.5,-0.00268048,0.155474,0.12144,0.981643,0.144445,0.122612,-47995.9
-49349.2,0.937358,0.495271,2,3,0,49350,-0.00320285,0.156245,0.121999,0.981702,0.145168,0.123176,-47996.2
-49351.7,0.77092,0.495271,3,7,0,49354.6,-0.000996943,0.152659,0.128343,0.981051,0.140543,0.129582,-47991.8
-49351.9,0.872933,0.495271,2,7,0,49354.8,-0.00186224,0.15433,0.12662,0.976441,0.142524,0.127842,-47994.3
-49350.2,0.984545,0.495271,3,7,0,49352.5,0.0048099,0.158447,0.117425,0.983371,0.148103,0.118558,-48001.8
-49351.5,0.936032,0.495271,3,7,0,49351.7,0.00501935,0.158651,0.117157,0.984743,0.148353,0.118288,-48002.4
-49351.5,0.962282,0.495271,2,7,0,49354,0.00881076,0.158713,0.11977,0.978055,0.148049,0.120926,-48002.9
-49350,1,0.495271,2,3,0,49351.9,0.00646996,0.160191,0.119698,0.979619,0.149595,0.120853,-48002.9
-49348.7,1,0.495271,2,3,0,49350.5,0.00470849,0.155946,0.11807,0.980393,0.145413,0.119209,-47999.5
-49348.2,0.982577,0.495271,2,3,0,49349.2,0.00104264,0.154821,0.123472,0.980084,0.14348,0.124664,-47995.2
-49348,0.974902,0.495271,3,7,0,49348.6,0.00119817,0.155727,0.121023,0.978648,0.144767,0.122191,-47997.2
-49348.4,0.975265,0.495271,2,3,0,49348.6,0.00250783,0.155984,0.121912,0.977954,0.144909,0.123089,-47997.4
-49350.1,0.88427,0.495271,2,7,0,49351,-0.00426264,0.155778,0.118281,0.978916,0.145208,0.119423,-47998
-49352.7,0.838396,0.495271,3,7,0,49354.5,0.00832711,0.150005,0.121487,0.982265,0.138754,0.12266,-47995.2
-49348.2,1,0.495271,2,3,0,49352.3,0.0029742,0.154655,0.122362,0.979211,0.143464,0.123543,-47996.1
-49348.3,0.97624,0.495271,3,7,0,49348.8,0.00311399,0.156972,0.12193,0.978512,0.145933,0.123107,-47998.2
-49348.7,0.826274,0.495271,2,7,0,49350.1,0.0045411,0.157461,0.121206,0.982295,0.146544,0.122376,-47998.9
-49348.6,0.994727,0.495271,3,7,0,49349.6,-0.000350221,0.157316,0.123763,0.978825,0.146031,0.124958,-47996.9
-49350.4,0.77092,0.495271,2,7,0,49351.8,-0.00199837,0.156344,0.120561,0.975961,0.145474,0.121725,-47998.3
-49348.3,1,0.495271,2,3,0,49350.5,0.000749544,0.156144,0.120768,0.977984,0.145237,0.121934,-47997.7
-49347.8,1,0.495271,2,3,0,49348.4,0.00203271,0.155324,0.120066,0.979909,0.144483,0.121225,-47997.3
-49349.2,0.768556,0.495271,2,3,0,49350.7,0.00366553,0.159376,0.120135,0.977865,0.148685,0.121295,-48001.4
-49350.4,0.925357,0.495271,2,3,0,49351.3,0.00252395,0.16228,0.118016,0.981868,0.152004,0.119155,-48004.3
-49348.9,0.995351,0.495271,3,7,0,49350.5,0.00140643,0.160175,0.119962,0.981906,0.149541,0.12112,-48001
-49348.6,1,0.495271,3,7,0,49349.4,-0.000470748,0.154322,0.11986,0.978405,0.143472,0.121017,-47996.5
-49349.4,0.941106,0.495271,2,7,0,49350.1,0.00123164,0.15661,0.115363,0.980504,0.146485,0.116476,-48000.8
-49349.2,0.897034,0.495271,3,7,0,49351.3,0.0029469,0.158604,0.121263,0.983467,0.147724,0.122433,-47999.4
-49349.2,0.996985,0.495271,2,7,0,49349.7,0.00172912,0.15467,0.118189,0.977309,0.144069,0.11933,-47998.4
-49348.4,0.928472,0.495271,2,3,0,49350.7,0.00380695,0.15645,0.119625,0.98202,0.145716,0.120779,-47998.6
-49348.1,0.692827,0.495271,2,3,0,49352,0.00283026,0.15447,0.121494,0.981255,0.143394,0.122666,-47996
-49348.6,0.877946,0.495271,2,3,0,49349.7,0.00392607,0.154164,0.119799,0.978786,0.143316,0.120955,-47997.3
-49349.9,0.87245,0.495271,3,7,0,49351.5,0.0053557,0.159576,0.124481,0.981151,0.148279,0.125682,-47999.7
-49348.5,0.858119,0.495271,3,7,0,49353.2,-0.00127651,0.155539,0.121006,0.978414,0.144574,0.122174,-47996.7
-49349.8,0.811283,0.495271,3,7,0,49352.2,0.00473124,0.160157,0.119975,0.982748,0.149521,0.121133,-48001.9
-49349,0.994306,0.495271,3,7,0,49350.9,0.00205253,0.155995,0.124582,0.977996,0.144543,0.125785,-47996.3
-49348.5,0.91886,0.495271,2,3,0,49350.7,0.00161368,0.156192,0.123482,0.982232,0.144903,0.124674,-47996.2
-49349.5,0.906471,0.495271,2,3,0,49349.9,-0.000411139,0.158221,0.121747,0.976766,0.147257,0.122922,-47999.1
-49350.9,0.92584,0.495271,2,3,0,49351.2,6.38104e-05,0.15803,0.123777,0.975532,0.146772,0.124972,-47998.7
-49350,1,0.495271,2,3,0,49351.3,0.000713872,0.155504,0.121435,0.984805,0.144478,0.122607,-47996.6
-49350.1,0.761327,0.495271,3,7,0,49353.9,0.00307655,0.159092,0.118251,0.983968,0.148657,0.119392,-48001.5
-49352.9,0.835943,0.495271,2,3,0,49354.3,0.00806809,0.158727,0.11449,0.978665,0.148809,0.115596,-48005.7
-49349.6,0.977673,0.495271,2,3,0,49353.6,0.00331906,0.158194,0.115692,0.980224,0.148085,0.116808,-48002.4
-49349.6,0.973516,0.495271,3,7,0,49350.7,-0.00058415,0.155234,0.126046,0.981583,0.143545,0.127263,-47994.2
-49348.4,0.96535,0.495271,2,3,0,49350.2,0.000679408,0.15463,0.123444,0.979194,0.143285,0.124636,-47995.1
-49353.2,0.526367,0.495271,3,7,0,49355.6,0.00251113,0.160823,0.120765,0.986654,0.150101,0.12193,-48002.1
-49348.9,1,0.495271,2,3,0,49354,0.00477655,0.158592,0.121793,0.981967,0.147637,0.122969,-47999.6
-49349.1,0.988229,0.495271,3,7,0,49349.7,-0.00229032,0.154324,0.118879,0.981631,0.143612,0.120027,-47996.4
-49349.3,0.930403,0.495271,2,7,0,49350.9,0.00438101,0.154721,0.12043,0.983379,0.143806,0.121592,-47997.2
-49351,0.908964,0.495271,2,3,0,49351.4,0.00330877,0.153313,0.121732,0.985256,0.142158,0.122907,-47995.6
-49352.5,0.859261,0.495271,2,3,0,49354.5,0.00821445,0.159389,0.120473,0.976217,0.148651,0.121636,-48003.6
-49348.1,1,0.495271,2,3,0,49352.4,0.00256363,0.15534,0.119486,0.979206,0.144582,0.120639,-47997.8
-49350,0.748254,0.495271,3,7,0,49352,-0.00360708,0.154773,0.117185,0.980326,0.144318,0.118317,-47997.7
-49350.5,0.88127,0.495271,3,7,0,49352.3,-0.00249005,0.157352,0.122038,0.984387,0.146313,0.123216,-47997.2
-49349.6,0.973393,0.495271,2,3,0,49351.7,0.00386217,0.15283,0.11868,0.977831,0.142087,0.119826,-47997.2
-49348,1,0.495271,2,3,0,49349.5,0.00192412,0.153994,0.120881,0.980651,0.142986,0.122048,-47995.8
-49349,0.887916,0.495271,2,3,0,49349.6,0.00445109,0.152568,0.122152,0.979566,0.141324,0.123331,-47995.1
-49350.1,0.922493,0.495271,2,3,0,49350.8,0.00395463,0.150751,0.119553,0.978511,0.139802,0.120707,-47995.3
-49350.2,0.956954,0.495271,3,7,0,49352.6,0.00251111,0.162109,0.1178,0.981015,0.151857,0.118937,-48004.3
-49351.3,0.915658,0.495271,3,7,0,49353.3,-0.0010085,0.148949,0.123638,0.97974,0.137352,0.124831,-47991.2
-49350.2,0.989036,0.495271,3,7,0,49351.9,0.0034834,0.161862,0.119198,0.982398,0.151402,0.120348,-48003.5
-49348,1,0.495271,2,3,0,49350.1,0.00096911,0.158545,0.120763,0.980569,0.147733,0.121928,-47999.2
-49348.2,0.956293,0.495271,2,7,0,49348.6,0.0023242,0.153916,0.121095,0.9791,0.142874,0.122263,-47996
