density,edginess,references,citations_per_year,is_center,identifier,year
31.713997375788875,0.7692002058029175,53,13.0,False,a699f284bd7ef65d616831a2f0acedf71d9f1c72,2017
39.62706117645531,0.7441810965538025,51,2.8,False,6ec8921fd6805808b29244dae646fcd0e6809b53,2015
36.19553904408396,0.7332251667976379,0,19.4,False,8313aa3ed97d652c3f10711a571939c8708dccab,2010
36.671913673367584,0.6686887741088867,37,2.6923076923076925,False,2861ff7ae342c38feca3c83fb72751df9784599d,2007
34.298453342791845,0.7306243777275085,46,4.625,False,4003b9556fe7bb0442f799981429f92664f8ac62,2012
45.12777399754638,0.6955167651176453,46,14.0,False,f7db035291bee71895d7b76510652db539be43ca,2019
48.296019091319955,0.5823996067047119,67,18.0,False,92d0021549bf70e4219a9d547871b6c9d650902b,2014
36.80916257051987,0.6695454120635986,0,2.3125,False,7c52023a71bff79a50a98e625ac8a66f1cc76a0c,2004
49.58335002671403,0.6289218068122864,125,11.0,False,8a0110c0c5f7f92c9b3c60c75755d5b071a50394,2016
43.278070420597125,0.6191819906234741,237,14.916666666666666,False,3baa5649b574b24fde34ff67281ffc32aa08a54e,2008
30.95595079530371,0.8003054261207581,45,0.42857142857142855,False,2a23cd6bf53dc51db0a237fa195e8ea6e3a76fa5,2013
39.26732749160267,0.703350305557251,27,4.8,False,1590801c16c1a1d45b1b65bc4f7957f77901ae38,2015
42.375321245859325,0.684541642665863,38,3.0,False,d4e78998719a783b1027c2524c5e9c69d889ed5b,2017
41.637082262006444,0.653249204158783,47,0.5,False,684b8475cf119215e1728f5ca28917a9523fe32a,2016
35.932979655303136,0.6802094578742981,56,0.7857142857142857,False,ea7e92ee19cc613534adcbab05ff142e7ffeff8c,2006
41.698993383489274,0.669547975063324,80,8.285714285714286,False,57e5fb28d32b3298021d8141ebc0434c42783676,2013
37.15054946210785,0.6368581056594849,114,0.2857142857142857,False,9e4ab0d30ee92903f26f3a6911744e8e089fb62e,2013
39.29274726661284,0.6744176149368286,32,2.2142857142857144,False,6c059f2e7f5f31f3c44728795e4969c8d4bed207,2006
31.11045313390041,0.7847339510917664,59,11.714285714285714,False,4d190d595d80b89c77b1b6ec2f597663e56fa734,2006
45.417830471745006,0.5979869365692139,147,0.0,False,f03d7efea246b4342b2cd2a4568595522a0aef67,2017
34.31537106392107,0.7033113241195679,107,1.5384615384615385,False,12ab06ba2ac160537f3c1d87193f5e399214f913,2007
42.17071905325102,0.616511344909668,33,69.33333333333333,False,9adcf7849fed35fe0785543ee34eff8a18aec0dd,2005
42.39967455756121,0.670013427734375,42,1.5,False,1b923806e607e7d9ff4c9442147c22a627a19c56,2012
35.615801110697376,0.7686823606491089,39,3.25,False,d34e4bb3663565da06c6f05d199d5b98ac083994,2016
29.80570512882436,0.7677640318870544,0,29.473684210526315,False,fbefa909d659adb158660adf4e25df16629aacde,2001
34.64179463123105,0.7498200535774231,29,1.3333333333333333,False,5be252dc2332975191944e4a2e91eb7836b73ae1,2005
38.30296554786553,0.6574103832244873,71,20.2,False,aea44856bb88d734e904e6f13cbe5fd32d5c6884,2005
36.89428736358888,0.7220854163169861,36,3.6923076923076925,False,f63866e2a364b77c030cf98fdc5039d5b03383f0,2007
41.07182634481563,0.6501349210739136,126,2.5,False,76c0bebdb48e7457113c137f8b0f7aa0ea7a5592,2006
38.48994744249513,0.6425270438194275,62,12.0,False,ddfa6a70075b899d62c1eb8def7326cba80718ba,2012
36.40771855613908,0.6720437407493591,40,1.0,False,29581a9b87e508dea0496b9c1b251c614c227392,2013
36.38262883038725,0.7443466782569885,59,5.5,False,c8cea6692c17a575c554e42670036b4435592bde,2012
39.93805598474699,0.7496532797813416,55,1.125,False,20ec6d6b152010fa2ff8347529173d103fa04f3f,2012
41.41319058057666,0.6897573471069336,34,2.3333333333333335,False,ba7562390da5850bd8b9d0e1127920cf1b4c4040,2014
46.68374920120725,0.6716426014900208,162,14.75,False,f36e85e52e5c925321e02a582a28849d995bb179,2016
32.89013554300365,0.8258512616157532,33,0.3333333333333333,False,d2388b476cf04a051117349bd3800b2317121d4e,2017
42.10791221440324,0.6650623083114624,39,1.2307692307692308,False,5d32f31e414b2988f2760aadc6f139b781f6d8f7,2007
42.319958745066806,0.6442811489105225,0,7.076923076923077,False,75b9d53869a0e334165a61817dd0355da29fba98,2007
34.32194139867859,0.679646372795105,74,7.285714285714286,False,7791c65ae046383f1199668ae98b0810edeab9ab,2013
47.18876422903146,0.6852858066558838,94,19.142857142857142,False,5e595c20b0c4b33ffe1c85e8b72fd25935197893,2013
39.808047340998684,0.7502341866493225,66,25.625,False,798f3ae6ebeec5c9fd09b5b3603c2823c98c41a9,2012
43.4364917853333,0.5528686046600342,252,0.0,False,f6b7cd841a6e7db395009cfa795627ad57574401,2018
39.98278703242311,0.6128594875335693,7,5.722222222222222,False,fa601042a777c75b9c303c06c52560408f42ed63,2002
34.08530205823144,0.7274390459060669,61,15.733333333333333,False,758d544469531f768e0de00a62e3dba7a883338d,2005
38.35012193913694,0.7545160055160522,24,0.8333333333333334,False,55455d41f102f54658a2bce3bbfd39392067df83,2008
36.81722006355755,0.6740700006484985,3,25.666666666666668,False,ca696e7b7ba5ac3c1405e6cfe6b62396a30329ac,2002
38.058822036550076,0.6608338356018066,187,64.54545454545455,False,87ebe96c7efb9ba57c47c8424d2832fddf850951,2009
36.2135231009467,0.6945249438285828,208,282.3,False,11beaab3d5827d0b6d633f678974e8c975229e4c,2010
45.17978320271245,0.6548236012458801,189,5.333333333333333,False,80a5cfa72038e148c5eb8338a906537d6d6f26ac,2011
45.71605767092124,0.6163275837898254,176,0.0,False,772518e39edb52a5765304da66055fdc06948b67,2013
