# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 21:44:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/hy26d6o8.json
# init = 2 (Default)
# random
#   seed = 56219
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-BOW-SciBERT.h-nonsems/hreg-20250511164415_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,mu_beta.1,mu_beta.2,sigma_beta.1,sigma_beta.2,log_p
# Adaptation terminated
# Step size = 0.503843
# Diagonal elements of inverse mass matrix:
# 3.52445e-05, 2.29538e-05, 0.000145347, 0.000181038, 0.000200094, 0.000193498, 0.000462155, 0.000315351, 0.000197665, 0.000223664, 0.000223922, 0.000176208, 0.000185549, 0.000253373, 0.000344469, 0.000229127, 0.000306187, 0.000408745, 0.000288918, 0.000282653, 0.00271259, 0.00110425, 0.0805905, 0.0755732
-18998.8,1,0.503843,3,7,0,19009.4,-0.00239739,0.973226,0.0945272,-0.0653551,0.261357,0.0863728,0.308219,0.174608,0.0104788,0.109207,0.241942,0.127166,-0.0249793,0.0881073,0.0639924,-0.00332045,0.153183,0.126402,0.119919,0.162267,0.0973908,0.0553736,0.202882,0.0907869,-19211.3
-18998.8,0.992103,0.503843,3,7,0,19009.2,-0.0132506,0.97804,0.140162,-0.0456241,0.26126,0.111438,0.330576,0.105366,-0.0152806,0.0853047,0.211815,0.149252,-0.0352632,0.0729688,0.0707248,0.00501881,0.16268,0.110336,0.144013,0.199976,0.138472,0.122447,0.102733,0.0696971,-19229.1
-18997.8,0.977635,0.503843,3,7,0,19006.7,-0.00244364,0.971635,0.0890517,-0.0409866,0.246725,0.0857698,0.307274,0.172959,0.0370746,0.0987148,0.241419,0.143052,-0.03664,0.10472,0.0711526,-0.00266208,0.160374,0.127483,0.131533,0.165029,0.101081,0.0768027,0.148649,0.102245,-19215
-19000.9,0.854889,0.503843,3,7,0,19011.6,-3.90348e-05,0.976319,0.108043,-0.0640666,0.250264,0.0997118,0.327751,0.163548,0.0161831,0.0943935,0.217428,0.160543,-0.0195913,0.105934,0.0989991,-0.0165427,0.147177,0.117715,0.117933,0.167944,0.0697741,0.113212,0.107936,0.122275,-19225.6
-19001.3,0.942652,0.503843,3,7,0,19015.4,-0.000976524,0.976416,0.107503,-0.0632487,0.260377,0.0986068,0.325067,0.169956,0.0146037,0.0910953,0.199642,0.165504,-0.0345591,0.0972838,0.0956794,-0.00915215,0.136365,0.131045,0.107494,0.174018,0.0970976,0.0928773,0.0959347,0.0862909,-19226.5
-18996.9,0.911005,0.503843,3,7,0,19011.5,-0.0112577,0.976652,0.103084,-0.0503278,0.244495,0.0895158,0.308435,0.147339,0.0176164,0.106529,0.20663,0.147921,-0.0352872,0.0833871,0.0804962,-0.0132929,0.177559,0.139911,0.116771,0.168853,0.125193,0.0919241,0.0808469,0.123575,-19207.2
