# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2024-09-28 21:02:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/937k_m1r.json
# init = 2 (Default)
# random
#   seed = 55965
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/Word2Vec.nondens/multireg-20240928160205_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.546572
# Diagonal elements of inverse mass matrix:
# 2.18872e-05, 2.08834e-05, 2.23628e-05, 2.32765e-05, 1.71948e-05
-34151.1,0.987802,0.546572,2,7,0,34151.9,-0.0110017,0.0516288,0.174046,0.128153,0.974723,0.00110127,0.195859,0.132531,-100091
-34151.8,0.84391,0.546572,1,3,0,34152.9,-0.0107908,0.0488752,0.176497,0.126989,0.977518,-0.00175231,0.199111,0.131327,-100092
-34151.9,0.886807,0.546572,3,7,0,34154,-0.011142,0.0555148,0.174917,0.127187,0.973184,0.00504526,0.197107,0.131532,-100092
-34153.6,0.853959,0.546572,2,3,0,34154.7,-0.00708462,0.0460133,0.173707,0.124405,0.978085,-0.00369001,0.19606,0.128655,-100094
-34153.3,0.927686,0.546572,3,7,0,34156.3,-0.0173195,0.0512873,0.175578,0.127472,0.973369,0.000682752,0.197884,0.131827,-100094
-34151.3,1,0.546572,3,7,0,34153.4,-0.0120578,0.0533615,0.173077,0.124484,0.977227,0.00370387,0.19526,0.128737,-100092
-34155.7,0.677824,0.546572,2,3,0,34156.2,-0.00474954,0.0516046,0.177741,0.11846,0.977529,0.00251195,0.202084,0.122507,-100096
-34154.7,1,0.546572,2,3,0,34156.6,-0.00732479,0.0532633,0.175349,0.118027,0.977885,0.00458862,0.199171,0.122059,-100095
-34154.7,0.985689,0.546572,3,7,0,34156.4,-0.0109474,0.0522323,0.170143,0.118166,0.977951,0.00426602,0.192651,0.122203,-100095
