# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2024-09-28 21:02:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/937k_m1r.json
# init = 2 (Default)
# random
#   seed = 55965
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/Word2Vec.nondens/multireg-20240928160205_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.557281
# Diagonal elements of inverse mass matrix:
# 2.21039e-05, 2.13251e-05, 2.31058e-05, 2.17822e-05, 1.57942e-05
-34157.5,0.989241,0.557281,3,7,0,34164.4,-0.00791356,0.0615896,0.16623,0.121965,0.975486,0.0133735,0.187136,0.126132,-100098
-34156.4,0.977847,0.557281,3,7,0,34162.7,-0.0120492,0.0483293,0.183503,0.121322,0.976051,-0.00213937,0.208798,0.125466,-100097
-34154.8,1,0.557281,3,7,0,34158.2,-0.0101748,0.0596845,0.167868,0.131236,0.977249,0.00937543,0.187636,0.135719,-100095
-34154.8,0.73842,0.557281,2,7,0,34160.1,-0.0101748,0.0596845,0.167868,0.131236,0.977249,0.00937543,0.187636,0.135719,-100095
-34155.8,0.954861,0.557281,2,3,0,34156.8,-0.00864417,0.0573098,0.166311,0.133043,0.978547,0.006864,0.185392,0.137588,-100096
-34155.3,0.996226,0.557281,3,7,0,34158.9,-0.00533881,0.0491553,0.182476,0.126009,0.974833,-0.00211717,0.206737,0.130313,-100096
-34153.8,0.988996,0.557281,3,7,0,34156.2,-0.00606618,0.0507338,0.180893,0.129552,0.97525,-0.00103625,0.204171,0.133978,-100094
-34153.3,0.995094,0.557281,3,7,0,34155.3,-0.00784843,0.0526686,0.177455,0.133568,0.974787,0.000565653,0.199211,0.138131,-100094
-34153.1,0.971121,0.557281,3,7,0,34155.5,-0.0127577,0.0547316,0.174078,0.120256,0.975084,0.00578083,0.197214,0.124364,-100093
-34152,0.982421,0.557281,3,7,0,34154.5,-0.00873864,0.0544116,0.17803,0.130025,0.976666,0.0029358,0.200519,0.134467,-100092
-34151.9,0.893632,0.557281,3,7,0,34154.4,-0.0110709,0.0502773,0.170342,0.124393,0.975983,0.00103435,0.191862,0.128643,-100092
-34153.1,0.737939,0.557281,2,3,0,34155.8,-0.00737397,0.0562133,0.169453,0.130766,0.976985,0.00578845,0.189692,0.135234,-100093
-34154.6,0.882135,0.557281,3,7,0,34156.7,-0.0190875,0.0524871,0.174951,0.132157,0.977858,0.00102165,0.196322,0.136672,-100095
-34152.9,0.961927,0.557281,3,7,0,34156.9,-0.00530725,0.0494969,0.17292,0.124026,0.97505,-3.20222e-05,0.195141,0.128263,-100093
-34154.7,0.893245,0.557281,2,3,0,34155.4,-0.00370014,0.0463184,0.174615,0.125778,0.973981,-0.00379082,0.196964,0.130075,-100095
