# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-03-23 18:53:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/fmjo15cf.json
# init = 2 (Default)
# random
#   seed = 43077
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/Word2Vec.nondens/multireg-20250323135355_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.595636
# Diagonal elements of inverse mass matrix:
# 2.26487e-05, 2.27286e-05, 2.42646e-05, 2.07399e-05, 1.63813e-05
-34391.8,1,0.595636,2,3,0,34397.9,-0.0109551,0.0542087,0.167748,0.124588,0.97461,0.00665522,0.177604,0.128802,-33104.1
-34391,0.987522,0.595636,2,3,0,34393.2,-0.015363,0.0557671,0.168337,0.128332,0.983695,0.00736875,0.177741,0.132673,-33107.4
-34394.9,0.748159,0.595636,2,7,0,34395.9,-0.0168749,0.0587954,0.169012,0.120466,0.974647,0.0119206,0.179686,0.124541,-33108.2
-34392.3,0.741019,0.595636,2,3,0,34401.4,-0.0109836,0.0595199,0.172232,0.128066,0.981574,0.0106648,0.18233,0.132398,-33108.9
-34390.5,0.953086,0.595636,3,7,0,34393.4,-0.0135981,0.0525889,0.161171,0.127316,0.978315,0.00533954,0.169521,0.131623,-33101.4
-34392.5,0.869699,0.595636,3,7,0,34392.7,-0.0117459,0.056512,0.174412,0.128868,0.976823,0.00720649,0.184758,0.133227,-33108.2
-34393.9,0.94013,0.595636,3,7,0,34395.3,-0.012748,0.0539145,0.175933,0.128864,0.975436,0.00441047,0.186535,0.133222,-33108.7
-34392.7,0.988,0.595636,3,7,0,34396.3,-0.0117065,0.0507562,0.161204,0.12875,0.974288,0.00320857,0.16935,0.133105,-33100
-34393.4,0.932624,0.595636,3,7,0,34396.8,-0.0117089,0.0567328,0.175454,0.132508,0.979851,0.00654461,0.185439,0.13699,-33109.3
-34393.4,0.653918,0.595636,2,3,0,34399.4,-0.0117089,0.0567328,0.175454,0.132508,0.979851,0.00654461,0.185439,0.13699,-33109.3
-34394.1,0.985758,0.595636,3,7,0,34395.6,-0.0126317,0.0535338,0.158362,0.120374,0.978916,0.00807585,0.167261,0.124446,-33102.5
-34395,0.859279,0.595636,1,1,0,34395.6,-0.0120987,0.0542646,0.157677,0.119894,0.978001,0.0089949,0.166531,0.12395,-33102.2
-34392.9,1,0.595636,3,7,0,34396.6,-0.0155635,0.0533831,0.157241,0.125308,0.979315,0.00706107,0.165227,0.129546,-33101.3
-34390.7,1,0.595636,2,3,0,34393.8,-0.008547,0.0569758,0.166688,0.127037,0.98055,0.00905938,0.176006,0.131334,-33104.7
-34390.7,0.948069,0.595636,2,3,0,34391.9,-0.0109038,0.058083,0.166296,0.127559,0.976773,0.0101111,0.175471,0.131873,-33103.8
-34391.9,0.919481,0.595636,3,7,0,34392.9,-0.012936,0.0483584,0.165891,0.133133,0.982462,-0.00070266,0.17418,0.137636,-33103.8
-34390.4,1,0.595636,3,7,0,34392.1,-0.012079,0.0506228,0.16626,0.126528,0.982108,0.00286686,0.175581,0.130808,-33104.6
-34389.4,0.725717,0.595636,2,3,0,34393.5,-0.0136741,0.053173,0.165118,0.12905,0.978742,0.00505014,0.173876,0.133415,-33102.9
-34389.5,0.895837,0.595636,2,3,0,34390.5,-0.0146148,0.0520346,0.164704,0.12821,0.979859,0.00413823,0.173516,0.132547,-33103.2
-34389.9,0.706651,0.595636,3,7,0,34392.9,-0.0127539,0.0556922,0.169565,0.128102,0.980615,0.00718001,0.179209,0.132435,-33106.2
-34396.2,0.53755,0.595636,2,3,0,34396.9,-0.00930583,0.0579703,0.16869,0.126378,0.970982,0.00992616,0.178442,0.130652,-33104.9
-34390.6,1,0.595636,2,7,0,34396.6,-0.0148351,0.0538337,0.164178,0.133825,0.979936,0.00485548,0.172076,0.138352,-33102.8
-34389.5,0.907921,0.595636,2,3,0,34392,-0.0143616,0.0557826,0.16665,0.128262,0.978369,0.00761999,0.175781,0.132601,-33104.2
-34392.7,0.548439,0.595636,2,3,0,34395.3,-0.0192003,0.0552867,0.163225,0.12423,0.983307,0.00840025,0.172374,0.128432,-33106.5
-34393.8,0.962403,0.595636,2,3,0,34394.9,-0.0186309,0.0557858,0.164959,0.120061,0.98259,0.00952607,0.175012,0.124122,-33108.2
-34392.4,1,0.595636,3,7,0,34394.7,-0.0128093,0.0533853,0.170169,0.136231,0.981276,0.00312776,0.17872,0.140839,-33105.9
-34390.7,1,0.595636,3,7,0,34393.6,-0.0163531,0.0550176,0.163223,0.130675,0.982186,0.00681027,0.171425,0.135095,-33104
-34390.6,0.993722,0.595636,2,7,0,34391.7,-0.0119407,0.0553134,0.17001,0.129382,0.976331,0.00648051,0.179541,0.133758,-33105
-34390.9,0.8434,0.595636,2,7,0,34393.6,-0.0159963,0.054631,0.165735,0.133394,0.981745,0.00553686,0.173958,0.137906,-33104.6
-34390.8,0.755163,0.595636,2,3,0,34394.8,-0.0132689,0.0479862,0.168829,0.129063,0.979602,-0.000626252,0.178208,0.133429,-33104.6
-34391,0.977147,0.595636,3,7,0,34392.3,-0.0142112,0.05233,0.159957,0.129556,0.978482,0.00478103,0.167774,0.133938,-33100.7
-34390.7,0.884844,0.595636,3,7,0,34393.7,-0.0124017,0.055228,0.17219,0.127752,0.978469,0.006443,0.182327,0.132073,-33107.1
-34390.7,0.962374,0.595636,3,7,0,34391.8,-0.015255,0.0573384,0.169249,0.12649,0.977039,0.00919802,0.179077,0.130769,-33106.2
-34390.2,0.989607,0.595636,2,3,0,34391.5,-0.0115949,0.0538962,0.164672,0.131902,0.981354,0.00524722,0.172937,0.136364,-33103.1
