# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 23:00:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/t0gg8upe.json
# init = 2 (Default)
# random
#   seed = 22329
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/asym_SBERT/reg-20250511180026_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.640836
# Diagonal elements of inverse mass matrix:
# 2.29172e-05, 2.54853e-05, 1.63005e-05
-35993.3,0.881165,0.640836,2,3,0,35995.4,0.00147848,-0.0190209,1.00832,-34284.2
-35993.5,0.958291,0.640836,1,1,0,35993.7,0.00131185,-0.0192561,1.00868,-34284.2
-35993.9,0.976103,0.640836,2,3,0,35994.5,7.05965e-05,-0.0161504,1.0083,-34284.5
-35993,0.971683,0.640836,2,3,0,35994.2,0.00210418,-0.0257008,1.00258,-34284
-35993.1,0.975985,0.640836,2,3,0,35993.9,0.00308772,-0.0161894,1.00447,-34284.6
-35992.9,0.990766,0.640836,3,7,0,35994.1,-0.00390322,-0.0244225,1.00356,-34283.7
-35992,1,0.640836,2,3,0,35992.9,-0.000795074,-0.0213497,1.00345,-34283.7
-35992.5,0.906669,0.640836,1,3,0,35992.6,-0.000568255,-0.0219252,1.0015,-34284
-35992.2,1,0.640836,2,3,0,35992.6,0.000105866,-0.0201273,1.00266,-34283.9
-35992.5,0.849182,0.640836,1,3,0,35993.4,-0.00125965,-0.0237799,1.00625,-34283.6
-35992.9,0.901164,0.640836,2,3,0,35993.9,0.00418557,-0.0198504,1.00219,-34284.5
-35994.2,0.899137,0.640836,2,3,0,35994.5,-0.00716349,-0.0227166,1.00638,-34283.9
-35993.4,0.853096,0.640836,3,7,0,35996.4,0.0056678,-0.0221952,1.00219,-34284.6
-35992.6,0.96889,0.640836,3,7,0,35994.1,-0.00132453,-0.0243572,1.00595,-34283.6
-35992.2,0.955746,0.640836,2,7,0,35993.1,0.00171119,-0.022688,1.00321,-34283.9
-35992.3,0.982308,0.640836,1,1,0,35992.3,0.00222077,-0.0226301,1.00302,-34283.9
-35994.3,0.800062,0.640836,3,7,0,35994.5,-0.000550714,-0.0130073,1.00416,-34284.9
-35993,0.772184,0.640836,3,7,0,35997.2,0.000141181,-0.0250263,1.00714,-34283.8
-35995,0.702976,0.640836,2,7,0,35996.5,0.00122283,-0.013832,1.00823,-34285
-35996.4,0.924077,0.640836,3,7,0,35997.9,-0.00604617,-0.028972,1.00059,-34284.6
-35993.8,1,0.640836,2,3,0,35996,-0.00343521,-0.0272885,1.00338,-34283.8
-35993.1,0.980729,0.640836,2,3,0,35994.2,0.000176718,-0.0158439,1.00577,-34284.3
-35994.1,0.845792,0.640836,2,7,0,35995.4,0.00565693,-0.023988,1.00773,-34284.5
-35995.4,0.818146,0.640836,2,3,0,35997.6,-0.00457584,-0.013836,1.00094,-34285.2
-35995.8,0.931749,0.640836,1,1,0,35996.4,-0.00530613,-0.0139804,1.00061,-34285.3
-35992.7,1,0.640836,2,3,0,35995.7,-0.00420179,-0.019047,1.00402,-34283.9
-35992.6,0.995763,0.640836,2,7,0,35992.9,0.0035325,-0.0237654,1.00445,-34284
-35993.3,0.787987,0.640836,2,3,0,35994.2,0.00177183,-0.0212809,1.00855,-34284.1
-35998.3,0.655546,0.640836,2,7,0,35998.4,-0.00584901,-0.0150636,0.997081,-34286.2
-35992.6,1,0.640836,2,3,0,35997.1,0.00141848,-0.021371,1.00711,-34283.9
-35993.2,0.798071,0.640836,2,3,0,35994.7,0.00285178,-0.0165996,1.00243,-34284.6
-35993.4,0.918609,0.640836,2,3,0,35994.7,0.00490656,-0.0173528,1.00584,-34284.6
-35992.3,1,0.640836,2,3,0,35993.5,0.00244357,-0.0228342,1.00313,-34284
-35992.9,0.882169,0.640836,2,3,0,35993.6,0.000728211,-0.0184296,1.00118,-34284.4
-35992.3,0.862896,0.640836,1,3,0,35994.2,-0.000750438,-0.0217246,1.00652,-34283.7
-35994.1,0.73171,0.640836,2,3,0,35995.3,0.00386923,-0.0233083,1.00887,-34284.3
-35994.1,0.770766,0.640836,1,1,0,35995.4,0.00386923,-0.0233083,1.00887,-34284.3
-35993,0.959236,0.640836,2,7,0,35995.2,-0.00453007,-0.0188264,1.00564,-34283.9
-35993,0.960277,0.640836,2,7,0,35994,0.00469617,-0.01935,1.00578,-34284.4
-35992.8,0.940226,0.640836,2,3,0,35993.9,0.0049212,-0.0203828,1.00483,-34284.3
-35993,0.858097,0.640836,2,3,0,35994.6,-0.00383209,-0.0249019,1.00359,-34283.7
-35992.1,1,0.640836,2,3,0,35993.1,0.000901511,-0.0226962,1.00375,-34283.8
-35995,0.702723,0.640836,2,3,0,35995.3,-0.00584421,-0.0219414,1.00942,-34284.2
-35996,0.924104,0.640836,2,7,0,35997.9,-0.0018329,-0.0297109,1.00004,-34284.7
-35993.4,1,0.640836,2,3,0,35996.2,-0.00212719,-0.0152714,1.00487,-34284.4
-35993.2,0.994145,0.640836,3,7,0,35994.3,0.0051453,-0.0210747,1.00215,-34284.5
-35993.8,0.939178,0.640836,2,7,0,35994.4,-0.00671712,-0.0214648,1.00624,-34283.9
-35992.7,0.886567,0.640836,2,3,0,35995.8,-0.000420515,-0.016493,1.00396,-34284.2
-35993.7,0.71867,0.640836,2,3,0,35995.8,-6.96803e-06,-0.0235466,0.999627,-34284.4
-35994.1,0.977415,0.640836,2,3,0,35994.4,0.00206186,-0.0177975,1.00908,-34284.5
-35992.1,0.920263,0.640836,2,3,0,35994.8,0.00135868,-0.022758,1.00411,-34283.8
-35993.6,0.838168,0.640836,2,3,0,35993.9,0.00207584,-0.0276016,1.00521,-34284
-35993.9,0.964301,0.640836,2,7,0,35994.9,0.0040466,-0.0246035,1.00808,-34284.3
-35994.4,0.974944,0.640836,2,3,0,35995.4,0.00144924,-0.0286168,1.00696,-34284.1
-35994.3,0.957378,0.640836,3,7,0,35996.7,0.00680464,-0.025372,1.00311,-34284.7
-35992.6,0.909448,0.640836,2,3,0,35995.8,-0.00261867,-0.0186898,1.0059,-34283.8
-35992.7,0.977263,0.640836,2,3,0,35993.2,-0.000249857,-0.0182308,1.00186,-34284.2
-35992.3,1,0.640836,2,7,0,35992.9,-0.0027482,-0.0221687,1.00466,-34283.6
-35993.4,0.860346,0.640836,2,3,0,35993.9,-0.00426924,-0.0177277,1.00665,-34284
-35992.9,0.997735,0.640836,3,7,0,35993.6,-0.00496589,-0.0193734,1.00444,-34283.9
-35994.5,0.779189,0.640836,2,3,0,35995.5,-0.00685715,-0.0247945,1.00682,-34283.9
-35993.7,0.976808,0.640836,2,7,0,35995.8,0.0056228,-0.0193374,1.0015,-34284.9
-35992.5,0.994271,0.640836,2,3,0,35994.3,-0.00199848,-0.0237946,1.00263,-34283.7
-35992.5,0.840411,0.640836,2,3,0,35994.1,0.0022491,-0.0199033,1.00641,-34284
-35994.3,0.854635,0.640836,2,3,0,35994.5,-0.00535759,-0.0184347,1.00047,-34284.5
-35992.2,1,0.640836,2,3,0,35994.3,-0.000489161,-0.0187109,1.00451,-34283.9
-35992.3,0.990247,0.640836,2,3,0,35992.4,-0.00258886,-0.022499,1.00364,-34283.6
-35993.2,0.803493,0.640836,2,3,0,35994.3,0.00581928,-0.021074,1.00526,-34284.4
-35994.5,0.872103,0.640836,2,3,0,35995.3,-0.00843214,-0.0212403,1.00364,-34284.1
-35993,0.988004,0.640836,3,7,0,35994.9,0.00532769,-0.0227603,1.00498,-34284.3
-35992.5,0.715884,0.640836,2,3,0,35996,-0.00172745,-0.0177757,1.00419,-34284
-35992.4,0.974861,0.640836,2,7,0,35992.9,0.00202057,-0.02079,1.00658,-34283.9
-35993.4,0.878562,0.640836,2,3,0,35994.1,0.00445894,-0.0259429,1.00496,-34284.2
-35994,0.871693,0.640836,2,3,0,35995.5,0.00438723,-0.0197743,0.999958,-34284.9
-35996.1,0.635027,0.640836,1,1,0,35996.3,0.00630752,-0.0185311,0.99831,-34285.9
-35992.6,0.906859,0.640836,2,3,0,35997.4,0.00364103,-0.0234702,1.00533,-34284
-35992,0.923879,0.640836,2,3,0,35993.5,-0.0012413,-0.0211823,1.00345,-34283.7
-35992.7,0.823994,0.640836,2,3,0,35993.7,0.00408999,-0.0231791,1.00501,-34284.1
-35992,1,0.640836,2,3,0,35992.6,-0.000308089,-0.0211479,1.0037,-34283.7
-35992.8,0.785801,0.640836,1,3,0,35993.4,0.0016942,-0.0197092,1.00751,-34284.1
-35992.6,0.992618,0.640836,2,7,0,35993.2,0.00192848,-0.0183075,1.00241,-34284.3
-35992.3,1,0.640836,1,1,0,35992.6,0.00111119,-0.0190844,1.00254,-34284.1
-35992.4,0.934023,0.640836,2,3,0,35993.1,-0.00151806,-0.0216677,1.00193,-34283.9
-35992.4,0.904939,0.640836,3,7,0,35993.6,0.00218712,-0.0184856,1.00482,-34284.1
-35992.4,0.998331,0.640836,2,7,0,35992.6,0.000436173,-0.0176677,1.00434,-34284.1
-35994.6,0.592724,0.640836,2,3,0,35995.5,0.00223552,-0.0194038,0.998533,-34285.1
-35993.2,0.851147,0.640836,2,3,0,35996.7,0.00446644,-0.0232038,1.00194,-34284.4
-35993,0.830822,0.640836,2,7,0,35995.3,0.00229585,-0.0160362,1.00459,-34284.5
-35993.2,0.888217,0.640836,2,3,0,35994.5,-0.000367238,-0.0183773,1.00062,-34284.4
-35992.7,0.89408,0.640836,2,7,0,35994.9,0.000110745,-0.0254711,1.00324,-34283.8
-35992.4,0.986314,0.640836,2,7,0,35993.1,-0.00311766,-0.0198479,1.00319,-34283.8
-35994.4,0.677588,0.640836,2,3,0,35995.2,0.00359635,-0.0263761,1.00043,-34284.7
-35993.7,1,0.640836,1,1,0,35994.6,0.00196978,-0.0258323,1.00072,-34284.4
-35995.5,0.844929,0.640836,2,3,0,35996.4,-0.005413,-0.0143328,1.00792,-34284.8
-35994.4,0.982363,0.640836,2,3,0,35996.3,0.00401941,-0.0269364,1.00108,-34284.6
-35994.7,0.981532,0.640836,2,3,0,35995,-0.00460385,-0.0152929,1.00771,-34284.6
-35993.2,1,0.640836,2,3,0,35994.9,-0.000110912,-0.0251949,1.00118,-34284.1
-35992.8,0.99338,0.640836,2,3,0,35993.6,0.000886707,-0.0192543,1.00737,-34284
-35992.8,0.978975,0.640836,2,3,0,35993.5,-0.00461768,-0.0230079,1.00425,-34283.7
-35992.5,0.90402,0.640836,2,3,0,35994,0.00205761,-0.0178378,1.00414,-34284.2
-35993.3,0.912257,0.640836,2,3,0,35993.6,-0.00472615,-0.0250324,1.00442,-34283.7
-35992.3,1,0.640836,2,3,0,35993.4,0.00162685,-0.0203946,1.00615,-34283.9
-35993.9,0.854989,0.640836,2,3,0,35994,0.00521183,-0.019418,1.00783,-34284.6
-35993.2,0.998232,0.640836,2,3,0,35994.3,-0.00475804,-0.0212918,1.0018,-34284
-35992.6,0.850433,0.640836,2,3,0,35994.3,-0.00236064,-0.0225888,1.00673,-34283.6
-35992.9,0.83171,0.640836,2,3,0,35994.5,0.00441827,-0.0209661,1.0023,-34284.4
