# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 23:00:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/t0gg8upe.json
# init = 2 (Default)
# random
#   seed = 22329
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/asym_SBERT/reg-20250511180026_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.477787
# Diagonal elements of inverse mass matrix:
# 2.23389e-05, 2.36814e-05, 1.72598e-05
-35993.2,0.842173,0.477787,2,3,0,35995,-0.000920847,-0.0267491,1.00276,-34283.9
-35993.1,0.94802,0.477787,2,7,0,35994.5,0.000871428,-0.0199298,1.00815,-34284
-35993.1,0.999829,0.477787,3,7,0,35993.2,0.0004277,-0.0227673,1.00049,-34284.2
-35992.6,1,0.477787,2,3,0,35993.2,-1.48651e-05,-0.0238598,1.00202,-34283.9
-35993,0.890261,0.477787,3,7,0,35995.7,0.000906626,-0.0184856,1.0077,-34284.1
-35992.6,0.990303,0.477787,3,7,0,35993.9,-0.00110856,-0.0172849,1.00513,-34284
-35996.2,0.762215,0.477787,3,7,0,35996.5,0.00150402,-0.0240703,1.01174,-34284.8
-35996.3,0.990647,0.477787,2,7,0,35997.6,0.00291607,-0.0212897,1.01191,-34285
-35995.1,0.992986,0.477787,2,7,0,35997,0.00391719,-0.0186136,1.01019,-34284.9
-35993.3,1,0.477787,3,7,0,35995.6,-0.00348665,-0.0236996,1.00123,-34284
-35992.7,0.915775,0.477787,3,7,0,35995.3,-0.00433733,-0.0215004,1.00331,-34283.7
-35993,0.940302,0.477787,2,7,0,35994.2,0.00249165,-0.0173131,1.00657,-34284.3
-35993.2,0.998159,0.477787,3,7,0,35993.5,-0.0040049,-0.0239694,1.00201,-34283.8
