# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 22:57:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/yu529k5p.json
# init = 2 (Default)
# random
#   seed = 84228
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/asym_BOW/reg-20250511175759_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.547957
# Diagonal elements of inverse mass matrix:
# 2.3309e-05, 2.39291e-05, 1.72972e-05
-35684.6,0.990773,0.547957,3,7,0,35684.8,-0.0158605,0.0902861,0.998544,-33781.5
-35686.1,0.851998,0.547957,2,3,0,35686.7,-0.018762,0.0957406,0.990812,-33784.3
-35689.9,0.794935,0.547957,2,3,0,35690.6,-0.0176332,0.0833033,1.0023,-33782.1
-35685.1,1,0.547957,2,3,0,35689.8,-0.0172425,0.0901965,0.992543,-33782.8
-35684.9,1,0.547957,3,7,0,35685.5,-0.019182,0.0977024,0.99383,-33783.7
-35684.7,1,0.547957,3,7,0,35685.5,-0.0205883,0.0910436,0.999079,-33782.2
-35684.9,0.760945,0.547957,2,7,0,35688.3,-0.0179379,0.0990243,0.996798,-33783.2
-35684.7,0.998958,0.547957,3,7,0,35685.2,-0.0192106,0.097757,0.997891,-33783
-35684,0.975798,0.547957,3,7,0,35685.3,-0.0203082,0.0933329,0.995122,-33782.8
-35684.3,0.919273,0.547957,2,3,0,35685,-0.0212134,0.0932705,0.997884,-33782.6
-35685.3,0.736269,0.547957,2,3,0,35687.5,-0.0120659,0.0918718,0.997566,-33781.5
-35684.8,0.975451,0.547957,3,7,0,35686.5,-0.0222594,0.0896769,0.996085,-33782.8
-35684.6,0.965224,0.547957,3,7,0,35685.8,-0.0138073,0.0945355,0.994896,-33782.3
-35684.4,0.988245,0.547957,3,7,0,35685.2,-0.0143836,0.0927723,0.994825,-33782.1
-35684.8,0.933697,0.547957,2,3,0,35685.5,-0.0205279,0.0962786,0.999083,-33782.9
-35684.5,1,0.547957,3,7,0,35685,-0.0162832,0.0907172,0.993834,-33782.3
-35684.7,0.95695,0.547957,2,3,0,35685.3,-0.0167596,0.0970514,0.998745,-33782.4
-35685.3,0.796319,0.547957,3,7,0,35687.5,-0.0175751,0.092419,1.00091,-33781.8
-35684.1,0.979589,0.547957,2,3,0,35685.7,-0.0177832,0.0952733,0.998084,-33782.3
-35684.8,0.928621,0.547957,2,3,0,35685.1,-0.0157737,0.0904732,0.993395,-33782.4
-35684.3,1,0.547957,2,3,0,35685.3,-0.0184559,0.0920057,0.998973,-33781.9
-35685.5,0.940744,0.547957,2,7,0,35685.9,-0.0239813,0.0896807,0.995779,-33783.3
-35686.9,0.828935,0.547957,3,7,0,35688.4,-0.0220573,0.0901022,0.990804,-33784.3
-35683.8,1,0.547957,2,3,0,35686.4,-0.0186732,0.0942959,0.996893,-33782.4
-35685.4,0.847013,0.547957,2,3,0,35685.6,-0.0217937,0.0899225,0.999525,-33782.4
-35684.4,1,0.547957,2,3,0,35685.7,-0.0182953,0.0895853,0.994614,-33782.3
-35684,0.998684,0.547957,3,7,0,35684.7,-0.0206858,0.0943055,0.995898,-33782.9
-35684.5,0.952502,0.547957,2,3,0,35684.8,-0.0141766,0.0954143,0.995363,-33782.3
-35685.1,0.932644,0.547957,3,7,0,35686,-0.0230704,0.0911146,0.998383,-33782.8
-35684.3,1,0.547957,2,3,0,35685.2,-0.0151987,0.0929426,0.994349,-33782.3
-35685,0.830158,0.547957,2,3,0,35686.1,-0.0131256,0.0915649,0.998281,-33781.4
-35684.3,0.980114,0.547957,2,3,0,35685.9,-0.0189541,0.0905028,0.994411,-33782.5
-35684.3,0.978275,0.547957,3,7,0,35684.9,-0.02044,0.091278,0.994451,-33782.8
-35688.7,0.724101,0.547957,2,3,0,35689,-0.022703,0.0825619,0.996549,-33783.2
-35684.3,1,0.547957,2,3,0,35688.6,-0.021055,0.0924465,0.998188,-33782.4
-35684.9,0.964439,0.547957,2,7,0,35685.4,-0.0203784,0.0984802,0.996706,-33783.5
-35684.9,0.996589,0.547957,3,7,0,35685.4,-0.0154651,0.0883373,0.996993,-33781.5
-35684.3,0.748791,0.547957,2,3,0,35687.9,-0.0181885,0.0947058,0.998792,-33782.2
-35687,0.743696,0.547957,2,3,0,35687.9,-0.0242487,0.0928812,1.00145,-33783.3
-35690,0.749568,0.547957,2,3,0,35691.3,-0.0108532,0.0926629,0.988568,-33784.4
-35684.4,1,0.547957,2,3,0,35689.6,-0.0139042,0.093412,0.996459,-33781.8
-35686.3,0.839623,0.547957,2,3,0,35686.8,-0.0146428,0.100158,0.993916,-33783.8
-35685.7,0.990274,0.547957,2,3,0,35687.6,-0.0120644,0.0960569,0.998627,-33782
-35685.2,0.983609,0.547957,3,7,0,35686.9,-0.0222623,0.0922394,0.999507,-33782.6
-35686.1,0.867778,0.547957,2,3,0,35687.2,-0.0147607,0.0964525,0.991529,-33783.7
-35684.8,1,0.547957,2,3,0,35686.5,-0.0158231,0.0929085,0.992891,-33782.7
-35685.4,0.952555,0.547957,2,3,0,35685.7,-0.0193271,0.0961025,1.0006,-33782.6
-35686.5,0.932335,0.547957,2,3,0,35686.9,-0.0141009,0.0923257,0.990873,-33783.3
-35685.1,1,0.547957,2,3,0,35687.2,-0.0134688,0.0957542,0.994016,-33782.7
-35685.3,0.986128,0.547957,3,7,0,35685.9,-0.0124418,0.0934718,0.993974,-33782.3
-35685.7,0.936112,0.547957,2,3,0,35686.7,-0.0109419,0.093112,0.997701,-33781.6
-35685.3,0.999719,0.547957,3,7,0,35686.7,-0.0125007,0.0963252,0.995433,-33782.4
-35686,0.900778,0.547957,1,1,0,35686.1,-0.0112442,0.0969332,0.995006,-33782.7
-35684.9,0.932432,0.547957,3,7,0,35688.3,-0.0235536,0.0946871,0.995899,-33783.6
-35684.3,0.990687,0.547957,2,3,0,35685.2,-0.0207655,0.0920444,0.994551,-33782.9
-35685.2,0.689081,0.547957,2,3,0,35687.4,-0.0207213,0.0952149,1.00019,-33782.7
-35685.9,0.962335,0.547957,2,3,0,35686.4,-0.014276,0.0950713,0.991652,-33783.4
-35686,0.989841,0.547957,2,3,0,35686.6,-0.0157539,0.0960668,0.991258,-33783.8
-35687.3,0.937143,0.547957,2,3,0,35688.7,-0.0115726,0.0993279,0.999409,-33782.7
-35686.4,1,0.547957,3,7,0,35688.4,-0.011983,0.0990806,0.995047,-33783.1
-35685,1,0.547957,2,3,0,35686.7,-0.0131896,0.0960672,0.997317,-33782.1
-35685.1,0.874791,0.547957,3,7,0,35687.7,-0.0239829,0.0921294,0.99568,-33783.5
-35685,1,0.547957,3,7,0,35685.4,-0.0122736,0.0938707,0.996994,-33781.8
-35684.2,0.991039,0.547957,2,3,0,35685.3,-0.0150939,0.0917987,0.996051,-33781.8
-35683.9,0.981791,0.547957,3,7,0,35684.6,-0.0158316,0.0927872,0.995933,-33782
-35683.9,0.957642,0.547957,3,7,0,35684.5,-0.020289,0.0931772,0.99584,-33782.7
-35685.5,0.820361,0.547957,2,3,0,35685.6,-0.0188222,0.0898653,1.00051,-33781.8
-35685.3,0.979964,0.547957,2,3,0,35686.6,-0.01915,0.0869197,0.996249,-33782.1
-35684.6,0.987537,0.547957,2,3,0,35685.8,-0.0218408,0.090703,0.995123,-33782.9
-35684.6,0.961611,0.547957,3,7,0,35685.7,-0.0189232,0.0889052,0.997488,-33781.9
