# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 17:45:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/5n8uvtom.json
# init = 2 (Default)
# random
#   seed = 59187
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_SBERT_j/hreg-20250511124533_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.462294
# Diagonal elements of inverse mass matrix:
# 2.16137e-05, 1.71054e-05, 0.000111515, 0.000103934, 0.000196068, 0.000106485, 0.000110543, 0.000121619, 0.000129007, 0.000162088, 0.000119369, 0.0001506, 0.118948
-35748.4,1,0.462294,3,7,0,35754.9,0.00556098,0.999235,-0.0718935,-0.075757,-0.138469,-0.0608361,-0.101688,-0.0259937,-0.077351,-0.0198085,-0.0501215,-0.0757833,0.0301069,-33880.1
-35749.2,0.967356,0.462294,3,7,0,35754.6,0.0109414,0.997742,-0.0743657,-0.0881151,-0.132173,-0.0528259,-0.100251,-0.0234157,-0.073158,-0.0184925,-0.0611448,-0.0537419,0.0360196,-33883
-35749.2,0.877901,0.462294,3,7,0,35757.2,-0.00131057,1.00161,-0.0489767,-0.0763516,-0.117404,-0.0595223,-0.10946,-0.0220239,-0.0689098,-0.0498784,-0.0500867,-0.0732997,0.0293719,-33872.9
-35750,0.943027,0.462294,3,7,0,35757.8,0.00141545,1.00064,-0.0585526,-0.0673822,-0.122882,-0.0585551,-0.110864,-0.0133654,-0.065623,-0.0512212,-0.0488168,-0.0846303,0.0294861,-33872.2
-35752.9,0.85822,0.462294,3,7,0,35755.4,0.0135696,0.993454,-0.074919,-0.0798607,-0.0888822,-0.0554674,-0.0935646,-0.057427,-0.0533269,-0.0160267,-0.0576881,-0.048094,0.0304226,-33873.6
-35747.2,0.967558,0.462294,3,7,0,35759,0.00486857,1.00498,-0.0719201,-0.0701768,-0.0848968,-0.0533358,-0.113825,-0.02428,-0.0555695,-0.0348296,-0.0511212,-0.0605798,0.0314637,-33868.4
-35747,1,0.462294,3,7,0,35749.8,0.00745442,0.993879,-0.0627279,-0.0876568,-0.120483,-0.0468013,-0.0954938,-0.0326636,-0.0536898,-0.031164,-0.052134,-0.0578176,0.0372395,-33873.3
-35743.9,0.89871,0.462294,3,7,0,35750.9,0.00754484,0.998783,-0.0652607,-0.0854043,-0.116664,-0.0511936,-0.102801,-0.0325225,-0.058997,-0.0334885,-0.0469732,-0.0593413,0.0408205,-33873.3
-35743.7,0.938888,0.462294,3,7,0,35747.3,0.00886523,1.00056,-0.0643433,-0.0667673,-0.0962706,-0.0476393,-0.0935081,-0.0454549,-0.0575349,-0.040379,-0.0576585,-0.0688115,0.0171396,-33865.7
-35745,0.850813,0.462294,3,7,0,35749.3,0.0117379,0.999001,-0.0670735,-0.0711393,-0.0884714,-0.0513161,-0.100865,-0.0495283,-0.0571253,-0.0368173,-0.0647623,-0.0649839,0.0154659,-33870.3
-35744.2,0.990862,0.462294,3,7,0,35747.4,0.00550965,1.0004,-0.0690105,-0.0650705,-0.0938019,-0.0637944,-0.0837127,-0.0446602,-0.0645827,-0.0462233,-0.0531092,-0.0676392,0.016651,-33865.1
-35744.2,0.48466,0.462294,3,7,0,35752.4,0.00538503,0.997895,-0.0752779,-0.0718446,-0.0937075,-0.0646666,-0.109061,-0.0382176,-0.0564692,-0.0320264,-0.0516034,-0.0675211,0.0354744,-33871.5
-35745,0.856043,0.462294,3,7,0,35752.6,0.00255528,0.99833,-0.0722165,-0.0684463,-0.097554,-0.0623534,-0.107172,-0.0489996,-0.0549117,-0.0232995,-0.0456617,-0.0605967,0.0245158,-33869.9
-35744.7,0.886897,0.462294,3,7,0,35749.8,0.00880831,0.995086,-0.0566628,-0.0647104,-0.103993,-0.0599671,-0.0931331,-0.0361255,-0.0669398,-0.0274723,-0.0505902,-0.0617283,0.0223573,-33866.7
-35744.6,0.979814,0.462294,3,7,0,35747.1,0.00429632,1.00337,-0.0694673,-0.0772308,-0.103874,-0.0603986,-0.105175,-0.048302,-0.0585133,-0.0428496,-0.0613829,-0.0745501,0.0271202,-33874.1
-35744.7,0.973812,0.462294,3,7,0,35750.7,0.00932899,1.00148,-0.0583552,-0.0662177,-0.0947449,-0.0528921,-0.100302,-0.0320806,-0.0542176,-0.0381896,-0.0382233,-0.0590357,0.0327725,-33862.2
-35750.1,0.827714,0.462294,3,7,0,35753.8,0.0070752,1.00383,-0.0547851,-0.0629409,-0.0897738,-0.0621679,-0.096633,-0.0470867,-0.0376252,-0.0420229,-0.0585062,-0.0458234,0.0269752,-33861
-35747.7,1,0.462294,3,7,0,35752.4,0.00591135,1.00105,-0.0838156,-0.086303,-0.122748,-0.0516141,-0.101416,-0.0304483,-0.0763771,-0.0288329,-0.0548538,-0.065036,0.0482952,-33881.9
-35747.2,0.813346,0.462294,3,7,0,35756.9,0.0110644,0.996919,-0.0432083,-0.0654763,-0.0953062,-0.0600279,-0.0874783,-0.0390393,-0.0583412,-0.0461266,-0.0606012,-0.0643947,0.0180961,-33863
-35745.9,0.964131,0.462294,3,7,0,35752.2,0.00469216,1.00312,-0.0883778,-0.0748574,-0.100896,-0.0533715,-0.109579,-0.0367487,-0.061253,-0.0299273,-0.0466292,-0.0680287,0.0268585,-33874.9
-35744.4,0.886573,0.462294,3,7,0,35751.4,0.00362745,0.996673,-0.0703267,-0.0613596,-0.0991431,-0.0502147,-0.103145,-0.0269187,-0.0678721,-0.034106,-0.0510766,-0.0606763,0.0318974,-33868.2
-35744.9,0.779447,0.462294,3,7,0,35753.4,0.00629909,0.994931,-0.0620101,-0.0741458,-0.0957953,-0.0539793,-0.105092,-0.0227212,-0.0640401,-0.0274064,-0.0473502,-0.0546792,0.0253377,-33869
-35745.7,0.950449,0.462294,3,7,0,35749.8,0.00796641,1.00045,-0.0697431,-0.0904481,-0.11687,-0.0532875,-0.105023,-0.033178,-0.0436525,-0.0386494,-0.0572226,-0.0777163,0.0296841,-33874.7
-35748.3,0.850099,0.462294,3,7,0,35754.1,0.0113323,1.00196,-0.0603869,-0.0546605,-0.0977295,-0.0537771,-0.0943822,-0.035709,-0.0757366,-0.0281155,-0.0465229,-0.049716,0.0398861,-33865.1
