# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 17:45:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/5n8uvtom.json
# init = 2 (Default)
# random
#   seed = 59187
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/h-asym_SBERT_j/hreg-20250511124533_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.45474
# Diagonal elements of inverse mass matrix:
# 2.39602e-05, 1.67161e-05, 0.000123975, 0.000107763, 0.000185147, 9.89635e-05, 9.56507e-05, 0.000121351, 0.000104181, 0.000136603, 0.000133458, 0.000149789, 0.113773
-35745.3,0.947504,0.45474,3,7,0,35750.2,0.00857129,0.996524,-0.0644395,-0.0646582,-0.114265,-0.0529153,-0.0929817,-0.0262325,-0.070509,-0.0199342,-0.0474335,-0.0586762,0.0335245,-33868.2
-35745.5,0.982182,0.45474,3,7,0,35749,0.00915354,0.999593,-0.0628871,-0.0621975,-0.125494,-0.0673603,-0.10756,-0.030729,-0.0499675,-0.0307498,-0.0475575,-0.0657291,0.0368237,-33869.7
-35749.4,0.752065,0.45474,3,7,0,35755.9,0.00775873,1.004,-0.0676373,-0.0629788,-0.0985314,-0.0781233,-0.0808665,-0.0277752,-0.0491529,-0.0286597,-0.0543674,-0.0595864,0.0288705,-33861.1
-35749.6,0.975166,0.45474,3,7,0,35754.8,0.00822731,1.00543,-0.0709474,-0.0573132,-0.103822,-0.0705148,-0.0855532,-0.0283665,-0.0461734,-0.0321022,-0.0499568,-0.0661209,0.0322589,-33860.8
-35750.7,0.960905,0.45474,3,7,0,35756.4,0.0116516,1.00395,-0.0807697,-0.0541438,-0.0918251,-0.058054,-0.0917165,-0.0297168,-0.0524888,-0.0364126,-0.0598179,-0.0802639,0.0385908,-33864
-35745.4,1,0.45474,3,7,0,35753.4,0.009337,0.997764,-0.0817328,-0.0748237,-0.103466,-0.0528605,-0.105402,-0.0177824,-0.0644582,-0.038219,-0.0471423,-0.0571621,0.0268552,-33873.4
-35744.9,0.998609,0.45474,3,7,0,35747.4,0.00932199,0.998977,-0.0773475,-0.0763898,-0.112663,-0.06235,-0.103772,-0.0226779,-0.0711764,-0.0361982,-0.0469367,-0.0575117,0.0344281,-33875.8
-35746.5,0.920064,0.45474,4,15,0,35750.6,0.00910998,0.999993,-0.057507,-0.0740332,-0.0866931,-0.0526642,-0.0910193,-0.0518731,-0.0652022,-0.0409379,-0.069052,-0.0738893,0.0159225,-33869
-35752.3,0.593043,0.45474,3,15,0,35761.6,0.00982391,1.00006,-0.0583293,-0.0835669,-0.11686,-0.0288912,-0.089892,-0.0365224,-0.0794356,-0.024368,-0.0309565,-0.0497768,0.0328747,-33872.1
-35747.4,0.940742,0.45474,3,7,0,35756.8,0.00225363,1.00006,-0.0669868,-0.0765068,-0.0895991,-0.0571788,-0.102537,-0.0346743,-0.0405467,-0.0288891,-0.0660243,-0.0626886,0.0412041,-33866.7
-35748.4,0.951574,0.45474,3,7,0,35754.5,0.00571577,0.996401,-0.0690567,-0.0680035,-0.112913,-0.0574475,-0.088135,-0.0442312,-0.0741275,-0.0419884,-0.0396251,-0.0752461,0.0439803,-33870.3
-35748.8,0.991343,0.45474,3,7,0,35754.4,0.00453456,0.996171,-0.0680497,-0.0677316,-0.110851,-0.0540599,-0.0962593,-0.0485972,-0.0723629,-0.0439475,-0.0493061,-0.0731735,0.0574187,-33872.6
-35747.2,0.958217,0.45474,3,7,0,35756.2,0.00771326,0.998003,-0.0565986,-0.0846457,-0.113432,-0.0662772,-0.0993806,-0.0376496,-0.0546572,-0.027705,-0.04886,-0.0945045,0.0388497,-33871.3
-35750.3,0.796137,0.45474,3,7,0,35757.4,0.00586725,0.993175,-0.0561807,-0.0780235,-0.102089,-0.0839148,-0.10125,-0.0271963,-0.0691242,-0.0282175,-0.0428801,-0.067986,0.0306887,-33873.1
-35747.8,0.942037,0.45474,3,7,0,35758.1,0.00864763,0.999979,-0.0669924,-0.0881668,-0.0857011,-0.0414659,-0.0944889,-0.0368225,-0.0784645,-0.0356704,-0.0612961,-0.0743456,0.0239998,-33874.4
-35747.6,1,0.45474,3,7,0,35749.6,0.006636,0.999647,-0.0631201,-0.0567704,-0.109457,-0.0727418,-0.102466,-0.0354586,-0.0421386,-0.0375376,-0.0410031,-0.0744499,0.034082,-33863.3
-35744,0.970628,0.45474,3,7,0,35751.1,0.0109285,0.998749,-0.0773474,-0.0689127,-0.103657,-0.0565208,-0.104462,-0.0277196,-0.0666211,-0.0310562,-0.0503596,-0.071922,0.0348143,-33872.4
-35746.8,0.909141,0.45474,3,7,0,35750.4,0.00276317,1.00018,-0.0535241,-0.0823389,-0.0868898,-0.0479438,-0.0895995,-0.0411045,-0.0528779,-0.0405602,-0.0571209,-0.0728523,0.0215412,-33863.8
-35750.9,0.835229,0.45474,3,7,0,35758.4,0.0107041,0.998459,-0.066141,-0.0538254,-0.124035,-0.0798744,-0.115283,-0.0313335,-0.0733395,-0.0332782,-0.0564202,-0.0645571,0.0491351,-33878.4
-35752,0.950096,0.45474,3,7,0,35759.9,-0.000121388,1.00103,-0.0434163,-0.0810731,-0.100687,-0.0630303,-0.107111,-0.0105161,-0.040498,-0.0210156,-0.0505662,-0.0492691,0.0298448,-33864.1
-35749.6,0.955996,0.45474,3,7,0,35759.6,0.00246777,0.998365,-0.0599591,-0.0636993,-0.11343,-0.0429826,-0.115765,-0.0339604,-0.0512191,-0.012057,-0.0625622,-0.0348,0.0475281,-33870.9
-35748.3,0.964792,0.45474,3,15,0,35756.1,0.0116958,1.00164,-0.0770079,-0.0707135,-0.114483,-0.0747803,-0.0980907,-0.0317976,-0.0621321,-0.0259804,-0.0486953,-0.0896726,0.0310228,-33873
-35749.2,0.88266,0.45474,3,7,0,35756.8,0.00285747,1.00044,-0.0525994,-0.0792965,-0.0970372,-0.0439716,-0.107959,-0.0370977,-0.0536946,-0.0414635,-0.0561052,-0.0334266,0.0555075,-33868.3
-35747.2,0.955901,0.45474,3,7,0,35753.9,0.0100085,0.996111,-0.0753445,-0.0654412,-0.116743,-0.0612259,-0.0977259,-0.0242395,-0.062,-0.0161795,-0.0461458,-0.0794583,0.0314257,-33870.6
-35746.7,0.977548,0.45474,3,7,0,35752.4,0.00453625,1.0014,-0.0582903,-0.071639,-0.0873056,-0.0534931,-0.0982027,-0.0430197,-0.0584361,-0.0589561,-0.0547327,-0.054397,0.0259436,-33866.1
-35748.7,0.80061,0.45474,3,7,0,35754.6,0.0067248,0.99834,-0.0620139,-0.0686419,-0.100776,-0.0556152,-0.0918873,-0.0319321,-0.0450757,0.00034727,-0.045056,-0.0647706,0.0257146,-33861.6
-35750,0.89527,0.45474,3,7,0,35755,0.00646871,1.00512,-0.068785,-0.0713395,-0.112864,-0.0530353,-0.110158,-0.0353127,-0.0671826,-0.0629367,-0.0599177,-0.0544657,0.0255833,-33876.6
-35751.2,0.962448,0.45474,3,7,0,35758,0.00725825,0.994451,-0.0549749,-0.0724678,-0.0997715,-0.0798921,-0.0975506,-0.0271495,-0.0707379,-0.0149371,-0.0530852,-0.0776533,0.0238348,-33871.1
-35749.8,0.998841,0.45474,3,7,0,35756.7,0.00525857,1.00353,-0.0621156,-0.0823052,-0.110135,-0.0518785,-0.116875,-0.0549175,-0.060092,-0.0402849,-0.0401929,-0.0615238,0.0531433,-33876.7
-35751.8,0.934106,0.45474,3,7,0,35758.7,0.0112771,0.995112,-0.0720385,-0.0608625,-0.100998,-0.052715,-0.0855038,-0.0164056,-0.060268,-0.0321561,-0.0620412,-0.0665183,0.0150478,-33865.2
-35747.6,1,0.45474,3,7,0,35755.6,0.0127822,0.994302,-0.065696,-0.0653329,-0.105542,-0.0572276,-0.0878068,-0.0355039,-0.0743754,-0.0417575,-0.060385,-0.0610988,0.0247193,-33871.5
-35749.4,0.981902,0.45474,3,7,0,35754.2,0.000882117,1.00398,-0.0706309,-0.0606955,-0.0993728,-0.0737506,-0.0949188,-0.0376942,-0.0552719,-0.0523092,-0.0412435,-0.0707557,0.0186037,-33864.7
-35749.3,0.966143,0.45474,3,7,0,35757.1,0.0132999,0.997922,-0.062599,-0.0835515,-0.102347,-0.0528411,-0.119688,-0.0598637,-0.0520087,-0.044251,-0.0559301,-0.064938,0.0237063,-33880
-35747.1,1,0.45474,3,7,0,35753.3,0.0114209,0.997521,-0.0699775,-0.0809965,-0.106756,-0.056764,-0.115895,-0.0599251,-0.0577987,-0.0371136,-0.0487995,-0.0638736,0.0254167,-33879.8
-35743.4,0.980184,0.45474,3,7,0,35751.2,0.00855871,0.998616,-0.0595828,-0.070759,-0.116427,-0.0525137,-0.101736,-0.0364107,-0.0580066,-0.0422397,-0.057515,-0.0582084,0.0248612,-33870.5
-35745.8,0.934004,0.45474,3,7,0,35747.4,0.00545313,0.999515,-0.0723528,-0.0780329,-0.101284,-0.0521257,-0.0988849,-0.0184886,-0.0519226,-0.03491,-0.0376634,-0.0537282,0.043201,-33865.9
-35750.9,0.826299,0.45474,3,7,0,35754.1,-0.00012637,1.00053,-0.0561585,-0.0671816,-0.0990128,-0.0434221,-0.121134,-0.0300012,-0.0450137,-0.021354,-0.0673945,-0.0436325,0.0345496,-33869.7
-35748.9,0.979133,0.45474,3,7,0,35754.7,0.00183422,0.996734,-0.0601909,-0.0715965,-0.103533,-0.0408196,-0.117821,-0.0235711,-0.046083,-0.0233573,-0.0643046,-0.046033,0.0383818,-33870.6
-35747,0.993824,0.45474,3,7,0,35753.3,0.00998317,1.00112,-0.0731748,-0.0692511,-0.113055,-0.0750472,-0.0889376,-0.0356285,-0.0694631,-0.0313433,-0.039983,-0.0617969,0.0326353,-33870.4
-35747.2,0.769809,0.45474,3,7,0,35759.8,0.00301421,0.993088,-0.0629657,-0.0826135,-0.104337,-0.0549425,-0.113285,-0.0317094,-0.0531831,-0.0365067,-0.0633606,-0.0723871,0.0270569,-33876.1
-35748.8,0.858533,0.45474,3,7,0,35754.2,0.00696167,1.00137,-0.0706351,-0.0705857,-0.128603,-0.0577184,-0.112034,-0.0279327,-0.0529994,-0.051431,-0.0641935,-0.0449464,0.0451049,-33876.7
-35747.6,0.953683,0.45474,3,7,0,35753.8,0.00787795,0.996569,-0.0794988,-0.0742823,-0.119932,-0.0606482,-0.110391,-0.0273391,-0.0448125,-0.0429752,-0.0426133,-0.065156,0.0490374,-33873.9
-35747.3,0.715435,0.45474,3,7,0,35760,0.00973579,1.00428,-0.0703768,-0.0673781,-0.105736,-0.0334713,-0.109967,-0.03463,-0.0622409,-0.021541,-0.0597067,-0.0652593,0.028357,-33872.2
-35744,0.934982,0.45474,3,7,0,35750.9,0.00770425,0.996009,-0.0788599,-0.0757338,-0.0975224,-0.0496547,-0.101917,-0.0346301,-0.0616534,-0.035117,-0.0493638,-0.0671668,0.0318836,-33872
-35749.1,0.815361,0.45474,3,7,0,35754,0.00617144,1.0028,-0.0425018,-0.060332,-0.105629,-0.0595806,-0.117388,-0.0500861,-0.0568825,-0.0253195,-0.0492826,-0.0571582,0.0275511,-33868.6
-35750.3,0.960372,0.45474,3,7,0,35758.2,0.00786851,1.00237,-0.0456427,-0.0632285,-0.0917864,-0.0626466,-0.104165,-0.0413824,-0.0495036,-0.0443983,-0.0675287,-0.0793438,0.0200439,-33864.9
-35747.3,0.801873,0.45474,3,7,0,35757.2,0.00930239,0.998528,-0.0574787,-0.0602799,-0.116786,-0.0555703,-0.108111,-0.0502279,-0.0574275,-0.0400704,-0.0667559,-0.085221,0.0322989,-33872.8
-35748.5,0.948543,0.45474,3,7,0,35752.3,0.00366815,0.997325,-0.0677237,-0.0539336,-0.11362,-0.0512142,-0.106562,-0.0360867,-0.0478703,-0.0325499,-0.0693685,-0.0842105,0.0307255,-33868.7
-35750.5,0.833556,0.45474,3,7,0,35754.5,0.0104006,1.00077,-0.059249,-0.0849878,-0.108258,-0.0598162,-0.109463,-0.0264781,-0.083534,-0.0350104,-0.0343927,-0.0589686,0.0588356,-33877.7
-35749,0.993634,0.45474,3,7,0,35756.4,0.000263387,0.998755,-0.0636699,-0.0535296,-0.106475,-0.059608,-0.0958387,-0.0293783,-0.0438913,-0.0183319,-0.0479292,-0.0413541,0.0388359,-33859.9
