# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = base_model
# start_datetime = 2025-03-23 18:39:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/iiqe13_v.json
# init = 2 (Default)
# random
#   seed = 57965
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/base/base-20250323133906_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=base.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,log_p
-51591.3,0.899253,0.525771,2,3,0,51591.7,0.00118556,1.00154,-48420.3
-51592.2,0.897112,0.525771,2,3,0,51592.6,-0.00661123,1.00344,-48423.4
-51591.1,0.986424,0.525771,2,3,0,51592.4,-0.00365501,1.0028,-48422
-51591,0.965248,0.525771,2,7,0,51591.5,-0.00164501,1.0006,-48420.3
-51590.9,0.988836,0.525771,2,3,0,51591.2,-0.00275729,1.0029,-48421.8
-51592.7,0.816096,0.525771,3,7,0,51593.4,0.0041515,1.00103,-48419.8
-51592.1,0.99875,0.525771,3,7,0,51592.6,0.00309139,1.00099,-48419.8
-51592.5,0.777186,0.525771,2,3,0,51594.8,-0.00637896,1.00434,-48423.9
-51591.7,0.784876,0.525771,3,7,0,51595.6,-0.00513898,1.00369,-48423
-51591.8,0.996596,0.525771,2,3,0,51591.9,-0.00546294,1.00359,-48423.1
-51590.8,1,0.525771,2,3,0,51591.7,-0.00166059,1.00243,-48421.3
-51590.8,0.989056,0.525771,2,7,0,51590.9,-0.00220231,1.00148,-48420.9
-51592.4,0.875038,0.525771,2,7,0,51592.4,0.00370325,1.00268,-48420.6
-51592,0.949637,0.525771,2,3,0,51593.4,0.0028399,1.00075,-48419.7
-51591.4,1,0.525771,3,7,0,51592.2,0.00175519,1.00163,-48420.2
-51591.8,0.934026,0.525771,3,7,0,51592.4,0.0027123,1.0015,-48420.1
-51591.3,0.996143,0.525771,2,3,0,51592.2,0.000319153,1.00013,-48419.8
-51590.9,1,0.525771,2,3,0,51591.4,-0.00166915,1.00072,-48420.4
-51591.8,0.822771,0.525771,2,3,0,51592.8,0.00251511,1.00267,-48420.7
-51591.1,0.952405,0.525771,2,3,0,51592.3,-0.000612189,1.00057,-48420.1
-51591,0.995309,0.525771,2,3,0,51591.2,-0.00306839,1.00293,-48421.9
-51592.4,0.877111,0.525771,2,3,0,51592.5,-0.00626604,0.999712,-48421.4
-51593.2,0.839351,0.525771,2,3,0,51594.1,-0.0013763,1.00673,-48424.2
-51590.8,0.922376,0.525771,1,3,0,51593.8,-0.00216457,1.00168,-48421
-51591,0.975923,0.525771,3,7,0,51591.1,-0.00365712,1.00218,-48421.7
-51591,0.981585,0.525771,3,7,0,51591.2,-0.00246955,1.00332,-48422
-51591.3,0.924366,0.525771,2,3,0,51591.8,-0.00195091,1.0042,-48422.4
-51591.2,0.997662,0.525771,2,7,0,51591.5,-0.000447428,1.00366,-48421.7
-51591.2,0.990277,0.525771,2,7,0,51591.6,-0.000587631,1.00017,-48419.9
-51591.6,0.968134,0.525771,2,3,0,51591.7,-0.00468008,1.00379,-48422.9
-51593.7,0.816329,0.525771,2,3,0,51594.1,-0.00098075,0.996643,-48419
-51591.1,1,0.525771,2,3,0,51593.5,-0.00386158,1.0025,-48421.9
-51590.9,1,0.525771,2,3,0,51591.1,-0.00249665,1.00132,-48420.9
-51590.8,0.893426,0.525771,2,3,0,51591.7,-0.00250767,1.00174,-48421.1
-51591,0.962569,0.525771,2,3,0,51591.2,0.000391845,1.00181,-48420.5
-51592.3,0.783314,0.525771,2,3,0,51592.7,-0.00291967,0.998174,-48419.8
-51591.7,0.937648,0.525771,2,3,0,51593.4,-0.00583648,1.00159,-48422.1
-51592.2,0.913661,0.525771,1,1,0,51592.3,-0.0066687,1.00069,-48422
-51591,0.98227,0.525771,3,7,0,51592.5,-0.000340297,1.00313,-48421.4
-51591.7,0.922447,0.525771,2,3,0,51592,0.00202788,1.00314,-48421
-51592.1,0.969192,0.525771,2,3,0,51592.2,0.00217458,1.00429,-48421.8
-51592.5,0.956363,0.525771,2,3,0,51593,-0.00551524,0.998877,-48420.9
-51593.1,0.987565,0.525771,3,7,0,51593.7,0.00396906,0.999528,-48419.1
-51592.1,1,0.525771,2,3,0,51593,-0.00524869,1.00449,-48423.6
-51592,0.993339,0.525771,2,7,0,51592.5,-0.00644017,1.00278,-48423
-51591.4,0.994591,0.525771,2,3,0,51592.3,-0.00467127,1.00075,-48421.3
-51591.7,0.946392,0.525771,3,7,0,51592.4,0.000959769,1.0041,-48421.8
-51592.4,0.864568,0.525771,1,1,0,51592.4,0.00124647,1.00523,-48422.5
-51592.2,0.9944,0.525771,3,7,0,51593.4,-0.00112377,0.998236,-48419.4
-51593.4,0.904373,0.525771,2,7,0,51594,0.0037721,1.00512,-48422.2
-51595.8,0.616916,0.525771,1,1,0,51595.9,0.00439552,1.00744,-48424.1
-51595.2,1,0.525771,1,1,0,51596.3,0.00445486,1.00683,-48423.6
-51591.3,0.970893,0.525771,2,3,0,51595.8,-0.00293407,1.00407,-48422.6
-51591.3,0.95724,0.525771,2,3,0,51592.2,-0.00356294,1.00024,-48420.7
-51591,0.997804,0.525771,2,3,0,51591.4,-0.00149115,1.00339,-48421.8
-51590.8,0.996032,0.525771,2,3,0,51591.1,-0.00221375,1.00235,-48421.3
-51591.1,0.967628,0.525771,2,3,0,51591.1,-0.00145328,1.00016,-48420.1
-51591.1,0.500575,0.525771,1,3,0,51595,-0.00145328,1.00016,-48420.1
-51590.9,0.963129,0.525771,2,3,0,51591.5,-0.00224168,1.00303,-48421.7
-51591,0.991102,0.525771,2,3,0,51591.1,-0.00359208,1.00224,-48421.7
-51591.4,0.950946,0.525771,2,3,0,51591.6,-0.00510901,1.00123,-48421.7
-51591,1,0.525771,2,3,0,51591.5,-0.000158329,1.00278,-48421.1
-51591.3,0.954536,0.525771,1,1,0,51591.3,0.000489662,1.00334,-48421.4
-51591.2,1,0.525771,1,1,0,51591.3,0.000155001,1.00334,-48421.4
-51591.1,1,0.525771,2,3,0,51591.3,-0.000933896,1.00343,-48421.7
-51591.4,0.921853,0.525771,2,3,0,51591.9,-0.00139009,1.00424,-48422.3
-51591.2,1,0.525771,2,3,0,51591.5,-0.00384151,1.00046,-48420.9
-51591,0.998661,0.525771,2,3,0,51591.5,-0.00180408,1.00344,-48421.9
-51591.1,0.994207,0.525771,3,7,0,51591.2,-0.00283322,1.00033,-48420.5
-51590.8,0.958578,0.525771,1,3,0,51591.5,-0.00122749,1.00251,-48421.2
-51590.8,0.999707,0.525771,2,3,0,51590.9,-0.00166419,1.00134,-48420.7
-51590.9,0.699924,0.525771,2,3,0,51593.6,-0.00159843,1.00099,-48420.5
-51592.1,0.707633,0.525771,2,3,0,51593.3,0.000977197,1.00498,-48422.4
-51592.4,0.958366,0.525771,1,1,0,51592.6,0.00133018,1.00518,-48422.5
-51593.8,0.922869,0.525771,2,3,0,51593.9,0.00304207,1.00619,-48423.1
-51591.2,1,0.525771,2,3,0,51594,-0.00106014,1.0038,-48421.9
-51591.6,0.972531,0.525771,2,3,0,51591.7,-0.00207398,1.00469,-48422.8
-51591,0.981696,0.525771,2,3,0,51591.9,-0.00361665,1.00269,-48421.9
-51591,0.919512,0.525771,2,3,0,51591.9,-0.00337817,1.0014,-48421.2
-51594.3,0.639332,0.525771,3,7,0,51595.5,-0.00970464,1.00353,-48424.9
-51591,1,0.525771,2,3,0,51594.1,-0.000972817,1.00312,-48421.5
-51591.1,0.989042,0.525771,2,3,0,51591.2,5.49843e-05,1.00067,-48420
-51591,0.993738,0.525771,2,7,0,51591.2,-0.00358797,1.00202,-48421.5
-51590.9,0.998295,0.525771,2,3,0,51591,-0.00113059,1.00118,-48420.5
-51594.6,0.634513,0.525771,2,3,0,51594.9,-0.00942034,0.999134,-48422.6
-51591.5,1,0.525771,2,3,0,51594.5,-0.00419188,1.00393,-48422.9
-51591.2,1,0.525771,3,7,0,51591.5,-0.00439237,1.0027,-48422.2
-51591.7,0.844898,0.525771,2,3,0,51592.9,0.00236358,1.00218,-48420.5
-51591.4,1,0.525771,1,1,0,51591.7,0.00157834,1.00256,-48420.7
-51590.9,0.99403,0.525771,2,3,0,51591.5,-0.00277917,1.00121,-48420.9
-51590.8,0.860446,0.525771,3,7,0,51592.4,-0.00101494,1.00203,-48420.9
-51592,0.74826,0.525771,1,3,0,51593.1,-0.00532075,0.999681,-48421.1
-51592.5,0.926133,0.525771,1,1,0,51592.6,-0.00666866,0.999823,-48421.6
-51592.4,0.99362,0.525771,2,3,0,51593.6,-0.00527802,1.00495,-48423.9
-51592.9,0.879408,0.525771,1,1,0,51593.2,-0.00474063,1.00598,-48424.5
-51592.6,1,0.525771,1,1,0,51593.2,-0.00389596,1.0058,-48424.1
-51591.3,0.754624,0.525771,1,3,0,51595.3,0.000689283,1.00044,-48419.8
-51591.3,0.882244,0.525771,1,1,0,51591.9,0.000689283,1.00044,-48419.8
-51591,0.924146,0.525771,1,3,0,51592.1,-0.00199607,1.00321,-48421.8
-51591.8,0.90527,0.525771,2,7,0,51591.8,-0.00288608,0.998844,-48420
-51591.4,0.917999,0.525771,2,3,0,51592.9,-0.000593107,0.999541,-48419.7
-51595.6,0.647956,0.525771,2,7,0,51595.7,-0.00473765,1.00849,-48426.7
-51591.4,1,0.525771,2,3,0,51594.9,-0.00312374,0.999647,-48420.3
-51591.2,0.843439,0.525771,1,3,0,51593,-0.000873191,1.00392,-48422
-51591,0.97355,0.525771,3,7,0,51591.6,-0.000249694,1.00307,-48421.3
-51591.9,0.822694,0.525771,2,3,0,51592.6,0.00235078,1.00034,-48419.6
-51592.8,0.960964,0.525771,2,3,0,51592.8,0.00413133,1.00056,-48419.5
-51591.6,0.871707,0.525771,2,3,0,51594.6,-0.000191224,1.00458,-48422.3
-51591.3,1,0.525771,1,1,0,51591.6,-0.000536775,1.00396,-48421.9
-51591.4,0.967999,0.525771,1,1,0,51591.5,-0.000541902,1.0043,-48422.2
-51591.6,0.985686,0.525771,2,3,0,51591.8,-0.00146526,1.00478,-48422.7
-51592.1,0.964538,0.525771,2,3,0,51592.4,-0.00426816,0.998824,-48420.4
-51592.1,0.978541,0.525771,2,7,0,51593.2,-0.00680529,1.00146,-48422.4
-51593,0.878596,0.525771,1,1,0,51593,-0.00816059,1.00117,-48422.9
-51591.8,0.938878,0.525771,2,3,0,51594,-0.00445718,1.00432,-48423.2
-51591.5,1,0.525771,1,1,0,51591.8,-0.00358677,1.0042,-48422.9
-51592.2,0.824942,0.525771,2,3,0,51593.5,0.000142256,0.998502,-48419.2
-51592.4,0.968018,0.525771,2,3,0,51593,-0.00164727,1.00593,-48423.6
-51592.3,1,0.525771,2,3,0,51592.7,-0.0020768,1.0058,-48423.6
-51591.4,1,0.525771,2,3,0,51592.2,-0.000821009,1.00422,-48422.2
-51591.1,0.985424,0.525771,2,7,0,51591.7,0.00080366,1.00231,-48420.7
-51591.2,0.969604,0.525771,2,7,0,51591.5,-0.00254764,0.999974,-48420.3
-51591.9,0.836726,0.525771,3,7,0,51593.6,-0.00585726,1.00356,-48423.2
-51592,0.985948,0.525771,1,1,0,51592.2,-0.0059566,1.00367,-48423.3
-51591.9,1,0.525771,2,3,0,51592.2,-0.00608151,1.00319,-48423.1
-51591.1,1,0.525771,2,3,0,51592,-0.00231978,1.00013,-48420.3
-51591.1,1,0.525771,2,7,0,51591.2,-0.00231154,1.00367,-48422.2
-51591.3,0.980199,0.525771,2,3,0,51591.6,0.00144494,1.00215,-48420.5
-51590.8,1,0.525771,2,3,0,51591.3,-0.00171557,1.00246,-48421.3
-51592.3,0.757303,0.525771,1,3,0,51593.3,-0.0066741,1.00341,-48423.4
-51591.1,1,0.525771,2,3,0,51592.2,-0.00315072,1.00063,-48420.8
-51593.4,0.62461,0.525771,1,3,0,51594.2,3.64373e-05,0.99707,-48418.9
-51592,0.974728,0.525771,2,3,0,51593.5,-0.0046551,1.00462,-48423.5
-51593.4,0.906081,0.525771,2,3,0,51593.9,-0.00610544,0.998001,-48420.8
-51591.2,1,0.525771,2,3,0,51593.4,-0.00442452,1.00245,-48422
-51593.2,0.613862,0.525771,2,3,0,51594.3,-0.00496452,0.997672,-48420.3
-51591.9,0.95857,0.525771,2,3,0,51594.2,-0.00639971,1.00213,-48422.6
-51591.1,0.997573,0.525771,3,7,0,51591.9,0.000848942,1.00199,-48420.5
-51593.1,0.815451,0.525771,3,7,0,51593.2,-0.00665971,1.00522,-48424.7
-51593.1,1,0.525771,3,7,0,51593.3,-0.00629678,1.0054,-48424.6
-51591.7,0.90303,0.525771,2,3,0,51594.5,-0.00511462,1.00022,-48421.2
-51591.5,0.915129,0.525771,3,7,0,51592.8,-0.00117745,1.00443,-48422.4
-51591,0.911005,0.525771,1,3,0,51592.2,-0.00120599,1.00069,-48420.3
-51591.4,0.962626,0.525771,2,3,0,51591.4,-0.000282337,1.00412,-48422
-51591.7,0.988148,0.525771,2,3,0,51591.9,0.0016071,1.00374,-48421.5
-51591.8,0.983524,0.525771,3,7,0,51592.5,0.00256743,1.00107,-48419.9
-51592,0.876568,0.525771,2,7,0,51593.3,0.000920076,1.00486,-48422.3
-51591.6,0.955168,0.525771,3,7,0,51593.5,-1.39479e-05,0.999362,-48419.5
-51591.2,0.841329,0.525771,2,7,0,51593.3,-0.00355968,1.0033,-48422.3
-51591,1,0.525771,2,3,0,51591.2,-0.00366155,1.00237,-48421.8
-51591,1,0.525771,2,3,0,51591.1,-0.00349189,1.00152,-48421.3
-51591,0.915413,0.525771,1,3,0,51591.9,0.000303848,1.00192,-48420.6
-51591.5,0.653829,0.525771,2,3,0,51594.5,-0.00471512,1.00034,-48421.1
-51592.2,0.935634,0.525771,2,3,0,51592.7,-0.00622874,1.00375,-48423.5
-51591.9,1,0.525771,2,3,0,51592.2,-0.00600075,1.00311,-48423
-51591.6,1,0.525771,2,3,0,51592,-0.00563722,1.00181,-48422.1
-51590.8,0.848209,0.525771,2,3,0,51593.2,-0.00205108,1.00131,-48420.8
-51591.5,0.874359,0.525771,2,7,0,51592.2,0.00174656,1.00256,-48420.7
-51591.7,0.744476,0.525771,1,3,0,51594,-0.00293571,0.999005,-48420.1
-51592.2,0.935443,0.525771,3,7,0,51593.2,-0.00682308,1.00119,-48422.3
-51591.6,1,0.525771,2,3,0,51592.2,-0.0056025,1.00253,-48422.5
-51591.5,0.950114,0.525771,2,3,0,51592.4,-0.00440541,1.00385,-48422.9
-51591.7,0.976191,0.525771,2,7,0,51592.3,0.00227586,1.00247,-48420.6
-51592.4,0.896377,0.525771,1,1,0,51592.4,0.0037911,1.00235,-48420.4
-51591.1,0.994891,0.525771,2,3,0,51592.5,0.000146525,1.00304,-48421.2
-51590.9,0.998684,0.525771,3,7,0,51591.1,-0.00254895,1.00096,-48420.7
-51590.9,0.985472,0.525771,3,7,0,51591.2,-0.000784748,1.00244,-48421.1
-51591.7,0.814097,0.525771,2,3,0,51592.7,-0.00559769,1.00067,-48421.6
-51592.1,0.910379,0.525771,2,3,0,51592.7,0.00166946,1.00455,-48422
-51591.3,1,0.525771,2,3,0,51592,1.46221e-05,1.0038,-48421.7
-51590.9,1,0.525771,2,3,0,51591.3,-0.00308942,1.00132,-48421.1
-51591,0.875671,0.525771,3,7,0,51592.3,-0.000701583,1.00331,-48421.6
-51591.6,0.933457,0.525771,2,7,0,51591.7,-0.00249877,0.999119,-48420
-51593.2,0.899926,0.525771,2,3,0,51593.5,-0.00517851,0.997725,-48420.4
-51592.8,1,0.525771,2,3,0,51594.4,-0.00703935,1.00423,-48424.1
-51591.4,1,0.525771,2,3,0,51592.9,-0.0040689,1.0001,-48420.8
-51593.3,0.832318,0.525771,2,3,0,51593.9,-0.00863114,1.00149,-48423.2
-51594.8,0.909812,0.525771,2,3,0,51595.4,-0.00898866,0.998403,-48422.2
-51593.3,1,0.525771,2,3,0,51596.9,-0.00286917,0.997074,-48419.6
-51591,1,0.525771,2,3,0,51593.1,-0.00377175,1.00241,-48421.8
-51592.3,0.843927,0.525771,2,7,0,51592.5,0.00134346,0.998723,-48419.1
-51594.5,0.855018,0.525771,2,3,0,51595.5,-0.00927864,1.00468,-48425.4
-51591.6,1,0.525771,2,3,0,51594.4,-0.00386473,0.999608,-48420.6
-51591.4,0.977991,0.525771,2,3,0,51592,0.000845289,1.00358,-48421.5
-51591.6,0.898945,0.525771,2,3,0,51592.6,-0.00345124,0.999351,-48420.3
-51592.1,0.931429,0.525771,2,3,0,51592.4,-0.00351521,1.00527,-48423.6
-51591.6,0.943425,0.525771,2,3,0,51593.2,-0.00326711,0.999343,-48420.3
-51592.4,0.825263,0.525771,2,3,0,51593.7,-0.0046351,0.998625,-48420.5
-51592.5,0.941654,0.525771,2,3,0,51593.7,-0.00185678,1.00596,-48423.7
-51591.2,1,0.525771,2,3,0,51592.4,0.000541826,1.00077,-48420
-51591.4,0.930366,0.525771,2,3,0,51592,-0.000371499,0.999718,-48419.7
-51592.5,0.647156,0.525771,2,3,0,51594.7,0.000929714,1.00553,-48422.8
-51592,0.897738,0.525771,2,3,0,51594.2,-0.00543661,0.999647,-48421.1
-51591,1,0.525771,2,3,0,51592,0.000118312,1.00236,-48420.9
-51591.1,0.967292,0.525771,2,3,0,51591.3,-0.000953924,1.00352,-48421.7
-51590.8,0.99036,0.525771,1,3,0,51591.2,-0.00172155,1.00185,-48421
-51591.1,0.944222,0.525771,1,3,0,51591.3,-0.00370821,1.00104,-48421.1
-51591.1,0.521395,0.525771,1,3,0,51594.8,-0.00370821,1.00104,-48421.1
-51592,0.916936,0.525771,2,3,0,51592.2,0.00291607,1.00275,-48420.7
-51591.2,0.99172,0.525771,2,3,0,51592.3,-0.000276482,1.00356,-48421.6
-51591.6,0.927207,0.525771,2,3,0,51591.8,-0.00234607,0.999084,-48419.9
-51591.1,0.952265,0.525771,2,3,0,51592.1,-0.00396087,1.00205,-48421.7
-51591.1,0.972733,0.525771,3,7,0,51591.4,-0.00144066,1.00371,-48422
-51591.3,0.991407,0.525771,2,7,0,51591.6,-0.00486161,1.00165,-48421.8
-51590.9,0.987103,0.525771,2,3,0,51591.5,-0.000774953,1.00252,-48421.1
-51591.2,0.921066,0.525771,2,3,0,51591.6,-0.00453253,1.00186,-48421.8
-51591.2,0.978368,0.525771,2,3,0,51591.6,-0.00430463,1.0012,-48421.4
