# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = base_model
# start_datetime = 2025-04-21 01:30:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/rju1mrte.json
# init = 2 (Default)
# random
#   seed = 74994
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/base/base-20250420203021_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=base.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,log_p
-51473.8,0.902513,0.55166,1,1,0,51473.8,-0.000170686,1.00401,-48539.5
-51474.8,0.957572,0.55166,2,7,0,51475.2,0.00428532,0.997823,-48538.2
-51476.1,0.757207,0.55166,1,1,0,51476.3,0.00482413,0.996479,-48538.3
-51474.8,1,0.55166,1,1,0,51476,0.00468381,0.998301,-48538.2
-51474.2,1,0.55166,1,1,0,51474.8,0.00356942,0.998444,-48538.1
-51474,0.997482,0.55166,2,3,0,51474.5,0.00224509,0.997834,-48538.1
-51475.2,0.845282,0.55166,3,7,0,51476.1,0.00403315,0.997113,-48538.2
-51472.8,0.973089,0.55166,2,3,0,51475.4,0.000520497,0.999831,-48538.3
-51472.8,0.913194,0.55166,1,3,0,51473.7,0.000520497,0.999831,-48538.3
-51472.9,0.906035,0.55166,3,7,0,51473.8,-0.0022186,0.999864,-48538.6
-51472.9,0.930607,0.55166,3,7,0,51473.8,-0.00202162,1.00213,-48539
-51473,0.993157,0.55166,2,3,0,51473.1,-0.00014431,0.999122,-48538.2
-51473.3,0.832914,0.55166,2,3,0,51474.5,-0.00269238,1.00283,-48539.4
-51473.5,0.941705,0.55166,2,3,0,51474,0.00160993,0.998388,-48538.1
-51475.9,0.552104,0.55166,2,3,0,51479.2,0.000995904,1.0063,-48540.6
-51473.8,0.981049,0.55166,2,7,0,51476.7,-0.00541527,1.00045,-48539.3
-51474.7,0.835134,0.55166,2,3,0,51475.8,-0.00377593,1.00469,-48540.3
-51475.8,0.983304,0.55166,2,3,0,51477,-0.00789886,0.998682,-48539.8
-51476.5,0.750518,0.55166,2,3,0,51479.9,-0.00799694,0.997464,-48539.8
-51473.7,1,0.55166,2,3,0,51476.4,-0.0041145,0.998646,-48538.8
-51473.1,1,0.55166,2,3,0,51473.9,-0.00329268,1.0016,-48539.1
-51472.9,0.991362,0.55166,2,3,0,51473.3,0.00162408,1.00079,-48538.4
-51473.1,0.966369,0.55166,2,5,0,51473.3,-0.00299993,0.999651,-48538.7
-51473.9,0.934783,0.55166,3,7,0,51474,0.00289867,0.998346,-48538.1
-51474.4,0.972515,0.55166,2,3,0,51475.1,0.00342618,1.00368,-48539.3
-51474.1,0.872911,0.55166,2,3,0,51476.4,-0.00243068,0.997278,-48538.4
-51474,1,0.55166,2,7,0,51474.1,0.000985642,1.00422,-48539.6
-51474,0.998391,0.55166,2,3,0,51474.1,-0.00153463,0.997227,-48538.3
-51472.7,0.935137,0.55166,1,3,0,51474.5,-0.000613336,1.00142,-48538.7
-51472.7,0.739685,0.55166,2,3,0,51474.9,-0.00061601,1.00086,-48538.5
-51472.7,0.985344,0.55166,2,3,0,51472.8,-0.00143592,1.00024,-48538.5
-51472.8,0.973154,0.55166,2,3,0,51473,0.000453728,1.00151,-48538.6
-51472.8,0.46589,0.55166,1,3,0,51476.2,0.000453728,1.00151,-48538.6
-51472.7,0.97396,0.55166,1,3,0,51473.1,-0.00168831,1.00088,-48538.7
-51472.7,0.992276,0.55166,2,3,0,51472.8,-0.00112639,1.00066,-48538.6
-51473.3,0.871221,0.55166,2,3,0,51473.6,-0.0026496,0.998602,-48538.5
-51473.7,0.921091,0.55166,1,1,0,51473.8,-0.00305397,0.998014,-48538.5
-51474,0.765025,0.55166,2,3,0,51476.6,-0.00123475,1.0043,-48539.8
-51472.9,0.951313,0.55166,2,3,0,51474.8,0.00132969,1.00046,-48538.4
-51473.9,0.893268,0.55166,2,3,0,51474.2,-0.00495363,1.00263,-48539.8
-51473.5,1,0.55166,2,3,0,51473.9,-0.00398607,1.0024,-48539.5
-51474.1,0.96558,0.55166,2,3,0,51474.2,0.00382529,0.998969,-48538.2
-51473,0.973727,0.55166,2,3,0,51474.7,-0.000661876,1.00254,-48539
-51473.4,0.84329,0.55166,2,7,0,51474.6,0.00247762,0.999262,-48538.2
-51472.7,0.997524,0.55166,2,3,0,51473.5,-0.000657298,1.0001,-48538.4
-51472.8,0.989031,0.55166,2,3,0,51472.9,-0.00150233,0.999613,-48538.4
-51472.7,0.985729,0.55166,2,3,0,51473,-0.000739365,0.999987,-48538.4
-51472.7,0.98204,0.55166,3,7,0,51473,-0.00083975,1.00119,-48538.6
-51472.7,0.981403,0.55166,1,3,0,51472.8,-0.000924655,0.999998,-48538.4
-51475.2,0.638799,0.55166,2,3,0,51475.9,-0.00413623,0.996473,-48538.8
-51473.2,0.951102,0.55166,2,3,0,51475.8,0.00019197,0.998631,-48538.2
-51472.8,1,0.55166,2,3,0,51473.2,0.000505577,1.00178,-48538.7
-51475.1,0.574247,0.55166,1,3,0,51478.6,-0.00751497,1.00169,-48540.2
-51475.6,0.914116,0.55166,1,1,0,51475.9,-0.00789899,1.00254,-48540.6
-51474.9,1,0.55166,1,1,0,51475.6,-0.00710904,1.00168,-48540.1
-51474.2,1,0.55166,1,1,0,51474.8,-0.00613548,1.00079,-48539.6
-51473.8,0.938925,0.55166,2,3,0,51475.2,-0.00319768,0.99795,-48538.6
-51475.2,0.939924,0.55166,2,3,0,51475.6,-0.00638793,0.997897,-48539.3
-51473.7,1,0.55166,2,3,0,51476,-0.00195488,0.997712,-48538.4
-51473,1,0.55166,2,3,0,51473.7,-0.00274654,1.00175,-48539
-51473.4,0.936048,0.55166,2,7,0,51473.9,-0.000312387,1.00334,-48539.3
-51473.5,0.976263,0.55166,1,1,0,51473.6,3.06531e-05,1.00351,-48539.3
-51472.9,0.995303,0.55166,2,7,0,51473.7,-0.0029411,1.00096,-48538.9
-51472.9,0.900092,0.55166,1,3,0,51474.1,0.00128839,1.00062,-48538.4
-51472.9,0.993955,0.55166,3,7,0,51473,-0.00257841,1.00148,-48538.9
-51472.8,0.964072,0.55166,2,3,0,51473.3,-0.00170398,1.00019,-48538.5
-51473.3,0.861944,0.55166,1,3,0,51474.1,0.00209953,0.999284,-48538.2
-51472.7,0.99435,0.55166,2,3,0,51473.3,0.000202899,1.00031,-48538.4
-51473.8,0.807003,0.55166,2,3,0,51474.1,-0.00321433,0.997922,-48538.6
-51473.2,1,0.55166,2,3,0,51474.2,0.00239504,1.0012,-48538.5
-51473.6,0.887493,0.55166,2,3,0,51474.2,0.00189828,1.00323,-48539.1
-51473.9,0.998386,0.55166,2,3,0,51474.4,0.00346488,0.999063,-48538.2
-51473.5,0.994721,0.55166,2,3,0,51474.4,0.00291633,1.0022,-48538.8
-51473,0.904501,0.55166,2,3,0,51474.6,-0.00295243,0.999878,-48538.7
-51473.4,0.976597,0.55166,2,3,0,51473.5,-0.00406781,0.999393,-48538.8
-51473.1,0.885597,0.55166,2,3,0,51475,-0.00258349,1.00241,-48539.2
-51472.9,0.95932,0.55166,3,7,0,51473.7,-0.00163721,1.00196,-48538.9
-51473.2,0.863073,0.55166,1,3,0,51473.8,-0.0015132,0.998557,-48538.3
-51472.9,0.99801,0.55166,3,7,0,51473.3,0.00119751,1.00026,-48538.3
-51473.8,0.869205,0.55166,2,3,0,51474.2,0.00219929,0.99818,-48538.1
-51472.9,0.944172,0.55166,2,3,0,51474.4,0.000472037,1.00186,-48538.7
-51472.9,0.98395,0.55166,2,3,0,51473.1,0.00157215,1.00115,-48538.5
-51472.7,0.998498,0.55166,3,7,0,51472.9,-0.000539439,1.00124,-48538.6
-51472.7,0.893885,0.55166,1,3,0,51473.2,-0.000539439,1.00124,-48538.6
-51473.5,0.911794,0.55166,2,3,0,51473.6,-0.00452323,1.00179,-48539.4
-51472.7,0.680341,0.55166,2,3,0,51476.8,-0.00179515,1.00057,-48538.6
-51473.2,0.945054,0.55166,2,3,0,51473.3,-0.00320309,0.999365,-48538.7
-51472.8,1,0.55166,3,7,0,51473.2,-0.00235069,1.00054,-48538.7
-51473.8,0.723808,0.55166,1,3,0,51476,0.00365416,1.00201,-48538.8
-51473.7,1,0.55166,2,3,0,51473.9,0.00375716,1.00147,-48538.6
-51473.2,0.986805,0.55166,3,7,0,51474,0.00240768,1.00045,-48538.3
-51472.8,0.918624,0.55166,1,3,0,51474.1,-0.00157022,0.99963,-48538.4
-51473.6,0.883949,0.55166,2,3,0,51474.2,-0.00481726,1.00113,-48539.3
-51472.7,0.971557,0.55166,2,3,0,51474,-0.00119517,1.0014,-48538.7
-51472.8,0.878549,0.55166,2,3,0,51473.6,-0.0001253,0.99972,-48538.3
-51474.6,0.816961,0.55166,2,3,0,51474.6,-0.0010393,1.00509,-48540.1
-51473.8,0.978872,0.55166,2,3,0,51475.1,0.00350815,0.999264,-48538.2
-51473.1,0.847947,0.55166,2,3,0,51475.6,-0.000442722,1.00281,-48539.1
-51473,0.920852,0.55166,1,3,0,51473.9,-0.00119501,0.999128,-48538.3
-51472.7,1,0.55166,2,3,0,51472.9,-0.000608811,1.00002,-48538.4
-51473.6,0.898248,0.55166,2,3,0,51473.8,0.00316116,0.999489,-48538.2
-51473.6,0.932075,0.55166,2,3,0,51474.6,0.00270104,0.99909,-48538.2
-51472.8,1,0.55166,2,3,0,51473.5,4.49852e-05,1.00188,-48538.8
-51472.8,0.996408,0.55166,2,3,0,51472.9,-0.000528153,0.999558,-48538.3
-51472.8,0.709298,0.55166,1,3,0,51474.8,-0.000528153,0.999558,-48538.3
-51475.6,0.744672,0.55166,2,3,0,51475.6,-0.00415814,1.00553,-48540.8
-51474.1,1,0.55166,1,1,0,51475.4,-0.00262918,1.00422,-48539.9
-51473.1,0.956974,0.55166,2,7,0,51474.8,0.00169441,1.00199,-48538.7
-51474.9,0.858393,0.55166,2,3,0,51475.2,-0.00713412,0.999654,-48539.7
-51474.4,1,0.55166,1,1,0,51475,-0.00645489,1.00003,-48539.5
-51474.1,0.9999,0.55166,2,3,0,51474.8,-0.00505925,0.998585,-48539
-51473.7,0.988801,0.55166,2,3,0,51474.6,-0.00495495,1.00167,-48539.5
-51475.4,0.767652,0.55166,2,7,0,51476.4,0.00157102,0.995884,-48538.2
-51473.7,1,0.55166,1,1,0,51475,0.0014729,0.998064,-48538.1
-51473.6,1,0.55166,1,1,0,51473.8,0.00163402,0.998215,-48538.1
-51473.4,0.999301,0.55166,3,7,0,51473.8,-0.00279676,0.998552,-48538.5
-51474.2,0.893417,0.55166,2,7,0,51475.2,0.00413093,1.0026,-48539
-51476.2,0.888882,0.55166,2,3,0,51476.5,0.00746118,1.00191,-48539.2
-51475.1,1,0.55166,2,3,0,51476.1,0.00596819,1.00197,-48539
-51476,0.763895,0.55166,2,7,0,51478.9,-0.00607724,1.00501,-48541
-51474.1,1,0.55166,1,1,0,51475.6,-0.00462031,1.00334,-48539.9
-51476.1,0.895215,0.55166,2,3,0,51476.1,-0.00620818,1.00505,-48541.1
-51474.9,1,0.55166,2,3,0,51476.4,0.00295883,0.996898,-48538.1
-51474.9,0.669217,0.55166,1,1,0,51476.7,0.00295883,0.996898,-48538.1
-51475.4,0.973805,0.55166,2,3,0,51475.6,-0.00502783,1.00492,-48540.7
-51475.6,0.876579,0.55166,2,3,0,51477.3,0.00293239,0.996086,-48538.2
-51475,1,0.55166,2,3,0,51476.7,0.000726932,1.00546,-48540.2
-51476.7,0.928786,0.55166,2,3,0,51478.3,0.00788938,0.999247,-48538.7
-51472.8,1,0.55166,2,3,0,51476.5,-0.000610643,0.999571,-48538.3
-51474.7,0.701864,0.55166,2,3,0,51476.4,-0.00683875,1.00174,-48540
-51475,0.948785,0.55166,1,1,0,51475.2,-0.00699149,1.0024,-48540.2
-51473.3,0.904355,0.55166,2,3,0,51476.5,0.00138319,0.998663,-48538.1
-51473,1,0.55166,2,3,0,51473.4,0.00124056,1.00199,-48538.7
-51473.6,0.787964,0.55166,2,3,0,51474.3,0.00167459,0.998272,-48538.1
-51474.8,0.908324,0.55166,2,3,0,51475.6,0.00556254,0.999941,-48538.5
-51474.9,0.869297,0.55166,2,3,0,51476.6,0.00315006,1.00462,-48539.7
-51472.9,0.8592,0.55166,2,7,0,51477,-0.00175481,0.999603,-48538.5
-51473.3,0.873522,0.55166,2,3,0,51473.9,-0.00286152,1.00275,-48539.4
-51473.8,0.984527,0.55166,2,3,0,51474.1,-0.00502077,1.00202,-48539.6
-51473.6,1,0.55166,3,7,0,51473.8,0.00357783,1.00036,-48538.4
-51472.8,0.999015,0.55166,2,3,0,51473.7,-0.0021794,1.00129,-48538.8
-51473.1,0.986593,0.55166,3,7,0,51473.1,0.0019981,1.00027,-48538.3
-51473.6,0.934128,0.55166,3,7,0,51473.8,0.00166913,0.99824,-48538.1
-51473.6,0.982602,0.55166,3,7,0,51474.3,-0.00492841,1.00129,-48539.4
-51473.3,0.98186,0.55166,3,7,0,51474,-0.00404942,1.00055,-48539
-51473.2,0.966191,0.55166,2,7,0,51473.8,0.00106672,0.998913,-48538.1
-51473.1,0.99643,0.55166,3,7,0,51473.4,0.0015062,1.00201,-48538.7
-51473.2,0.991787,0.55166,2,3,0,51473.4,0.00164051,0.99926,-48538.2
-51472.8,1,0.55166,2,3,0,51473.1,8.97145e-06,1.00178,-48538.7
-51472.9,0.996982,0.55166,3,7,0,51472.9,0.000539852,1.0018,-48538.7
-51472.9,0.866312,0.55166,2,3,0,51474,0.0003748,0.99933,-48538.2
-51474,0.928753,0.55166,2,3,0,51474.1,0.00422877,1.00165,-48538.7
-51474.5,0.939545,0.55166,1,1,0,51474.6,0.00524196,1.00099,-48538.6
-51474.9,0.988107,0.55166,3,7,0,51475.3,-0.00677831,1.00255,-48540.2
-51472.8,0.897323,0.55166,3,7,0,51476.9,-0.000511369,0.999884,-48538.4
-51474,0.852317,0.55166,2,3,0,51474.3,0.00336811,0.998638,-48538.1
-51473.4,1,0.55166,2,3,0,51474.1,-0.00344445,1.00271,-48539.5
-51473.3,0.99083,0.55166,2,7,0,51473.8,-0.00432213,1.00065,-48539.1
-51473,0.993904,0.55166,2,3,0,51473.5,-0.00175615,1.00226,-48539
-51473.2,0.927396,0.55166,3,7,0,51473.9,-0.00235503,1.00272,-48539.3
-51473.8,0.865041,0.55166,1,1,0,51473.9,-0.0025945,1.00389,-48539.8
-51473.1,1,0.55166,2,3,0,51473.9,0.00138395,0.999222,-48538.2
-51472.8,0.943673,0.55166,2,3,0,51473.8,-0.000714715,1.00198,-48538.8
-51472.8,0.992647,0.55166,2,3,0,51472.9,-0.00192062,1.00115,-48538.8
-51474.8,0.693108,0.55166,2,3,0,51475.1,0.00236868,0.996745,-48538.1
-51474,0.987221,0.55166,2,3,0,51475.1,-0.00183915,1.00428,-48539.8
-51473.9,1,0.55166,1,1,0,51474.2,-0.00199062,1.00408,-48539.8
-51475.3,0.923321,0.55166,2,7,0,51475.7,-0.00667624,0.998089,-48539.4
-51474.6,1,0.55166,1,1,0,51475.3,-0.00568322,0.998241,-48539.1
-51473.6,0.889426,0.55166,2,3,0,51476,-0.00211763,0.998,-48538.4
-51473.5,0.811847,0.55166,2,3,0,51476,-0.0031178,1.003,-48539.5
-51473.7,0.988157,0.55166,2,3,0,51473.8,-0.00362874,1.00315,-48539.7
-51473.5,0.991881,0.55166,2,7,0,51473.9,0.00118002,0.998204,-48538.1
-51473,0.892877,0.55166,1,3,0,51474.9,-0.00328136,1.00031,-48538.8
-51472.7,1,0.55166,3,7,0,51473,-0.00121206,1.0002,-48538.5
-51473.6,0.873765,0.55166,3,7,0,51474.4,0.00341055,1,-48538.3
-51473.2,0.94923,0.55166,2,3,0,51474.3,-0.00029261,0.998421,-48538.2
-51473.3,1,0.55166,2,3,0,51473.3,-0.00173186,1.00306,-48539.3
-51473.1,1,0.55166,2,3,0,51473.5,-0.00338358,1.00004,-48538.8
-51475.1,0.828201,0.55166,2,3,0,51475.4,0.0054467,1.0029,-48539.2
-51473,0.981495,0.55166,2,3,0,51475.2,0.0012857,1.00187,-48538.7
-51473.2,0.960632,0.55166,1,1,0,51473.2,0.00199857,1.00215,-48538.8
-51473.2,0.952577,0.55166,3,7,0,51474.1,-0.00304464,0.999121,-48538.6
-51475.2,0.839139,0.55166,2,3,0,51475.9,-0.00747272,0.999603,-48539.8
-51473.8,1,0.55166,2,3,0,51475.1,-0.00511186,0.999498,-48539.1
-51474.1,0.938719,0.55166,1,1,0,51474.3,-0.00523155,0.998793,-48539
-51474.5,0.992177,0.55166,2,3,0,51474.7,-0.00632636,0.999521,-48539.4
-51473.9,0.992388,0.55166,3,7,0,51474.6,-0.00486826,0.998856,-48539
-51473.5,0.991385,0.55166,2,7,0,51474.1,0.00192311,1.00291,-48539
-51473.5,0.804003,0.55166,1,1,0,51474.3,0.00192311,1.00291,-48539
-51472.8,0.919731,0.55166,1,3,0,51474.5,-0.0022543,1.00114,-48538.8
-51472.9,0.982706,0.55166,2,3,0,51473,-0.00232987,1.00154,-48538.9
-51475.2,0.757276,0.55166,2,3,0,51475.6,-0.00705581,1.00297,-48540.5
-51472.7,1,0.55166,2,3,0,51474.9,-0.000869419,1.00098,-48538.6
-51473.6,0.735793,0.55166,2,3,0,51475.2,0.0033937,1.0001,-48538.3
-51472.8,0.930943,0.55166,3,7,0,51474.7,0.000561464,1.00152,-48538.6
-51472.8,1,0.55166,2,3,0,51472.9,0.000950045,1.00079,-48538.4
-51473,0.978072,0.55166,2,3,0,51473.1,-0.00301902,1.00021,-48538.7
-51473.7,0.902042,0.55166,2,3,0,51473.9,-0.00408621,1.0029,-48539.7
-51473.2,0.999637,0.55166,3,7,0,51473.8,0.000596889,0.998799,-48538.2
-51473.5,0.978305,0.55166,2,3,0,51473.9,0.00310521,1.00005,-48538.3
-51472.8,0.949501,0.55166,2,3,0,51474.1,-0.000697385,1.00174,-48538.8
-51473.5,0.923137,0.55166,2,3,0,51473.6,-0.00442064,1.00168,-48539.3
-51472.7,1,0.55166,2,3,0,51473.4,-0.000593924,1.0009,-48538.6
-51473,0.942209,0.55166,2,3,0,51473.2,-0.00328171,1.00073,-48538.9
-51475.1,0.816966,0.55166,2,3,0,51475.5,0.00611883,1.00172,-48538.9
-51474.4,1,0.55166,1,1,0,51475.1,0.00511494,1.00122,-48538.7
-51472.7,0.894199,0.55166,3,7,0,51475.9,-0.000514483,1.0007,-48538.5
-51473.3,0.908036,0.55166,2,3,0,51473.5,0.00140731,0.998886,-48538.1
-51473.1,0.982937,0.55166,3,7,0,51474,-0.00249178,1.00249,-48539.2
-51472.8,1,0.55166,2,3,0,51473.1,0.000278071,0.999979,-48538.3
-51472.9,0.994098,0.55166,2,3,0,51472.9,0.00106621,0.99992,-48538.3
-51472.8,0.990624,0.55166,3,7,0,51473.1,-0.000700187,1.00176,-48538.8
-51472.9,0.498985,0.55166,2,3,0,51478.9,-0.00273997,1.00105,-48538.9
-51473.6,0.949002,0.55166,3,7,0,51473.7,-0.00486761,1.00064,-48539.2
-51472.9,0.934164,0.55166,2,3,0,51474.3,0.00118494,1.00052,-48538.4
-51473.8,0.892438,0.55166,2,3,0,51474,0.00195154,1.00344,-48539.2
-51472.7,0.909898,0.55166,1,3,0,51474.7,-0.00165755,1.0003,-48538.6
-51472.9,0.979459,0.55166,2,3,0,51473,-0.00105717,1.00231,-48539
-51474.6,0.744949,0.55166,1,3,0,51474.7,-0.00191089,1.00508,-48540.2
-51475.2,0.890141,0.55166,1,1,0,51475.6,-0.00293377,1.00552,-48540.6
-51474.2,1,0.55166,2,3,0,51475.5,-0.00380359,0.997682,-48538.7
-51473.4,1,0.55166,2,3,0,51474.1,-0.00397778,0.999563,-48538.8
-51472.7,0.95634,0.55166,1,3,0,51474,-0.000201843,1.00035,-48538.4
-51472.9,0.976918,0.55166,2,3,0,51473,-0.0026479,1.00111,-48538.9
-51473.2,0.953537,0.55166,2,3,0,51473.4,-0.00267131,0.998961,-48538.5
-51474.4,0.721863,0.55166,3,7,0,51476.4,-0.00250442,1.00471,-48540.1
-51473.1,1,0.55166,2,3,0,51474.6,-0.00365254,1.00028,-48538.9
-51472.8,0.975055,0.55166,2,3,0,51473.5,0.0008819,1.00099,-48538.5
-51473.4,0.826296,0.55166,2,3,0,51474.6,-0.00338482,0.999005,-48538.7
-51473.1,0.93444,0.55166,3,7,0,51474.3,-0.00126346,0.99881,-48538.3
-51473.6,0.768934,0.55166,1,3,0,51475.2,0.00122001,1.00343,-48539.2
-51472.8,0.959285,0.55166,2,3,0,51474,-0.00064766,1.00203,-48538.8
-51472.8,0.972372,0.55166,1,3,0,51473.1,0.000823901,1.00043,-48538.4
-51472.8,0.992309,0.55166,2,5,0,51472.9,-0.00230076,1.00096,-48538.8
-51472.8,0.917341,0.55166,2,3,0,51473.5,0.000656355,1.00022,-48538.3
-51472.8,0.992445,0.55166,2,7,0,51472.9,-7.60199e-05,0.999525,-48538.3
-51474.6,0.729979,0.55166,2,3,0,51475.7,-0.00457622,0.997361,-48538.8
-51473.1,0.992946,0.55166,2,3,0,51475.8,0.000453615,0.99896,-48538.2
-51473.6,0.952716,0.55166,2,3,0,51474.1,0.00342304,0.99994,-48538.3
-51473.3,1,0.55166,2,3,0,51474,0.000561632,1.003,-48539.1
-51474,0.940895,0.55166,2,7,0,51474.2,0.00274537,0.99814,-48538.1
-51475.1,0.922983,0.55166,2,3,0,51475.7,0.00279513,1.00504,-48539.9
-51473.4,1,0.55166,2,3,0,51475,-0.00290418,0.998535,-48538.5
-51473.3,1,0.55166,2,3,0,51473.7,-0.00256986,1.00296,-48539.4
-51473.4,0.956238,0.55166,2,3,0,51473.9,0.000272252,0.998266,-48538.1
-51473.1,1,0.55166,1,1,0,51473.3,-0.000225562,0.99884,-48538.2
-51472.7,0.951845,0.55166,2,3,0,51473.3,-0.00142197,1.00126,-48538.7
-51473.9,0.765195,0.55166,2,3,0,51474.7,0.00194942,1.00378,-48539.3
-51474.8,0.944451,0.55166,2,3,0,51474.9,0.00212924,1.00484,-48539.8
-51473.5,0.916983,0.55166,2,3,0,51475.9,0.00295348,1.00214,-48538.8
-51473,1,0.55166,3,7,0,51473.5,-0.00266108,0.999446,-48538.6
-51473,0.356205,0.55166,1,3,0,51477.7,-0.00266108,0.999446,-48538.6
-51473.5,0.952005,0.55166,2,3,0,51473.7,0.00186963,1.0029,-48539
-51473,0.840678,0.55166,2,3,0,51475.2,0.000437802,0.999229,-48538.2
-51473,0.94193,0.55166,2,3,0,51473.6,-0.000462665,0.99895,-48538.2
-51473.2,0.988613,0.55166,2,3,0,51473.3,-0.00249848,1.00268,-48539.3
-51473.2,0.888358,0.55166,1,1,0,51473.6,-0.00249848,1.00268,-48539.3
-51472.9,0.88132,0.55166,3,7,0,51474.6,0.00146317,1.00109,-48538.5
-51472.9,1,0.55166,1,1,0,51472.9,0.0013615,1.00082,-48538.4
