# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = base_model
# start_datetime = 2025-03-23 18:39:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/iiqe13_v.json
# init = 2 (Default)
# random
#   seed = 57965
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/base/base-20250323133906_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=base.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,log_p
-51592.4,0.708254,0.50353,2,3,0,51595.1,-0.00229775,1.00592,-48423.8
-51591.8,0.998336,0.50353,2,7,0,51592.9,0.000141127,1.00473,-48422.3
-51591.6,1,0.50353,2,7,0,51592,-0.000728872,0.999139,-48419.6
-51591,0.997866,0.50353,2,7,0,51591.7,0.000386726,1.00213,-48420.7
-51593.5,0.761591,0.50353,2,3,0,51594,-0.00641429,1.00594,-48425.1
-51593,1,0.50353,2,3,0,51593.8,-0.00718019,1.00459,-48424.4
-51591,1,0.50353,2,3,0,51592.8,-0.00384773,1.00176,-48421.5
-51591.3,0.90763,0.50353,2,3,0,51592.2,-0.00488134,1.00222,-48422.1
-51591.8,0.883828,0.50353,3,7,0,51592.8,0.00225254,1.00313,-48421
-51591,0.998149,0.50353,2,3,0,51591.8,-0.00187881,1.0005,-48420.4
-51591.2,0.963908,0.50353,2,3,0,51591.4,-0.00273207,1.0002,-48420.5
-51591.8,0.730931,0.50353,1,3,0,51594,-0.00083411,1.00505,-48422.8
-51591,0.857405,0.50353,2,3,0,51593.2,-0.00257347,1.00075,-48420.6
-51592.9,0.845693,0.50353,2,3,0,51593.2,-0.00761538,1.00002,-48422.1
-51592,0.962137,0.50353,2,7,0,51594.4,0.00296859,1.00115,-48419.9
-51591.2,0.955652,0.50353,3,7,0,51592.8,-0.00235617,1.0039,-48422.3
-51592.5,0.868126,0.50353,2,3,0,51593.2,-0.00624361,0.999328,-48421.3
-51591.6,1,0.50353,2,3,0,51592.6,-0.00408649,0.999695,-48420.7
-51592,0.93717,0.50353,2,3,0,51592.5,-0.00189897,1.00539,-48423.3
-51592.1,0.938816,0.50353,2,7,0,51593.5,0.00242728,0.999918,-48419.4
-51592.2,0.983212,0.50353,3,7,0,51593,0.00135328,1.00491,-48422.3
-51593,0.954596,0.50353,2,3,0,51593.1,0.00164583,1.00593,-48423
-51592.2,1,0.50353,2,3,0,51593.6,-0.000141145,0.998376,-48419.2
-51590.9,0.964632,0.50353,2,3,0,51592.6,-3.67634e-05,1.00186,-48420.6
-51591.7,0.926258,0.50353,2,3,0,51591.9,-0.00520976,1.00026,-48421.3
-51594.8,0.727179,0.50353,2,3,0,51595.3,-0.00414868,1.00801,-48426.1
-51592.9,1,0.50353,2,3,0,51594.8,-0.00228831,1.00647,-48424.2
-51592.7,0.990953,0.50353,3,7,0,51593.8,0.00212593,0.998572,-48419
-51594.5,0.754951,0.50353,1,1,0,51594.5,0.00380106,0.997404,-48418.5
-51592.2,1,0.50353,2,3,0,51594.9,0.00308768,1.00353,-48421.2
-51593,0.896347,0.50353,1,1,0,51593.1,0.00411086,1.00413,-48421.5
-51593,0.864117,0.50353,2,3,0,51595.4,-0.0013445,1.00653,-48424
-51591,0.979812,0.50353,2,3,0,51593.5,-0.00337991,1.00288,-48422
-51591.3,0.929041,0.50353,3,7,0,51592.1,-0.00434054,1.0008,-48421.2
-51591.7,0.948347,0.50353,2,7,0,51592.4,0.00225339,1.00086,-48419.8
-51594,0.772855,0.50353,2,3,0,51594.7,-0.00148917,1.00755,-48424.9
-51596.2,0.947527,0.50353,3,7,0,51596.7,0.00478529,1.00755,-48424.2
-51593.6,1,0.50353,3,7,0,51597.2,0.00491927,0.999605,-48419.1
-51591.8,0.956168,0.50353,2,3,0,51594.3,0.00243308,1.00298,-48420.9
-51592.4,0.880618,0.50353,2,3,0,51593.3,0.000702471,1.00548,-48422.8
-51591.9,1,0.50353,2,3,0,51593.1,0.00283088,1.00169,-48420.2
-51592.6,0.937016,0.50353,3,7,0,51593.3,0.0037908,1.00037,-48419.5
-51592.1,0.937257,0.50353,2,3,0,51593.8,0.00027502,0.998697,-48419.3
-51590.8,0.936441,0.50353,2,3,0,51593.2,-0.00269215,1.00208,-48421.3
-51590.8,0.988335,0.50353,1,3,0,51591,-0.00158349,1.00144,-48420.7
-51590.8,0.99256,0.50353,2,3,0,51590.9,-0.00211118,1.00197,-48421.1
-51591.3,0.914741,0.50353,3,7,0,51591.9,0.000202585,1.00367,-48421.6
-51591.6,0.960247,0.50353,2,3,0,51591.9,-0.0021146,0.999228,-48419.9
-51593.4,0.678533,0.50353,2,3,0,51596.8,0.00482029,0.999952,-48419.3
-51594.4,0.87327,0.50353,2,7,0,51596,0.00206866,1.0072,-48424
-51591.1,1,0.50353,2,3,0,51593.9,0.000446385,1.00144,-48420.3
-51591.5,0.95461,0.50353,2,3,0,51591.6,0.0008384,0.999988,-48419.6
-51591.8,0.924304,0.50353,3,7,0,51593,-0.00581788,1.003,-48422.9
-51591.4,0.987531,0.50353,2,7,0,51592.1,0.0015585,1.00181,-48420.3
-51591.5,0.989822,0.50353,2,3,0,51591.6,0.00179934,1.00089,-48419.9
-51591.7,0.874233,0.50353,3,7,0,51593,-0.00583987,1.00122,-48421.9
-51591,0.990233,0.50353,2,3,0,51592.1,-0.00151917,1.0033,-48421.7
-51591.6,0.814041,0.50353,2,3,0,51593.1,-0.00556588,1.00234,-48422.4
-51591,0.997084,0.50353,2,3,0,51591.7,-0.00310832,1.00308,-48422
-51591.3,0.970686,0.50353,2,3,0,51591.4,-0.000116861,1.00016,-48419.8
-51592.9,0.682172,0.50353,2,3,0,51595,0.0014571,1.0059,-48423
-51591.1,0.966236,0.50353,3,7,0,51593.3,-0.00241726,1.00361,-48422.1
-51591.1,0.992625,0.50353,2,3,0,51591.4,-0.00397847,1.00239,-48421.9
-51591.2,0.872197,0.50353,1,3,0,51592.9,0.000650544,1.00271,-48421
-51591.3,0.942521,0.50353,2,3,0,51591.8,-4.35238e-06,1.00022,-48419.8
-51596.3,0.611734,0.50353,2,3,0,51596.6,-0.00691111,1.00832,-48427.4
-51595,1,0.50353,3,7,0,51596.2,0.00137437,0.995923,-48418.5
-51590.8,0.879167,0.50353,1,3,0,51596.7,-0.00199204,1.00174,-48421
-51591.8,0.813862,0.50353,1,3,0,51592.4,0.000188249,0.999114,-48419.4
-51591,1,0.50353,2,3,0,51591.8,0.000140896,1.00109,-48420.2
-51590.9,0.997449,0.50353,2,3,0,51591.1,-0.000412505,1.00164,-48420.6
-51591.4,0.883675,0.50353,2,3,0,51592.2,0.0016428,1.0015,-48420.2
-51591.9,0.918831,0.50353,2,3,0,51592.4,0.000783177,0.999173,-48419.3
-51590.9,0.989917,0.50353,2,3,0,51592,-0.0013044,1.00075,-48420.3
-51591.1,0.984021,0.50353,2,3,0,51591.3,0.000306546,1.00285,-48421.1
-51595.8,0.576985,0.50353,3,7,0,51596.4,0.00137019,1.0086,-48425.4
-51592.4,1,0.50353,2,3,0,51596,0.00273231,1.0044,-48421.8
-51591.5,1,0.50353,2,3,0,51592.4,-0.00429991,1.00006,-48420.9
-51591.5,0.945058,0.50353,2,3,0,51592.3,-0.00161531,0.999351,-48419.8
-51591.3,1,0.50353,2,7,0,51591.7,-0.000179203,0.999973,-48419.8
-51591.3,0.993568,0.50353,2,7,0,51591.7,-4.52609e-05,1.00377,-48421.7
-51590.9,0.949159,0.50353,1,3,0,51591.9,-0.00177843,1.00117,-48420.6
-51591.6,0.928122,0.50353,2,3,0,51591.7,0.00137939,1.00026,-48419.7
-51592.9,0.866182,0.50353,3,7,0,51594.1,0.00426145,1.00023,-48419.4
-51592.9,1,0.50353,3,7,0,51593.1,-0.00735395,1.00401,-48424.1
-51591,0.988761,0.50353,3,7,0,51593.1,-0.000371119,1.00096,-48420.2
-51591.5,0.942665,0.50353,2,3,0,51591.7,0.00106358,1.00023,-48419.7
-51592.8,0.899184,0.50353,2,3,0,51593.3,0.00436172,1.00109,-48419.8
-51591.3,0.99667,0.50353,3,7,0,51593,0.000623648,1.00034,-48419.8
-51592,0.947658,0.50353,2,3,0,51592.2,-3.00537e-05,0.998712,-48419.3
-51591,0.960436,0.50353,1,3,0,51592.6,-0.0029432,1.00103,-48420.9
-51591,0.987401,0.50353,2,3,0,51591.1,-0.000976475,1.0033,-48421.6
-51591,0.998856,0.50353,3,7,0,51591.2,-0.00033399,1.00084,-48420.2
-51591.4,0.969536,0.50353,2,3,0,51591.6,0.0016283,1.00139,-48420.1
-51590.9,0.996465,0.50353,2,3,0,51591.6,-0.0022124,1.00298,-48421.7
-51593.2,0.77396,0.50353,3,7,0,51593.6,0.00247001,1.00574,-48422.8
-51593.1,0.985389,0.50353,3,7,0,51595.1,-0.00814492,1.00052,-48422.6
-51591.7,0.965643,0.50353,2,3,0,51593.7,-0.00477139,0.999784,-48420.9
-51591.4,1,0.50353,2,3,0,51591.7,-0.00407505,1.00014,-48420.8
-51591.7,0.951086,0.50353,2,3,0,51592.2,0.000999553,1.00411,-48421.8
-51591.2,1,0.50353,3,7,0,51592,-0.0035147,1.00038,-48420.8
-51591.3,0.983559,0.50353,2,3,0,51591.6,-0.00481844,1.00142,-48421.6
-51591.1,0.961887,0.50353,3,7,0,51592.1,-0.00415438,1.002,-48421.7
-51591.2,0.876208,0.50353,1,3,0,51592.5,-0.00074468,1.00381,-48421.9
-51591.3,0.997794,0.50353,2,7,0,51591.3,-0.00319316,0.999977,-48420.5
-51591.4,0.99854,0.50353,3,7,0,51591.7,-0.00508302,1.0022,-48422.1
-51593.3,0.836749,0.50353,2,3,0,51593.6,-0.006789,0.998573,-48421.3
-51595.7,0.640553,0.50353,1,1,0,51595.8,-0.00737398,0.996294,-48421
-51593.2,1,0.50353,3,7,0,51595.6,-0.000586392,1.0067,-48424
-51591.1,0.81342,0.50353,1,3,0,51596,-0.00167125,1.00009,-48420.1
-51591.4,0.990433,0.50353,2,3,0,51591.5,0.000369475,1.00379,-48421.7
-51590.9,0.998247,0.50353,2,3,0,51591.4,-0.00106211,1.00248,-48421.2
-51590.8,0.960408,0.50353,3,7,0,51591.3,-0.00154286,1.00202,-48421
-51590.9,0.989442,0.50353,2,3,0,51590.9,-0.000167251,1.002,-48420.7
-51591.4,0.748303,0.50353,2,3,0,51593.3,-0.00321438,1.00416,-48422.7
-51593,0.808754,0.50353,2,3,0,51594,0.0010207,1.00613,-48423.3
-51590.9,1,0.50353,2,3,0,51592.9,-0.000827156,1.00275,-48421.3
-51591.8,0.922815,0.50353,2,3,0,51591.8,0.00157385,0.999841,-48419.5
-51590.9,0.89794,0.50353,1,3,0,51593.2,-0.00241216,1.00251,-48421.5
-51591.5,0.870507,0.50353,2,3,0,51592.1,0.000615339,0.999991,-48419.7
-51591.3,0.994583,0.50353,2,7,0,51591.7,0.00067939,1.00341,-48421.4
-51591.3,0.981793,0.50353,3,7,0,51591.8,0.00106793,1.00118,-48420.1
-51590.8,0.875891,0.50353,3,7,0,51593.5,-0.00165859,1.00128,-48420.7
-51591.3,0.958821,0.50353,2,7,0,51591.3,-0.000368718,1.00383,-48421.8
-51591.5,0.987482,0.50353,2,3,0,51591.6,0.000386117,1.00411,-48421.9
-51590.9,0.872454,0.50353,3,7,0,51593.7,-0.00192311,1.0012,-48420.7
-51591.4,0.885742,0.50353,2,3,0,51592.1,-0.0052376,1.00166,-48421.9
-51593.4,0.819061,0.50353,2,3,0,51593.8,-0.00608772,1.00598,-48425
-51592.3,0.988095,0.50353,2,7,0,51594,-0.00351142,0.998318,-48420
-51592.1,0.960207,0.50353,2,7,0,51593.8,0.00252548,1.00003,-48419.4
-51593.7,0.819434,0.50353,2,3,0,51595,-0.0069486,1.00583,-48425.2
-51591.8,1,0.50353,2,3,0,51593.8,-0.00589766,1.00273,-48422.7
-51591.3,0.925065,0.50353,3,7,0,51592.8,-0.0011245,0.99981,-48419.9
-51591.5,0.992851,0.50353,2,3,0,51591.6,0.000295814,0.999831,-48419.6
-51591.2,0.987344,0.50353,2,3,0,51591.9,-3.26132e-07,1.00354,-48421.6
-51591.8,0.92617,0.50353,2,7,0,51592.4,-0.0044211,1.00441,-48423.3
-51591.4,0.987761,0.50353,2,3,0,51592.4,-0.00368651,0.999914,-48420.6
-51592,0.931312,0.50353,3,7,0,51592.7,-0.00109707,1.00529,-48423
-51592.6,0.963039,0.50353,2,7,0,51593.4,0.00205908,1.00522,-48422.4
-51593.3,0.972806,0.50353,3,7,0,51593.4,-0.00572345,0.997863,-48420.7
-51593.5,0.986261,0.50353,2,3,0,51593.9,-0.00553251,0.997554,-48420.5
-51591.9,0.924086,0.50353,3,7,0,51594.5,-0.00504219,0.999734,-48421
-51590.8,1,0.50353,2,3,0,51591.7,-0.00149028,1.00217,-48421.1
-51592.1,0.717299,0.50353,2,3,0,51593.8,0.00216732,0.999736,-48419.4
-51591.4,0.989328,0.50353,2,7,0,51592.7,-0.000942329,0.999505,-48419.8
-51591.9,0.971279,0.50353,2,3,0,51592.5,0.00182402,1.00413,-48421.7
-51591.5,0.892715,0.50353,2,3,0,51593.8,0.00160951,1.0007,-48419.8
-51594.1,0.677828,0.50353,2,3,0,51595,0.00123017,0.996692,-48418.6
-51591,1,0.50353,2,3,0,51593.7,-0.00306361,1.00276,-48421.8
-51591.9,0.83707,0.50353,2,3,0,51592.9,-0.00570454,1.00023,-48421.4
-51592.7,0.885028,0.50353,2,7,0,51593.4,-0.00305258,1.00613,-48424.1
-51592.9,0.932103,0.50353,2,7,0,51594.9,0.00416544,1.00363,-48421.2
-51591.4,1,0.50353,3,7,0,51593.3,-0.00260184,0.999645,-48420.2
-51591,1,0.50353,3,7,0,51591.5,-5.10577e-05,1.00225,-48420.8
-51591,0.99739,0.50353,3,7,0,51591,2.78525e-05,1.00225,-48420.8
-51591.5,0.93086,0.50353,2,3,0,51591.6,-2.35289e-05,0.999628,-48419.6
-51591.3,0.956273,0.50353,2,3,0,51592.1,-0.00128427,0.99978,-48419.9
-51591.5,0.978474,0.50353,2,7,0,51592,0.00128484,1.00349,-48421.3
-51594.4,0.791803,0.50353,2,3,0,51594.9,0.0060942,1.00418,-48421.5
-51591.2,1,0.50353,2,3,0,51594.1,0.000982736,1.00168,-48420.4
-51590.9,0.904924,0.50353,1,3,0,51592.6,-0.00330787,1.00206,-48421.5
-51590.9,0.97523,0.50353,3,7,0,51591.2,-0.00120559,1.00108,-48420.5
-51592,0.875827,0.50353,3,7,0,51592.3,0.000922126,0.999047,-48419.3
-51590.9,1,0.50353,2,3,0,51592.1,-0.00311288,1.00125,-48421
-51591.8,0.877837,0.50353,2,3,0,51592,-0.00289683,0.998946,-48420
-51591.3,0.777952,0.50353,1,3,0,51594.3,5.93268e-05,1.00377,-48421.7
-51591,1,0.50353,2,3,0,51591.4,-0.000983685,1.00047,-48420.1
-51591.2,0.926535,0.50353,2,3,0,51592.3,-0.004514,1.00171,-48421.7
-51592.1,0.906192,0.50353,3,7,0,51593,0.00308746,1.00316,-48421
-51591.6,0.839261,0.50353,2,3,0,51594.1,-4.50384e-05,0.999354,-48419.5
-51591.8,0.967654,0.50353,3,7,0,51592.6,-0.00475775,1.00427,-48423.3
-51591.9,0.940256,0.50353,2,7,0,51593.4,-0.00513386,0.999697,-48421
-51591.2,0.969127,0.50353,2,3,0,51592.3,-0.00246109,0.999982,-48420.3
-51591.2,0.871653,0.50353,2,7,0,51592.4,-0.0035145,1.00351,-48422.4
-51591.5,0.949238,0.50353,1,1,0,51591.5,-0.00394915,1.00409,-48422.9
-51591.2,1,0.50353,1,1,0,51591.5,-0.003405,1.0034,-48422.3
-51592.2,0.914975,0.50353,2,3,0,51592.4,-0.00560139,0.999368,-48421.1
-51591,0.999435,0.50353,2,3,0,51592.3,-0.00352007,1.0012,-48421.1
-51590.9,0.943676,0.50353,1,3,0,51591.8,-0.000312715,1.00159,-48420.5
-51591.2,0.978848,0.50353,3,7,0,51591.2,0.000358734,1.0032,-48421.3
-51591.2,0.978542,0.50353,2,7,0,51591.7,-0.000203362,1.00033,-48419.9
-51591.4,0.974484,0.50353,2,3,0,51591.8,0.000102276,1.00388,-48421.8
-51591.9,0.964967,0.50353,2,3,0,51592.1,-0.00102465,1.00517,-48422.9
-51591.7,1,0.50353,2,3,0,51592.1,8.26517e-05,1.00453,-48422.2
-51591.8,0.950275,0.50353,2,3,0,51592.6,0.00192413,1.00368,-48421.4
-51592,0.922145,0.50353,3,7,0,51593.2,0.000270061,1.00512,-48422.6
-51591.7,0.920287,0.50353,3,7,0,51594.8,-0.000773446,0.999025,-48419.6
-51591.5,1,0.50353,2,3,0,51591.7,-0.00194111,1.00456,-48422.7
-51590.9,0.955881,0.50353,1,3,0,51592,-0.00325176,1.00182,-48421.3
-51594.6,0.526964,0.50353,2,3,0,51596.9,-0.00199093,1.00806,-48425.5
-51591.7,0.991377,0.50353,2,7,0,51594.6,-0.0051504,1.00019,-48421.2
-51591.6,1,0.50353,1,1,0,51591.8,-0.00480821,1.00029,-48421.1
-51591.7,0.992566,0.50353,3,7,0,51591.8,0.00114742,1.00407,-48421.7
-51591.1,0.981764,0.50353,2,3,0,51592.2,-0.000449621,1.00041,-48420
-51590.9,0.957151,0.50353,1,3,0,51591.7,-0.00277848,1.00201,-48421.3
-51591,0.932668,0.50353,1,3,0,51591.7,0.000219161,1.00222,-48420.8
-51592.3,0.826112,0.50353,3,7,0,51593.1,-0.00212508,0.998136,-48419.6
-51591.8,0.977332,0.50353,3,7,0,51593.4,-0.00296068,1.00492,-48423.2
-51591.9,0.974033,0.50353,2,3,0,51592.4,-0.00399521,0.999139,-48420.4
-51593.2,0.858903,0.50353,2,7,0,51593.6,-0.00401591,1.0065,-48424.7
-51595.8,0.719869,0.50353,2,7,0,51601.5,0.00466727,1.00733,-48424
-51595.8,0.502253,0.50353,1,1,0,51599.1,0.00466727,1.00733,-48424
-51592.8,0.960071,0.50353,2,7,0,51598,-0.00788582,1.00271,-48423.5
-51591.1,0.96764,0.50353,2,3,0,51593.5,-0.00359389,1.0029,-48422
-51591.4,0.975562,0.50353,2,3,0,51591.6,-0.00521417,1.00238,-48422.3
-51591.3,0.866712,0.50353,1,3,0,51593,-0.00180553,0.999788,-48420.1
-51592,0.959676,0.50353,3,7,0,51592.3,0.0022929,0.999938,-48419.4
-51592.4,0.868537,0.50353,2,3,0,51593.8,-0.00102232,0.998011,-48419.3
-51591,0.999923,0.50353,2,3,0,51592.5,9.45241e-06,1.00108,-48420.2
-51590.9,1,0.50353,3,7,0,51591.1,-0.00328038,1.0024,-48421.7
-51591.8,0.786739,0.50353,2,3,0,51593.1,0.00111867,0.999548,-48419.4
-51592,0.973652,0.50353,1,1,0,51592.1,0.00185871,0.999582,-48419.3
-51591.3,0.991936,0.50353,2,3,0,51592.5,-0.000505909,1.00398,-48422
-51591.4,0.985644,0.50353,1,1,0,51591.5,-0.000709275,1.00419,-48422.1
-51594.3,0.736297,0.50353,2,3,0,51595.2,0.00435563,1.00596,-48422.8
-51592.8,0.972344,0.50353,2,7,0,51595.6,0.00453676,1.00141,-48419.9
-51592.3,0.999742,0.50353,3,7,0,51593,-0.00707458,1.00276,-48423.2
-51591.1,0.990863,0.50353,3,7,0,51592.7,0.000705477,1.00224,-48420.7
-51591.3,0.89353,0.50353,3,7,0,51592.1,-0.00372486,1.00022,-48420.7
-51590.8,1,0.50353,2,3,0,51591.3,-0.00226506,1.00138,-48420.9
-51591.6,0.842906,0.50353,2,5,0,51592.7,0.00171607,1.00047,-48419.7
-51592.5,0.967086,0.50353,2,7,0,51592.7,-0.00738542,1.00284,-48423.4
-51591.9,0.99407,0.50353,3,7,0,51593.2,0.00288477,1.0022,-48420.4
-51591.2,1,0.50353,2,3,0,51591.9,0.000935513,1.0027,-48420.9
-51591.9,0.872971,0.50353,2,3,0,51592.7,-0.00497866,0.999628,-48420.9
-51591,1,0.50353,2,3,0,51592,4.46776e-05,1.00249,-48420.9
-51592.7,0.798409,0.50353,3,7,0,51593.7,-0.00557637,1.00525,-48424.3
-51591.7,0.984024,0.50353,3,7,0,51593.2,-0.00601729,1.00217,-48422.5
-51591.1,1,0.50353,2,3,0,51591.8,0.000461239,1.00221,-48420.7
-51591.4,0.79776,0.50353,2,3,0,51593.1,2.69739e-05,0.999893,-48419.7
-51591.4,0.984666,0.50353,2,3,0,51591.9,0.00171334,1.00154,-48420.2
-51591.6,0.931216,0.50353,2,5,0,51592.4,-0.00561261,1.00273,-48422.6
-51591.1,0.82174,0.50353,2,3,0,51594.3,-3.44357e-05,1.0006,-48420
-51590.9,1,0.50353,2,3,0,51591.1,-0.0025482,1.00234,-48421.4
-51591.6,0.959238,0.50353,3,7,0,51591.6,-0.00555045,1.00225,-48422.3
-51591.3,0.982788,0.50353,2,7,0,51592.1,-0.000895916,1.00409,-48422.1
-51591.7,0.979366,0.50353,2,3,0,51591.7,-0.000488193,1.00471,-48422.5
-51593,0.88033,0.50353,2,3,0,51593.8,0.00271762,0.998537,-48418.9
-51591,1,0.50353,2,3,0,51593.1,-0.00382945,1.00162,-48421.4
-51591,0.994334,0.50353,2,3,0,51591.2,-0.00362738,1.0026,-48421.9
-51591.2,0.963212,0.50353,2,3,0,51591.4,-0.00420108,1.00098,-48421.2
-51592.6,0.843104,0.50353,2,3,0,51592.8,-0.00478993,1.00552,-48424.2
-51591.2,0.973963,0.50353,2,7,0,51593,-0.00452599,1.00193,-48421.8
-51591.8,0.962024,0.50353,3,7,0,51592,-0.00598911,1.00107,-48421.9
-51591.8,0.97688,0.50353,2,3,0,51592.5,-0.00523468,1.00388,-48423.2
-51591.9,0.996069,0.50353,3,7,0,51592.4,0.00291289,1.00175,-48420.2
-51591.3,0.98251,0.50353,2,3,0,51592.3,0.000703829,1.00339,-48421.4
-51592.1,0.746007,0.50353,3,7,0,51594.3,-0.00269739,0.998496,-48419.8
-51592.2,0.989406,0.50353,2,7,0,51593.3,0.00340263,1.00228,-48420.4
-51590.9,0.978213,0.50353,2,3,0,51592.7,-0.00203746,1.00084,-48420.5
-51592.1,0.864166,0.50353,2,3,0,51592.4,-0.00311538,0.998504,-48420
-51590.9,0.856236,0.50353,2,3,0,51593.5,-0.00189797,1.00311,-48421.7
-51590.9,0.99613,0.50353,3,7,0,51591.1,-0.00207806,1.00107,-48420.7
-51591.4,0.891036,0.50353,2,5,0,51592.3,0.00149875,1.0011,-48420
-51591.3,0.966021,0.50353,2,5,0,51591.9,-0.00473102,1.00204,-48421.9
-51590.8,0.962345,0.50353,1,3,0,51591.8,-0.00191111,1.00127,-48420.7
-51590.8,0.986769,0.50353,3,7,0,51591,-0.00249542,1.00206,-48421.3
-51593.2,0.793235,0.50353,3,7,0,51593.3,-0.00603859,0.99814,-48420.8
-51592,1,0.50353,2,7,0,51593.5,-0.00428777,1.00478,-48423.5
-51591.6,1,0.50353,1,1,0,51592,-0.00356579,1.00435,-48423
-51591.6,0.400128,0.50353,2,7,0,51600.3,-0.00356579,1.00435,-48423
-51593.5,0.828003,0.50353,2,3,0,51593.8,-0.00144804,0.996771,-48419.1
-51593.1,1,0.50353,2,3,0,51593.6,-0.00334049,1.00649,-48424.5
-51592.5,0.981523,0.50353,2,3,0,51594.1,0.00229875,0.998983,-48419.1
-51593.2,0.948013,0.50353,2,3,0,51593.7,0.000809032,0.997407,-48418.8
