# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:41:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/wxoef64k.json
# init = 2 (Default)
# random
#   seed = 85172
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/sems.nonsems/multireg-20250511154142_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,log_p
-19266.9,1,0.639984,3,7,0,19272.6,-0.011877,0.150885,0.134397,0.0663063,0.104151,0.0319192,-0.0455457,-0.0521964,0.985741,0.141088,0.125025,0.052556,0.115958,0.161096,-0.0510536,-0.0640193,-18692.9
-19269.4,0.797383,0.639984,3,7,0,19271.8,-0.0221503,0.144893,0.127186,0.0692461,0.0972709,0.0216345,-0.0362135,-0.0503515,0.975565,0.136938,0.118588,0.0614711,0.107732,0.12822,-0.0398616,-0.0617566,-18696.2
-19266.1,1,0.639984,3,7,0,19269.9,-0.0128114,0.148355,0.129248,0.0671548,0.099573,0.0345397,-0.0439887,-0.054178,0.978473,0.13913,0.120078,0.0527982,0.110411,0.167961,-0.0489973,-0.0664498,-18693.1
-19267.6,0.771293,0.639984,2,3,0,19270,-0.0196434,0.146465,0.133753,0.062999,0.101241,0.0262586,-0.0328468,-0.053262,0.986648,0.138154,0.124811,0.0531347,0.110131,0.139275,-0.0355286,-0.0653263,-18696.4
-19267.7,0.959387,0.639984,3,7,0,19270.8,-0.0169349,0.151076,0.130224,0.0604944,0.106128,0.0348794,-0.0334109,-0.0497253,0.986619,0.142963,0.119289,0.0453096,0.113932,0.156194,-0.0365065,-0.0609886,-18694.3
-19271.3,0.763374,0.639984,3,7,0,19275,-0.0133495,0.150422,0.127388,0.0768825,0.0989237,0.0249503,-0.0496171,-0.0580546,0.977131,0.14175,0.119728,0.0680253,0.112938,0.153883,-0.055519,-0.0712045,-18693.8
-19269.4,0.890111,0.639984,2,3,0,19275.2,-0.0112458,0.149734,0.121983,0.0693733,0.0965841,0.0331801,-0.0487421,-0.0542245,0.978749,0.141306,0.113479,0.0556492,0.108951,0.168498,-0.0547717,-0.0665068,-18694.6
-19269,0.992134,0.639984,3,7,0,19272,-0.0205359,0.151813,0.138927,0.0634241,0.110104,0.0246091,-0.0387796,-0.0516902,0.985048,0.14273,0.12947,0.0532698,0.121218,0.13843,-0.0428704,-0.0633985,-18693.3
-19267,0.988762,0.639984,3,7,0,19270.7,-0.0196435,0.152569,0.13788,0.0673253,0.100966,0.0264784,-0.0417949,-0.0509881,0.978869,0.143026,0.129069,0.056575,0.11242,0.144382,-0.0465939,-0.0625374,-18690.3
-19269,0.733163,0.639984,3,7,0,19272.6,-0.0130205,0.151531,0.121222,0.0687196,0.107583,0.0333215,-0.0383644,-0.0605255,0.97616,0.144974,0.111438,0.0559958,0.117245,0.167148,-0.0416357,-0.0742351,-18694
-19269,0.89505,0.639984,3,7,0,19274.2,-0.0154479,0.149761,0.138167,0.0652307,0.0978535,0.0260585,-0.0387686,-0.0454526,0.986862,0.139851,0.12893,0.0540761,0.108337,0.135566,-0.0433725,-0.0557481,-18693.7
-19267.9,0.975505,0.639984,3,7,0,19273.5,-0.015082,0.151965,0.121584,0.0607461,0.102913,0.0341571,-0.0426464,-0.0585915,0.979158,0.145084,0.113027,0.0469626,0.113556,0.170444,-0.0470008,-0.071863,-18694.6
-19270.9,0.659998,0.639984,3,7,0,19275.4,-0.0277331,0.152339,0.133635,0.0738217,0.106487,0.0271086,-0.036093,-0.045342,0.978753,0.143257,0.1222,0.0621419,0.116253,0.135841,-0.0401291,-0.0556124,-18691.5
-19270.3,0.896549,0.639984,3,7,0,19277.4,-0.0234611,0.147303,0.133253,0.0637269,0.108649,0.0352436,-0.0282328,-0.0553818,0.978828,0.139111,0.122079,0.0496048,0.115005,0.158707,-0.0297445,-0.0679263,-18695.1
-19268.3,0.964244,0.639984,3,7,0,19273.9,-0.016427,0.149968,0.128899,0.0698432,0.0955962,0.0327299,-0.0479014,-0.0553642,0.984964,0.140677,0.120703,0.0566597,0.107772,0.167944,-0.0536556,-0.0679047,-18694.2
-19272.1,0.766931,0.639984,3,7,0,19275.1,-0.0142093,0.150216,0.125609,0.0808696,0.0980625,0.0323205,-0.0493104,-0.0542123,0.983503,0.140814,0.116148,0.0678941,0.110771,0.166926,-0.0554636,-0.0664919,-18694.5
-19275.1,0.890525,0.639984,2,3,0,19276.2,-0.0134316,0.149201,0.121517,0.0845153,0.0974238,0.0337287,-0.0475462,-0.0524563,0.98298,0.140096,0.111186,0.0708327,0.109357,0.167091,-0.053464,-0.0643382,-18695.9
-19268.1,0.96626,0.639984,2,7,0,19277.3,-0.0142681,0.153398,0.125484,0.0769555,0.104187,0.0293789,-0.0434353,-0.0487641,0.983257,0.14492,0.114758,0.0644619,0.115733,0.150157,-0.0487718,-0.0598096,-18692
-19265.9,0.709473,0.639984,2,3,0,19273.6,-0.0136139,0.156518,0.127552,0.0674773,0.106037,0.0276438,-0.0368087,-0.0544218,0.9791,0.149662,0.117899,0.0567514,0.116019,0.146687,-0.0402489,-0.0667488,-18690.1
-19267.1,0.837617,0.639984,2,3,0,19268.7,-0.0129028,0.157173,0.128133,0.0639577,0.105286,0.0308598,-0.0366848,-0.0479221,0.977108,0.149717,0.117534,0.0504656,0.114637,0.147576,-0.0406354,-0.058777,-18689.3
-19269.1,0.886395,0.639984,2,7,0,19270.8,-0.021258,0.145878,0.123594,0.0663536,0.100726,0.0241231,-0.0423982,-0.0610237,0.985584,0.138752,0.116484,0.0583683,0.112829,0.149385,-0.0464981,-0.0748461,-18699.2
-19269.7,0.855024,0.639984,3,7,0,19274.2,-0.00911183,0.154847,0.135622,0.0672148,0.104945,0.0368077,-0.0331819,-0.0449257,0.978542,0.145523,0.123371,0.0506101,0.112296,0.155708,-0.0366248,-0.0551018,-18689.2
-19269.1,1,0.639984,3,7,0,19272.9,-0.0216016,0.145901,0.123049,0.0663467,0.101248,0.0219044,-0.0418669,-0.0606859,0.98325,0.139056,0.116071,0.0594279,0.113551,0.14349,-0.0458802,-0.0744319,-18699
-19268.3,0.93421,0.639984,3,7,0,19273.6,-0.0108264,0.15289,0.140419,0.0674665,0.102034,0.0290767,-0.0350091,-0.0483527,0.983583,0.143253,0.130207,0.0553654,0.111087,0.14258,-0.0385628,-0.0593051,-18690.6
-19268.3,0.4765,0.639984,2,3,0,19278.5,-0.0108264,0.15289,0.140419,0.0674665,0.102034,0.0290767,-0.0350091,-0.0483527,0.983583,0.143253,0.130207,0.0553654,0.111087,0.14258,-0.0385628,-0.0593051,-18690.6
-19267.7,0.681181,0.639984,2,3,0,19274.6,-0.0226324,0.153256,0.134477,0.0733355,0.0992153,0.0300076,-0.037622,-0.0529667,0.983642,0.144339,0.124768,0.0617308,0.108866,0.151347,-0.0413578,-0.0649641,-18690.9
-19269,0.905734,0.639984,3,7,0,19271.9,-0.0107663,0.144945,0.123673,0.0714171,0.105675,0.0281555,-0.0487266,-0.0557347,0.98139,0.136209,0.114814,0.0600424,0.119084,0.158327,-0.054628,-0.0683591,-18697.6
-19267.6,0.975022,0.639984,3,7,0,19271.6,-0.011538,0.151186,0.122354,0.06651,0.106979,0.0284215,-0.0446606,-0.0558406,0.985163,0.143905,0.113377,0.0550245,0.119188,0.155931,-0.0496766,-0.068489,-18695.6
-19267.7,0.715718,0.639984,2,3,0,19274,-0.0168587,0.14419,0.129914,0.064058,0.102701,0.0247119,-0.0446423,-0.0492972,0.986416,0.134866,0.121321,0.0535138,0.115296,0.14078,-0.050195,-0.0604635,-18698
-19269.3,0.858351,0.639984,3,7,0,19272.6,-0.00828075,0.154279,0.123705,0.0730761,0.103195,0.0304484,-0.0309455,-0.0547853,0.97708,0.147914,0.113039,0.0617511,0.110942,0.149062,-0.0330915,-0.0671947,-18691.7
-19267.9,0.996159,0.639984,2,3,0,19271.8,-0.00942574,0.15436,0.131155,0.0678127,0.107341,0.0298037,-0.0324988,-0.0527483,0.986745,0.146844,0.120476,0.0559471,0.115735,0.146725,-0.035148,-0.0646962,-18692.4
-19268.3,0.818336,0.639984,3,7,0,19272.9,-0.0149018,0.150069,0.11929,0.0657586,0.110806,0.0292549,-0.0413032,-0.0501841,0.979004,0.143028,0.108698,0.0529054,0.12194,0.149649,-0.0460627,-0.0615513,-18695.5
-19267,0.829511,0.639984,3,7,0,19272.8,-0.0204238,0.151392,0.131642,0.0700453,0.0952908,0.024457,-0.0408234,-0.0540289,0.980703,0.143015,0.123801,0.0612919,0.106654,0.141977,-0.0451617,-0.0662669,-18692.3
-19265.6,0.99958,0.639984,3,7,0,19267.6,-0.0123839,0.150383,0.12731,0.0625758,0.105567,0.0349829,-0.038298,-0.0518135,0.981218,0.142234,0.116924,0.0474727,0.1148,0.162266,-0.0422748,-0.0635498,-18693.3
-19266.2,0.543631,0.639984,3,7,0,19273.3,-0.0171909,0.148349,0.132029,0.0703193,0.0998227,0.0244108,-0.0404984,-0.0539162,0.984864,0.139633,0.123596,0.0613506,0.111219,0.141508,-0.0447759,-0.0661288,-18694.3
-19267.9,0.862896,0.639984,3,7,0,19269.6,-0.00548964,0.154675,0.129774,0.0634235,0.101672,0.0267086,-0.0343331,-0.0510872,0.980038,0.147483,0.120458,0.0528721,0.110916,0.139291,-0.0375151,-0.062659,-18691.5
-19274,0.667918,0.639984,3,7,0,19276.9,-0.00987034,0.16161,0.135731,0.0664831,0.112058,0.0389729,-0.0395363,-0.0460338,0.986925,0.152362,0.123116,0.0481334,0.121144,0.166715,-0.0442577,-0.0564609,-18689.3
-19268.2,1,0.639984,2,3,0,19275.6,-0.0137848,0.155059,0.134744,0.0696195,0.108115,0.0346422,-0.044218,-0.0499484,0.9855,0.145286,0.123835,0.0541232,0.11919,0.164157,-0.0496254,-0.0612622,-18690.6
-19267,0.944698,0.639984,3,7,0,19271.5,-0.020704,0.146665,0.131497,0.0741453,0.105751,0.0331422,-0.0390722,-0.0525649,0.980834,0.137112,0.120562,0.0604706,0.115512,0.159336,-0.0431539,-0.0644713,-18693.7
-19269.8,0.755891,0.639984,3,7,0,19272.6,-0.00932605,0.1505,0.129467,0.0538314,0.0977743,0.0313488,-0.033751,-0.0506049,0.979168,0.142972,0.120702,0.0407558,0.106013,0.149136,-0.0368473,-0.0620674,-18694.7
-19268.8,0.706403,0.639984,3,7,0,19278.1,-0.0110469,0.150367,0.121502,0.0645899,0.101166,0.0237468,-0.0306127,-0.0495478,0.98396,0.144405,0.111901,0.0555917,0.109749,0.128025,-0.0331196,-0.0607709,-18696.3
-19271.3,0.844706,0.639984,3,7,0,19274.8,-0.0222292,0.159088,0.125172,0.0629753,0.0965269,0.0187253,-0.0336995,-0.0522663,0.978587,0.153803,0.117612,0.0569443,0.106704,0.121447,-0.0366474,-0.064105,-18691.8
-19270,1,0.639984,3,7,0,19273.2,-0.00867202,0.143592,0.132019,0.0712112,0.10474,0.0411929,-0.0416921,-0.0553948,0.978125,0.133119,0.121018,0.0537225,0.114018,0.182858,-0.0461048,-0.0679423,-18695.4
-19272.9,0.735638,0.639984,2,3,0,19277,-0.0109688,0.138873,0.12807,0.0738775,0.104991,0.0375554,-0.0422609,-0.0445826,0.987304,0.127789,0.115779,0.0564999,0.114891,0.164068,-0.0476897,-0.054681,-18700.4
-19271,1,0.639984,2,3,0,19274.2,-0.0123158,0.141741,0.131657,0.0731488,0.101395,0.0380517,-0.0419717,-0.0430647,0.984625,0.130292,0.119596,0.0554639,0.111019,0.163484,-0.0474635,-0.0528193,-18697.1
-19267.1,1,0.639984,2,3,0,19272.8,-0.0142511,0.141487,0.128743,0.0676731,0.0997464,0.035812,-0.0391498,-0.0510894,0.983638,0.131734,0.118487,0.0524959,0.108934,0.164122,-0.0433701,-0.0626617,-18697.5
-19269.5,0.90581,0.639984,3,7,0,19270.5,-0.0154484,0.141763,0.123559,0.0675992,0.0978372,0.0362817,-0.0322408,-0.0475269,0.983566,0.13319,0.112319,0.0521558,0.10483,0.156359,-0.0352658,-0.0582921,-18698.8
-19267.8,0.998417,0.639984,3,7,0,19270.7,-0.0140019,0.152031,0.13404,0.062606,0.109498,0.024207,-0.0442745,-0.0570061,0.979855,0.143659,0.125931,0.0531688,0.122332,0.147013,-0.049111,-0.0699185,-18693
-19268.2,0.651596,0.639984,2,3,0,19275.4,-0.00949111,0.156002,0.130825,0.0657577,0.103444,0.0346888,-0.0427095,-0.061079,0.984607,0.148059,0.122171,0.0522707,0.114064,0.174208,-0.046872,-0.0749139,-18691.7
-19272.8,0.666236,0.639984,2,3,0,19276.5,-0.0159827,0.145395,0.129687,0.0674382,0.089719,0.0344896,-0.0268633,-0.0459567,0.979562,0.136755,0.119054,0.0534347,0.0951733,0.146507,-0.0288585,-0.0563663,-18696
-19269,0.864775,0.639984,2,3,0,19278.7,-0.0195032,0.150202,0.131397,0.0614705,0.101682,0.0321723,-0.0292871,-0.0493029,0.975257,0.142318,0.120864,0.0481314,0.108572,0.146324,-0.0315284,-0.0604705,-18692.6
-19267.4,0.952377,0.639984,3,7,0,19271.8,-0.0155676,0.152982,0.125414,0.0729696,0.106505,0.0253567,-0.0406315,-0.0575056,0.98486,0.145889,0.116269,0.0638332,0.118014,0.147385,-0.0446412,-0.0705311,-18693.7
-19270.7,0.657774,0.639984,3,7,0,19274.9,-0.0172686,0.143866,0.119878,0.0663639,0.108384,0.0402226,-0.035482,-0.0530396,0.978404,0.136009,0.107978,0.0489957,0.116062,0.173492,-0.0387503,-0.0650536,-18698.3
-19271.3,0.788944,0.639984,3,7,0,19279,-0.0151272,0.156846,0.138578,0.0649359,0.0984429,0.0180857,-0.0422838,-0.0521249,0.98601,0.148395,0.131589,0.0586125,0.111294,0.126407,-0.0470944,-0.0639317,-18691.9
-19269.7,0.934054,0.639984,3,7,0,19275.8,-0.0141599,0.143262,0.120971,0.0669628,0.10761,0.0401828,-0.0357691,-0.0530422,0.980693,0.135118,0.109155,0.0496622,0.115357,0.173623,-0.0390992,-0.0650568,-18698.5
-19268.8,0.929144,0.639984,2,3,0,19273.4,-0.0166686,0.154145,0.129676,0.0712378,0.106404,0.0400924,-0.035286,-0.0547979,0.98582,0.145807,0.11796,0.054531,0.11401,0.174793,-0.0383668,-0.0672101,-18691.9
-19266.9,0.975542,0.639984,3,7,0,19271.2,-0.0138403,0.149548,0.124894,0.0710011,0.101857,0.038724,-0.0372867,-0.052594,0.981227,0.141186,0.113721,0.0547354,0.110117,0.170953,-0.040981,-0.064507,-18693.3
-19266.9,0.559826,0.639984,2,3,0,19275.1,-0.0138403,0.149548,0.124894,0.0710011,0.101857,0.038724,-0.0372867,-0.052594,0.981227,0.141186,0.113721,0.0547354,0.110117,0.170953,-0.040981,-0.064507,-18693.3
-19268.7,0.834477,0.639984,3,7,0,19270.9,-0.0182881,0.1459,0.13218,0.069499,0.10161,0.0175795,-0.0359224,-0.055539,0.984054,0.138021,0.124345,0.0644011,0.112793,0.123756,-0.0390793,-0.0681191,-18697
-19270,0.727347,0.639984,3,7,0,19276.9,-0.0109491,0.154256,0.127751,0.06474,0.104522,0.0438451,-0.040771,-0.0507692,0.977563,0.145372,0.116202,0.0449857,0.113059,0.183696,-0.0453674,-0.062269,-18690.9
-19270.2,0.990484,0.639984,3,7,0,19272.8,-0.0197746,0.145757,0.13095,0.0683292,0.1011,0.0159477,-0.0389451,-0.0551931,0.986872,0.137901,0.123687,0.0637828,0.113409,0.121942,-0.0427822,-0.0676948,-18698.5
-19269.6,0.883178,0.639984,3,7,0,19276.1,-0.0133712,0.154341,0.128497,0.0646897,0.104651,0.0430107,-0.0413984,-0.0505276,0.976916,0.145338,0.117076,0.0452657,0.113504,0.181999,-0.04615,-0.0619726,-18690.6
-19272.1,0.797689,0.639984,3,7,0,19277.4,-0.0133056,0.149458,0.132981,0.0588573,0.0905356,0.0192912,-0.0403195,-0.0564873,0.985201,0.141735,0.127662,0.0529775,0.102455,0.132049,-0.0443461,-0.0692822,-18697.2
-19267.9,0.978497,0.639984,2,7,0,19274.9,-0.022951,0.151067,0.127376,0.0689429,0.102043,0.0294011,-0.0411738,-0.0569474,0.987739,0.143219,0.118562,0.0577395,0.112953,0.156634,-0.0453465,-0.0698465,-18695.1
-19267.1,0.72683,0.639984,3,7,0,19273.4,-0.0132724,0.144247,0.128419,0.0694458,0.109344,0.0320271,-0.0359624,-0.0483753,0.979008,0.135197,0.11672,0.0554708,0.118415,0.150184,-0.0397198,-0.0593328,-18695.5
-19267.6,0.881361,0.639984,3,7,0,19270.8,-0.0117921,0.154325,0.130625,0.0632708,0.100642,0.0199262,-0.0384085,-0.0563765,0.982164,0.147478,0.12344,0.0567841,0.112173,0.131947,-0.0420322,-0.0691463,-18692.9
-19270.8,0.747655,0.639984,2,3,0,19273.6,-0.0227365,0.147468,0.129562,0.0678011,0.113203,0.0288034,-0.0313777,-0.0448228,0.977036,0.139083,0.117099,0.0548885,0.121495,0.135639,-0.03444,-0.0549756,-18694.9
-19268.2,1,0.639984,3,7,0,19273,-0.00910593,0.152833,0.125546,0.0661528,0.100114,0.0315014,-0.0470374,-0.0600484,0.980924,0.145073,0.117835,0.0540191,0.112402,0.169101,-0.0522182,-0.07365,-18693.4
-19265.6,1,0.639984,2,3,0,19268.9,-0.0143603,0.147708,0.130443,0.0665053,0.105929,0.0286131,-0.0425102,-0.054747,0.985074,0.138921,0.121328,0.0549426,0.117436,0.153635,-0.0471529,-0.0671477,-18695.1
-19267.7,0.782388,0.639984,2,3,0,19269.4,-0.0203808,0.15866,0.130194,0.0617717,0.10089,0.0280359,-0.0376299,-0.0543239,0.976891,0.151718,0.121678,0.0508481,0.110911,0.148129,-0.0412553,-0.0666288,-18689.2
-19267.7,0.954501,0.639984,2,7,0,19270.5,-0.0110956,0.154203,0.132258,0.0613943,0.0963131,0.0235649,-0.0386123,-0.0491893,0.981172,0.146308,0.124298,0.052056,0.10714,0.133383,-0.0428738,-0.0603311,-18691.8
-19266.1,0.909696,0.639984,3,7,0,19271.2,-0.0139276,0.146515,0.134888,0.0705547,0.107063,0.0322411,-0.0380554,-0.0547032,0.981716,0.136912,0.124479,0.0575402,0.116725,0.158597,-0.0417411,-0.067094,-18693.7
-19266,0.966865,0.639984,3,7,0,19267.9,-0.0128624,0.154942,0.125509,0.0654905,0.101052,0.0254575,-0.0403573,-0.0508599,0.983222,0.147837,0.116687,0.0552521,0.112243,0.140782,-0.044857,-0.0623801,-18692.1
-19269.5,0.719643,0.639984,2,3,0,19271.1,-0.0085647,0.153465,0.123167,0.0690596,0.110893,0.0380627,-0.0389286,-0.0484272,0.982369,0.145487,0.110717,0.0517619,0.119937,0.166523,-0.0433213,-0.0593964,-18693
-19269.6,0.944862,0.639984,3,7,0,19274.3,-0.0212329,0.146959,0.135493,0.0637025,0.0948889,0.0209832,-0.0358913,-0.0576759,0.979168,0.138801,0.128838,0.0573966,0.105374,0.133765,-0.0388648,-0.0707401,-18695.6
-19269.4,0.820339,0.639984,3,7,0,19276.1,-0.0110539,0.153979,0.125002,0.0678442,0.111132,0.0389094,-0.0429038,-0.0480194,0.982105,0.145347,0.112822,0.0497353,0.121215,0.171132,-0.0481872,-0.0588963,-18692.3
-19271.9,0.827454,0.639984,3,7,0,19275.9,-0.0285143,0.152805,0.134486,0.0671799,0.0980472,0.0186678,-0.0358444,-0.0575601,0.979264,0.145456,0.127432,0.06198,0.108964,0.128238,-0.0388173,-0.070598,-18693.6
-19269.3,0.994011,0.639984,3,7,0,19276,-0.0174303,0.152963,0.14008,0.0692742,0.102777,0.032578,-0.0455288,-0.0472902,0.984635,0.141955,0.129911,0.0545795,0.114385,0.15772,-0.0514385,-0.0580019,-18690.7
-19268.2,1,0.639984,3,7,0,19271.3,-0.0168624,0.155467,0.133502,0.0696135,0.103534,0.0324819,-0.0484171,-0.0476207,0.981743,0.145478,0.12344,0.054804,0.11603,0.160042,-0.0549222,-0.0584072,-18689.7
-19268.9,0.942152,0.639984,3,7,0,19271.9,-0.0127825,0.145438,0.12525,0.0630255,0.102178,0.0274904,-0.0276142,-0.0581725,0.983112,0.139122,0.116165,0.0536348,0.109417,0.143017,-0.028762,-0.0713491,-18698.4
-19269.7,0.957378,0.639984,3,7,0,19272.2,-0.0146449,0.150765,0.128369,0.0679863,0.105027,0.0318183,-0.0538524,-0.0491306,0.979999,0.140788,0.11897,0.0532591,0.119281,0.164178,-0.0614048,-0.0602591,-18693.5
-19266.9,0.88566,0.639984,3,7,0,19274.4,-0.018057,0.152508,0.129746,0.0686178,0.103737,0.0192434,-0.0376961,-0.0541334,0.982407,0.145347,0.121441,0.0621853,0.115224,0.127578,-0.0413514,-0.0663951,-18693.2
-19267.8,0.803953,0.639984,3,7,0,19271.9,-0.00665712,0.147745,0.128246,0.0626714,0.100557,0.035475,-0.0330747,-0.0527395,0.979797,0.139681,0.118072,0.0480945,0.108052,0.160324,-0.0358487,-0.0646855,-18694.7
-19268.6,0.951747,0.639984,3,7,0,19270.4,-0.0253773,0.152857,0.13046,0.07041,0.105514,0.0231463,-0.0438338,-0.0526751,0.984212,0.144562,0.121605,0.0613445,0.118229,0.139894,-0.0489331,-0.0646065,-18693.3
-19269.5,0.925205,0.639984,3,15,0,19272.8,-0.0129308,0.149337,0.125683,0.0600767,0.0980341,0.0213133,-0.0444978,-0.056705,0.976537,0.142179,0.119404,0.0525726,0.111072,0.140166,-0.0494073,-0.0695492,-18696
