# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:41:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/wxoef64k.json
# init = 2 (Default)
# random
#   seed = 85172
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/sems.nonsems/multireg-20250511154142_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,log_p
-19266.7,0.864661,0.582021,2,3,0,19278.1,-0.016603,0.148535,0.134404,0.0618121,0.105616,0.0277864,-0.0378523,-0.04619,0.984227,0.13928,0.124293,0.0494072,0.115779,0.139609,-0.0421977,-0.0566525,-18694.2
-19266.9,0.918093,0.582021,2,7,0,19269.6,-0.00935454,0.151226,0.127474,0.0726182,0.101675,0.0244155,-0.0408815,-0.0560789,0.980555,0.143555,0.118902,0.0639607,0.113257,0.143969,-0.0450629,-0.0687812,-18693
-19266.1,0.930301,0.582021,3,7,0,19270.1,-0.0216028,0.151973,0.131141,0.0614199,0.103887,0.0327369,-0.0366694,-0.0520842,0.982941,0.143785,0.121295,0.0476467,0.112949,0.156072,-0.0402727,-0.0638818,-18692.7
-19266.2,0.779351,0.582021,3,7,0,19270.9,-0.0101145,0.151887,0.128465,0.0703464,0.102074,0.0241806,-0.0416487,-0.0542559,0.980683,0.144035,0.119895,0.0613501,0.113909,0.142195,-0.0461462,-0.0665453,-18692.4
-19269.8,0.812638,0.582021,3,7,0,19271.5,-0.015291,0.152483,0.133723,0.0568792,0.100664,0.0392583,-0.0322996,-0.0546024,0.978997,0.144255,0.123796,0.0405276,0.107364,0.170371,-0.0347526,-0.0669703,-18692.4
-19271.8,0.90235,0.582021,3,7,0,19275.7,-0.0149226,0.146225,0.123077,0.0786833,0.106055,0.018668,-0.0426578,-0.0506666,0.982805,0.138316,0.113568,0.0719036,0.119115,0.126592,-0.0476695,-0.062143,-18697.9
-19267.4,0.988871,0.582021,3,7,0,19274.2,-0.0141654,0.156004,0.133443,0.0645012,0.102819,0.0316522,-0.0292897,-0.0522305,0.980622,0.148556,0.123019,0.0519549,0.109853,0.148038,-0.0312897,-0.0640612,-18689.9
-19266.4,0.79479,0.582021,3,7,0,19273,-0.0169626,0.144239,0.124613,0.0697023,0.104979,0.0263351,-0.0420383,-0.0534122,0.982593,0.135956,0.115338,0.0592725,0.116662,0.146654,-0.0466895,-0.0655105,-18697.3
-19266.2,0.878716,0.582021,3,7,0,19270.1,-0.0166469,0.157028,0.1313,0.0633254,0.0992668,0.0322426,-0.0355879,-0.052003,0.980007,0.149377,0.1218,0.0501873,0.107962,0.154014,-0.0389647,-0.0637821,-18689.2
-19267.9,0.817967,0.582021,3,7,0,19270.4,-0.0187913,0.147355,0.13293,0.0631701,0.106497,0.0254983,-0.0443434,-0.0580972,0.986226,0.1386,0.125102,0.0534455,0.119081,0.151152,-0.0491045,-0.0712568,-18696.7
-19267.1,0.980335,0.582021,3,7,0,19270.6,-0.0153076,0.154638,0.132835,0.0721473,0.107977,0.0262229,-0.0329182,-0.0539556,0.98148,0.147031,0.122407,0.0623834,0.117083,0.139938,-0.0355581,-0.066177,-18690.6
-19268.5,0.893221,0.582021,3,7,0,19271,-0.0128664,0.144681,0.12417,0.0600132,0.0989478,0.0332188,-0.0441735,-0.0497729,0.97751,0.135892,0.115199,0.0453514,0.109981,0.160644,-0.0495858,-0.061047,-18697
-19271,0.783036,0.582021,2,3,0,19274.3,-0.00740972,0.147654,0.130841,0.0568307,0.0984896,0.0391194,-0.0383054,-0.0566203,0.976434,0.138934,0.121954,0.0406071,0.10694,0.176668,-0.0418867,-0.0694453,-18695.2
-19273.5,0.883441,0.582021,3,7,0,19278,-0.0253003,0.147076,0.119055,0.074134,0.111291,0.0299645,-0.0402039,-0.0447027,0.985804,0.139041,0.10673,0.0603896,0.121943,0.144987,-0.0451792,-0.0548282,-18698.8
-19271.7,1,0.582021,3,7,0,19277.8,-0.00657667,0.152217,0.137572,0.0607738,0.0951553,0.0326181,-0.0374485,-0.0617598,0.976958,0.143715,0.130328,0.049054,0.104335,0.166043,-0.0404203,-0.075749,-18692.4
-19268.3,0.999222,0.582021,3,7,0,19274.7,-0.0233653,0.152373,0.126084,0.0707463,0.10965,0.0275157,-0.0346704,-0.0564176,0.984483,0.145558,0.115818,0.0604744,0.119143,0.146739,-0.0374847,-0.0691968,-18694.3
-19268.9,0.925917,0.582021,3,7,0,19273,-0.0107212,0.145382,0.133702,0.0581091,0.0964131,0.0298027,-0.0412382,-0.0482034,0.978172,0.135683,0.125293,0.045169,0.10703,0.148896,-0.0461472,-0.0591219,-18695.5
-19269.8,0.971757,0.582021,3,7,0,19272.1,-0.0226821,0.155042,0.123145,0.0747311,0.109411,0.0325985,-0.0367077,-0.0567975,0.981313,0.148246,0.112085,0.0619957,0.118707,0.160481,-0.0399298,-0.0696627,-18692.5
-19266.6,0.991512,0.582021,2,7,0,19271.1,-0.0166483,0.149287,0.127148,0.0729676,0.107312,0.0349575,-0.0415851,-0.0518931,0.98212,0.14031,0.115957,0.0579744,0.117563,0.164808,-0.0462642,-0.0636474,-18693.3
-19267.6,0.817013,0.582021,3,7,0,19271.5,-0.0155754,0.153791,0.132961,0.0599821,0.0971537,0.0237055,-0.0333892,-0.0514591,0.981257,0.146477,0.124883,0.0511844,0.106471,0.131966,-0.0363368,-0.0631151,-18692.2
-19273.4,0.673321,0.582021,3,7,0,19275.9,-0.0258325,0.150597,0.130244,0.0622126,0.102694,0.027205,-0.0308267,-0.0629313,0.972953,0.144166,0.122207,0.0534755,0.110989,0.149564,-0.032274,-0.0771858,-18695
-19274.9,0.956322,0.582021,3,7,0,19283,-0.00895147,0.14966,0.129913,0.0708201,0.109912,0.0274727,-0.0493814,-0.0421721,0.990547,0.139461,0.118931,0.0572683,0.123585,0.14372,-0.0565447,-0.0517244,-18697.2
-19266.8,1,0.582021,2,3,0,19276.3,-0.0120196,0.145577,0.125847,0.0715065,0.102234,0.0333436,-0.0389932,-0.0550956,0.985558,0.137057,0.115805,0.0582448,0.111873,0.162267,-0.0428488,-0.0675753,-18696.4
-19266.9,0.904201,0.582021,3,7,0,19270.3,-0.0139802,0.142804,0.133868,0.0609827,0.0991199,0.0298148,-0.0400176,-0.054627,0.979837,0.133309,0.125686,0.0491263,0.109521,0.154393,-0.0441327,-0.0670006,-18696.6
-19267.1,0.843353,0.582021,3,7,0,19271.1,-0.0104022,0.14363,0.132848,0.0672515,0.0994383,0.0253853,-0.0415048,-0.0493005,0.982593,0.133896,0.124046,0.056876,0.110917,0.13994,-0.0463808,-0.0604675,-18696.3
-19268.8,0.734467,0.582021,3,7,0,19273.8,-0.0191935,0.156063,0.122211,0.0648811,0.105194,0.0321595,-0.037538,-0.0600087,0.986237,0.150106,0.113061,0.0526979,0.114725,0.163301,-0.0406739,-0.0736013,-18694
-19267.5,0.891169,0.582021,3,7,0,19273.8,-0.0181654,0.146648,0.137726,0.0688129,0.101226,0.0319179,-0.0396343,-0.0482931,0.977414,0.136044,0.127474,0.0550672,0.111173,0.152665,-0.0441902,-0.0592319,-18692.3
-19267,0.990485,0.582021,3,7,0,19270,-0.0129674,0.151111,0.122631,0.0648518,0.106479,0.0281029,-0.0365894,-0.0580404,0.985057,0.14482,0.113517,0.0543772,0.116377,0.151193,-0.0396833,-0.0711871,-18695.7
-19267.1,0.928251,0.582021,3,7,0,19269.9,-0.0198763,0.149052,0.136759,0.0711297,0.0997295,0.0322341,-0.035497,-0.050393,0.982624,0.139281,0.12637,0.0580092,0.108394,0.152319,-0.0389872,-0.0618074,-18692.1
-19266.4,1,0.582021,3,7,0,19268.3,-0.0163627,0.150665,0.127277,0.0586255,0.104287,0.0318687,-0.0426055,-0.0561692,0.982336,0.142856,0.11877,0.0454428,0.115286,0.162685,-0.0471513,-0.0688921,-18694.6
-19265.4,0.996995,0.582021,3,7,0,19267.4,-0.0176545,0.153006,0.128575,0.0663994,0.0975296,0.0262576,-0.0404866,-0.0529436,0.982228,0.145254,0.120325,0.0563213,0.108562,0.144816,-0.044842,-0.0649358,-18692
-19267,0.884065,0.582021,2,3,0,19268,-0.0194279,0.156349,0.130784,0.0656537,0.0987929,0.0240767,-0.0434,-0.0500951,0.981954,0.14831,0.122616,0.0559185,0.111024,0.139148,-0.0486189,-0.0614421,-18690.6
-19268.4,0.792769,0.582021,3,7,0,19272.9,-0.0121659,0.145722,0.12727,0.0686818,0.107993,0.034047,-0.0292836,-0.0578861,0.980759,0.13825,0.116272,0.0557281,0.114854,0.159233,-0.030815,-0.0709978,-18696.3
-19268.3,0.937314,0.582021,3,7,0,19272.3,-0.0208109,0.148622,0.132607,0.0699499,0.0969015,0.0353205,-0.0342378,-0.0458515,0.982472,0.139024,0.121452,0.0547273,0.104587,0.153989,-0.0378317,-0.0562374,-18692.9
-19268.6,0.661225,0.582021,3,7,0,19276.7,-0.00861817,0.150264,0.128772,0.0625355,0.109177,0.0271373,-0.0397345,-0.0622952,0.979527,0.143143,0.120605,0.0528004,0.120269,0.155607,-0.0431551,-0.0764056,-18695.1
-19268.5,0.913634,0.582021,3,7,0,19273.1,-0.0219637,0.150493,0.12749,0.0695468,0.0961376,0.0309862,-0.0355975,-0.045492,0.976962,0.142056,0.117036,0.0563849,0.104875,0.144612,-0.0395144,-0.0557963,-18692.2
-19268.5,0.860875,0.582021,3,7,0,19274.4,-0.0108891,0.152919,0.131049,0.0648513,0.112659,0.0278182,-0.0383035,-0.058179,0.985971,0.145423,0.121512,0.0540876,0.123273,0.151985,-0.0417556,-0.0713571,-18694.2
-19268.3,0.994394,0.582021,3,7,0,19270.8,-0.00930699,0.146829,0.129687,0.0680685,0.101831,0.0289215,-0.0416545,-0.0621768,0.986338,0.138603,0.121837,0.0579096,0.113009,0.161104,-0.0454988,-0.0762604,-18696.9
-19267.2,0.913218,0.582021,2,7,0,19272,-0.0195796,0.150243,0.129057,0.0694134,0.0984827,0.0346916,-0.0342889,-0.0571124,0.977734,0.142295,0.119379,0.0562388,0.106449,0.163798,-0.0369635,-0.0700489,-18692.3
-19268.9,0.80651,0.582021,3,7,0,19272.8,-0.0118144,0.147458,0.126851,0.0610464,0.106714,0.0245972,-0.0437106,-0.0518253,0.988373,0.139391,0.118293,0.050697,0.119189,0.14232,-0.0488536,-0.0635642,-18698.3
-19267.2,0.862318,0.582021,3,7,0,19274.3,-0.0197284,0.153084,0.133779,0.0711227,0.0971706,0.0341086,-0.0365914,-0.055163,0.982902,0.144301,0.124169,0.0579103,0.105848,0.162267,-0.0399235,-0.0676579,-18690.8
-19268.1,0.94649,0.582021,3,7,0,19270.6,-0.0152458,0.146176,0.122385,0.0598189,0.106025,0.0306482,-0.032698,-0.0522367,0.977728,0.139356,0.112272,0.0472008,0.114305,0.148328,-0.0354324,-0.0640688,-18697.1
-19275.5,0.657812,0.582021,3,7,0,19278.5,-0.00950151,0.148808,0.137363,0.0681707,0.102759,0.0232667,-0.051011,-0.0653626,0.974999,0.139367,0.131484,0.0607217,0.11763,0.158332,-0.0566095,-0.0801678,-18695.4
-19272.7,0.98469,0.582021,3,7,0,19282.4,-0.023589,0.151729,0.125571,0.0613683,0.0981985,0.0340973,-0.0522364,-0.0529075,0.975985,0.142799,0.117602,0.0463455,0.111479,0.171995,-0.0591283,-0.0648915,-18694.4
-19271.2,1,0.582021,3,7,0,19277.1,-0.00747173,0.156171,0.131098,0.0754537,0.10356,0.0255835,-0.0308995,-0.0574522,0.976359,0.149338,0.121287,0.0670864,0.112093,0.140392,-0.0328152,-0.0704656,-18690.2
-19271.5,0.90236,0.582021,2,3,0,19276.6,-0.000506058,0.149372,0.127285,0.0742438,0.101766,0.0300422,-0.0352314,-0.0602058,0.983462,0.141912,0.117909,0.063855,0.110858,0.156812,-0.0378536,-0.073843,-18695.7
-19269.6,0.976961,0.582021,3,7,0,19275.2,-0.0143667,0.146868,0.128816,0.0760308,0.105679,0.0315584,-0.0358448,-0.0600667,0.975141,0.138673,0.118676,0.0646669,0.114819,0.160664,-0.0386108,-0.0736723,-18694.2
-19266.4,1,0.582021,3,7,0,19270.1,-0.0185802,0.152948,0.130091,0.0606002,0.098492,0.0251915,-0.0370926,-0.0492486,0.979751,0.145332,0.121578,0.0504009,0.108678,0.136052,-0.0410215,-0.0604038,-18692.1
-19269.3,0.79715,0.582021,2,7,0,19271.5,-0.00190627,0.148877,0.12932,0.0697614,0.102475,0.0331166,-0.0431403,-0.0586836,0.981662,0.140134,0.120329,0.0568515,0.113414,0.1685,-0.0475936,-0.071976,-18694.6
-19271.3,0.890159,0.582021,3,7,0,19274.3,-0.026885,0.144525,0.130082,0.0640259,0.108728,0.0235748,-0.0376416,-0.0419792,0.979276,0.135449,0.11931,0.052976,0.119525,0.125472,-0.0422895,-0.0514879,-18697.4
-19272.1,0.975418,0.582021,3,7,0,19275.4,0.000125583,0.155808,0.125019,0.0676263,0.096719,0.0342999,-0.0386796,-0.0601224,0.98208,0.148967,0.116501,0.0548855,0.106023,0.169259,-0.0420522,-0.0737407,-18693
-19272.1,0.89383,0.582021,2,3,0,19277.6,-0.00473004,0.154701,0.127673,0.0751891,0.106984,0.0316503,-0.0402827,-0.0650922,0.983178,0.147497,0.118507,0.064208,0.117505,0.169294,-0.0435903,-0.0798362,-18693.4
-19272.3,0.983561,0.582021,2,7,0,19275.1,-0.00941545,0.152462,0.126893,0.0777557,0.110529,0.0344989,-0.0415,-0.0638371,0.983833,0.144628,0.11663,0.0649571,0.121045,0.175589,-0.0451738,-0.0782969,-18694.4
-19274.2,0.90404,0.582021,3,7,0,19279.7,-0.0224696,0.14899,0.13155,0.05708,0.0944893,0.0244717,-0.0350941,-0.0373242,0.979451,0.140194,0.122088,0.0455097,0.10396,0.120957,-0.0395772,-0.0457784,-18695.9
-19274,1,0.582021,3,7,0,19278.2,-0.00854372,0.151146,0.126457,0.0731812,0.109819,0.0341852,-0.03923,-0.0703351,0.983374,0.144169,0.117421,0.0616174,0.11977,0.179599,-0.0418775,-0.0862667,-18696.6
-19275.5,0.916489,0.582021,2,7,0,19279,-0.0161756,0.153408,0.125248,0.0717064,0.108869,0.033536,-0.0406238,-0.0720009,0.986867,0.146952,0.116873,0.0606479,0.119324,0.180823,-0.0434342,-0.0883098,-18697.2
-19269.3,1,0.582021,3,7,0,19278.2,-0.0131386,0.155767,0.12793,0.0654231,0.100339,0.0306624,-0.0484352,-0.0628218,0.980346,0.14812,0.120903,0.0540344,0.113205,0.170991,-0.0536883,-0.0770516,-18692.2
-19270.2,0.630385,0.582021,3,7,0,19280.2,-0.0236752,0.146453,0.124134,0.0652879,0.105818,0.0312192,-0.0296877,-0.0467697,0.986835,0.138993,0.112501,0.0519031,0.113058,0.141893,-0.0322247,-0.0573634,-18698.1
-19274.8,0.812781,0.582021,2,3,0,19276.4,-0.0261119,0.140588,0.124032,0.0679491,0.103494,0.0328614,-0.0254168,-0.0462575,0.986594,0.132654,0.111789,0.0541626,0.109154,0.141918,-0.0270753,-0.0567353,-18702
-19274.9,0.999455,0.582021,3,7,0,19281.3,-0.0047866,0.154152,0.134344,0.0644773,0.098621,0.0276335,-0.0548634,-0.0584825,0.976666,0.144649,0.128025,0.0535433,0.113755,0.164564,-0.061861,-0.0717294,-18692.9
-19265.5,1,0.582021,2,3,0,19274.6,-0.016337,0.149305,0.126756,0.0656809,0.103169,0.028363,-0.0438599,-0.0572003,0.982179,0.141348,0.118484,0.0546797,0.115064,0.156537,-0.0485909,-0.0701567,-18694.6
-19269.2,0.62637,0.582021,2,7,0,19274.3,-0.00890052,0.146262,0.120411,0.0720155,0.0982084,0.0285084,-0.040387,-0.0596397,0.981122,0.139177,0.112128,0.0620831,0.108952,0.156643,-0.0441676,-0.0731487,-18697.5
-19267.2,0.961793,0.582021,3,7,0,19272.5,-0.0208115,0.157247,0.131412,0.0667123,0.0964072,0.0287162,-0.0372684,-0.0522226,0.983928,0.149558,0.122602,0.0555628,0.106071,0.147336,-0.0409895,-0.0640515,-18690.1
-19266.9,0.909012,0.582021,3,7,0,19270.8,-0.0100267,0.146474,0.125844,0.0685437,0.109799,0.0305609,-0.0388984,-0.0528269,0.978718,0.138259,0.115204,0.0557843,0.120024,0.153472,-0.042921,-0.0647927,-18695.3
-19266.5,1,0.582021,3,7,0,19267.6,-0.0210268,0.153654,0.13211,0.0651655,0.0961634,0.0280766,-0.0378949,-0.0547864,0.982554,0.145726,0.123966,0.0546714,0.106133,0.148888,-0.0415392,-0.0671961,-18691.6
-19271,0.698261,0.582021,2,3,0,19273.1,-0.020358,0.137137,0.126267,0.0688986,0.0987611,0.0220321,-0.0409076,-0.0483007,0.978076,0.12789,0.117575,0.060186,0.110558,0.1307,-0.0457374,-0.0592412,-18701.1
-19271.2,0.99794,0.582021,3,7,0,19273.1,-0.0216107,0.13873,0.124632,0.070536,0.0966182,0.0246816,-0.0428325,-0.045949,0.979969,0.129259,0.115518,0.0601611,0.108483,0.135982,-0.0482717,-0.0563569,-18700.4
-19267.8,0.992848,0.582021,3,7,0,19274,-0.00956199,0.154174,0.133494,0.0703537,0.102699,0.0273311,-0.0359527,-0.0610913,0.983646,0.146631,0.124963,0.0612275,0.112461,0.151955,-0.0386573,-0.0749291,-18691.8
-19267.8,0.559087,0.582021,2,7,0,19278.7,-0.00956199,0.154174,0.133494,0.0703537,0.102699,0.0273311,-0.0359527,-0.0610913,0.983646,0.146631,0.124963,0.0612275,0.112461,0.151955,-0.0386573,-0.0749291,-18691.8
-19266.9,0.765049,0.582021,3,7,0,19273.7,-0.0170073,0.146632,0.125012,0.0620039,0.10148,0.033745,-0.0429235,-0.0476878,0.979263,0.137772,0.115112,0.0467524,0.112109,0.158827,-0.0482386,-0.0584895,-18695.4
-19265.8,0.885091,0.582021,3,7,0,19270.8,-0.014685,0.150255,0.133765,0.0687745,0.104787,0.026974,-0.0353554,-0.0561688,0.984132,0.142044,0.124434,0.0588851,0.114431,0.145759,-0.0383379,-0.0688915,-18693.1
-19269.2,0.75766,0.582021,2,3,0,19270.7,-0.0125653,0.152184,0.12004,0.0697755,0.111242,0.0261412,-0.0430097,-0.0526275,0.978126,0.145335,0.109961,0.0589065,0.123401,0.146167,-0.0479352,-0.0645481,-18694.4
-19268.1,0.813816,0.582021,3,7,0,19276.8,-0.0179693,0.144549,0.139312,0.064997,0.101021,0.032188,-0.036884,-0.0539919,0.985366,0.13432,0.129956,0.0520936,0.110174,0.156865,-0.0403759,-0.0662216,-18695.6
-19272.2,0.589035,0.582021,3,7,0,19281.3,-0.00872985,0.141285,0.130023,0.0626321,0.100214,0.033641,-0.0429233,-0.0672765,0.982689,0.132559,0.123033,0.0507335,0.111042,0.17812,-0.0466199,-0.0825152,-18700.7
-19269.2,0.975957,0.582021,2,7,0,19275.4,-0.0129707,0.148491,0.120434,0.0627654,0.100433,0.0369926,-0.0394526,-0.0589936,0.976994,0.141451,0.11139,0.0480434,0.109631,0.174978,-0.0430852,-0.0723562,-18696
-19273,0.802957,0.582021,2,3,0,19275.2,-0.0129905,0.144339,0.117409,0.0566108,0.101198,0.0336894,-0.0362093,-0.0595516,0.975605,0.138193,0.109002,0.0435771,0.109986,0.165377,-0.0390964,-0.0730407,-18700.6
-19269.8,0.982725,0.582021,3,7,0,19276,-0.0173469,0.154698,0.137901,0.074037,0.1062,0.0256228,-0.0400274,-0.0461507,0.985812,0.144989,0.12718,0.063005,0.117356,0.136216,-0.0448451,-0.0566042,-18690.7
-19266.8,0.986861,0.582021,3,7,0,19272.8,-0.0208122,0.147509,0.129522,0.0610277,0.0977195,0.0246706,-0.0393439,-0.0565006,0.98158,0.139759,0.122332,0.05219,0.108708,0.143802,-0.043159,-0.0692985,-18695.9
-19271.9,0.695369,0.582021,3,7,0,19274.3,-0.0131499,0.137464,0.130871,0.0640659,0.101183,0.0335723,-0.0513598,-0.0504015,0.979497,0.126052,0.122027,0.0488909,0.114341,0.167605,-0.0582698,-0.0618179,-18700.5
-19272.6,0.985022,0.582021,3,7,0,19275.8,-0.0191079,0.161885,0.127729,0.0686308,0.10307,0.0254394,-0.0255611,-0.0563903,0.977005,0.156903,0.117933,0.0602777,0.110031,0.134903,-0.0264134,-0.0691632,-18689.3
-19267.5,1,0.582021,3,7,0,19274.2,-0.0144965,0.150258,0.132101,0.0659845,0.110486,0.0292313,-0.0298567,-0.0556695,0.981798,0.142781,0.121476,0.0548129,0.11831,0.146283,-0.0316948,-0.0682792,-18693.7
-19267.3,0.929666,0.582021,3,7,0,19270.6,-0.017248,0.144393,0.133866,0.0617187,0.0970836,0.0351904,-0.0381503,-0.0537431,0.98188,0.134737,0.124867,0.0472753,0.106032,0.164559,-0.0419359,-0.0659164,-18695.7
-19267.1,0.914406,0.582021,3,7,0,19271.3,-0.0134407,0.154481,0.125285,0.0716756,0.10873,0.0269892,-0.0398901,-0.0503563,0.984242,0.147038,0.114707,0.060423,0.119747,0.143477,-0.0443306,-0.0617625,-18692.3
-19269.3,0.86682,0.582021,3,7,0,19271.6,-0.0166594,0.159282,0.13164,0.0708869,0.102522,0.0240413,-0.0322569,-0.0508461,0.986722,0.152359,0.121747,0.06201,0.111593,0.131265,-0.0350111,-0.0623632,-18690.3
-19273.7,0.784124,0.582021,3,7,0,19277.4,-0.0201315,0.145047,0.133607,0.0670338,0.10781,0.0302291,-0.0534266,-0.0514688,0.973135,0.134055,0.124526,0.0533259,0.122288,0.162493,-0.060694,-0.063127,-18695.9
-19268.7,0.935808,0.582021,3,7,0,19278.9,-0.0163604,0.151275,0.131584,0.070048,0.106917,0.0268813,-0.0398384,-0.0447701,0.988566,0.142169,0.120668,0.0579775,0.117825,0.137616,-0.0447293,-0.054911,-18693.9
-19266.2,1,0.582021,2,3,0,19269.9,-0.0158981,0.149573,0.127592,0.0638364,0.107774,0.0247975,-0.0346196,-0.0523642,0.978143,0.142408,0.117948,0.0541137,0.117581,0.136347,-0.0377578,-0.0642251,-18694
-19269,0.831468,0.582021,3,7,0,19271,-0.0140476,0.14366,0.128749,0.0676018,0.0995747,0.0288479,-0.045579,-0.0620346,0.985801,0.134867,0.12152,0.0573086,0.111855,0.163802,-0.0502813,-0.076086,-18698.8
-19265,1,0.582021,2,3,0,19269.1,-0.0126359,0.14812,0.128032,0.0687383,0.0997552,0.0317118,-0.0373646,-0.0518122,0.980873,0.139661,0.118165,0.055899,0.109066,0.153955,-0.0411403,-0.0635481,-18693.4
-19264.9,0.912914,0.582021,3,7,0,19266.6,-0.0184221,0.151954,0.130379,0.0658388,0.10433,0.0260029,-0.0396787,-0.0538998,0.982157,0.144046,0.121494,0.0556989,0.115359,0.144559,-0.0437808,-0.0661086,-18692.4
-19266,0.800635,0.582021,3,7,0,19268.9,-0.00992318,0.147461,0.125997,0.066528,0.103195,0.0327194,-0.0365586,-0.0492758,0.979647,0.139169,0.115331,0.0525438,0.112178,0.153146,-0.0403701,-0.0604372,-18694.2
-19266,0.948542,0.582021,2,3,0,19267.4,-0.00799591,0.15092,0.129904,0.0655672,0.10371,0.0310354,-0.0379451,-0.0520456,0.977951,0.142637,0.120037,0.0527284,0.113407,0.153062,-0.0418267,-0.0638344,-18691.9
-19267.3,0.828724,0.582021,2,7,0,19270.2,-0.0113201,0.142932,0.129016,0.0713021,0.10231,0.0357211,-0.0364597,-0.0522815,0.98437,0.133509,0.118097,0.0565365,0.110804,0.163036,-0.0400015,-0.0641238,-18696.7
-19266.4,0.827868,0.582021,2,7,0,19272.3,-0.0125944,0.14634,0.123825,0.0686163,0.105497,0.0292545,-0.0416142,-0.0572334,0.983751,0.138565,0.114684,0.0573005,0.116656,0.156916,-0.0458582,-0.0701973,-18696.8
-19269.8,0.774041,0.582021,3,7,0,19272.1,-0.0236301,0.142129,0.128737,0.0689177,0.100998,0.0223815,-0.0415159,-0.0437523,0.981181,0.132607,0.119179,0.0591217,0.112929,0.127442,-0.0468527,-0.0536626,-18698.1
-19276.3,0.676865,0.582021,2,7,0,19280.7,-0.00703267,0.152866,0.143177,0.0611996,0.112452,0.0381038,-0.0296433,-0.0581581,0.984755,0.143722,0.132024,0.0456934,0.11891,0.169198,-0.0312297,-0.0713315,-18694
-19267.1,1,0.582021,2,3,0,19276.5,-0.0150601,0.152855,0.134572,0.063437,0.108125,0.0311251,-0.0326833,-0.0570343,0.983604,0.145054,0.124657,0.051386,0.116436,0.154209,-0.0350181,-0.0699531,-18692.4
-19267.4,0.653767,0.582021,2,3,0,19274.9,-0.0186106,0.148685,0.132081,0.0649383,0.102072,0.0377573,-0.0419065,-0.0585378,0.984012,0.139461,0.122845,0.0495886,0.111913,0.178181,-0.0461058,-0.0717971,-18694.3
-19270.8,0.628155,0.582021,3,7,0,19276.6,-0.0119859,0.150269,0.128061,0.0660664,0.102552,0.0226576,-0.0375592,-0.0423229,0.973399,0.14209,0.117981,0.0559604,0.113303,0.123622,-0.0421608,-0.0519094,-18693.2
-19270.8,1,0.582021,3,7,0,19273.7,-0.0164423,0.1499,0.131288,0.0667998,0.0999024,0.0381942,-0.0404706,-0.0629434,0.989187,0.141278,0.122575,0.0522363,0.109242,0.182487,-0.0439963,-0.0772007,-18696
-19267.3,1,0.582021,2,3,0,19271.4,-0.0173875,0.151595,0.128977,0.0648133,0.100753,0.0360456,-0.0426749,-0.0590367,0.985369,0.143244,0.120232,0.0504251,0.111056,0.175294,-0.0469987,-0.072409,-18693.8
-19268,0.946223,0.582021,3,7,0,19270.7,-0.0223136,0.142865,0.129345,0.0661158,0.105002,0.0304798,-0.0418113,-0.0552111,0.976052,0.133713,0.120118,0.053772,0.115992,0.157896,-0.0462649,-0.0677169,-18696.7
-19268.6,0.980729,0.582021,3,7,0,19272.1,-0.00520733,0.155486,0.12901,0.0688256,0.100377,0.0316249,-0.0386315,-0.0508962,0.987021,0.147466,0.119066,0.0557663,0.11008,0.153812,-0.042756,-0.0624246,-18691.9
-19269.4,0.738403,0.582021,3,7,0,19278.1,-0.0261333,0.14365,0.130028,0.0639427,0.104171,0.0274605,-0.0439775,-0.0558606,0.976542,0.134626,0.121769,0.053047,0.116254,0.153196,-0.0488445,-0.0685135,-18697.3
-19266.5,1,0.582021,3,7,0,19270.8,-0.0170692,0.148882,0.132169,0.069045,0.107059,0.0259038,-0.0386977,-0.0567823,0.985944,0.140577,0.12304,0.0594609,0.117921,0.14645,-0.0423502,-0.069644,-18694.8
