# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:41:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/wxoef64k.json
# init = 2 (Default)
# random
#   seed = 85172
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/sems.nonsems/multireg-20250511154142_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,log_p
-19266.8,0.984067,0.563854,3,7,0,19270.5,-0.0105337,0.146659,0.130111,0.070725,0.107732,0.0307285,-0.0415828,-0.0538675,0.977272,0.13751,0.119934,0.0580745,0.118675,0.156958,-0.0460983,-0.066069,-18693.9
-19270.1,0.792822,0.563854,3,7,0,19272.5,-0.0136091,0.156463,0.125527,0.0753857,0.100572,0.0222609,-0.0439963,-0.0592954,0.97897,0.149625,0.117825,0.0683025,0.113412,0.144565,-0.0485836,-0.0727263,-18691.6
-19268,0.930897,0.563854,3,7,0,19274,-0.0166158,0.147254,0.132237,0.0597211,0.108169,0.0331042,-0.0365209,-0.0474815,0.976594,0.138132,0.121339,0.044717,0.117195,0.152221,-0.0404725,-0.0582364,-18694.1
-19271.7,0.799732,0.563854,3,7,0,19274.8,-0.0178914,0.14193,0.134716,0.0738557,0.109711,0.035846,-0.0425749,-0.0501316,0.988117,0.130693,0.122979,0.057963,0.12016,0.165874,-0.047613,-0.0614869,-18698.2
-19268.9,1,0.563854,2,3,0,19273.5,-0.0184547,0.144601,0.130498,0.0729775,0.103221,0.0345929,-0.0444883,-0.0500199,0.987262,0.134194,0.119866,0.0578996,0.11425,0.164321,-0.0499481,-0.0613498,-18696.6
-19268.7,0.99681,0.563854,3,7,0,19272.1,-0.0112066,0.157404,0.127205,0.0615203,0.102558,0.0237438,-0.0320443,-0.0546361,0.977877,0.151692,0.118608,0.0530692,0.111655,0.134191,-0.0344395,-0.0670116,-18691.2
-19268.5,0.926781,0.563854,3,7,0,19272.5,-0.00829039,0.153329,0.13524,0.0670711,0.102628,0.024321,-0.0411368,-0.0563215,0.975952,0.144924,0.127196,0.0582204,0.114328,0.144188,-0.0453533,-0.0690789,-18690.8
-19269.1,0.986267,0.563854,3,7,0,19272.2,-0.00677075,0.154641,0.131375,0.0705953,0.0965008,0.0265355,-0.0429974,-0.0564964,0.977134,0.146455,0.123596,0.061012,0.108239,0.150931,-0.0476006,-0.0692933,-18690.5
-19270.3,0.972616,0.563854,3,7,0,19272.8,-0.0233624,0.14122,0.127839,0.0637198,0.110042,0.0339707,-0.0339773,-0.0491576,0.985785,0.132292,0.116224,0.0487677,0.118254,0.153953,-0.0372419,-0.0602922,-18700.1
-19270.5,0.980698,0.563854,3,7,0,19274.6,-0.014304,0.159201,0.134399,0.0690375,0.10477,0.0169343,-0.042228,-0.052211,0.979783,0.151602,0.126418,0.0631157,0.117957,0.123778,-0.0470194,-0.0640373,-18689.7
-19266.6,0.940525,0.563854,2,3,0,19273.6,-0.0182084,0.145353,0.131783,0.064835,0.105052,0.0302065,-0.046729,-0.0522934,0.982585,0.135463,0.122739,0.0517793,0.117499,0.158125,-0.0524841,-0.0641383,-18695.7
-19269.4,0.808802,0.563854,3,7,0,19271.6,-0.0174927,0.151678,0.129563,0.0668062,0.100372,0.0314118,-0.0283977,-0.0461787,0.987854,0.143903,0.118292,0.0536721,0.107048,0.140761,-0.0307054,-0.0566386,-18694.1
-19265.7,1,0.563854,2,3,0,19269.9,-0.0174283,0.149415,0.130079,0.0630071,0.103268,0.0321134,-0.0359075,-0.0488343,0.984852,0.140923,0.11972,0.0491601,0.11215,0.150799,-0.039615,-0.0598957,-18693.9
-19267.1,0.819162,0.563854,3,7,0,19270.5,-0.0212934,0.155061,0.129837,0.0608975,0.100737,0.0294179,-0.0430194,-0.0513698,0.984805,0.146981,0.121275,0.0484191,0.11209,0.152527,-0.048051,-0.0630056,-18692.3
-19267,0.913969,0.563854,3,7,0,19269.8,-0.0102004,0.144964,0.130708,0.0719929,0.104269,0.0302572,-0.0344927,-0.0543458,0.984944,0.136229,0.120361,0.0603603,0.113113,0.150901,-0.0374398,-0.0666557,-18696
-19268.7,0.887843,0.563854,3,7,0,19271.4,-0.0170228,0.152152,0.120502,0.070321,0.10256,0.0326807,-0.0457974,-0.0542758,0.976551,0.144527,0.111013,0.0567525,0.114302,0.165131,-0.0511878,-0.0665698,-18693.2
-19274.5,0.638907,0.563854,3,7,0,19279.1,-0.0120281,0.159221,0.131743,0.0579402,0.100965,0.0206096,-0.0314165,-0.0473693,0.990099,0.152883,0.123044,0.0498701,0.110243,0.119187,-0.0342767,-0.0580989,-18694.1
-19267.6,1,0.563854,3,7,0,19276.4,-0.00861344,0.153761,0.122536,0.0640719,0.108131,0.0273118,-0.0366252,-0.0518699,0.981163,0.147389,0.112537,0.0528616,0.118139,0.14323,-0.0402367,-0.0636189,-18693.6
-19269.1,0.869477,0.563854,3,7,0,19272.8,-0.0220494,0.141709,0.127444,0.0651091,0.102078,0.0362965,-0.0423265,-0.0593377,0.981161,0.132587,0.118478,0.0506043,0.112278,0.17591,-0.0465503,-0.0727783,-18698.8
-19268.8,1,0.563854,3,7,0,19272,-0.00850697,0.156727,0.133658,0.0692935,0.105023,0.0220727,-0.0359108,-0.0485116,0.981749,0.14892,0.123878,0.0605876,0.115517,0.127171,-0.0396457,-0.0594999,-18690.2
-19271.9,0.712829,0.563854,3,7,0,19278.6,-0.0212505,0.138617,0.124594,0.0674386,0.103937,0.0413204,-0.0423288,-0.0560209,0.981223,0.128893,0.114045,0.0498479,0.113369,0.184267,-0.0468271,-0.0687102,-18700.9
-19268.2,0.991529,0.563854,3,7,0,19274.6,-0.0140072,0.158873,0.133278,0.0699859,0.105046,0.0251774,-0.04371,-0.0485771,0.978571,0.150341,0.123698,0.0592455,0.11735,0.140427,-0.0491212,-0.0595802,-18688.1
-19267.3,0.823604,0.563854,3,7,0,19273.9,-0.0168577,0.140942,0.126527,0.0644857,0.102394,0.0293043,-0.0337769,-0.0556594,0.98438,0.132973,0.117243,0.053413,0.11114,0.14945,-0.0364611,-0.0682668,-18699.7
-19266,0.923284,0.563854,3,7,0,19270.3,-0.0175642,0.156413,0.132065,0.0679825,0.103836,0.028004,-0.0387383,-0.0495658,0.978414,0.148233,0.122124,0.0562963,0.114215,0.144161,-0.0429958,-0.0607929,-18688.8
-19265.7,0.747783,0.563854,3,7,0,19272.4,-0.0140657,0.149622,0.125399,0.0616797,0.101657,0.0324079,-0.0387707,-0.0528454,0.984626,0.141927,0.116054,0.0481936,0.111336,0.15768,-0.0427642,-0.0648154,-18695
-19271.5,0.684786,0.563854,3,7,0,19272.8,-0.0210547,0.147367,0.136487,0.0599581,0.102951,0.0352399,-0.0334811,-0.0475601,0.98961,0.137705,0.125707,0.044389,0.11061,0.154926,-0.0367707,-0.058333,-18696.7
-19268.9,1,0.563854,3,7,0,19273.9,-0.0166535,0.144709,0.128888,0.0662192,0.105353,0.02383,-0.0434559,-0.0583293,0.974316,0.136391,0.121061,0.0576093,0.117908,0.146829,-0.0480066,-0.0715414,-18696.5
-19268.9,0.934789,0.563854,3,7,0,19273.2,-0.0155954,0.150792,0.132073,0.0680846,0.101439,0.0223574,-0.0284726,-0.0574346,0.985395,0.144014,0.123374,0.0613336,0.109703,0.131023,-0.0298664,-0.0704441,-18694.8
-19268,1,0.563854,2,3,0,19269.7,-0.0182979,0.151359,0.132043,0.0689604,0.10104,0.0224321,-0.0287839,-0.0558129,0.982413,0.144446,0.123105,0.0619416,0.109355,0.129818,-0.0303788,-0.068455,-18693.5
-19266.5,0.985413,0.563854,3,7,0,19270.3,-0.0137055,0.148222,0.124307,0.0631814,0.0965042,0.0332792,-0.0389778,-0.0559434,0.979867,0.140607,0.115764,0.0500938,0.106003,0.162951,-0.04276,-0.0686151,-18695
-19266.5,0.946724,0.563854,3,7,0,19269.2,-0.0121156,0.144166,0.128884,0.0702537,0.10824,0.0307439,-0.0422375,-0.0548739,0.981623,0.134978,0.118868,0.0576714,0.119398,0.158499,-0.0468109,-0.0673033,-18696.2
-19265.2,0.677668,0.563854,3,7,0,19275.1,-0.0167648,0.152369,0.130338,0.0684392,0.0999452,0.0289286,-0.0385012,-0.0480403,0.981552,0.143825,0.120441,0.0562871,0.109988,0.144604,-0.0428336,-0.0589218,-18691.1
-19265.2,0.545478,0.563854,2,3,0,19272.1,-0.0167648,0.152369,0.130338,0.0684392,0.0999452,0.0289286,-0.0385012,-0.0480403,0.981552,0.143825,0.120441,0.0562871,0.109988,0.144604,-0.0428336,-0.0589218,-18691.1
-19264.5,1,0.563854,2,3,0,19265.3,-0.0165682,0.150791,0.126927,0.0665292,0.103148,0.0282472,-0.0384904,-0.0524934,0.982541,0.143096,0.117485,0.055199,0.113429,0.147455,-0.0424526,-0.0643837,-18693.1
-19270.8,0.69255,0.563854,2,7,0,19271.5,-0.0153149,0.152028,0.13697,0.0732925,0.096338,0.0320245,-0.0373311,-0.0647466,0.98409,0.143362,0.128989,0.0627781,0.105641,0.167553,-0.0400308,-0.0794123,-18692.7
-19270,1,0.563854,3,7,0,19274.9,-0.00918907,0.15396,0.121895,0.0665719,0.103002,0.0287632,-0.0358803,-0.0654536,0.982258,0.148574,0.113923,0.0572831,0.112575,0.159574,-0.0382088,-0.0802795,-18695
-19269.7,0.984163,0.563854,3,7,0,19274.2,-0.0279784,0.152129,0.132841,0.0633785,0.108021,0.0301903,-0.0378691,-0.0455868,0.979367,0.143214,0.121891,0.04959,0.117873,0.144602,-0.0422679,-0.0559126,-18692.4
-19269.2,1,0.563854,3,7,0,19272.5,-0.00327253,0.147348,0.12506,0.0669984,0.101951,0.0302959,-0.0387466,-0.0605072,0.983491,0.139987,0.116566,0.0560166,0.112045,0.160399,-0.0421018,-0.0742126,-18697.1
-19265.4,1,0.563854,2,3,0,19269.5,-0.00919058,0.150114,0.130207,0.0660999,0.100439,0.0286735,-0.0409279,-0.0541329,0.980237,0.141704,0.121543,0.054799,0.111315,0.151949,-0.0452802,-0.0663945,-18692.7
-19269.2,0.734866,0.563854,2,3,0,19271,-0.0174023,0.141201,0.124136,0.0642015,0.110256,0.0348061,-0.03363,-0.0488279,0.981443,0.132769,0.112222,0.048804,0.118238,0.155297,-0.036847,-0.0598879,-18699.4
-19268.3,0.97512,0.563854,3,7,0,19272.8,-0.0125095,0.158054,0.133956,0.0670107,0.0937252,0.0285042,-0.0428548,-0.0518328,0.981421,0.149476,0.125921,0.0557006,0.104987,0.150741,-0.0478126,-0.0635734,-18688.9
-19266.3,1,0.563854,3,7,0,19269.7,-0.011528,0.145601,0.126681,0.0648593,0.108168,0.0319662,-0.041886,-0.0502159,0.981179,0.136719,0.116266,0.0507214,0.118978,0.156422,-0.0467685,-0.0615902,-18695.9
-19267.1,0.74911,0.563854,3,7,0,19272,-0.0213045,0.153967,0.132105,0.0649302,0.09953,0.0269242,-0.0309637,-0.0552754,0.981914,0.146896,0.12321,0.0553516,0.107739,0.141383,-0.033073,-0.0677959,-18691.8
-19267.4,0.899465,0.563854,3,7,0,19270.5,-0.0109092,0.147054,0.125722,0.0674457,0.106548,0.0336966,-0.0451338,-0.0509005,0.97734,0.137964,0.115409,0.0525258,0.118007,0.163614,-0.0506601,-0.0624299,-18694.5
-19265.9,0.96484,0.563854,3,7,0,19269.6,-0.0190123,0.153407,0.126738,0.0714836,0.105224,0.0265305,-0.0387531,-0.0549855,0.982364,0.146113,0.11722,0.0614811,0.115934,0.146156,-0.042566,-0.0674402,-18692.2
-19269.2,0.761257,0.563854,3,7,0,19271.9,-0.0062227,0.1551,0.138148,0.0685611,0.103379,0.0254875,-0.04059,-0.0487102,0.980777,0.145761,0.128658,0.057928,0.114673,0.138886,-0.0453174,-0.0597435,-18689.8
-19268.1,0.992219,0.563854,3,7,0,19272.6,-0.0223772,0.150127,0.12328,0.0640384,0.109418,0.0290509,-0.0447341,-0.0504852,0.979064,0.142248,0.113413,0.0511253,0.121558,0.152108,-0.0502084,-0.0619206,-18694.9
-19269.2,0.93433,0.563854,3,7,0,19271.6,-0.00573567,0.146376,0.135961,0.0632172,0.10367,0.0328586,-0.033941,-0.0546089,0.985943,0.137227,0.126149,0.0500542,0.111933,0.156779,-0.0367475,-0.0669783,-18696
-19270.9,0.975137,0.563854,3,7,0,19272.4,-0.0255299,0.153553,0.121889,0.0704739,0.102706,0.0238861,-0.0460767,-0.0494693,0.976847,0.146116,0.112901,0.0605236,0.115853,0.140135,-0.0519245,-0.0606745,-18693.4
-19271.6,0.897654,0.563854,3,7,0,19277.9,-0.00925956,0.148166,0.138354,0.0590537,0.103844,0.0391555,-0.0314832,-0.0567495,0.985299,0.138948,0.128164,0.0430645,0.11043,0.171647,-0.0335828,-0.0696038,-18695.5
-19269.8,0.993254,0.563854,3,7,0,19274.7,-0.0206335,0.15158,0.120423,0.0690356,0.102572,0.0228188,-0.0470307,-0.0494969,0.977592,0.144209,0.111784,0.0595176,0.116163,0.138417,-0.0530819,-0.0607084,-18694.7
-19272.3,0.714839,0.563854,3,7,0,19278.4,-0.0125628,0.15978,0.133124,0.072136,0.105644,0.0280136,-0.0373172,-0.0507843,0.970925,0.151856,0.122673,0.0607945,0.115666,0.144308,-0.0411676,-0.0622875,-18687
-19266.9,0.910066,0.563854,2,3,0,19275.2,-0.0136793,0.160224,0.129541,0.0684622,0.103246,0.0299236,-0.036772,-0.049588,0.979822,0.152859,0.119178,0.0559928,0.112732,0.147131,-0.0406037,-0.0608201,-18687.7
-19267.6,0.969698,0.563854,3,7,0,19269.2,-0.0155251,0.139447,0.129022,0.0623707,0.102149,0.0295118,-0.0407843,-0.0558046,0.984358,0.130343,0.120572,0.0506941,0.112918,0.155452,-0.0449675,-0.0684449,-18700.3
-19267.7,0.998352,0.563854,3,7,0,19269.1,-0.0157204,0.16025,0.129265,0.0704676,0.100784,0.0281017,-0.0357594,-0.0489785,0.978409,0.153019,0.119087,0.0590942,0.110183,0.141517,-0.0394231,-0.0600726,-18687.5
-19267.2,0.912461,0.563854,3,7,0,19271.1,-0.0167877,0.141053,0.132135,0.0642401,0.105665,0.0320249,-0.0419918,-0.0565099,0.979629,0.13133,0.123017,0.0512114,0.1165,0.162916,-0.0463771,-0.0693099,-18697.6
-19273.5,0.685522,0.563854,3,7,0,19276.6,-0.0206614,0.146275,0.132917,0.0735531,0.118622,0.0256284,-0.0454694,-0.0472727,0.982719,0.136097,0.12133,0.061639,0.131725,0.141523,-0.0513678,-0.0579804,-18696.9
-19271.7,0.874878,0.563854,3,7,0,19282.2,-0.012625,0.157738,0.129292,0.0585793,0.0918132,0.0288725,-0.0288254,-0.0562097,0.980462,0.151853,0.12151,0.0484997,0.0988907,0.145197,-0.0303966,-0.0689417,-18692
-19267.2,0.95335,0.563854,2,3,0,19274.3,-0.0120666,0.15528,0.127014,0.0654645,0.0941296,0.0293232,-0.0363287,-0.0567728,0.98127,0.148494,0.119001,0.0548946,0.103411,0.152562,-0.0394711,-0.0696324,-18691.6
-19267.5,0.892532,0.563854,3,7,0,19271.5,-0.0216705,0.145382,0.130696,0.0622297,0.110435,0.027692,-0.0387302,-0.0479324,0.981585,0.136431,0.120264,0.0498484,0.121021,0.141801,-0.043121,-0.0587895,-18696.4
-19268.3,0.974263,0.563854,3,7,0,19270.3,-0.0175374,0.140042,0.131608,0.0627955,0.109241,0.0279285,-0.0364286,-0.0481717,0.980554,0.13058,0.121085,0.0505721,0.119084,0.140823,-0.0403032,-0.0590831,-18698.8
-19267.5,0.957697,0.563854,3,7,0,19271.2,-0.01268,0.157061,0.12704,0.0713687,0.0967535,0.0302484,-0.0437164,-0.05547,0.982313,0.149342,0.118539,0.0597175,0.108119,0.159078,-0.0485594,-0.0680345,-18690.3
-19266.4,0.915916,0.563854,3,7,0,19270.4,-0.0202403,0.149249,0.124001,0.0696361,0.106542,0.0271476,-0.0349251,-0.0548536,0.982315,0.142338,0.114024,0.0594073,0.116066,0.14452,-0.0379235,-0.0672784,-18695
-19269.2,0.798424,0.563854,2,7,0,19271.3,-0.00863411,0.153237,0.129289,0.0600375,0.0986945,0.0222786,-0.0325046,-0.0527915,0.9783,0.146729,0.121278,0.05215,0.108031,0.129303,-0.0351515,-0.0647493,-18693.2
-19269.1,0.98956,0.563854,3,7,0,19273,-0.0129602,0.160414,0.131637,0.0690569,0.102072,0.0215187,-0.0421327,-0.0482036,0.979941,0.152714,0.122765,0.060329,0.114398,0.130351,-0.0472346,-0.0591222,-18688.4
-19266.2,0.990871,0.563854,3,7,0,19271.1,-0.0199427,0.156004,0.12884,0.0616344,0.099923,0.0263121,-0.0376157,-0.0531418,0.982142,0.149029,0.120495,0.0514342,0.110169,0.142938,-0.0413357,-0.0651789,-18691.4
-19266.4,0.986931,0.563854,3,7,0,19268.1,-0.00918563,0.144281,0.13071,0.069399,0.105423,0.0327814,-0.039348,-0.0513231,0.981768,0.134703,0.120109,0.0555225,0.115298,0.157472,-0.0435918,-0.0629483,-18695.4
-19267.8,0.850029,0.563854,3,7,0,19270.8,-0.0215191,0.151367,0.133953,0.0646838,0.0999814,0.0304579,-0.0291754,-0.0549243,0.979482,0.143633,0.12438,0.0533515,0.107121,0.147864,-0.0309282,-0.0673652,-18692.2
-19272.8,0.757349,0.563854,3,7,0,19275.5,-0.0192683,0.151183,0.124179,0.070476,0.0999171,0.0220354,-0.0544237,-0.0464349,0.981223,0.142226,0.116085,0.0605718,0.115697,0.139217,-0.0623221,-0.0569528,-18695.5
-19270.7,0.980389,0.563854,3,7,0,19277.8,-0.0163864,0.149496,0.11988,0.0724062,0.0991437,0.0240557,-0.0478889,-0.0513925,0.986469,0.141798,0.111524,0.0628387,0.112722,0.143837,-0.0539686,-0.0630334,-18697.4
-19269.7,1,0.563854,3,7,0,19275,-0.0140664,0.152806,0.137796,0.0589942,0.104249,0.0339008,-0.0337961,-0.0589734,0.976556,0.144503,0.128761,0.0458379,0.11237,0.16344,-0.0362107,-0.0723314,-18691.6
-19270.9,0.913889,0.563854,3,7,0,19275.1,-0.0107229,0.146614,0.133254,0.0775503,0.102523,0.0263347,-0.045541,-0.0469703,0.986546,0.136077,0.123102,0.066273,0.115098,0.142916,-0.0514797,-0.0576096,-18695.5
-19269.7,0.962914,0.563854,3,7,0,19276.6,-0.0224822,0.150731,0.129465,0.0561257,0.10193,0.0309086,-0.0312319,-0.0548822,0.976504,0.143758,0.120452,0.0439921,0.109656,0.150446,-0.0334315,-0.0673136,-18694.3
-19266.9,0.999906,0.563854,3,7,0,19271.4,-0.0174019,0.151934,0.131886,0.0685855,0.094629,0.0305958,-0.0359972,-0.0568055,0.978324,0.143857,0.123414,0.0574931,0.103629,0.155294,-0.0390654,-0.0696724,-18691.3
-19266.5,1,0.563854,3,7,0,19267.4,-0.0140416,0.147977,0.127257,0.0656581,0.110638,0.0284173,-0.0412332,-0.0488055,0.98324,0.139456,0.116705,0.0530108,0.121861,0.146276,-0.0460915,-0.0598603,-18695.3
