# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-04-21 01:31:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/97jy5u0m.json
# init = 2 (Default)
# random
#   seed = 86673
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/den_GPT2/reg-20250420203150_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.557471
# Diagonal elements of inverse mass matrix:
# 1.99163e-05, 2.48203e-05, 1.61162e-05
-35948.2,0.908309,0.557471,3,7,0,35949,-0.0162637,0.130865,0.999671,-33846.7
-35948.2,0.983122,0.557471,3,7,0,35949,-0.0172415,0.138547,0.998594,-33846.3
-35948.3,0.944632,0.557471,3,7,0,35949.1,-0.0147529,0.130672,0.998196,-33846
-35950.4,0.826009,0.557471,2,3,0,35950.9,-0.0108476,0.131257,1.00316,-33847.9
-35948.4,0.951114,0.557471,2,7,0,35951.7,-0.0116574,0.136514,0.999573,-33845.9
-35950.2,0.598442,0.557471,2,3,0,35953.7,-0.0127848,0.128512,0.995636,-33845.4
-35948.6,0.973034,0.557471,3,7,0,35951.2,-0.0167647,0.136193,0.995288,-33845.2
-35948.3,0.952947,0.557471,2,3,0,35949.4,-0.0141305,0.135699,0.996126,-33845
-35949.3,0.515432,0.557471,2,3,0,35955.7,-0.0111567,0.138924,0.997046,-33845.2
-35949.5,0.931922,0.557471,2,7,0,35951.1,-0.0174081,0.141266,0.996916,-33846
-35948.3,0.975978,0.557471,2,7,0,35950,-0.0170403,0.135363,0.995939,-33845.3
-35948,0.730669,0.557471,2,3,0,35951.5,-0.0134324,0.136625,0.998059,-33845.5
-35948.3,0.936059,0.557471,2,3,0,35949,-0.0122575,0.133015,0.999705,-33846.1
-35948.7,0.939454,0.557471,2,3,0,35949.2,-0.0145943,0.130502,1.00088,-33847.1
