# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 17:20:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/m5j81fny.json
# init = 2 (Default)
# random
#   seed = 74502
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/asym_Word2Vec/reg-20250511122048_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.583629
# Diagonal elements of inverse mass matrix:
# 2.43559e-05, 2.34512e-05, 1.58407e-05
-35363.9,0.901307,0.583629,2,3,0,35365.2,-0.00868995,-0.107456,0.995231,-33881.3
-35363.4,0.983949,0.583629,3,7,0,35365.5,-0.00962725,-0.117031,0.992748,-33881.2
-35363.4,1,0.583629,3,7,0,35363.9,-0.0192965,-0.107419,0.99317,-33880.4
-35364.2,0.933094,0.583629,3,7,0,35365.6,-0.00728449,-0.10816,0.994377,-33881.6
-35362.2,0.952782,0.583629,3,7,0,35365.3,-0.0170149,-0.111202,0.995537,-33879.7
-35363.1,0.798919,0.583629,2,3,0,35364.5,-0.0149935,-0.11594,0.990199,-33881
-35362.2,1,0.583629,2,3,0,35363.1,-0.0154042,-0.112052,0.996341,-33879.8
-35363.5,0.88516,0.583629,2,3,0,35363.9,-0.0073916,-0.112087,0.993976,-33881.4
-35364.2,0.898037,0.583629,3,7,0,35365.7,-0.0177295,-0.109945,0.98857,-33881.5
-35361.8,1,0.583629,2,3,0,35363.9,-0.012757,-0.113064,0.993677,-33880.3
-35362.5,0.792716,0.583629,1,3,0,35364,-0.0189814,-0.11242,0.992696,-33880.1
-35364.6,0.789765,0.583629,2,3,0,35365.3,-0.0110006,-0.113451,0.999576,-33880.5
-35364.9,0.984951,0.583629,2,7,0,35365.5,-0.0195307,-0.113912,0.988168,-33881.5
-35363.8,1,0.583629,1,1,0,35365,-0.0175304,-0.114523,0.989001,-33881.2
-35364.5,0.916437,0.583629,2,3,0,35365.7,-0.0155792,-0.110422,0.999745,-33880
-35362.9,1,0.583629,2,3,0,35365.5,-0.0141957,-0.117813,0.99485,-33880.2
-35362.6,0.974168,0.583629,2,3,0,35363.5,-0.0156211,-0.111274,0.990348,-33880.8
-35365.6,0.778694,0.583629,3,7,0,35365.6,-0.021143,-0.111845,0.988121,-33881.6
-35363.6,1,0.583629,2,3,0,35366.5,-0.0159343,-0.114603,0.988926,-33881.3
-35362.5,0.968137,0.583629,2,3,0,35364.4,-0.0183433,-0.114941,0.992729,-33880.1
-35362.3,0.886035,0.583629,2,7,0,35364.3,-0.0159422,-0.109936,0.995848,-33879.8
-35363.4,0.707145,0.583629,2,3,0,35366.1,-0.020791,-0.113221,0.992044,-33880.3
