# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 17:20:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmphuzpabp2/m5j81fny.json
# init = 2 (Default)
# random
#   seed = 74502
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_asym_nNone/asym_Word2Vec/reg-20250511122048_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.558736
# Diagonal elements of inverse mass matrix:
# 2.31844e-05, 2.26286e-05, 1.68835e-05
-35362.6,0.955171,0.558736,2,7,0,35362.8,-0.0159482,-0.115772,0.995916,-33879.8
-35362.4,0.982662,0.558736,3,7,0,35363.3,-0.0112225,-0.114841,0.994981,-33880.4
-35363,0.91866,0.558736,2,7,0,35363.5,-0.0140263,-0.1143,0.989722,-33881.2
-35366,0.740254,0.558736,2,7,0,35368.9,-0.0130674,-0.122578,0.991394,-33881.8
-35362.3,1,0.558736,2,3,0,35366.1,-0.0168864,-0.110424,0.995751,-33879.8
-35364.2,0.894733,0.558736,2,7,0,35364.7,-0.0115034,-0.104499,0.993455,-33881.4
-35364.2,0.94361,0.558736,2,7,0,35365.7,-0.0118751,-0.106327,0.997414,-33880.7
-35362.5,0.952386,0.558736,2,3,0,35365.4,-0.017568,-0.110787,0.991273,-33880.5
-35363.9,0.773165,0.558736,2,3,0,35365.7,-0.0145519,-0.106579,0.997484,-33880.3
-35362.8,0.999397,0.558736,3,7,0,35364.1,-0.0137861,-0.112608,0.9977,-33879.9
-35364.8,0.75424,0.558736,2,3,0,35367,-0.0230825,-0.110828,0.991479,-33880.7
-35365.7,0.930389,0.558736,3,7,0,35368.2,-0.00494998,-0.112141,0.996995,-33881.9
-35365.1,1,0.558736,3,7,0,35366.9,-0.0228049,-0.11087,0.997091,-33879.9
-35362.2,1,0.558736,2,3,0,35364.9,-0.0163873,-0.113192,0.991347,-33880.4
-35362.9,0.917379,0.558736,2,3,0,35363.5,-0.0133939,-0.116622,0.991146,-33880.9
-35363.1,0.758664,0.558736,2,7,0,35365.5,-0.0130155,-0.115868,0.997249,-33880.1
-35362.2,0.964213,0.558736,2,3,0,35363.8,-0.0150492,-0.116159,0.993431,-33880.2
-35362.2,0.947175,0.558736,3,7,0,35363.3,-0.0128675,-0.108687,0.994104,-33880.4
-35364.2,0.865713,0.558736,2,3,0,35364.5,-0.0138526,-0.120422,0.992902,-33880.9
