# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 23:52:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/twc1iy78.json
# init = 2 (Default)
# random
#   seed = 21133
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-asym_GPT2_j/hreg-20250511185209_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.39954
# Diagonal elements of inverse mass matrix:
# 2.42029e-05, 1.63979e-05, 9.23868e-05, 0.000140883, 0.0001347, 9.77524e-05, 8.61991e-05, 0.000116421, 9.12062e-05, 0.000129423, 9.99224e-05, 8.20878e-05, 0.158366
-35867.2,0.960257,0.39954,3,7,0,35874.5,-0.00135094,0.995542,-0.0331428,-0.0475519,-0.0209329,-0.00805867,-0.0199397,-0.0251946,-0.028918,-0.0135529,-0.00986572,-0.03076,0.0170413,-34143.1
-35869,0.958797,0.39954,3,7,0,35872.8,-0.00778284,1.00158,-0.0465317,-0.0664633,-0.0292062,-0.0240565,-0.00465172,-0.00914898,-0.0300473,-0.00501276,-0.0145608,-0.0292657,0.0233722,-34145.6
-35868.3,0.963467,0.39954,3,7,0,35874,-0.00958644,0.994978,-0.0262877,-0.0443556,0.00167587,-0.00296434,-0.0197853,-0.0159866,-0.0315954,-0.0258701,0.00829746,-0.0211474,0.0189399,-34140.7
-35869.7,0.972101,0.39954,3,7,0,35874.9,-0.00784637,1.0015,-0.017181,-0.0644285,-0.000107559,0.00567445,-0.0219643,-0.00790544,-0.0183606,-0.00859189,0.00184306,-0.00819333,0.0230541,-34140.4
-35867.2,0.968981,0.39954,3,7,0,35875.3,-0.00759491,0.995107,-0.0367497,-0.0286289,-0.0163524,-0.0151379,-0.00643956,0.00532392,-0.0292499,-0.015305,-0.00164302,-0.0137493,0.0149497,-34137.8
-35871.2,0.906973,0.39954,3,7,0,35875,-0.00801936,1.0016,-0.0152145,-0.0538997,-0.0153617,-0.00877878,-0.0300881,-0.0295327,-0.026379,-0.0160389,-0.0184954,-0.0176223,0.0111439,-34143.8
-35870.3,0.733169,0.39954,3,7,0,35877,-0.00618666,0.994868,-0.0294426,-0.0340766,-0.034182,-0.0176186,-0.0173069,-0.0100458,-0.0376986,-0.0219221,-0.00835235,-0.0363923,0.0197315,-34141.5
-35867.4,0.931995,0.39954,3,7,0,35876.1,-0.0120309,1.00181,-0.0399605,-0.0629732,-0.00877415,-0.0052754,-0.0232922,-0.0025467,-0.026538,-0.00362388,-0.00809542,-0.0160178,0.0197413,-34143
-35868.1,0.969494,0.39954,3,7,0,35872.2,-0.000197682,0.997766,-0.0212537,-0.0644413,-0.0120785,-0.00360482,-0.0156413,-0.000595506,-0.0321669,-0.00301178,-0.00542003,-0.0120627,0.023928,-34141.3
-35867.1,0.876208,0.39954,3,7,0,35879.9,-0.0140568,1.00054,-0.0350855,-0.0346907,-0.00644351,-0.00897451,-0.007145,-0.00825722,-0.0140939,-0.00713509,0.0053838,-0.0154887,0.0152111,-34137.4
-35868.2,0.911147,0.39954,3,7,0,35874.6,-0.00191784,0.993844,-0.0263732,-0.0383064,-0.0274409,-0.0104194,-0.0238321,-0.0244196,-0.0189549,-0.022214,-0.0013508,-0.0189785,0.0102751,-34142.1
-35870.5,0.724705,0.39954,3,7,0,35876.7,-0.0118375,1.00302,-0.0281974,-0.0492614,-0.0106873,-0.0374486,-0.00975808,-0.00749638,-0.0373342,-0.00774732,-0.0141633,-0.014227,0.0190897,-34142.6
-35868.4,0.992214,0.39954,3,7,0,35876,-0.0110249,0.991957,-0.018615,-0.0363781,-0.0051735,-0.0221393,-0.0205496,-0.0142611,-0.0308901,-0.0118407,-0.0140587,-0.0201506,0.0130972,-34141.8
-35871.1,0.917302,0.39954,3,7,0,35878.6,-0.00351752,1.00339,-0.0346156,-0.0460456,-0.0172698,0.00571213,-0.00990389,0.000156036,-0.00860846,-0.0034625,0.0100053,-0.0156608,0.0259361,-34137.4
-35867.7,0.976788,0.39954,3,7,0,35875.2,-0.0121775,0.993321,-0.0302668,-0.0576971,-0.0123898,-0.0200331,-0.0189675,-0.0178155,-0.0281844,-0.0115296,-0.0132981,-0.0152628,0.0194824,-34145
-35868,0.966122,0.39954,3,7,0,35874.3,-0.0146185,0.999673,-0.0407379,-0.0617795,-0.0263121,-0.0171228,-0.0267184,-0.0192652,-0.0215367,-0.0147372,-0.00743438,-0.0265444,0.0200553,-34146.2
-35866.9,0.956294,0.39954,4,15,0,35872.4,-0.0139301,0.997552,-0.0346443,-0.0471637,-0.0236198,-0.0157913,-0.0253871,-0.0154298,-0.0156205,-0.0181192,-0.00967478,-0.0224272,0.018752,-34142.9
-35866.9,0.97756,0.39954,3,15,0,35874.2,-0.0017283,0.99821,-0.0358835,-0.0557976,-0.00584428,-0.0150478,-0.00713973,-0.00358991,-0.0379343,-0.00162632,0.0049284,-0.0164096,0.0282523,-34140.9
-35869.7,0.853138,0.39954,3,7,0,35876.2,-0.0156657,0.998589,-0.0291212,-0.0539929,-0.032958,-0.00981432,-0.0259133,-0.0213345,-0.0339984,-0.0282681,-0.0193115,-0.0306001,0.0132171,-34146.4
-35865.4,0.965719,0.39954,3,7,0,35875.6,-0.0138638,0.997591,-0.0326445,-0.0356161,-0.016115,-0.00657172,-0.0239447,-0.0144694,-0.0167034,-0.00936361,-0.0046911,-0.0183303,0.010119,-34139.9
-35868.7,0.825751,0.39954,3,7,0,35873.6,-0.000175374,0.994949,-0.0265403,-0.040162,-0.0159723,-0.0188792,-0.00222733,-0.0259861,-0.0323912,-0.0117451,-0.0155959,-0.0210629,0.00944099,-34142
-35865.8,0.755813,0.39954,3,7,0,35874,-0.00836415,0.999808,-0.0282519,-0.0461641,-0.0192371,-0.0290055,-0.0110379,-0.00231353,-0.022875,-0.0215779,-0.00425835,-0.0158957,0.019029,-34139.9
-35867.6,0.97226,0.39954,3,7,0,35870.8,-0.0113606,0.997668,-0.0479224,-0.0593957,-0.0224363,0.00321185,-0.0142135,-0.0067971,-0.0192151,-0.00621246,-0.00103046,-0.0205974,0.0197839,-34142.8
-35868.4,0.943149,0.39954,3,15,0,35873.4,-0.00930747,0.999036,-0.0138695,-0.0559849,-0.0107011,-0.0313329,-0.0212107,0.00168144,-0.0304285,-0.00792041,-0.0079908,-0.0136129,0.0207998,-34141.2
-35868.1,0.854669,0.39954,3,7,0,35875.6,-0.00654912,0.998825,-0.0485787,-0.0565451,-0.0211339,0.0044447,-0.00873121,-0.0180053,-0.0328448,-0.0151239,-0.00331445,-0.0273038,0.0268514,-34143.5
-35869.2,0.987672,0.39954,3,7,0,35871,-0.00682282,0.999391,-0.0499304,-0.0531961,-0.018002,0.0043741,-0.00593245,-0.0162986,-0.0373338,-0.0127665,-0.0040522,-0.0281241,0.0310866,-34143
-35864.6,0.974134,0.39954,3,7,0,35872.9,-0.00678311,0.997192,-0.0271555,-0.0519053,-0.0200829,-0.0118919,-0.0100268,-0.00160276,-0.035168,-0.00262451,-0.00756678,-0.0141079,0.0151898,-34140
-35869,0.604242,0.39954,3,7,0,35873.5,-0.0105471,0.998795,-0.0298336,-0.0317123,-0.0110825,0.00504186,-0.0150658,-0.00323035,-0.0167054,-0.0101411,0.000848148,-0.0204163,0.0245877,-34136.4
