# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-04-21 01:54:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/maqy88et.json
# init = 2 (Default)
# random
#   seed = 64763
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/asym_SBERT.nondens/multireg-20250420205459_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,sigma,beta.1,beta.2,beta.3,log_p
# Adaptation terminated
# Step size = 0.559161
# Diagonal elements of inverse mass matrix:
# 2.20703e-05, 2.23977e-05, 2.50713e-05, 2.37066e-05, 1.55172e-05
-34961.9,0.937401,0.559161,2,3,0,34962.3,-0.00193814,-0.0160411,0.136778,0.115822,0.991516,-0.012371,0.117708,0.116361,-33529.7
-34964,0.822725,0.559161,2,7,0,34965.1,-0.00449991,-0.0174795,0.13557,0.11748,0.98359,-0.0138434,0.116339,0.118026,-33527.5
-34962.5,1,0.559161,2,3,0,34964.9,-0.00152052,-0.0205943,0.143767,0.111253,0.992641,-0.0167174,0.125011,0.111771,-33530.8
-34963.3,0.851394,0.559161,3,7,0,34966.9,0.00766634,-0.017879,0.139475,0.116097,0.987343,-0.0141318,0.120276,0.116638,-33528.5
-34963.6,0.98763,0.559161,3,7,0,34965.2,-0.00988122,-0.0194664,0.142707,0.115103,0.990932,-0.0156257,0.123516,0.115638,-33529.9
-34963.5,1,0.559161,3,7,0,34965.3,0.00651203,-0.0191528,0.137077,0.120061,0.988963,-0.0154761,0.117476,0.12062,-33527.2
-34964,0.955965,0.559161,3,7,0,34965.7,-0.00888133,-0.0196386,0.145177,0.111192,0.989888,-0.0157236,0.126378,0.111709,-33531.2
-34961.7,0.98007,0.559161,2,3,0,34965.1,0.00109553,-0.0242948,0.140047,0.118408,0.988665,-0.0205265,0.120544,0.118959,-33526
-34961.7,0.959323,0.559161,2,3,0,34962.8,0.00241824,-0.0217494,0.13714,0.11639,0.990405,-0.0180625,0.117987,0.116932,-33527.6
-34963.1,0.859966,0.559161,2,3,0,34964.3,-0.000417045,-0.015721,0.142734,0.118581,0.983505,-0.0118893,0.123115,0.119133,-33527.5
-34964.1,0.978088,0.559161,3,7,0,34965.4,0.00445733,-0.0201566,0.141091,0.112239,0.994354,-0.0163561,0.122309,0.112761,-33531.3
-34962.5,1,0.559161,2,3,0,34964.3,0.00307819,-0.0179766,0.142288,0.112232,0.99249,-0.0141456,0.123464,0.112754,-33530.9
-34962.7,0.996115,0.559161,3,7,0,34964.5,-0.000935686,-0.0169646,0.142796,0.122519,0.985942,-0.0131349,0.122691,0.123089,-33526.4
-34960.9,1,0.559161,2,3,0,34963,0.00124728,-0.0186072,0.143186,0.118712,0.988585,-0.0147593,0.123534,0.119264,-33527.3
-34964.4,0.704163,0.559161,2,3,0,34965.1,-0.00624505,-0.016599,0.137955,0.112331,0.99411,-0.0128906,0.119272,0.112854,-33532.3
-34961.6,0.976654,0.559161,3,7,0,34965.4,0.00334995,-0.0219894,0.140651,0.118367,0.990119,-0.0182072,0.121132,0.118918,-33526.9
-34962.2,0.918299,0.559161,3,7,0,34963.7,-0.00692369,-0.0164383,0.141563,0.113059,0.987685,-0.0126306,0.122664,0.113585,-33530
-34963.3,0.886876,0.559161,3,7,0,34965.3,-0.00850732,-0.0211513,0.145085,0.113378,0.989626,-0.0172398,0.126021,0.113906,-33529.7
-34963.6,0.872992,0.559161,2,7,0,34966.5,0.00274513,-0.0191245,0.136614,0.117527,0.983636,-0.0154573,0.117341,0.118074,-33526.8
-34964.9,0.976139,0.559161,3,7,0,34966.6,-0.00415909,-0.0126925,0.145377,0.111003,0.992976,-0.00878069,0.126595,0.11152,-33533.9
-34963.1,0.97609,0.559161,3,7,0,34967.4,-0.000344907,-0.0211883,0.13703,0.109699,0.991913,-0.017496,0.118703,0.11021,-33530.9
-34962,0.999978,0.559161,3,7,0,34963.8,-0.00302692,-0.0218401,0.136898,0.112646,0.990856,-0.0181547,0.118214,0.11317,-33529.2
-34961.3,0.98542,0.559161,3,7,0,34962.9,0.000861623,-0.0192472,0.13692,0.117879,0.990157,-0.0155717,0.117593,0.118428,-33527.6
-34963.1,0.899852,0.559161,2,3,0,34963.3,-0.00589878,-0.0216339,0.146359,0.112441,0.986884,-0.0176851,0.127365,0.112964,-33529.2
-34961.1,0.928213,0.559161,2,3,0,34965.2,7.1251e-05,-0.0215233,0.144989,0.116435,0.988553,-0.0176182,0.125553,0.116976,-33527.4
-34961.4,0.968764,0.559161,2,7,0,34962.1,0.00252107,-0.0207114,0.142771,0.112213,0.988748,-0.0168634,0.123933,0.112735,-33529
-34962.2,0.90369,0.559161,2,3,0,34963.1,0.00205894,-0.0219808,0.146349,0.114667,0.990669,-0.0180349,0.127082,0.1152,-33528.8
-34961,0.972161,0.559161,2,3,0,34963.3,-0.00133245,-0.0182551,0.141014,0.117707,0.986032,-0.0144667,0.121562,0.118255,-33527
-34964.6,0.714817,0.559161,2,3,0,34965.4,0.00623676,-0.025791,0.144413,0.117343,0.986708,-0.0218977,0.124886,0.117889,-33526.6
-34963.2,0.979146,0.559161,3,7,0,34966.9,6.18835e-05,-0.018384,0.133231,0.119342,0.990077,-0.0148144,0.113855,0.119897,-33527.8
-34963.1,1,0.559161,3,7,0,34964.4,-0.00164176,-0.0197294,0.14884,0.111911,0.987849,-0.0157132,0.129824,0.112432,-33530.1
-34962.6,0.928043,0.559161,2,7,0,34965.2,-0.000371256,-0.0147024,0.135616,0.118868,0.987283,-0.0110705,0.116213,0.119421,-33528.1
-34961.2,0.989633,0.559161,2,7,0,34963.4,-0.000357457,-0.0215947,0.139272,0.118437,0.986513,-0.0178515,0.119792,0.118988,-33526
-34961.3,0.77045,0.559161,3,7,0,34965.3,-0.0028454,-0.0154236,0.142964,0.114133,0.990215,-0.0115797,0.123882,0.114664,-33530.2
-34963.1,0.802703,0.559161,2,3,0,34964.3,0.00118774,-0.0246267,0.138193,0.114472,0.984796,-0.0209041,0.119239,0.115005,-33526.6
-34965.8,0.805967,0.559161,3,7,0,34968,-0.00904036,-0.0207594,0.140544,0.120372,0.994385,-0.0169845,0.120782,0.120932,-33529.3
-34962.9,1,0.559161,2,3,0,34965.9,-0.00803369,-0.0194148,0.14253,0.118802,0.99109,-0.0155842,0.122891,0.119355,-33528.5
-34965.3,0.795858,0.559161,3,7,0,34967.7,6.65996e-05,-0.0204347,0.130169,0.118727,0.99075,-0.0169469,0.110977,0.119279,-33528.2
