# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 04:44:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/1ql10dri.json
# init = 2 (Default)
# random
#   seed = 68279
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_BOW_j/hreg-20250420234401_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.524875
# Diagonal elements of inverse mass matrix:
# 2.22534e-05, 1.74905e-05, 0.000118993, 0.000128446, 0.00016544, 0.000113614, 9.53571e-05, 0.000134748, 0.000110265, 0.000144717, 0.000135228, 0.000355244, 0.0827801
-35622.5,0.616468,0.524875,3,7,0,35629,-0.0101565,0.997023,-0.0211657,-0.0390281,0.0843144,-0.0286771,-0.0114903,0.0777903,0.0408876,-0.0375471,-0.0548078,-0.00514041,0.0745239,-33777.8
-35623.1,0.948623,0.524875,3,7,0,35627.6,-0.0120326,0.996643,-0.00942314,-0.0468282,0.0633183,-0.0160051,-0.00459676,0.047624,0.0122567,-0.00528356,-0.0254147,0.00635979,0.0284408,-33759.9
-35624.6,0.934852,0.524875,3,7,0,35627.8,-0.0170528,0.997539,-0.0103711,-0.0400118,0.0511992,-0.0177437,0.00192767,0.0429865,0.0081965,-0.0246655,-0.0269751,0.00142904,0.0307448,-33758.3
-35623.3,0.812176,0.524875,3,7,0,35630.4,-0.00458769,0.996482,-0.0106766,-0.0307948,0.0813541,-0.028624,-0.00129691,0.0673987,0.0493978,-0.020151,-0.0449321,-0.00284927,0.0425689,-33771.8
-35626.1,0.912671,0.524875,3,7,0,35630.8,-0.0197564,0.995595,-0.013406,-0.0438404,0.0576853,-0.0148983,-0.0102758,0.066215,0.00170912,-0.0167507,-0.0329231,-0.0118571,0.0575812,-33764.1
-35625.2,0.910272,0.524875,3,7,0,35636.5,-0.0113255,0.9954,-0.011895,-0.0387414,0.0926562,-0.0332239,-0.00322163,0.0649975,0.0547062,-0.032227,-0.0561266,0.0221724,0.0457901,-33777.8
-35621.9,0.867539,0.524875,3,7,0,35632.7,-0.0124083,0.996135,-0.0143115,-0.0451258,0.0556538,-0.0240723,-0.00695711,0.05871,0.0133655,-0.0288359,-0.0260837,-0.0215266,0.0512107,-33763
-35622.2,0.903579,0.524875,3,7,0,35628.3,-0.0120007,0.997643,-0.0164623,-0.0232807,0.0794001,-0.0196376,-0.00719972,0.067116,0.0392832,-0.0137387,-0.0449328,-0.00599643,0.0730126,-33767.8
-35624.4,0.88189,0.524875,2,7,0,35627.8,-0.0129637,0.995333,-0.0179386,-0.032915,0.0894485,-0.0104123,0.0027916,0.053951,0.0344242,-0.0170091,-0.0584322,-0.0179175,0.0777453,-33769.1
-35622.6,0.991654,0.524875,3,7,0,35627.4,-0.00986937,0.996459,-0.0119062,-0.0494728,0.0554552,-0.0313899,-0.0186307,0.0724783,0.0275182,-0.0299975,-0.0272184,0.0154798,0.0362566,-33768.2
-35624.5,0.720284,0.524875,3,7,0,35632.4,-0.011449,0.992825,-0.0193993,-0.0347343,0.0955735,-0.0183819,0.00433252,0.0596641,0.0299494,-0.0203588,-0.0634382,-0.00798456,0.0692527,-33774.2
-35627.1,0.845654,0.524875,3,7,0,35630,-0.0119288,0.999659,-0.0100022,-0.0448803,0.0454286,-0.0298293,-0.0192305,0.0648005,0.0214492,-0.0297539,-0.0137288,0.0251516,0.046461,-33763.3
-35624.3,1,0.524875,3,7,0,35632.6,-0.0110501,0.993617,-0.0136555,-0.0319837,0.0904368,-0.0120402,0.0106611,0.0615981,0.027221,-0.0168169,-0.0632968,0.0120123,0.0424256,-33771.7
-35628.4,0.773015,0.524875,3,7,0,35633.5,-0.0143915,0.998696,-0.00830809,-0.0486203,0.0370933,-0.0284226,-0.0232781,0.0892906,0.0183233,-0.0307934,-0.0283624,-0.00169914,0.0514228,-33769.6
-35625.9,1,0.524875,3,7,0,35633.7,-0.0125295,0.999057,-0.0117657,-0.0395153,0.0403768,-0.0267305,-0.0176042,0.0873943,0.0140747,-0.0159924,-0.0384171,-0.0034661,0.0524712,-33768.4
-35624.7,0.960824,0.524875,3,7,0,35631.7,-0.0063256,0.991456,-0.0178427,-0.039965,0.0672855,-0.0261184,-0.0181295,0.0607371,0.0288507,-0.0381532,-0.0251069,-0.000533144,0.0277045,-33766.9
-35624.2,0.992783,0.524875,3,7,0,35628.1,-0.00838444,0.991646,-0.01959,-0.0421875,0.0644486,-0.029134,-0.0175012,0.0599032,0.0363011,-0.0275455,-0.0240821,0.00649359,0.0278963,-33766.3
-35631.5,0.683595,0.524875,3,7,0,35636.8,-0.023573,1.0023,-0.026804,-0.0239011,0.0899745,-0.0153599,0.00387702,0.0698854,0.0354471,-0.0317842,-0.0486477,0.0156868,0.0762642,-33774.4
-35629.9,1,0.524875,3,7,0,35638.3,0.000411703,0.992175,-0.013896,-0.0592484,0.0580469,-0.0345158,-0.0223635,0.0665476,0.0191965,-0.0172543,-0.0338786,-0.0157405,0.0350569,-33772.2
-35623.9,0.718815,0.524875,2,3,0,35636.4,-0.0111627,1.00166,-0.0141648,-0.0506233,0.0695257,-0.0331915,-0.0197238,0.0646721,0.0314281,-0.0296748,-0.040293,0.0266941,0.0694627,-33772
-35621.4,0.97155,0.524875,3,7,0,35627.4,-0.0118104,0.99615,-0.011517,-0.0265198,0.0878524,-0.0204589,0.00693959,0.0730567,0.025205,-0.0155653,-0.0373604,-0.00271247,0.0398682,-33769.2
-35623.6,0.569309,0.524875,3,7,0,35630.5,-0.0118794,1.0009,-0.0342018,-0.0453944,0.085679,-0.0261733,-0.00906221,0.0585188,0.0265024,-0.0147552,-0.0537481,0.0127163,0.046665,-33774.2
-35623.6,0.859687,0.524875,3,7,0,35632.7,-0.0136593,0.996007,0.00715859,-0.0279096,0.0714005,-0.0230932,-0.000502986,0.0764813,0.0332126,-0.0418644,-0.0312253,-0.00163791,0.0558333,-33768
-35626.8,0.842948,0.524875,3,7,0,35631.9,-0.00762729,0.994501,-0.00186338,-0.0545284,0.0930344,-0.0256297,-0.0271417,0.061785,0.0424074,-0.0387213,-0.0457846,0.0288357,0.0545125,-33776.5
-35627.5,0.997289,0.524875,3,7,0,35634.4,-0.0164204,0.998608,-0.0183319,-0.0344621,0.0391012,-0.00663443,0.00800773,0.0722457,0.0233141,-0.0245249,-0.0436439,-0.0273033,0.0444315,-33762.6
-35623.4,1,0.524875,3,7,0,35631.4,-0.0104492,0.995743,-0.00811524,-0.0378756,0.101503,-0.0362951,-0.0192154,0.0537886,0.0355366,-0.0215675,-0.0364215,-0.0119439,0.0545319,-33773.2
-35622.6,0.994977,0.524875,3,7,0,35627.1,-0.0134075,0.996121,-0.0125773,-0.0343266,0.0531396,-0.00815983,0.00238598,0.0685755,0.0145379,-0.0384075,-0.0455194,-0.00476482,0.0488702,-33764
