# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 04:44:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/1ql10dri.json
# init = 2 (Default)
# random
#   seed = 68279
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-asym_BOW_j/hreg-20250420234401_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.527818
# Diagonal elements of inverse mass matrix:
# 2.24369e-05, 1.68494e-05, 0.000108782, 0.000123362, 0.000166477, 0.000122659, 0.000104658, 0.000129648, 0.000121725, 0.000137836, 0.000116007, 0.000374284, 0.0834008
-35620.6,0.946009,0.527818,3,7,0,35627.9,-0.0164065,0.997956,-0.0148094,-0.0404585,0.0659553,-0.0177515,-0.0107357,0.0696877,0.0292923,-0.021141,-0.0326809,-0.0123423,0.05669,-33765.7
-35621.1,0.932704,0.527818,3,7,0,35623.6,-0.00836381,0.996129,-0.0176251,-0.0327013,0.0843015,-0.0200705,-0.0115942,0.0790882,0.0259687,-0.0245659,-0.0455007,0.0295416,0.0589451,-33772.6
-35621.8,0.943478,0.527818,3,7,0,35624.3,-0.0146122,0.995892,-0.0157562,-0.0520414,0.055403,-0.0234363,0.00681356,0.0547136,0.0285175,-0.0249945,-0.031706,-0.0143055,0.0398413,-33763.9
-35623.4,0.712804,0.527818,3,7,0,35634.2,-0.0181246,0.995775,-0.0124205,-0.0297844,0.0950373,-0.0246027,-0.0176293,0.0772999,0.0259953,-0.0257515,-0.0528046,0.00593165,0.059166,-33776.1
-35621.6,0.937693,0.527818,3,7,0,35627.5,-0.0132762,0.997748,-0.00925861,-0.0259785,0.072817,-0.024977,-0.0196178,0.0633175,0.0314042,-0.0153636,-0.04747,0.0247055,0.0555513,-33767.1
-35625,0.876714,0.527818,3,7,0,35628.2,-0.0094131,0.995845,-0.006322,-0.0577002,0.0841976,-0.0366606,0.00541008,0.0536082,0.0317482,-0.0404359,-0.0601692,0.00115967,0.0636837,-33777.4
-35626.5,0.782608,0.527818,3,7,0,35636.1,-0.0131669,0.995395,-0.0125176,-0.0121983,0.0735759,-0.00210897,-0.0255597,0.0663473,0.0231109,-0.0358323,-0.0255672,0.00282621,0.0381967,-33761.8
-35629.1,0.814054,0.527818,3,7,0,35637,-0.0100706,0.998948,-0.0123036,-0.0641353,0.0635407,-0.0432987,0.0138697,0.0559486,0.0227689,-0.00917129,-0.0543351,-0.00475015,0.0811867,-33774.6
-35621.9,1,0.527818,3,7,0,35631,-0.0123687,0.993185,-0.0142327,-0.0336769,0.0843828,-0.0304951,-0.0159721,0.0705574,0.0343632,-0.0409428,-0.0323828,-0.0143883,0.0463379,-33772.1
-35624.4,0.881328,0.527818,3,7,0,35628.4,-0.010505,0.995983,-0.0226974,-0.0273126,0.0724324,-0.0422232,-0.00267255,0.0473528,0.0218023,-0.049888,-0.0354943,0.0107103,0.0461724,-33769
-35625.7,0.842397,0.527818,3,7,0,35632.1,-0.0131292,0.995726,-0.0104197,-0.0536217,0.0687049,-0.0116822,-0.00464368,0.0487467,0.0343786,0.00323551,-0.0533731,-0.0234944,0.0411416,-33765.5
-35624.1,0.851664,0.527818,3,7,0,35633.3,-0.0101514,0.998187,0.0023107,-0.0434282,0.0808742,-0.0212248,-0.0240496,0.0425791,0.0263161,-0.025594,-0.0335623,0.00821294,0.0578435,-33764.8
-35626.8,0.841507,0.527818,3,7,0,35635.7,-0.0134881,0.992641,-0.0223562,-0.0199972,0.088314,-0.0235334,-0.00587022,0.0527184,0.010215,-0.0154904,-0.0282238,0.00937332,0.0257208,-33765.1
-35626.5,0.817553,0.527818,3,7,0,35634.2,-0.00753719,0.999329,-0.0222508,-0.0497911,0.0372829,-0.0257847,-0.00682591,0.0748577,0.0357243,-0.0293978,-0.0401255,0.00169628,0.0742541,-33768.5
-35623.8,1,0.527818,3,7,0,35633.1,-0.0160799,0.995677,-0.0113249,-0.0264051,0.0911769,-0.0226874,-0.00783467,0.0469905,0.0151518,-0.0158597,-0.0446235,0.025977,0.0539127,-33766.6
-35623.5,0.993424,0.527818,3,7,0,35627.4,-0.00714078,0.997088,-0.00577689,-0.0598728,0.0594075,-0.0320077,-0.00747792,0.0792773,0.0364676,-0.0246677,-0.0474709,-0.00585967,0.0606541,-33774.6
-35620.7,0.899545,0.527818,3,7,0,35627.5,-0.0132439,0.994528,-0.0109583,-0.0221882,0.0830336,-0.0185711,-0.00575896,0.0506786,0.0248118,-0.0239757,-0.0441488,0.00798207,0.038104,-33764.6
-35622.8,0.68377,0.527818,3,7,0,35627.7,-0.0111133,0.997169,-0.024897,-0.0565293,0.0572367,-0.0202831,-0.00838241,0.0762846,0.0302391,-0.0227396,-0.0384916,-0.0311404,0.0600496,-33770
-35622.6,0.85675,0.527818,3,7,0,35631.1,-0.00556506,0.996356,-0.0126338,-0.0301187,0.0688352,-0.0301139,-0.00815499,0.0526955,0.0304378,-0.0271976,-0.037518,0.0339566,0.0508451,-33765.3
-35623.4,0.971862,0.527818,3,7,0,35625.9,-0.0186431,0.995584,-0.00777484,-0.044316,0.073236,-0.0231901,-0.00340323,0.0743286,0.0312141,-0.0213195,-0.0277738,-0.0282336,0.0498976,-33768.4
-35625,0.903177,0.527818,3,7,0,35627.5,-0.00295314,0.992952,-0.0212858,-0.0360158,0.0738937,-0.0244836,-0.0122231,0.055434,0.0240324,-0.0289222,-0.0544828,0.0309661,0.0526227,-33770.3
