# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 22:55:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/lt3o9hux.json
# init = 2 (Default)
# random
#   seed = 51519
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_SciBERT/reg-20250511175543_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.563679
# Diagonal elements of inverse mass matrix:
# 2.09579e-05, 2.26478e-05, 1.69217e-05
-35406.9,0.896752,0.563679,2,3,0,35407.9,-0.0148319,0.0398608,1.00091,-33359.4
-35406.8,0.902501,0.563679,2,3,0,35408.1,-0.0124467,0.0401723,1.0002,-33359.2
-35408.6,0.833448,0.563679,2,3,0,35409,-0.0121581,0.030656,1.00272,-33358.6
-35406.7,1,0.563679,2,3,0,35408.7,-0.0141074,0.0389922,1.00086,-33359.2
-35406.9,0.94389,0.563679,2,3,0,35407.5,-0.0107594,0.0398769,0.999718,-33359.1
-35406.9,0.766197,0.563679,2,7,0,35410.3,-0.0107594,0.0398769,0.999718,-33359.1
-35407.6,0.924766,0.563679,2,7,0,35408.1,-0.0174889,0.0349686,0.999224,-33359.8
-35407.9,0.959103,0.563679,1,1,0,35407.9,-0.0183414,0.0351826,0.998912,-33360
-35406.9,0.979455,0.563679,2,3,0,35408.4,-0.00942226,0.0379609,0.999794,-33358.9
-35407.7,0.915816,0.563679,2,7,0,35408,-0.0121067,0.0352173,1.00387,-33358.6
-35408,0.987167,0.563679,3,7,0,35408.1,-0.0119676,0.0337362,1.00393,-33358.5
-35406.9,0.930647,0.563679,2,3,0,35409.1,-0.014875,0.0367201,0.998205,-33359.6
-35408.2,0.83106,0.563679,3,7,0,35409.5,-0.00882741,0.034835,1.00375,-33358.4
-35407.5,1,0.563679,3,7,0,35408.7,-0.0118791,0.0367324,0.996446,-33359.7
-35407.2,0.989905,0.563679,3,7,0,35408.4,-0.00844371,0.0374563,0.998785,-33359
-35407.7,0.979429,0.563679,3,7,0,35408,-0.0174516,0.0343058,1.00132,-33359.5
-35407.7,0.954786,0.563679,3,7,0,35408.9,-0.0075346,0.0398047,1.00067,-33358.9
-35408.5,0.941825,0.563679,3,7,0,35409.6,-0.00573206,0.0344705,1.00062,-33358.6
-35408.2,0.967075,0.563679,3,7,0,35409.8,-0.0102654,0.0309394,1.00097,-33358.6
-35408.5,0.954543,0.563679,3,7,0,35409.7,-0.013911,0.0435012,0.997342,-33360.6
-35408.7,0.925142,0.563679,2,7,0,35411,-0.0101681,0.0314473,0.996808,-33359.4
-35408.5,0.941429,0.563679,3,7,0,35410.8,-0.0139055,0.0376805,1.00533,-33359
-35408,0.992652,0.563679,2,7,0,35409.8,-0.0162025,0.0412944,1.00262,-33359.7
-35408.1,0.805486,0.563679,2,3,0,35411.2,-0.0126153,0.0423346,0.996959,-33360.3
-35407.4,0.837372,0.563679,3,7,0,35411.1,-0.0102739,0.0328444,1.00074,-33358.6
-35408.4,0.891675,0.563679,2,3,0,35409.3,-0.0155634,0.0318998,1.00296,-33359
-35406.8,1,0.563679,2,3,0,35408.3,-0.0136827,0.0360857,0.998449,-33359.3
-35408.7,0.815015,0.563679,2,3,0,35409.2,-0.0148647,0.0433784,0.996935,-33360.8
-35408.9,0.878285,0.563679,3,7,0,35412.3,-0.00715984,0.0320418,0.997864,-33359.1
-35410.2,0.936924,0.563679,3,7,0,35411.6,-0.0134826,0.0471866,1.00172,-33360.7
-35409.3,1,0.563679,1,1,0,35410.3,-0.0135741,0.0460347,1.00084,-33360.5
-35408.2,0.998871,0.563679,3,7,0,35409.9,-0.0104741,0.0310931,1.00139,-33358.6
-35408.3,0.960759,0.563679,3,7,0,35410,-0.016648,0.0430926,1.00044,-33360.3
-35408.9,0.966417,0.563679,3,7,0,35409.5,-0.00725126,0.0311056,1.00016,-33358.7
-35406.9,0.892448,0.563679,2,3,0,35410.7,-0.0120175,0.0358485,0.99794,-33359.3
-35407.6,0.909489,0.563679,2,3,0,35408.2,-0.0144978,0.0341125,1.00295,-33358.8
-35406.6,0.896776,0.563679,2,3,0,35408.8,-0.0123295,0.0389959,0.999568,-33359.2
-35408.4,0.857853,0.563679,3,7,0,35408.9,-0.01935,0.0375563,0.997942,-33360.7
-35407.2,1,0.563679,3,7,0,35408.8,-0.0131313,0.0411218,1.00181,-33359.3
-35408.5,0.889905,0.563679,2,3,0,35409.3,-0.0186843,0.0331543,1.00131,-33359.7
-35409.9,0.943535,0.563679,2,3,0,35410,-0.0194697,0.0306907,1.00178,-33360
-35408.2,1,0.563679,2,3,0,35410.1,-0.0175355,0.0338425,1.00267,-33359.4
-35407.5,0.874857,0.563679,2,3,0,35410.5,-0.0100354,0.033069,0.99892,-33358.8
-35407.7,0.945379,0.563679,3,7,0,35408.7,-0.0114785,0.0330537,1.00264,-33358.5
-35407,0.972796,0.563679,2,3,0,35408.1,-0.0138669,0.0343602,1.00172,-33358.8
-35408.2,0.860174,0.563679,3,7,0,35409.4,-0.00921554,0.0402711,0.996299,-33360
-35407.7,0.975793,0.563679,2,3,0,35409.3,-0.0122266,0.03256,1.00237,-33358.6
-35408.1,0.991929,0.563679,3,7,0,35408.5,-0.0169048,0.0416767,0.998099,-33360.6
-35406.7,1,0.563679,2,3,0,35408,-0.0140697,0.0389302,1.00074,-33359.2
-35407.2,0.941364,0.563679,2,3,0,35407.5,-0.0105999,0.0345659,1.0021,-33358.5
-35406.9,0.883745,0.563679,2,3,0,35408.7,-0.00954069,0.0364302,0.999585,-33358.8
-35407.1,0.964802,0.563679,2,7,0,35407.4,-0.0117777,0.035849,1.00286,-33358.6
-35407.9,0.916174,0.563679,3,7,0,35408.7,-0.0151342,0.032296,1.00218,-33359
-35407.6,0.962832,0.563679,2,3,0,35408.8,-0.016588,0.0334036,1.00098,-33359.3
-35406.9,1,0.563679,2,7,0,35407.7,-0.0119833,0.0405546,0.999164,-33359.4
-35408.8,0.879201,0.563679,3,7,0,35409,-0.0124137,0.0445005,1.00254,-33359.8
-35410.7,0.74201,0.563679,2,7,0,35412.4,-0.0124522,0.037655,0.992423,-33361.5
-35406.7,1,0.563679,2,3,0,35410.5,-0.0138847,0.0354888,0.999239,-33359.2
-35407.8,0.738728,0.563679,2,7,0,35409.4,-0.0130535,0.0376479,1.00444,-33358.8
-35406.6,1,0.563679,2,3,0,35407.8,-0.0124035,0.0371058,1.0013,-33358.8
-35406.7,0.983489,0.563679,2,7,0,35406.9,-0.0131851,0.0351003,1.00107,-33358.8
-35408.2,0.884772,0.563679,2,3,0,35408.4,-0.0185101,0.03913,0.997872,-33360.6
-35408.3,0.999151,0.563679,3,7,0,35408.8,-0.00620105,0.0361187,1.00202,-33358.5
-35408.8,0.896646,0.563679,2,7,0,35410.1,-0.011685,0.0332867,0.995266,-33360
-35408.6,1,0.563679,2,3,0,35409.2,-0.0127939,0.0344187,0.995115,-33360.2
-35407.6,1,0.563679,2,3,0,35409,-0.00913889,0.0377407,1.00314,-33358.5
-35406.9,1,0.563679,2,3,0,35407.7,-0.0133374,0.0393586,0.998277,-33359.6
-35406.7,0.95023,0.563679,2,3,0,35407.8,-0.0101083,0.0371532,0.999774,-33358.8
-35409.8,0.705594,0.563679,2,3,0,35410.2,-0.0144624,0.0355475,1.00677,-33359.1
-35407.9,0.999067,0.563679,2,7,0,35410.6,-0.0158876,0.0425147,0.999144,-33360.3
-35406.8,0.955406,0.563679,2,3,0,35408.7,-0.0148134,0.0381316,1.00119,-33359.2
-35408.1,0.885625,0.563679,2,3,0,35408.2,-0.0168215,0.0345399,0.996921,-33360.2
-35407.3,0.9207,0.563679,3,7,0,35409.9,-0.0111058,0.0407989,0.998163,-33359.6
-35407,0.869858,0.563679,3,7,0,35409.5,-0.0155971,0.0350716,1.00069,-33359.2
-35408.3,0.72546,0.563679,2,3,0,35410.8,-0.0196445,0.0356806,1.00038,-33360.1
-35409.4,0.827773,0.563679,3,7,0,35411.8,-0.0045802,0.0403331,0.998169,-33359.6
-35409.5,0.935754,0.563679,3,7,0,35411.6,-0.00391413,0.0366384,0.99811,-33359.3
-35408.2,0.788117,0.563679,2,3,0,35413.4,-0.00844062,0.0398785,1.00351,-33358.8
-35406.9,0.984788,0.563679,3,7,0,35408.7,-0.0160471,0.037671,0.999837,-33359.5
-35408.2,0.736813,0.563679,2,3,0,35410.4,-0.0194654,0.036708,0.999486,-33360.3
-35407,1,0.563679,2,3,0,35408.3,-0.0156073,0.0393099,0.999579,-33359.7
-35408.2,0.867656,0.563679,2,3,0,35408.5,-0.0176769,0.0378512,1.0036,-33359.6
