# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 22:55:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/lt3o9hux.json
# init = 2 (Default)
# random
#   seed = 51519
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/den_SciBERT/reg-20250511175543_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.53972
# Diagonal elements of inverse mass matrix:
# 2.35252e-05, 2.2827e-05, 1.69578e-05
-35407.5,0.981695,0.53972,2,3,0,35408.1,-0.0163095,0.0411965,0.999919,-33360
-35411.3,0.729709,0.53972,2,3,0,35411.8,-0.0191667,0.0452721,1.00395,-33361.2
-35409.2,0.974647,0.53972,3,7,0,35413.3,-0.00752477,0.0320033,1.00337,-33358.4
-35410.1,0.961846,0.53972,2,3,0,35410.3,-0.00668562,0.0309424,1.00372,-33358.5
-35407.9,0.995771,0.53972,3,7,0,35411.2,-0.0181726,0.0347488,1.00135,-33359.6
-35408.9,0.930707,0.53972,2,3,0,35409.4,-0.0192901,0.0326392,0.998941,-33360.3
-35408.1,1,0.53972,2,3,0,35409.6,-0.0162665,0.0318873,1.00128,-33359.3
-35407.4,0.881984,0.53972,2,3,0,35409.9,-0.0157673,0.0358351,0.99732,-33359.9
-35408.1,0.935409,0.53972,3,7,0,35409.1,-0.00933113,0.040445,1.00356,-33358.9
-35407.6,0.974857,0.53972,3,7,0,35409.5,-0.0148726,0.0422431,1.0012,-33359.8
-35407.2,0.956544,0.53972,3,7,0,35408.7,-0.0149629,0.0397418,1.00217,-33359.3
-35407.9,0.933804,0.53972,2,7,0,35408.7,-0.00715743,0.0394405,1.00182,-33358.8
-35408.6,0.963525,0.53972,3,7,0,35409.5,-0.0165931,0.0308312,0.999396,-33359.6
-35409.3,0.874311,0.53972,3,7,0,35412,-0.00535492,0.0418805,0.998479,-33359.7
-35408.1,0.953984,0.53972,3,7,0,35411,-0.0184725,0.0337623,1.00035,-33359.8
-35408,0.719324,0.53972,2,3,0,35412.7,-0.0182571,0.0344162,1.00125,-33359.7
-35409.1,0.919843,0.53972,3,7,0,35410.4,-0.00504138,0.0401515,0.998241,-33359.5
-35409.2,0.995508,0.53972,3,7,0,35410.9,-0.0199038,0.0412413,0.997901,-33361.3
-35412.9,0.840376,0.53972,3,7,0,35414.1,-0.00756449,0.0257374,1.00318,-33359
-35407.9,0.978308,0.53972,2,3,0,35414.5,-0.00966347,0.0400508,0.996587,-33359.9
-35407.2,0.986651,0.53972,2,3,0,35408.6,-0.0147625,0.0403994,0.998413,-33359.9
-35407.4,0.920844,0.53972,2,3,0,35408.4,-0.0113707,0.0383488,1.0035,-33358.7
-35407,0.830278,0.53972,2,3,0,35409.6,-0.0155223,0.0346734,1.00024,-33359.2
-35407.3,0.778246,0.53972,2,3,0,35409.5,-0.0108073,0.037031,1.00327,-33358.6
-35407.7,0.980373,0.53972,2,3,0,35407.8,-0.0108651,0.0382233,1.00395,-33358.7
-35408.1,0.933498,0.53972,1,1,0,35408.2,-0.009976,0.0378108,1.0045,-33358.6
-35408.8,0.913672,0.53972,2,3,0,35409.8,-0.00925391,0.0403005,0.995372,-33360.3
-35407.6,0.991288,0.53972,2,7,0,35409.8,-0.018121,0.0388659,0.999682,-33360.1
-35407.6,0.455842,0.53972,2,3,0,35414.9,-0.018121,0.0388659,0.999682,-33360.1
-35407.8,0.981584,0.53972,2,7,0,35408.3,-0.0169949,0.0399448,0.997677,-33360.4
-35407.1,1,0.53972,2,3,0,35408.1,-0.0124258,0.0406033,1.00179,-33359.1
-35406.8,0.996034,0.53972,2,3,0,35407.3,-0.0145107,0.0397796,1.00033,-33359.4
-35407.8,0.933512,0.53972,2,3,0,35408,-0.0185419,0.0369603,1.00095,-33359.9
-35406.7,0.959666,0.53972,2,7,0,35408.7,-0.0136424,0.0366015,1.0018,-33358.8
-35407,0.961633,0.53972,2,3,0,35407.3,-0.0138796,0.0390225,1.00231,-33359.1
-35406.7,0.989698,0.53972,3,7,0,35407.6,-0.0134002,0.0357714,0.998973,-33359.2
-35407.8,0.834903,0.53972,2,7,0,35408.9,-0.0168014,0.0343926,1.00236,-33359.3
-35407.3,0.960693,0.53972,2,7,0,35408.6,-0.0128939,0.0384935,1.00336,-33358.9
-35407.4,0.935686,0.53972,3,7,0,35409,-0.0143754,0.0381758,0.996801,-33360
-35409.8,0.752335,0.53972,2,3,0,35411,-0.0114199,0.042235,1.00598,-33359.4
-35410.1,0.992518,0.53972,2,3,0,35410.5,-0.0115437,0.0429445,1.00592,-33359.5
-35406.9,1,0.53972,2,3,0,35409.7,-0.013456,0.0401766,0.998845,-33359.6
-35407.6,0.938595,0.53972,2,3,0,35408.1,-0.00698404,0.0380449,1.00034,-33358.8
-35406.5,0.933543,0.53972,2,5,0,35408.6,-0.0121611,0.0381309,0.999877,-33359
-35407,0.938243,0.53972,2,3,0,35407.2,-0.0153267,0.0398997,1.00054,-33359.5
-35407.1,0.975049,0.53972,2,3,0,35407.5,-0.0131098,0.0398713,0.997747,-33359.8
-35408,0.927158,0.53972,3,7,0,35408.7,-0.0178277,0.0344834,0.998246,-33360.1
-35407.2,0.973236,0.53972,2,7,0,35408.7,-0.0120079,0.0382667,0.996958,-33359.7
-35407.9,0.97317,0.53972,2,3,0,35408,-0.0148168,0.0337061,1.00338,-33358.9
-35410.3,0.715242,0.53972,2,7,0,35413.3,-0.00274153,0.0405026,1.00027,-33359.4
-35409.1,0.966564,0.53972,2,7,0,35412.5,-0.011062,0.0347513,0.99447,-33360.3
-35406.7,0.913712,0.53972,3,7,0,35411.4,-0.0115767,0.0370516,1.0018,-33358.7
-35407.1,0.964649,0.53972,2,3,0,35407.2,-0.0115075,0.0392911,0.997686,-33359.6
-35407.1,0.992856,0.53972,3,7,0,35407.8,-0.0156029,0.0349829,1.00129,-33359.1
-35407.2,0.922797,0.53972,3,7,0,35408.6,-0.0148863,0.0350736,0.997779,-33359.6
-35407.3,0.970375,0.53972,3,7,0,35408.2,-0.0166765,0.0385115,0.998504,-33360
-35408,0.918355,0.53972,2,3,0,35408.6,-0.0176893,0.0351825,0.997685,-33360.2
-35408.4,0.945449,0.53972,2,3,0,35409.4,-0.0188414,0.0333383,1.00045,-33359.9
-35407.9,0.970558,0.53972,2,3,0,35409.5,-0.0141757,0.0328175,1.0031,-33358.8
-35409.7,0.919975,0.53972,3,7,0,35410.3,-0.00797988,0.0304772,1.0034,-33358.5
-35407.3,1,0.53972,2,3,0,35410.1,-0.0159122,0.0354768,0.998121,-33359.7
-35407.5,0.93372,0.53972,3,7,0,35408.2,-0.0153243,0.0387755,0.996997,-33360.2
