# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 05:07:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/qrbw2vq0.json
# init = 2 (Default)
# random
#   seed = 94522
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-den_BOW_j.h-nondens/hreg-20250421000735_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.413406
# Diagonal elements of inverse mass matrix:
# 2.27597e-05, 1.65132e-05, 0.000102954, 0.000115103, 0.000106095, 0.000137534, 0.000133589, 0.000117243, 0.00021938, 0.000160531, 0.000175034, 0.00014292, 0.000125095, 0.000131553, 0.000111554, 0.000108886, 0.000103646, 0.000130058, 0.000156742, 0.000161328, 0.000220129, 0.000124637, 0.000103545, 0.000162631, 0.000137904, 0.000153564, 0.000167728, 0.000153627, 0.000135317, 0.00197575, 0.00107114, 0.000346646, 0.0860113, 0.0914379, 0.103174
-33745.6,0.988295,0.413406,3,7,0,33755.4,-0.00478724,0.969057,0.128287,-0.0353074,0.271485,0.118152,0.307759,0.140517,0.09572,0.0817681,0.258876,0.161561,-0.0479812,0.11582,0.0693903,-0.00658615,0.163263,0.126852,0.144965,0.151337,-0.057782,-0.0366024,-0.102411,-0.130325,-0.020508,-0.00696518,-0.0424124,-0.085342,0.00107687,0.185088,0.101889,-0.0499631,0.0786852,0.146959,0.0438587,-34400.6
-33744.3,0.949161,0.413406,4,15,0,33759.6,-0.00714726,0.970718,0.124234,-0.0336121,0.273134,0.121766,0.30635,0.140152,0.0970181,0.0813346,0.268961,0.163176,-0.0445965,0.105133,0.068366,-0.00961575,0.159655,0.132126,0.142566,0.150806,-0.0653009,-0.0459694,-0.103987,-0.12614,-0.0243957,-0.00994976,-0.0457336,-0.0811145,0.00178875,0.158832,0.0850927,-0.0545688,0.0871298,0.131039,0.044725,-34396.5
-33742.1,0.937792,0.413406,3,7,0,33755.7,-0.0103839,0.970144,0.132621,-0.0548904,0.279931,0.120181,0.289662,0.126158,0.079504,0.0773014,0.228616,0.168594,-0.0290632,0.0763355,0.0934395,0.00903435,0.153188,0.132581,0.13405,0.161909,-0.0679144,-0.05531,-0.0900568,-0.129252,-0.0147538,-0.00180087,-0.0486901,-0.0775615,0.0134438,0.114726,0.111226,-0.0517036,0.218631,0.0624899,0.0453878,-34370.5
-33744.8,0.826358,0.413406,3,7,0,33757.6,-0.00541749,0.971399,0.131867,-0.0377459,0.28605,0.110538,0.303897,0.108073,0.076175,0.0933882,0.244454,0.161145,-0.0271065,0.113308,0.06624,-0.00926522,0.173166,0.109631,0.150453,0.162118,-0.0556721,-0.0565652,-0.0837353,-0.117855,-0.00908828,-0.00716327,-0.0401654,-0.0656067,0.00416403,0.154645,0.0582497,-0.0449152,0.06867,0.110445,0.0415917,-34372.1
-33744.1,0.924296,0.413406,3,7,0,33761.5,-0.0109333,0.970494,0.128325,-0.0338198,0.248525,0.141696,0.285248,0.129545,0.0849792,0.0777465,0.246769,0.161856,-0.0291146,0.113401,0.0989827,0.0206553,0.16331,0.139227,0.124569,0.152871,-0.0588285,-0.0500564,-0.0895636,-0.129933,-0.013188,-0.0153592,-0.0424557,-0.0797138,-0.0051201,0.139386,0.10753,-0.0669948,0.217902,0.0629256,0.0396337,-34376.6
-33752.2,0.750507,0.413406,3,7,0,33763.3,-0.0110787,0.970352,0.125944,-0.037929,0.27646,0.114835,0.30612,0.0998903,0.0578755,0.0852322,0.258047,0.159323,-0.021886,0.109555,0.0827176,-0.0092536,0.17802,0.134328,0.138678,0.149333,-0.0793607,-0.0673242,-0.0663022,-0.140858,-0.0144738,-0.000438009,-0.0493861,-0.0689543,-0.00525857,0.0052371,0.130923,-0.0291999,0.117681,0.0866253,0.0568246,-34395.1
