# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 21:47:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/5vk7soz6.json
# init = 2 (Default)
# random
#   seed = 44119
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-sems.h-nonsems/hreg-20250511164716_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,log_p
-18554.2,0.718323,0.328581,4,15,0,18603.1,-0.0123871,0.967989,0.131675,-0.0271553,0.266451,0.107784,0.336295,0.130981,0.0116472,0.114031,0.224008,0.130207,-0.0634962,0.054517,0.0597687,-0.00488128,0.162437,0.0932486,0.139373,0.177561,-0.0295069,-0.0415953,-0.0510772,-0.167561,-0.0322648,-0.066808,-0.0807026,-0.0214742,0.00740818,0.0778187,0.0774408,0.0640817,0.0171183,-0.0101124,-0.0326726,0.0813693,0.0102055,-0.0541496,-0.0127855,0.0774991,0.0382002,-0.00475175,-0.00513482,-0.0375722,-0.0511088,0.00539533,-0.0198074,-0.00735397,0.0139814,-0.0477221,-0.00746994,0.0635845,0.0470703,0.193942,-0.00281588,0.0802983,-0.0316346,-0.0218287,0.0288605,0.0694467,-0.0324599,0.0513082,-0.0738024,-0.12774,-0.0024002,0.191212,0.113426,-0.0963901,-0.00406155,-0.0106402,0.0142843,-0.0160732,0.139746,0.0825706,0.0941815,0.0531534,0.0277047,0.0592207,0.0525918,-19359.2
-18557.2,0.839917,0.328581,4,15,0,18589.9,-0.0120361,0.966653,0.139843,-0.0321832,0.250135,0.135369,0.326128,0.143129,0.0352055,0.0900377,0.260399,0.150946,-0.0555301,0.0893564,0.0169465,-0.0174236,0.144544,0.0862447,0.169785,0.175572,-0.0502845,-0.0360232,-0.137256,-0.154567,0.023089,-0.0112316,-0.0883866,-0.00861844,0.0426081,0.0429578,0.0634025,0.0268703,0.036652,0.021131,0.0150817,0.0558056,0.0144876,-0.03136,-0.0215434,0.109568,0.0341152,-0.0447428,0.0401939,0.0331349,-0.0886005,0.05852,-0.0341447,0.0214735,0.0156642,-0.0531064,0.0102143,0.0529994,-0.048924,0.262791,-0.0309744,0.109777,-0.0234863,-0.054315,0.0981803,0.0741383,-0.067989,-0.0305389,-0.0673935,-0.114635,-0.0751536,0.188548,0.109732,-0.106735,0.0221396,0.0094489,0.0170995,-0.0428226,0.137315,0.111772,0.149314,0.0350953,0.0977967,0.117674,0.0660196,-19394.4
-18546.2,0.965133,0.328581,4,15,0,18590.8,-0.00976893,0.965688,0.11906,-0.0410756,0.256683,0.0777335,0.333988,0.137661,0.0334374,0.102445,0.234405,0.145417,-0.0565923,0.081348,0.0564063,0.00420917,0.172053,0.0979665,0.167476,0.164288,-0.0349663,-0.0500639,-0.118817,-0.178503,-0.0295641,-0.0176298,-0.0822341,-0.0140054,0.0206056,0.083463,0.077576,0.0567141,0.00623395,0.00358702,0.00625924,0.0331152,0.014282,-0.0319983,0.0258893,0.0907051,0.0459835,-0.0307947,-0.0193605,-0.0495685,-0.0485869,0.100363,-0.015284,-0.00673793,0.0189447,-0.0381941,0.0309932,0.0427283,0.00270229,0.198799,-0.0600737,0.0588841,-0.0468389,-0.0412088,0.0577855,0.0843491,-0.0310473,0.00826029,-0.0531951,-0.115256,-0.0163542,0.0913269,0.108291,-0.0216141,0.0311183,0.0169707,0.0200939,0.00324208,0.10868,0.079863,0.0430254,0.0305833,0.0551323,0.0818812,0.0712702,-19374.9
-18556.7,0.790443,0.328581,4,15,0,18589.5,-0.00550639,0.968968,0.132603,-0.025527,0.2552,0.139751,0.328756,0.163658,0.0249424,0.0880452,0.238989,0.151456,-0.0467191,0.0835097,0.0106814,-0.0301451,0.161715,0.0887399,0.130989,0.175078,-0.0530671,-0.0503905,-0.122078,-0.153625,0.0140328,-0.0626426,-0.0746247,-0.0202221,0.0231383,0.0433076,0.0768385,0.0661184,0.0485601,-0.000118689,-0.0235933,0.0738733,-0.0232057,-0.0578209,-0.0414936,0.0919804,0.0268494,-0.00228203,0.0367602,0.0139679,-0.0769306,-0.000340665,-0.0324794,0.0336108,0.0164735,-0.0195348,-0.0096368,0.0874167,-0.010377,0.241816,0.0225687,0.112325,0.00324224,-0.0532461,0.0514073,0.0822046,-0.0893025,0.00935798,-0.0705067,-0.111704,-0.0163479,0.205691,0.106332,-0.124036,0.0322027,-0.00653962,-0.0151226,-0.0174449,0.160398,0.0933854,0.0919089,0.0433409,0.0502794,0.119869,0.0559759,-19379.9
-18556.3,0.86008,0.328581,4,15,0,18594.4,-0.00735857,0.969788,0.119602,-0.0459582,0.244496,0.0755299,0.336433,0.128605,0.0414862,0.100136,0.228526,0.143138,-0.0707624,0.0857356,0.0424023,0.0203921,0.15851,0.0940918,0.171683,0.176917,-0.0102705,-0.0617796,-0.0853058,-0.161447,-0.0254625,-0.0153434,-0.0856683,0.0135935,0.0122629,0.0804596,0.0679919,0.0617538,0.0105187,-0.00101131,-0.0029419,0.0512365,0.0189814,-0.0233282,0.0225478,0.0883807,0.0537188,-0.00221584,-0.0101974,-0.0305839,-0.0583821,0.0598075,0.00122272,-0.014186,0.0146016,-0.0360743,0.0265119,0.0411276,-0.0269933,0.212575,-0.0619504,0.0627229,-0.0644869,-0.0429892,0.085554,0.0736851,-0.0281666,-0.0127394,-0.0663165,-0.11495,-0.0516028,0.130755,0.0620891,-0.0761668,0.0273677,0.00801289,0.0300075,-0.00910068,0.109846,0.121581,0.177469,0.0262041,0.0455165,0.0637592,0.0621823,-19363.7
-18553.1,0.739863,0.328581,4,15,0,18599.3,-0.0092184,0.963924,0.131115,-0.017601,0.268975,0.125664,0.321606,0.15439,0.0190582,0.0922482,0.245671,0.137112,-0.0413568,0.0777148,0.0345086,-0.021201,0.166963,0.0826654,0.149401,0.167871,-0.0852313,-0.0426274,-0.123721,-0.171204,-0.00208741,-0.044689,-0.0648637,-0.0386946,0.0110894,0.0396045,0.0824838,0.0555711,0.0299139,0.0113578,0.0112147,0.0416436,-0.0109435,-0.0378684,-0.0387248,0.0942071,0.0806098,-0.0417268,0.0236455,0.021622,-0.0708934,0.0985531,-0.0224041,0.0453399,0.0286305,-0.0152091,0.00367538,0.06372,-0.0249583,0.231691,0.0202236,0.091186,0.00147787,-0.0675257,0.0592214,0.0742786,-0.0522746,0.0220113,-0.0840147,-0.12011,-0.036006,0.156305,0.114817,-0.0609854,0.00508132,0.000697312,0.028606,-0.0507147,0.155673,0.0668706,0.0378573,0.0466918,0.0551258,0.124027,0.0953279,-19387.7
-18558.6,0.706174,0.328581,4,15,0,18603.2,-0.00885329,0.962272,0.119691,-0.0416685,0.253834,0.0968459,0.337954,0.121639,0.0455233,0.0931709,0.224168,0.156138,-0.0640844,0.100557,0.0407681,0.00240441,0.163746,0.0939956,0.170258,0.19003,0.00440035,-0.0626508,-0.0956958,-0.158395,-0.0150934,0.000641574,-0.0912399,0.00398764,0.0269938,0.0915963,0.0907913,0.059009,0.0181543,0.00141049,-0.0152677,0.0641411,0.00745193,-0.0233418,0.00317126,0.0816122,0.0442349,-0.0266751,0.0120894,-0.0245072,-0.0601288,0.0696355,-0.012291,-0.0205243,0.0203202,-0.0292991,0.00187338,0.0763164,0.0292111,0.193974,-0.0538236,0.102973,-0.0808917,-0.0273059,0.0966625,0.0796887,-0.0797306,0.013423,-0.0474136,-0.112254,-0.00887365,0.179116,0.05007,-0.0313625,0.0380676,3.44035e-05,0.0460074,-0.0444617,0.106696,0.107447,0.0896658,0.0478226,0.038069,0.0718791,0.0809373,-19397.7
-18556,1,0.328581,4,15,0,18591.2,-0.0111154,0.969969,0.125857,-0.0202197,0.246907,0.10715,0.326483,0.168577,0.0154703,0.105696,0.255003,0.134014,-0.0350639,0.0720455,0.0223974,-0.019846,0.172385,0.0850763,0.153698,0.160753,-0.0713119,-0.0557021,-0.12959,-0.166541,0.00604484,-0.05808,-0.0728475,-0.0090384,-0.00116971,0.0414333,0.0427591,0.0433746,0.0299368,0.00312756,0.00612242,0.0415256,-0.0125796,-0.0372887,-0.0110706,0.0960169,0.0629046,-0.0292014,0.0161151,0.0213132,-0.0708014,0.0492792,-2.30938e-05,0.0371887,0.00686507,0.00206563,0.022987,0.0507415,-0.0606463,0.224298,0.0164176,0.0855849,0.00947655,-0.0360828,0.0801805,0.0501085,-0.0550328,0.00918097,-0.0765839,-0.133972,0.00848707,0.154301,0.115413,-0.0660821,0.0275541,0.00756426,0.0444905,-0.0279698,0.200777,0.0706735,0.0467064,0.0364164,0.0435719,0.0745382,0.0730532,-19368.1
-18555.2,0.959039,0.328581,4,15,0,18600.3,-0.00705892,0.965558,0.110143,-0.0432848,0.264858,0.0904437,0.335531,0.127088,0.0446634,0.11282,0.195224,0.161965,-0.0736837,0.0825497,0.0285973,-0.0110031,0.172539,0.0855974,0.151541,0.182317,-0.00803367,-0.0366096,-0.0909773,-0.167783,-0.0107478,-0.0263293,-0.0893505,-0.0103077,0.0303336,0.0888479,0.0830767,0.0615352,0.0165616,-0.00570605,-0.0286821,0.0701062,0.0111131,-0.0402335,0.0144438,0.0723469,0.0227792,-0.0162717,0.00164827,-0.0386367,-0.060546,0.051492,-0.0311329,0.00862443,0.0144261,-0.0629263,-0.00898333,0.0682104,0.0515866,0.212315,-0.0656614,0.105528,-0.0688107,-0.0435509,0.0897036,0.0942786,-0.0556936,0.0185965,-0.0727843,-0.0960181,-0.0665442,0.169201,0.110049,-0.0735318,0.0521206,0.0180996,0.0461066,-0.0282624,0.0902051,0.121912,0.0728356,0.0723411,0.0419186,0.0662407,0.0895112,-19370
-18557.1,0.983217,0.328581,4,15,0,18594.3,-0.016665,0.968563,0.130235,-0.0136426,0.259575,0.11967,0.342919,0.180047,0.0322166,0.0843199,0.290835,0.146013,-0.0492327,0.0616983,0.0253885,-0.00300649,0.156555,0.0798032,0.15488,0.1565,-0.0314983,-0.0702719,-0.123462,-0.165195,0.00753227,-0.0605324,-0.0640977,-0.0391573,0.0135436,0.0381444,0.0760815,0.0901852,0.0515502,0.00541307,-0.0138649,0.0536553,0.0304823,-0.0563865,-0.0186145,0.119244,0.0482674,-0.0145463,0.0316589,-0.0187779,-0.063125,0.0759198,0.018253,0.0358089,0.0045231,-0.0239604,0.0354402,0.0630078,0.00608949,0.232178,-0.0247249,0.113181,-0.0504867,-0.045718,0.0408711,0.0640432,-0.0729299,0.0197902,-0.0484363,-0.133626,-0.0942055,0.121257,0.0642248,-0.0204053,0.0603721,0.0122216,0.0446421,-0.0238581,0.166703,0.0990249,0.0727867,0.0641416,0.0959785,0.127442,0.0557659,-19407.9
-18554.7,0.970098,0.328581,4,15,0,18589.9,-0.000563264,0.965652,0.118602,-0.0616316,0.243934,0.0922962,0.336445,0.112022,0.0200646,0.111221,0.178166,0.135854,-0.0467023,0.0999492,0.0442515,-0.0165751,0.169898,0.106345,0.148452,0.202432,-0.0394708,-0.0379283,-0.108119,-0.158811,-0.0173634,-0.0196694,-0.0810388,-0.0385205,0.0156491,0.0811355,0.0635971,0.0257173,0.00520842,-0.0148951,-0.00758854,0.055125,-0.0408641,-0.0284396,-0.00945604,0.0616491,0.0403277,-0.0329776,-0.00476544,-0.00346575,-0.0520148,-0.0001396,-0.0347854,0.00958722,0.0082993,-0.0432238,0.0231754,0.0842364,-0.027278,0.199301,-0.00908609,0.0681904,-0.024917,-0.0494503,0.0839496,0.111922,-0.0290121,0.00240204,-0.0620456,-0.110009,-0.0086252,0.164758,0.117467,-0.0779383,-0.00136056,-0.00217739,0.0191205,-0.0279799,0.140315,0.0832263,0.0556028,0.0312706,0.050381,0.0609315,0.0760864,-19356.9
-18543.3,0.976191,0.328581,4,15,0,18579.6,-0.0201274,0.964632,0.130359,-0.0157716,0.271934,0.10718,0.340626,0.160112,0.0233259,0.101309,0.231714,0.154374,-0.0505699,0.0790738,0.0332156,-0.0108466,0.182513,0.106957,0.170519,0.202126,-0.0461256,-0.0358574,-0.133239,-0.189285,-0.0121495,-0.0404093,-0.0746436,0.00998018,0.039438,0.0535503,0.0668533,0.0797747,0.0254204,-0.0086528,-0.00166052,0.0290822,0.0185308,-0.0590885,-0.0148817,0.0869123,0.012583,-0.0397824,0.00503571,-0.0136222,-0.050048,0.0563367,-0.0110084,0.0162081,0.0629107,-0.0170761,0.00237145,0.0733934,-0.0115345,0.223048,-0.0343638,0.0848028,-0.0229472,-0.0386917,0.0586585,0.0791423,-0.0516883,-0.00418986,-0.0814532,-0.126282,-0.0607196,0.087815,0.0634478,-0.0415312,0.0370249,0.0056957,0.0706069,-0.00835203,0.101017,0.110777,0.0758183,0.0557476,0.037431,0.106932,0.0732108,-19410.2
-18541.7,0.96044,0.328581,4,15,0,18570.8,0.00185542,0.96486,0.113315,-0.0448731,0.236967,0.101869,0.329326,0.126317,0.0386875,0.0995454,0.247003,0.140594,-0.0431854,0.0873845,0.0294543,-0.00196731,0.148378,0.0751762,0.172837,0.156968,-0.0316269,-0.0568106,-0.103956,-0.142653,-4.51533e-05,-0.0368082,-0.0750898,-0.0239071,-0.017013,0.0683166,0.0899007,0.039732,0.0188205,0.00784469,-0.00294603,0.061259,-0.0149499,-0.0289766,-0.00922293,0.114255,0.0549468,-0.0185371,0.0225752,-0.00178919,-0.0641021,0.0958499,-0.00488461,0.00670507,-0.00339658,-0.0812789,0.0144708,0.0476611,-0.00995746,0.212946,0.0159704,0.10183,-0.0408485,-0.0153245,0.0661262,0.0520418,-0.0714506,0.0127149,-0.0513439,-0.117553,-0.0299626,0.228518,0.0951724,-0.0499501,0.0316255,0.0255389,0.0437827,-0.0552604,0.154616,0.0876568,0.0343994,0.0582957,0.0523476,0.0923476,0.0731475,-19349
-18558.7,0.715183,0.328581,3,7,0,18582.6,0.00633193,0.968904,0.110349,-0.045423,0.192556,0.099446,0.312868,0.150629,0.0432319,0.115625,0.228562,0.138327,-0.0545271,0.0540699,0.0396365,-0.0134324,0.175883,0.0930504,0.184034,0.152462,-0.0407742,-0.0751537,-0.102544,-0.138489,-0.00708008,-0.0227769,-0.0747264,-0.0319077,0.0190008,0.0855036,0.0770067,0.0652276,0.0292914,0.0106031,0.0144375,0.0628642,-0.00743792,-0.0491247,-0.00422369,0.101249,0.0666398,-0.0171092,0.0399558,-0.00357329,-0.0870192,0.0549191,-0.00116911,0.0283456,-0.0102214,-0.0742545,0.040209,0.0485333,-0.0322627,0.22222,0.000449921,0.0810069,-0.0378561,-0.0311197,0.0960643,0.0426181,-0.053641,0.0218915,-0.051454,-0.115525,-0.0471624,0.248662,0.0761008,-0.0656739,0.0299681,-0.00318769,0.0212089,-0.0411325,0.148995,0.088121,0.0538733,0.0686285,0.0534702,0.108571,0.0463356,-19348.1
