# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 21:47:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/5vk7soz6.json
# init = 2 (Default)
# random
#   seed = 44119
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/h-sems.h-nonsems/hreg-20250511164716_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,log_p
-18548.4,0.901709,0.331516,4,15,0,18594.9,-0.00614709,0.972646,0.117012,-0.000400343,0.279697,0.102038,0.335299,0.158509,0.0510507,0.0699612,0.239638,0.132199,-0.0674033,0.0906689,0.0196624,-0.020695,0.174023,0.0914612,0.15023,0.165778,-0.065056,-0.0478431,-0.1345,-0.190181,-0.0225719,-0.0316606,-0.0671535,-0.0295105,0.0139734,0.0777106,0.0713713,0.055159,0.0333322,0.00521825,-0.00185946,0.0387108,-0.0121298,-0.0350024,0.00961287,0.0978312,0.0405826,0.0306439,0.00854023,-0.0207334,-0.0808627,0.0333881,0.00395242,0.000818534,0.0447855,-0.0497588,-0.00128942,0.0533557,-0.016967,0.213502,-0.00985731,0.0790869,-0.0255011,-0.0229235,0.0451485,0.0777205,-0.0287376,-0.0122031,-0.0230421,-0.103006,-0.038194,0.13157,0.0744822,-0.063687,0.0214535,0.00873267,-0.00946822,-0.068148,0.122578,0.0847293,0.0559294,0.0561667,0.0328752,0.100247,0.0677338,-19368
-18548.8,0.819043,0.331516,4,15,0,18587.6,-0.0124679,0.961512,0.12907,-0.0405614,0.221486,0.112471,0.333514,0.138716,0.0198388,0.0738258,0.212217,0.145741,-0.0407487,0.0765847,0.0246341,0.00313056,0.147431,0.088267,0.191209,0.206042,-0.0307411,-0.0309611,-0.0952576,-0.153818,0.000211085,-0.0241862,-0.0577012,0.00315421,0.01434,0.0560903,0.0934816,0.0823356,0.0296376,0.0121131,-0.0242857,0.0571429,0.0145578,-0.0403941,0.0144171,0.0941253,0.0531756,-0.00574812,-0.00186863,0.0105638,-0.0779988,0.0746631,-0.0287452,0.00833438,-0.00977803,-0.0276696,0.0171708,0.0592229,0.0151004,0.221949,-0.0415565,0.0979148,-0.047273,-0.0485283,0.0695278,0.0846303,-0.0441496,0.00514992,-0.0865781,-0.131146,-0.00772767,0.173592,0.0615769,-0.0443823,0.0342113,0.0302167,0.0700097,0.0136782,0.1258,0.114401,0.0654702,0.0393342,0.136225,0.0638055,0.0790016,-19375.4
-18554.8,0.860603,0.331516,4,15,0,18585.3,-0.00776893,0.97189,0.109612,-0.0482082,0.267835,0.0785441,0.324249,0.157849,0.0395249,0.100192,0.246096,0.159235,-0.0571226,0.0787897,0.0645158,0.0074346,0.184212,0.0899132,0.138741,0.147929,-0.0516804,-0.0722605,-0.137259,-0.168118,0.000187209,-0.0484548,-0.105917,-0.0191699,0.00300432,0.0807547,0.0478159,0.0277215,0.0212437,0.00408652,-0.00475403,0.0503999,-0.0281969,-0.0271331,-0.0305896,0.110428,0.00996724,-0.104709,0.017602,-0.0502266,-0.0701631,0.0713169,-0.0169728,0.0167503,0.0404494,-0.0506885,0.00668574,0.0559883,0.0104736,0.218522,0.0110179,0.0718902,-0.0231901,-0.0256343,0.0865787,0.0747168,-0.0715866,0.0224115,-0.031989,-0.141025,-0.0400944,0.0501666,0.114988,-0.0601098,0.0182016,-0.0110659,0.032097,-0.0392051,0.163978,0.0702163,0.0512914,0.040371,0.0445867,0.140867,0.0752336,-19380.9
-18554.3,0.783473,0.331516,4,15,0,18600.9,-0.00749923,0.973932,0.125001,-0.0266873,0.253765,0.125224,0.343839,0.1287,0.0322113,0.0808196,0.222921,0.137889,-0.0607653,0.0681905,-0.00780267,-0.0218395,0.147711,0.10146,0.158228,0.192832,-0.0386559,-0.0388636,-0.0953212,-0.187721,-0.0130134,-0.0413744,-0.0418214,-0.0256561,0.0257372,0.0398552,0.100483,0.0807667,0.0423977,-0.00533876,-0.0182143,0.0542637,0.0218686,-0.0437336,0.0108038,0.102447,0.0605405,0.0350561,0.0085843,0.0288273,-0.0604275,0.0629131,-0.0369546,0.0221549,0.0183404,-0.0263624,0.0164263,0.0697615,-0.0386435,0.224583,-0.0504162,0.0836009,-0.0485631,-0.050002,0.0372508,0.0679522,-0.0335649,-0.0110297,-0.0876547,-0.096729,-0.0156322,0.255119,0.045356,-0.0349906,0.0412759,0.0213888,-0.0292118,-0.000929495,0.148873,0.0958299,0.0701887,0.0765411,0.0469825,0.091982,0.0544285,-19366.7
-18543,0.954209,0.331516,4,15,0,18581.8,-0.0135527,0.96636,0.12328,-0.0462404,0.234491,0.118992,0.323887,0.130396,0.0333761,0.0759566,0.238784,0.1421,-0.0727799,0.108223,0.0272664,-0.0159534,0.150468,0.0876111,0.160312,0.152742,-0.0508759,-0.0369084,-0.0880774,-0.15331,0.00539976,-0.0181924,-0.0535895,-0.0353715,0.00537675,0.0584491,0.0865971,0.0602402,0.0387374,0.00453072,0.00346063,0.0527502,0.00643842,-0.0338106,-0.00801623,0.119628,0.0903763,-0.0496808,0.00550921,0.000572364,-0.0702096,0.137098,-0.022511,0.0211321,-0.0136548,-0.0875184,0.0251877,0.0668798,-0.0384886,0.216131,-0.0566204,0.0713998,-0.0244683,-0.0458795,0.0277133,0.065105,-0.0535632,-0.00892944,-0.0713587,-0.10479,-0.0146131,0.175571,0.0222262,-0.0338208,0.0479142,0.0367787,0.0499867,-0.0272113,0.173226,0.124571,0.0530445,0.0564712,0.0678865,0.0790114,0.0682514,-19355
-18547.7,0.730855,0.331516,4,15,0,18581.5,0.00125083,0.963624,0.134825,-0.0336155,0.256413,0.0971377,0.358052,0.153498,0.0294138,0.0841961,0.265007,0.141672,-0.0523237,0.0565396,0.0151561,-0.0111557,0.177769,0.0706444,0.171813,0.18174,-0.00978569,-0.0419892,-0.0980516,-0.147299,-0.0331673,-0.0460726,-0.0739867,-0.0223092,0.012144,0.0642595,0.0621186,0.0513283,0.0479563,-0.0122643,-0.00089123,0.0505947,-0.0017545,-0.0396104,-0.00629098,0.110541,0.0485137,0.0717532,0.0148959,-0.00255075,-0.0859758,0.0318766,-0.00353332,0.0246233,0.0333664,-0.0738432,-0.0162616,0.0672916,-0.00887436,0.22175,-0.0388633,0.108074,-0.0648938,-0.0713203,0.0811014,0.0791836,-0.0424004,0.00613583,-0.0398088,-0.101888,-0.0627358,0.173309,0.0779684,-0.0435462,0.0151313,0.0223829,-0.0405748,-0.053376,0.111333,0.0946084,0.0371686,0.0315102,0.0912465,0.125413,0.0739506,-19398.3
-18553.3,0.47623,0.331516,4,15,0,18595.8,-0.0129555,0.963832,0.115437,-0.0271013,0.248302,0.115995,0.324932,0.141308,0.0320299,0.125036,0.215813,0.15855,-0.061746,0.106964,0.0582129,0.0106881,0.16824,0.0998265,0.154686,0.1819,-0.0740196,-0.0635346,-0.131789,-0.168427,0.00666863,-0.0504162,-0.0820232,-0.0177102,0.00977914,0.0749351,0.0855062,0.0738203,0.0105483,0.0195692,0.00671336,0.0675243,0.00448511,-0.0518895,-0.00838112,0.0951731,0.0556491,-0.119278,0.011563,-0.0132473,-0.0526736,0.0837336,-0.0417368,0.020233,-0.00705682,0.0213295,0.0386277,0.0620811,0.0115431,0.221674,0.00390637,0.0683337,0.000257031,-0.0148464,0.0583269,0.0686529,-0.0706852,0.00503062,-0.0910518,-0.116518,0.00329789,0.141477,0.111081,-0.0569259,0.0294524,0.0122283,0.0501795,-0.0142073,0.166113,0.0799378,0.0974302,0.0356678,0.117945,0.0745567,0.0423408,-19400.6
-18555.2,0.730631,0.331516,4,15,0,18600.6,-0.00469577,0.967945,0.125914,-0.0281266,0.27987,0.0990934,0.352689,0.145263,0.031879,0.0854846,0.251403,0.133406,-0.0352177,0.0483058,0.0224178,-0.0170398,0.165552,0.0904107,0.144491,0.169114,-0.0259712,-0.0501473,-0.0972646,-0.150134,-0.0113488,-0.00848508,-0.0595352,-0.0486508,0.0173955,0.0542726,0.080788,0.0590963,0.0434719,-0.0168374,-0.021455,0.0323493,-0.0281421,-0.0381541,-0.0095362,0.0926976,0.037798,0.0374649,0.0131392,-0.00641137,-0.0670549,0.0197323,-0.0387887,-0.000139194,0.0107822,-0.0505779,-6.7984e-05,0.0632872,-0.0354259,0.214411,-0.0149364,0.111675,-0.0313628,-0.0429081,0.110613,0.0580229,-0.0200022,-0.0176327,-0.0577242,-0.0805066,-0.055908,0.15101,0.044463,-0.0888851,0.0225255,0.0163635,0.0133049,-0.0241283,0.0867682,0.122359,0.144256,0.072951,0.0388184,0.105109,0.0995654,-19361.4
-18559.7,0.767236,0.331516,4,15,0,18602.4,-0.0135727,0.965893,0.120737,-0.029931,0.223473,0.110605,0.321282,0.155765,0.0251212,0.104526,0.218981,0.167729,-0.0752494,0.115359,0.0313036,0.00825147,0.159102,0.0941807,0.17918,0.181679,-0.0356448,-0.033467,-0.131101,-0.186635,0.00327402,-0.0380248,-0.0806184,0.0260418,0.00223192,0.0710557,0.0732079,0.0599958,0.00779108,0.0294767,0.00998504,0.0726391,0.0293896,-0.0342132,-0.00947658,0.0961944,0.0771823,-0.154118,0.0243383,-0.0151676,-0.0484215,0.0732865,-0.0271763,0.039589,0.0226773,-0.0149599,0.0128762,0.0677109,0.0164329,0.214684,-0.0313423,0.0413975,-0.0370266,-0.0360435,0.0699051,0.0989841,-0.0619042,0.0337287,-0.0648297,-0.151343,-0.012693,0.16056,0.103344,-0.0380968,0.0481221,0.0210211,0.0570622,-0.0245051,0.185794,0.0717695,0.043828,0.0299482,0.105845,0.106674,0.0822058,-19393.8
-18553.5,1,0.331516,4,15,0,18591.3,-0.00785704,0.968712,0.117812,-0.0348426,0.223551,0.098381,0.337262,0.130499,0.0259932,0.0990777,0.238676,0.136056,-0.0325191,0.0678892,0.033676,-0.010545,0.150345,0.0930359,0.11149,0.171911,-0.0379278,-0.0620546,-0.103704,-0.17314,-0.0312466,-0.0686984,-0.0512393,-0.0415556,0.023709,0.0437095,0.0617406,0.0419013,0.0486469,-0.00400436,-0.00190647,0.0358397,0.0158944,0.00095991,-0.021461,0.0905446,0.039677,0.0240143,0.0225463,-0.0117553,-0.0578343,0.0963499,-0.0556646,0.0110009,0.038261,-0.029036,0.0157216,0.0357225,-0.0200682,0.2204,-0.0202918,0.0955866,-0.0340531,-0.0356317,0.0442194,0.0985351,-0.0467563,0.0312347,-0.0989226,-0.104472,-0.00790839,0.102309,0.0723993,-0.0897577,0.0276571,-0.0170727,0.0391872,-0.00688486,0.0751709,0.0882803,0.138529,0.0246232,0.0575905,0.0562708,0.0805132,-19356.7
-18550.8,0.761402,0.331516,4,15,0,18588.2,-0.00858563,0.964645,0.124085,-0.0386626,0.269529,0.0995673,0.315035,0.148688,0.0232318,0.102018,0.223989,0.153057,-0.0584676,0.104925,0.0557561,0.0199601,0.16447,0.0840078,0.189108,0.179717,-0.0290442,-0.0663948,-0.112907,-0.157897,0.0051729,-0.0405982,-0.10765,-0.010216,-0.0070222,0.0847771,0.0560463,0.0688211,0.0154273,0.0167957,-0.00219929,0.0528894,-0.00638976,-0.0602555,0.00172608,0.102621,0.0692579,-0.0263321,0.0046097,-0.00544529,-0.0699857,0.0676093,0.0101391,0.0233063,0.00270259,-0.0490772,-0.00252978,0.0551887,-0.00237093,0.218097,-0.0185793,0.0521685,-0.0469401,-0.0265177,0.0620614,0.0635178,-0.0760324,0.0191721,-0.0241854,-0.107799,-0.0356145,0.251659,0.0987221,-0.0704423,-0.000440445,0.0539418,0.0280408,-0.0117701,0.302964,0.0865996,0.0475327,0.0637681,0.0799704,0.130446,0.0525904,-19378.1
-18548,0.844326,0.331516,4,15,0,18589.8,-0.00842379,0.968911,0.113639,-0.0414114,0.270062,0.0984684,0.328876,0.140607,0.00673932,0.102718,0.236429,0.146832,-0.0594213,0.0689101,0.0375064,0.00190779,0.164653,0.106989,0.125554,0.175606,-0.0303745,-0.0354187,-0.0823961,-0.174976,-0.00421317,-0.0311562,-0.0581082,-0.0570506,0.0139117,0.0524668,0.0881611,0.0608647,0.0338108,-0.00431979,0.0131486,0.0667753,-0.0152308,-0.0127869,-0.0259313,0.0988255,0.0455787,0.0435358,0.0264318,0.0107755,-0.0639987,0.029153,-0.0636078,0.00993678,0.030956,-0.0191701,0.0177141,0.0473769,-0.0627795,0.190184,0.0126974,0.0968181,-0.0474528,-0.0460383,0.0220994,0.0838101,-0.0472165,-0.00703573,-0.0618092,-0.0813815,-0.0457229,0.185854,0.117877,-0.0350138,0.0519805,-0.00642092,0.0578796,-0.036165,0.123915,0.0965435,0.0817577,0.0317482,0.0481148,0.0837269,0.0465533,-19360.3
-18541.3,0.890105,0.331516,4,15,0,18577.8,-0.0111635,0.968524,0.133883,-0.0242135,0.240353,0.107098,0.346522,0.152302,0.05472,0.0900281,0.239208,0.145035,-0.0437885,0.0884154,0.0344865,-0.0173741,0.16341,0.0745464,0.18254,0.172102,-0.0532074,-0.0536177,-0.128185,-0.142562,-0.0174226,-0.0509943,-0.0936836,-0.00980263,-0.0125846,0.0656815,0.0684825,0.0631842,0.0363119,0.0110391,-0.0205022,0.0404871,0.0126519,-0.0675254,-0.00147966,0.10007,0.0386534,-0.0562251,0.000773912,-0.0225108,-0.0596677,0.0777074,0.00721633,0.00894529,0.00503969,-0.0295478,0.0375213,0.0646311,0.0457324,0.223756,-0.0531139,0.0594796,-0.022877,-0.0312793,0.0816266,0.0641323,-0.02937,0.0226393,-0.043107,-0.130636,-0.0388705,0.117366,0.07335,-0.050675,0.00107859,-0.000111333,0.0249953,0.0278194,0.129524,0.0855235,0.045529,0.0525349,0.0800503,0.0974735,0.117751,-19371.1
-18545.2,0.95004,0.331516,4,15,0,18566.6,-0.0101741,0.970361,0.137683,-0.0185306,0.241883,0.101762,0.353975,0.160976,0.0517564,0.0860443,0.240846,0.148806,-0.0383821,0.0919436,0.0423842,-0.0195182,0.175481,0.0772555,0.165123,0.166002,-0.0541399,-0.0484906,-0.0999708,-0.14721,-0.0231049,-0.0460539,-0.0918244,0.00896482,-0.000631195,0.0643107,0.0735851,0.0770843,0.0293243,0.00457867,-0.019609,0.0433834,0.016999,-0.0576314,-0.00756779,0.100082,0.0198422,-0.0699934,-0.003192,-0.0196801,-0.0625131,0.14626,0.00582137,0.00950107,-0.0138021,-0.049618,0.0338354,0.0711492,0.0376291,0.228342,-0.0575822,0.0708838,-0.0248129,-0.0214909,0.100423,0.0797032,-0.0351024,0.0136243,-0.0455318,-0.136701,-0.0489419,0.0913986,0.0607753,-0.0733478,0.0131393,-0.00301779,0.0289292,0.0247301,0.140271,0.0983854,0.0563757,0.0474077,0.0576217,0.117047,0.132712,-19374.9
-18552.4,0.53949,0.331516,4,15,0,18593.6,-0.00343145,0.971658,0.0975721,-0.04237,0.249625,0.11192,0.310557,0.145688,0.0187406,0.124199,0.231822,0.141766,-0.0665641,0.0491818,0.0376447,0.000614244,0.168546,0.104807,0.14749,0.189291,-0.036731,-0.0469793,-0.129833,-0.181961,0.0138841,-0.0177653,-0.0600765,-0.0516496,0.0143504,0.0813974,0.0711489,0.0279014,0.0378538,0.00659607,0.00398246,0.0525547,-0.0228237,-0.0402865,-0.00887577,0.0970932,0.071801,-0.00626973,0.0226538,0.0153413,-0.0588794,0.0548346,-0.0326917,0.0371308,0.0376502,-0.00145991,9.54977e-05,0.0570515,-0.0551404,0.191174,0.0017068,0.0856159,-0.0461464,-0.0512001,0.0292744,0.0910747,-0.0872392,0.0144902,-0.0795821,-0.0929119,-0.016417,0.177945,0.0715577,-0.0408152,0.072492,-0.00346108,0.0372421,-0.0492313,0.130805,0.0874817,0.0615833,0.0693564,0.0428138,0.0750395,0.0785907,-19361
