# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-04-21 05:14:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/g56dhqni.json
# init = 2 (Default)
# random
#   seed = 46778
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-den_GPT2_j.h-nondens/hreg-20250421001418_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,mu_beta.1,mu_beta.2,mu_beta.3,sigma_beta.1,sigma_beta.2,sigma_beta.3,log_p
# Adaptation terminated
# Step size = 0.438698
# Diagonal elements of inverse mass matrix:
# 2.4851e-05, 1.76951e-05, 0.000113967, 0.000106563, 0.000106763, 0.000115148, 0.000113071, 0.00012326, 0.000180889, 0.000163798, 0.000139438, 0.000141293, 0.00012385, 0.000128854, 0.000109625, 0.000103377, 0.000110548, 0.000108744, 0.000125219, 0.000132141, 9.57341e-05, 9.25526e-05, 0.000102977, 0.000179596, 0.000161678, 0.000146304, 0.000135981, 0.000136, 0.000117539, 0.00232532, 0.000995179, 0.000481914, 0.082205, 0.0853111, 0.0965821
-34214.2,0.992589,0.438698,3,7,0,34234.3,-0.00417411,0.975815,0.13252,-0.029532,0.251066,0.135449,0.290331,0.132774,0.0381196,0.062356,0.228412,0.145435,-0.0444902,0.0947581,0.06069,0.00847671,0.167288,0.0436521,0.139627,0.113298,0.0946789,0.118129,0.0551137,0.0713015,0.00863337,-0.00245309,0.0953827,-0.00892314,-0.00843342,0.114661,0.0698492,0.0640684,0.139955,0.0616371,0.0584116,-34495.4
-34215.7,0.742554,0.438698,3,7,0,34237,-0.00422083,0.972556,0.142233,-0.0475219,0.260767,0.122757,0.300477,0.116518,0.0153643,0.0873743,0.261588,0.155709,-0.0780891,0.0950725,0.054529,-0.0121644,0.157214,0.0561108,0.140578,0.151809,0.0708367,0.120586,0.067084,0.0600429,0.00806211,0.0235124,0.0816705,0.00979453,-0.0193693,0.209481,0.0925058,0.0426575,0.166282,0.100447,0.0468964,-34561.6
-34221.7,0.895268,0.438698,3,7,0,34233.1,-0.00348933,0.973818,0.129303,-0.0410279,0.285604,0.109347,0.288357,0.113974,0.00707224,0.0748665,0.264472,0.155925,-0.0729048,0.0837785,0.045847,-0.0112993,0.147928,0.059987,0.133652,0.148047,0.0789203,0.12113,0.0619552,0.0676906,0.0292847,0.0160434,0.0930704,0.00299695,-0.0206529,0.226915,0.0881843,0.0556689,0.186215,0.0910828,0.037117,-34536.1
-34226.8,0.69774,0.438698,3,7,0,34243.6,-0.0123902,0.977741,0.133101,-0.0544515,0.264947,0.157769,0.305643,0.128675,0.0427839,0.0693427,0.237551,0.15545,-0.0735348,0.0930053,0.0809359,0.00804164,0.153231,0.0653665,0.150618,0.110955,0.084192,0.122668,0.0786608,0.0703675,0.00411282,0.0198427,0.0674851,0.00187246,0.00171949,0.180181,0.0885457,0.0385638,0.127162,0.0763712,0.0581704,-34552.9
-34231.7,0.937879,0.438698,3,7,0,34241.8,0.00302102,0.97155,0.145043,-0.0252377,0.246505,0.106867,0.27785,0.120242,0.00166888,0.0820057,0.249542,0.1387,-0.0410199,0.107737,0.0326853,-0.00163435,0.169459,0.0492793,0.124628,0.166143,0.0822172,0.113164,0.0417436,0.0714004,0.0161213,0.00231873,0.104227,0.00299362,-0.0336808,0.0982204,0.051089,0.0598393,0.106624,0.0893698,0.0382997,-34512.8
-34229.6,1,0.438698,3,7,0,34247.4,-0.00116708,0.973791,0.141862,-0.0227687,0.236259,0.112803,0.27426,0.120175,0.00827949,0.0817344,0.240769,0.133465,-0.0381309,0.100789,0.0345806,-0.00681018,0.175063,0.0458773,0.123787,0.168051,0.0818649,0.115801,0.0473134,0.07485,0.013439,0.000364511,0.107102,0.00641665,-0.0312824,0.115382,0.0392054,0.0683826,0.105315,0.0668238,0.0445702,-34493.3
