# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 20:25:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/7bw0sorc.json
# init = 2 (Default)
# random
#   seed = 26891
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_BOW/reg-20250511152543_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.534503
# Diagonal elements of inverse mass matrix:
# 2.45882e-05, 2.25586e-05, 1.73767e-05
-35904.8,0.984987,0.534503,2,3,0,35906.6,-0.0141385,0.0819653,1.00269,-33694.8
-35909.6,0.631029,0.534503,2,3,0,35911,-0.0119228,0.0937492,1.00463,-33696.2
-35908.5,1,0.534503,2,3,0,35910.6,-0.0138764,0.0907874,1.00598,-33696.5
-35905.2,1,0.534503,2,3,0,35908.7,-0.0200687,0.0876114,0.997963,-33692.3
-35904,0.949606,0.534503,2,7,0,35906.2,-0.0156106,0.0848792,0.999431,-33692.9
-35906.7,0.674744,0.534503,2,3,0,35908.4,-0.0134254,0.0902163,0.996141,-33692
-35905.6,1,0.534503,2,3,0,35906.9,-0.0160753,0.0884548,0.996314,-33691.8
-35904.2,0.958911,0.534503,3,7,0,35906.7,-0.015196,0.0814066,1.00018,-33693.6
-35904.3,0.952296,0.534503,2,7,0,35904.9,-0.0182738,0.0824082,0.998497,-33692.7
-35904.6,0.801175,0.534503,2,3,0,35906.6,-0.0147424,0.0847079,1.00255,-33694.4
-35904.1,0.996367,0.534503,2,3,0,35904.7,-0.015258,0.0824273,1.0008,-33693.7
-35904.7,0.940597,0.534503,3,7,0,35905.2,-0.0132207,0.0812186,1.00102,-33694.1
-35905.2,0.954544,0.534503,3,7,0,35905.5,-0.0182228,0.0869627,0.996528,-33691.8
-35904.8,0.990793,0.534503,3,7,0,35906.3,-0.0145981,0.0793268,0.999563,-33693.7
-35905.1,0.991298,0.534503,3,7,0,35905.4,-0.0190873,0.0880662,0.997929,-33692.2
-35911,0.44642,0.534503,2,3,0,35912.7,-0.0117244,0.083741,0.990592,-33691.8
-35904.5,1,0.534503,2,7,0,35910.4,-0.0195145,0.0857869,1.00068,-33693.3
-35904.6,0.996324,0.534503,2,3,0,35904.7,-0.0203182,0.0852817,0.999902,-33693.1
-35904.4,0.842986,0.534503,2,3,0,35906.8,-0.0139452,0.0860004,1.00101,-33693.6
-35904.1,0.951967,0.534503,3,7,0,35905.3,-0.0159375,0.0821032,1.00017,-33693.4
-35904.7,0.834662,0.534503,3,7,0,35906.7,-0.0201344,0.0843757,1.00168,-33693.9
-35904.9,0.97242,0.534503,1,1,0,35905,-0.0206138,0.0849139,1.00184,-33694
-35906,0.906138,0.534503,3,7,0,35907,-0.0182187,0.078652,1.00337,-33695.6
-35904.6,0.728141,0.534503,1,3,0,35909.7,-0.0146199,0.082879,0.99711,-33692.3
-35904.7,0.991536,0.534503,2,7,0,35905.3,-0.0172053,0.0845329,0.996812,-33692
-35905.2,0.979513,0.534503,3,7,0,35905.3,-0.0130654,0.084571,1.0033,-33694.9
-35908.7,0.653165,0.534503,2,3,0,35910.6,-0.0219136,0.0832723,0.992779,-33691.7
-35907.5,0.909926,0.534503,2,3,0,35910.8,-0.0142479,0.0798848,1.00616,-33697.2
-35906.2,1,0.534503,2,3,0,35907.3,-0.0174684,0.0856971,0.99442,-33691.4
-35906.3,0.98508,0.534503,3,7,0,35907.6,-0.0208308,0.0878318,0.995999,-33691.8
-35904.9,0.97531,0.534503,2,3,0,35907.4,-0.018803,0.0832772,1.00298,-33694.6
-35905.3,0.898039,0.534503,2,7,0,35907,-0.0142291,0.078416,0.998843,-33693.7
-35904.4,0.992763,0.534503,2,3,0,35905.7,-0.0136617,0.0819661,0.999244,-33693.2
-35905,0.850827,0.534503,2,3,0,35906.5,-0.0179285,0.0787196,1.00021,-33694
-35904.2,0.773099,0.534503,3,7,0,35909.9,-0.018255,0.0857066,1.00046,-33693.2
-35905.1,0.87763,0.534503,2,3,0,35905.6,-0.0192345,0.0881251,0.997942,-33692.2
-35905,1,0.534503,3,7,0,35905.4,-0.0190946,0.0886861,0.99945,-33692.8
-35904.2,0.996174,0.534503,2,3,0,35905.2,-0.0139183,0.0842998,1.0004,-33693.4
-35904.9,0.830114,0.534503,2,3,0,35906.2,-0.0119257,0.0831458,0.998286,-33692.9
-35905.4,0.933792,0.534503,3,7,0,35906.7,-0.0217415,0.0831456,1.00227,-33694.5
-35905.4,1,0.534503,3,7,0,35905.6,-0.0221285,0.082893,1.00159,-33694.2
-35904,0.925447,0.534503,1,3,0,35906.6,-0.0164087,0.0841894,1.00036,-33693.3
-35908.2,0.684032,0.534503,2,5,0,35908.3,-0.026476,0.0864264,0.997627,-33693.1
-35906.7,0.997013,0.534503,3,7,0,35908.8,-0.0227771,0.0881723,0.996945,-33692.3
-35909.8,0.743334,0.534503,2,3,0,35912,-0.00904497,0.0911475,1.00538,-33696.9
-35906.8,1,0.534503,3,7,0,35911,-0.0161486,0.0823419,1.00611,-33696.7
-35904.5,0.990588,0.534503,3,7,0,35907.1,-0.0145895,0.0863837,0.997921,-33692.3
-35904.5,0.816053,0.534503,1,3,0,35906.6,-0.0159707,0.083398,1.00251,-33694.4
-35905.2,0.977376,0.534503,3,7,0,35905.5,-0.0202038,0.0869331,0.997536,-33692.2
-35905.9,0.973875,0.534503,3,7,0,35906.7,-0.01555,0.090573,0.997618,-33692.3
-35909.6,0.767133,0.534503,2,3,0,35910.4,-0.0148749,0.0732883,1.00441,-33697.8
