# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = reg_model
# start_datetime = 2025-05-11 20:25:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/7bw0sorc.json
# init = 2 (Default)
# random
#   seed = 26891
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/den_BOW/reg-20250511152543_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,log_p
# Adaptation terminated
# Step size = 0.54566
# Diagonal elements of inverse mass matrix:
# 2.41779e-05, 2.47942e-05, 1.57113e-05
-35906,0.891866,0.54566,2,7,0,35907.2,-0.0120346,0.089195,1.00231,-33694.4
-35906.7,0.913953,0.54566,1,1,0,35906.9,-0.0120793,0.0908203,1.00233,-33694.5
-35905.4,0.957478,0.54566,2,3,0,35907.8,-0.0136964,0.085015,1.00388,-33695.2
-35905.8,0.931182,0.54566,1,1,0,35906,-0.0138128,0.0855989,1.00453,-33695.5
-35906.3,0.981343,0.54566,3,7,0,35906.5,-0.0153436,0.0878098,1.0049,-33695.6
-35905,0.975733,0.54566,3,7,0,35907.4,-0.0130091,0.0880146,1.00057,-33693.4
-35905,0.971055,0.54566,2,7,0,35905.9,-0.0174772,0.0842279,1.00352,-33694.8
-35905.1,0.982394,0.54566,2,7,0,35905.9,-0.0199255,0.0883287,1.00025,-33693.1
-35905.3,0.954211,0.54566,3,7,0,35906.5,-0.0149375,0.0871353,1.00339,-33694.7
-35905.2,0.958402,0.54566,3,7,0,35906.7,-0.0175799,0.0897663,1.0001,-33693.1
-35906.2,0.958751,0.54566,3,7,0,35906.4,-0.0177426,0.0910377,1.00229,-33694.2
-35906.2,0.765373,0.54566,2,3,0,35910.1,-0.0177426,0.0910377,1.00229,-33694.2
-35906.1,1,0.54566,2,3,0,35906.5,-0.0172012,0.0906611,1.00258,-33694.3
