# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_hreg_model
# start_datetime = 2025-04-21 08:03:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/rumovfi5.json
# init = 2 (Default)
# random
#   seed = 11565
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens.h-nondens/h2reg-hreg-20250421030307_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg-hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,betad.1.1,betad.2.1,betad.3.1,betad.4.1,betad.5.1,betad.6.1,betad.7.1,betad.8.1,betad.9.1,betad.1.2,betad.2.2,betad.3.2,betad.4.2,betad.5.2,betad.6.2,betad.7.2,betad.8.2,betad.9.2,mu_betad.1,mu_betad.2,sigma_betad.1,sigma_betad.2,log_p,rmse
-338779,0.716505,0.266673,4,15,0,338844,-0.00468098,0.973641,-0.00734455,-0.0245905,0.0301972,-0.0209667,0.00954586,0.0307689,0.0270866,-0.00594634,-0.0301178,-0.0415175,-0.0509163,-0.00742472,-0.0108515,-0.0194733,-0.0121649,-0.0234697,-0.0140822,-0.00140804,-0.0559911,-0.0561897,-0.0688014,-0.0521481,-0.0395054,-0.00781941,-0.0489099,-0.0205227,-0.0482625,0.00798144,-0.0536069,-0.0193466,0.0523006,0.0141701,-0.00791059,-0.0395826,0.00991239,-0.0263732,0.00468076,0.0487026,-0.0561828,0.0269117,-0.0025248,-0.0584156,-0.0680862,0.0664423,-0.0728734,-0.0719297,-0.0502695,-0.0963183,-0.137802,-0.00865282,0.00981471,-0.0350781,-0.0938021,0.0129443,0.0606349,0.127115,0.0606555,0.0614878,0.00819673,0.0245335,0.0794923,-0.0327172,-0.0203756,-0.0261664,0.04988,0.0558789,0.0128105,0.0464714,0.0169368,-0.0653073,0.0001048,-0.000481158,0.0272554,0.0943452,0.00232536,0.0350428,0.0247145,-0.0141968,0.184962,-0.0414985,0.0789926,-0.0422945,0.00417428,0.0257922,0.0137399,-0.018212,-0.00554979,0.00188522,-0.0811474,0.0122784,-0.00975008,-0.0101764,-0.045448,-0.00419902,-0.00923791,-0.0231137,0.00507037,0.0116832,0.00684805,-0.00535393,0.0274449,0.0179081,0.0285361,0.0333298,0.0352415,0.0499609,0.0918717,0.031311,0.0644383,0.0446432,-0.0138583,0.0163879,0.128506,-0.0455597,0.252734,0.122453,0.296949,0.128087,0.0480498,0.0770119,0.244342,0.151616,-0.0483945,0.0989213,0.0711288,-0.00526865,0.160455,0.0833485,0.146462,0.145804,0.134451,0.0831613,0.0808942,0.111457,-343551,1.02091
-338785,0.848661,0.266673,4,15,0,338846,-0.00585676,0.9743,-0.0359034,-0.0460587,0.0502743,-0.0143066,0.00919342,0.0545298,0.0299242,-0.0420576,-0.0139724,-0.0366143,-0.0882916,-0.0199709,-0.0235959,-0.00618264,-0.0170769,-0.0384069,0.00367297,0.0151679,-0.0254871,-0.0790933,-0.0792579,-0.0349714,-0.08385,-0.0271483,-0.035624,-0.0166018,-0.0289839,-0.00293255,-0.0437204,-0.0440005,0.0362951,0.0079493,-0.0193515,-0.0497568,0.0165913,-0.00741788,0.0153106,0.0109077,-0.0735005,0.00595716,-0.0227237,-0.000523649,-0.0273791,0.0665482,-0.0846336,-0.0507816,-0.0444898,-0.0806615,-0.124008,-0.00821789,-0.0221769,-0.040626,-0.0616643,-0.000644149,0.100799,0.113007,0.0535672,0.073199,0.0102442,-0.0039135,0.0846612,0.0218053,-0.0219417,-0.022237,0.0450101,0.0666506,-0.00472803,-0.00256619,-0.0141173,-0.0948414,-0.0140329,-0.0439913,0.0507134,0.0690791,0.0117359,0.0367653,0.047423,0.0101003,0.165514,-0.0451627,0.0494739,-0.0183859,-0.0229548,0.0311951,0.0148876,-0.0172195,0.000884127,-0.00804222,-0.106333,0.00636979,0.00738136,-0.0265352,-0.02817,-0.0142066,-0.0119587,-0.0335423,0.0173825,-0.0111543,0.00643218,-0.0228531,0.0392797,0.0408023,0.0257625,0.0350399,0.0968171,0.0451849,0.0565092,0.0779219,0.0949936,0.0385404,-0.0170943,0.0246217,0.132254,-0.039982,0.257366,0.122638,0.291916,0.135065,0.0456817,0.0563432,0.24183,0.152425,-0.0500376,0.105085,0.0838014,0.0116912,0.166729,0.0971787,0.147664,0.154207,0.171623,0.0995526,0.18505,0.0512085,-343652,1.02136
-338775,0.974194,0.266673,4,15,0,338849,-0.00491308,0.973082,-0.0122666,-0.0503919,0.0386483,-0.011751,0.0130412,0.0380398,0.0234411,-0.0211504,-0.018116,-0.0339148,-0.0614147,-0.0298827,-0.0385557,-0.00602429,-0.0304434,-0.0174937,-0.00594848,0.0114121,-0.0556099,-0.0611687,-0.0813882,-0.0296239,-0.0534836,-0.0241532,-0.0324788,-0.0373688,-0.0429836,0.00366664,-0.0488431,-0.0221444,0.0397884,0.0130951,-0.0113465,-0.0409449,0.0121144,-0.0226827,0.0119909,0.026192,-0.040962,0.0410395,-0.0129794,-0.0289772,-0.0616347,0.0766627,-0.106766,-0.0680956,-0.054355,-0.0868177,-0.13322,-0.017368,-0.0137864,-0.0263723,-0.0811112,0.0029805,0.065859,0.0997526,0.0778372,0.0582734,0.0145437,0.0144838,0.0803388,-0.00876663,-0.0168167,-0.0302028,0.0476285,0.0604832,0.00909231,0.0373695,0.0103711,-0.0730615,-0.00232566,-0.0174251,0.04241,0.0750195,-0.00833442,0.0360057,0.0208434,-0.0117387,0.186977,-0.0259269,0.0437468,-0.0443229,0.000448956,0.0357263,0.0258282,-0.0302025,0.000730669,-0.00370795,-0.120864,0.000732362,-0.0234232,-0.0125523,-0.0557926,-0.0169431,-0.003852,-0.0505562,0.0297258,-0.0345302,-0.0107382,-0.0483566,0.0383471,0.0235037,0.0248086,0.0266071,0.0392915,0.0349275,0.0377417,0.0645968,0.071584,0.101934,-0.0152007,0.0299842,0.128647,-0.0458468,0.25009,0.121109,0.294138,0.126423,0.0483391,0.0732264,0.238756,0.150755,-0.0451162,0.092476,0.073793,-0.00428663,0.159821,0.0847497,0.146726,0.150902,0.125343,0.0795667,0.104311,0.100803,-343401,1.02027
-338781,0.885471,0.266673,4,15,0,338842,-0.00514841,0.973792,-0.0215072,-0.0390806,0.0458211,-0.0291521,0.0157422,0.0299006,0.0296953,-0.0070416,-0.0419491,-0.0511235,-0.0510584,-0.00784055,-0.0334769,-0.0052378,0.00251815,-0.0385869,-0.0226403,0.00195844,-0.0370168,-0.0606197,-0.0764306,-0.0354055,-0.0604632,-0.0167649,-0.0533265,-0.0372905,-0.0468376,0.00154826,-0.0520138,-0.0384347,0.0451308,0.014418,-0.0163846,-0.0342186,-0.00358202,-0.0183041,0.0143629,0.0409762,-0.0512499,0.032094,0.00895226,-0.0294888,-0.0404739,0.096159,-0.0843279,-0.0751234,-0.0528514,-0.0792215,-0.140838,-0.0119131,-0.0203476,-0.0342623,-0.0840981,0.00766638,0.0592356,0.119707,0.0490967,0.0609814,0.0199311,0.0290348,0.0754998,-0.0212955,0.0018916,-0.0270657,0.0636003,0.0569233,0.0222641,0.021517,0.0112032,-0.0996512,0.00709842,-0.0198288,0.0397488,0.0807719,-0.00417077,0.0349209,0.0189755,-0.0269071,0.178603,-0.039819,0.0469112,-0.0329895,-0.0209986,0.0245464,0.0305602,-0.00590057,0.00574328,0.00866096,-0.110359,0.00552071,0.0030266,-0.0189839,-0.0334083,-0.00671933,0.00238882,-0.0557323,0.0419836,-0.0302302,-0.00623707,-0.0444131,0.0410176,0.0232695,0.0217995,0.0289883,0.0575093,0.0485201,0.0627157,0.0711522,0.117428,0.0584769,-0.0218262,0.0258328,0.132808,-0.0438169,0.259118,0.124131,0.294389,0.133442,0.0586354,0.0701947,0.243598,0.153521,-0.0477583,0.103887,0.0810494,0.00211585,0.164819,0.0905061,0.145017,0.148079,0.062244,0.0949448,0.184758,0.0519748,-343688,1.02146
-338804,0.681204,0.266673,4,15,0,338873,-0.0050476,0.973694,-0.0250747,-0.0262018,0.0231644,-0.0106569,0.0206416,0.0555771,0.02995,-0.047216,-0.0219516,-0.0299003,-0.0929588,-0.0107768,-0.0271158,-0.0284652,-0.0123399,-0.019879,0.00240828,-0.00366294,-0.0613036,-0.0834136,-0.0931894,-0.0370648,-0.0633799,-0.0198848,-0.0500996,-0.00603942,-0.0289386,-0.000872229,-0.0371903,-0.0424145,0.0397235,-0.000907932,-0.0214437,-0.0342108,0.0219584,-0.0275391,0.0226543,0.0277208,-0.0858784,0.0145295,-0.0252968,-0.0289843,-0.0640979,0.0328203,-0.0812917,-0.0392719,-0.0429963,-0.0947049,-0.12506,-0.0155269,-0.002414,-0.0207702,-0.0820888,0.00446762,0.101226,0.125637,0.0640376,0.0681906,0.0240517,-0.0142321,0.0907023,0.00869001,-0.0253888,-0.00701401,0.03172,0.0725127,-0.0118067,0.0267246,-0.0113229,-0.057452,-0.00226431,-0.0289242,0.048615,0.0829294,0.00843263,0.0455413,0.0474745,0.0103126,0.161359,-0.027293,0.0751493,-0.0264102,0.0108842,0.0331309,0.00453098,-0.0309028,0.00202516,-0.0213992,-0.0904696,0.0114202,-0.0216978,-0.0332245,-0.0244272,-0.0232652,0.0308978,-0.0956996,0.0409455,0.0392944,0.0608677,0.00370958,0.0352811,0.0344068,0.0812681,0.0349102,0.0823932,0.0959294,0.0544561,0.0347944,0.0542584,0.0342547,-0.00851387,0.0706736,0.128758,-0.0419451,0.253608,0.120342,0.296312,0.128226,0.0367418,0.0641257,0.239307,0.148041,-0.0487464,0.0999048,0.0744956,-0.00192158,0.160005,0.0896819,0.146062,0.152049,0.220467,0.0891616,0.119555,0.105196,-343478,1.02063
-338788,0.956588,0.266673,4,15,0,338864,-0.00430782,0.973767,-0.0322001,-0.0443593,0.0154263,-0.0293448,0.00963984,0.0430281,0.0338377,-0.0239253,-0.0200192,-0.0256755,-0.077049,-0.0115908,-0.0307232,-0.0150416,-0.0156521,-0.0207113,0.00363987,-0.0084996,-0.0504614,-0.0811354,-0.0954594,-0.0493268,-0.067557,-0.0143679,-0.0407142,0.0112126,-0.0290086,0.00310002,-0.0497302,-0.0452131,0.0374216,-0.00320539,-0.00783553,-0.0422803,0.0295699,-0.0216639,0.0086156,0.0162458,-0.0830649,0.0126146,-0.0076327,-0.0231781,-0.0498177,0.0342295,-0.0765921,-0.0353275,-0.0530828,-0.0992654,-0.126739,0.00521362,0.00422741,-0.0250303,-0.0788385,0.0125512,0.0860407,0.113323,0.0627177,0.0562508,0.022501,-0.00386873,0.0795922,0.00770114,-0.0237513,0.00358094,0.0423917,0.0701472,0.00718259,0.0348647,-0.00725318,-0.0769732,-0.013912,-0.0213226,0.0496415,0.0882138,0.00701203,-0.00367695,0.0462529,-0.00719037,0.173137,-0.0213404,0.0795263,-0.0249845,0.0123096,0.0416576,0.0200538,-0.0139352,-0.0134617,-0.0065204,-0.0889323,0.0128351,-0.0109893,-0.026055,-0.0386282,-0.0326716,0.0330247,-0.07583,0.0187095,0.0192386,0.0538648,-0.00545033,0.0444489,0.0305936,0.0410503,0.0420302,0.0878583,0.080574,0.0554678,0.0799707,0.0571034,0.0356429,0.00476273,0.0622277,0.130581,-0.045559,0.252757,0.120649,0.291602,0.128702,0.0488715,0.0666003,0.239,0.15173,-0.0445514,0.100012,0.0759458,0.00329283,0.166707,0.0870478,0.138959,0.149612,0.207571,0.134226,0.117791,0.103342,-343476,1.02063
-338804,0.675813,0.266673,4,15,0,338873,-0.00341022,0.973211,-0.0211947,-0.0502231,0.0262606,-0.00747958,-0.000278537,0.0517851,0.0295429,-0.0366372,-0.0084,-0.0360299,-0.081153,0.000724351,-0.0261462,-0.012992,-0.00791312,-0.0415369,-0.0076998,-0.0134975,-0.0404043,-0.0680072,-0.0943553,-0.04472,-0.0668311,-0.028765,-0.0584947,0.012161,-0.0371556,0.00844146,-0.0579737,-0.0395858,0.0585887,0.00718385,-0.00925626,-0.0452602,0.0103293,-0.0260398,0.00896893,0.0260939,-0.0679044,0.0229514,-0.0244912,-0.0235275,-0.0684548,0.0620247,-0.0710459,-0.0579889,-0.0308149,-0.0818397,-0.159677,0.0134348,0.00533425,-0.0233707,-0.0593843,0.000312629,0.0807336,0.122326,0.0401454,0.070214,0.0171657,-0.0251627,0.0794339,-0.0150094,-0.0127238,-0.0296584,0.0278549,0.0423048,0.00300948,0.0288009,0.0152199,-0.0856055,-0.00675975,-0.0336417,0.0413351,0.0701174,0.00776183,0.0512741,0.0434339,-0.0179708,0.16125,-0.0353796,0.0676493,-0.0347508,0.00126574,0.0436137,-0.00442878,-0.0280757,-0.0215811,0.0121141,-0.0899499,0.00406708,-0.0267386,-0.0267453,-0.0535573,-0.0100125,0.0301597,-0.0743763,0.0569248,-0.000607116,0.0590016,-0.0093466,0.0291897,0.0199916,0.033726,0.0287927,0.0655899,0.0512711,0.0393365,0.0557361,0.0761899,0.0430472,-0.00129284,0.0303637,0.136018,-0.0427452,0.259691,0.128385,0.293279,0.128685,0.0411314,0.0712963,0.244724,0.148124,-0.0497672,0.106373,0.0805351,-0.0047739,0.172722,0.0951668,0.141187,0.149795,0.0949525,0.0910162,0.149233,0.12347,-343698,1.02144
-338795,1,0.266673,4,15,0,338857,-0.00499112,0.973677,-0.022824,-0.019055,0.0539726,-0.0267602,0.0224382,0.0276469,0.0333602,-0.0145088,-0.0348589,-0.0433251,-0.0612598,-0.0179059,-0.00300508,-0.00103322,-0.0238943,-0.0113274,0.00584723,0.0156199,-0.0547133,-0.0682518,-0.0588369,-0.0479741,-0.0604168,-0.0259984,-0.0331764,-0.0582281,-0.0429162,0.000262181,-0.0356106,-0.0196561,0.0360479,0.0137584,-0.0211729,-0.0427325,0.0199322,-0.0132655,0.0122181,0.0337602,-0.0643852,0.0136704,0.00381247,-0.0406889,-0.0271043,0.0679558,-0.100794,-0.0681995,-0.0653276,-0.0929087,-0.101945,-0.0268907,-0.0186899,-0.0494684,-0.0879468,0.00829556,0.0867871,0.112098,0.077434,0.0656155,0.00295044,0.0390389,0.089635,0.00650112,-0.0230191,-0.0145234,0.0708692,0.079015,0.00722227,0.0170327,-0.0129077,-0.0751706,-0.0168227,-0.0089162,0.036055,0.0865932,0.00795232,0.0200789,0.0269668,0.0149209,0.185074,-0.0443742,0.0459931,-0.0265145,-0.0206511,0.02093,0.0353308,-0.00947278,0.0152076,-0.0144177,-0.10355,0.014243,0.0343211,0.000642884,-0.0492723,0.00402017,-0.0494844,-0.00670823,-0.00718695,0.0011298,0.0166116,-0.0135217,0.0532506,0.0543622,0.0143574,0.0467805,0.0567185,0.0600362,0.0924313,0.0383178,0.0565482,0.0319778,-0.010764,0.0214086,0.124141,-0.0482582,0.251721,0.117863,0.295363,0.133109,0.0535196,0.0606548,0.24141,0.152154,-0.048247,0.100806,0.0765649,0.00563061,0.15401,0.0902262,0.15047,0.152269,0.163905,0.0992636,0.0900273,0.0599926,-343540,1.02087
-338778,0.738401,0.266673,4,15,0,338862,-0.00467057,0.972628,-0.0324934,-0.0242603,0.0470481,-0.0274375,0.010712,0.0334013,0.0407297,-0.0219639,-0.0244149,-0.0404791,-0.0588515,-0.0034708,-0.0100338,-0.00116392,-0.0164099,-0.0161777,-0.00752188,0.0221873,-0.0592434,-0.0724735,-0.0711186,-0.0373532,-0.0486383,-0.0162001,-0.0223664,-0.0377276,-0.0447736,0.0140433,-0.0374953,-0.0267296,0.0340737,0.00214783,-0.0324121,-0.0584176,0.0102781,-0.0255714,0.0153002,0.0268814,-0.066205,0.016701,0.00107575,-0.045484,-0.0557196,0.0820355,-0.0897235,-0.0571794,-0.0528417,-0.0970049,-0.121111,-0.0150504,-0.00896365,-0.027447,-0.0911731,0.0102756,0.109027,0.109606,0.0626601,0.0794004,0.0195774,0.0104219,0.0812953,-0.00395751,-0.0188388,-0.0258341,0.0597591,0.0766467,-0.00508215,0.0274894,0.000433406,-0.0726522,-0.0146998,-0.00258151,0.0343409,0.0657797,0.00986165,0.0282844,0.0295783,4.81128e-05,0.178229,-0.0299704,0.0498988,-0.0369256,-0.0212856,0.0475722,0.0250139,-0.0149616,0.00678097,-0.0101508,-0.0885777,0.00253613,0.0185142,-0.00255412,-0.0409785,-0.0191487,-0.0165538,-0.0259241,0.00106821,-0.0246296,0.0262202,-0.00808859,0.0511595,0.0691327,0.0175574,0.049664,0.044805,0.0674729,0.142138,0.0432361,0.0832079,0.0571722,-0.0319913,0.0367704,0.130068,-0.0465441,0.254383,0.119721,0.2927,0.131574,0.0455754,0.0627885,0.243546,0.148767,-0.0477774,0.100724,0.0808494,0.000441916,0.16658,0.090548,0.144333,0.148264,0.104995,0.146084,0.106962,0.0640353,-343597,1.02099
-338761,0.985093,0.266673,4,15,0,338837,-0.00482715,0.974276,-0.0137208,-0.0384883,0.0199844,-0.0162824,0.012568,0.0327761,0.0162671,-0.0362153,-0.0179083,-0.0403,-0.0460519,-0.0309544,-0.0321587,-0.0288394,-0.0130518,-0.0318873,-0.0144509,-0.0207009,-0.0346382,-0.0690128,-0.0823269,-0.0428448,-0.0681717,-0.0339678,-0.0582245,-0.0127889,-0.0347691,-0.00674216,-0.045349,-0.0444774,0.0433739,0.016375,0.00434722,-0.0350521,0.0181064,-0.0170068,0.0101306,0.0358474,-0.0611179,0.0169974,-0.0195875,-0.0122772,-0.0436905,0.0449231,-0.0803495,-0.0619854,-0.0415352,-0.0812771,-0.139372,-0.000846969,-0.00388485,-0.039138,-0.0604203,-0.00428244,0.0557872,0.116132,0.0579516,0.0664067,-0.00119426,0.00794194,0.0928228,-0.000278716,-0.0244756,-0.0219928,0.0381004,0.0578508,-0.00499084,0.0180765,-0.00302023,-0.0851578,-0.00639399,-0.0352464,0.0444573,0.0917173,0.0024238,0.031773,0.0402865,-0.0160464,0.165299,-0.0574226,0.0627811,-0.0265319,-0.00190728,0.0246672,0.00980309,-0.034891,-0.0123256,0.00564766,-0.0960021,-0.000390814,0.00592296,-0.0315559,-0.0246348,0.00154323,-0.0157079,-0.0482324,0.0335445,-0.00284551,-0.0027531,-0.0343141,0.0417237,0.0192161,0.036509,0.0275986,0.0579502,0.0356932,0.0426794,0.0444751,0.0705013,0.0387064,-0.0103476,0.0320174,0.129503,-0.041028,0.25877,0.120156,0.296435,0.132244,0.04573,0.0653676,0.240493,0.151672,-0.0511112,0.101796,0.0773056,0.000519103,0.159665,0.0830525,0.149102,0.148052,0.101186,0.0244804,0.151335,0.121144,-343499,1.02077
-338766,0.874512,0.266673,4,15,0,338837,-0.00468557,0.974277,-0.0308808,-0.032799,0.0462559,-0.0200726,0.011838,0.0335657,0.0388346,-0.00229637,-0.0321981,-0.0242384,-0.0476468,-0.0296049,-0.00524229,-0.0100243,-0.00741126,-0.0145627,-0.010808,0.000588874,-0.0583926,-0.0725447,-0.0679103,-0.0423884,-0.0569202,-0.0232389,-0.0273091,-0.0402532,-0.0490814,0.0155186,-0.0472861,-0.0184921,0.0400289,0.00254014,-0.0302862,-0.0518204,0.00219529,-0.0207695,0.0160547,0.0273395,-0.0663736,0.017366,0.00260647,-0.0450179,-0.0547401,0.0787182,-0.0900389,-0.058121,-0.0516356,-0.0951365,-0.125006,-0.0175196,-0.0129053,-0.0321892,-0.0900618,0.0123386,0.108159,0.115333,0.0621964,0.0686651,0.0115104,0.00470704,0.0764573,-0.00678901,-0.0173589,-0.0242714,0.0512822,0.0517292,0.0134443,0.0263847,-0.00354765,-0.0786874,-0.0181086,-0.01151,0.0351142,0.0678634,0.0120269,0.0292181,0.0320045,0.0162034,0.185996,-0.0320504,0.0501391,-0.0372106,-0.0155186,0.0448264,0.0234365,-0.00911805,0.00837685,-0.01366,-0.10778,0.0147047,0.0141039,-0.0160938,-0.0363592,-0.016703,-0.0101836,-0.0419626,0.00475345,0.0124534,-0.000897838,0.00686631,0.0407673,0.0284092,0.0173028,0.0259427,0.0511353,0.0624134,0.0885853,0.0430847,0.0539766,0.0604969,-0.00531409,0.0274588,0.132188,-0.0440716,0.249782,0.119736,0.290115,0.130074,0.0478706,0.0709096,0.240405,0.147043,-0.0448558,0.101902,0.0766713,0.00255226,0.162474,0.093459,0.142594,0.142452,0.138173,0.136821,0.230438,0.0603013,-343409,1.02041
-338769,0.904832,0.266673,4,15,0,338835,-0.0050703,0.974047,-0.0301853,-0.0403807,0.0479674,-0.00208561,0.000750414,0.0375166,0.0395513,-0.0267567,-0.0150178,-0.0383322,-0.0536351,0.0129453,-0.0135698,-0.00226348,0.00655172,-0.0345945,-0.00968815,-0.00608622,-0.037739,-0.0649432,-0.0569424,-0.0298641,-0.0608564,-0.0266059,-0.0509977,-0.0209223,-0.0236249,-0.00243573,-0.044184,-0.0469838,0.0488631,0.01257,-0.00793274,-0.0242551,0.014258,-0.0284713,-0.00231478,0.0340978,-0.0557573,0.00549288,0.00665776,-0.0248589,-0.0453878,0.0460701,-0.0832531,-0.0677364,-0.0346001,-0.101464,-0.13138,0.0146174,-0.00346001,-0.0239542,-0.0889848,0.0091611,0.0848477,0.118159,0.0630648,0.0699508,0.0215128,0.0223362,0.0932526,-0.000510096,-0.015503,-0.0361607,0.0410153,0.0581124,-0.00529099,0.0325597,0.00902174,-0.0725877,0.0134908,-0.0216909,0.0396395,0.0807242,0.0154382,0.0519913,0.0407091,-0.0216158,0.168674,-0.0366592,0.0665368,-0.031969,-0.00857046,0.0405424,0.0140773,-0.0220366,-0.00954063,0.00269471,-0.109926,0.0252219,0.0102708,-0.0104656,-0.0463624,0.00179815,-0.00150963,-0.029006,0.0218007,-0.0145927,0.0494682,0.00570078,0.0446625,0.0178356,0.01774,0.0343691,0.0442148,0.0461704,0.0858843,0.0473485,0.084461,0.0716048,0.00103714,0.0257824,0.129195,-0.0448422,0.258304,0.1286,0.298779,0.130964,0.0438404,0.0670594,0.246119,0.154006,-0.0476137,0.104518,0.0821417,-0.00215341,0.164466,0.0877726,0.148275,0.152733,0.131267,0.0461855,0.134588,0.0710344,-343754,1.02174
-338769,0.688909,0.266673,4,15,0,338841,-0.00525131,0.97361,-0.0117708,-0.0242675,0.0343607,-0.0298633,0.0271593,0.0462508,0.0220289,-0.0144167,-0.0260442,-0.0385383,-0.0840254,-0.0406899,-0.0263126,-0.0211696,-0.036775,-0.0195349,-0.0144834,0.0160635,-0.0521759,-0.0636222,-0.0827085,-0.0519774,-0.0547076,-0.0298655,-0.0345034,-0.0170917,-0.0595829,0.00651828,-0.0414074,-0.0153545,0.0271992,0.00657781,-0.017196,-0.0519568,0.00545634,-0.0123052,0.0261256,0.0226132,-0.0674928,0.020813,-0.022527,-0.0322902,-0.0522281,0.0730814,-0.0793647,-0.0512742,-0.0619477,-0.0687766,-0.129028,-0.0330753,-0.0154341,-0.0498064,-0.0574605,-0.00139822,0.0800667,0.113911,0.0567638,0.0629138,-0.00289726,-0.00443272,0.0738813,-4.30377e-05,-0.0223277,-0.0076789,0.0519184,0.0618509,0.0172236,0.0119623,-0.00907197,-0.0840929,-0.0319067,-0.0170925,0.0384406,0.0766441,-0.00431644,0.0165617,0.0302836,0.0187416,0.171557,-0.0468165,0.0436528,-0.0303862,-0.00583295,0.0258809,0.0210881,-0.0203244,0.00482186,-0.00718248,-0.0877896,-0.0109537,-0.00240673,-0.034768,-0.0628897,-0.0162766,-0.0201641,-0.065428,0.0494933,0.000363946,0.0316988,-0.0141575,0.0307988,0.0227346,0.0308364,0.0233758,0.0488928,0.0614583,0.0334078,0.0555223,0.0607786,0.0272912,-0.00644738,0.0290948,0.135302,-0.0440398,0.251116,0.122962,0.292016,0.130806,0.0518331,0.065022,0.241314,0.14883,-0.053235,0.100083,0.0761331,0.00763808,0.163032,0.0893791,0.144275,0.150741,0.150631,0.14352,0.0972499,0.112492,-343500,1.02071
