# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_hreg_model
# start_datetime = 2025-04-21 08:03:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/rumovfi5.json
# init = 2 (Default)
# random
#   seed = 11565
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens.h-nondens/h2reg-hreg-20250421030307_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg-hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,betad.1.1,betad.2.1,betad.3.1,betad.4.1,betad.5.1,betad.6.1,betad.7.1,betad.8.1,betad.9.1,betad.1.2,betad.2.2,betad.3.2,betad.4.2,betad.5.2,betad.6.2,betad.7.2,betad.8.2,betad.9.2,mu_betad.1,mu_betad.2,sigma_betad.1,sigma_betad.2,log_p,rmse
-338779,0.973925,0.235772,4,15,0,338840,-0.0054957,0.974853,-0.0095995,-0.0393151,0.0415879,-0.0200963,0.00953287,0.0365264,0.0253336,-0.00804773,-0.0140206,-0.0492865,-0.0887652,-0.0207495,-0.0277497,-0.0170345,-0.0157906,-0.035851,-0.0164076,0.00861549,-0.0615917,-0.0761589,-0.0675386,-0.0445849,-0.0602869,-0.0461104,-0.0263747,-0.0333906,-0.047936,-0.0244603,-0.0375195,-0.0319676,0.0404452,0.00971389,-0.0230831,-0.0318285,0.0137874,-0.00499777,0.0128915,0.0232344,-0.0682371,0.02795,-0.0105506,-0.0260551,-0.0486993,0.0350369,-0.0934012,-0.0812854,-0.0477337,-0.0848817,-0.130099,-0.0186226,-0.0280391,-0.0372944,-0.070397,0.0121868,0.112083,0.111747,0.0673706,0.0562638,-0.0109727,0.0179021,0.0944977,-0.00528801,-0.0416935,-0.0157068,0.0479062,0.0650111,-0.0256316,0.0195384,0.0214188,-0.10057,-0.0167839,-0.0224681,0.0422555,0.0838241,0.00887288,0.0321257,0.0288608,-0.011491,0.180321,-0.0414226,0.0530529,-0.0290122,-0.0118479,0.0362097,0.0391594,-0.0149481,0.00776508,-0.00852799,-0.105484,0.0195858,-0.00475379,-0.0319491,-0.0489431,-0.0250733,-0.0289304,-0.0512669,-0.00402159,-0.00415211,0.0189931,0.000683914,0.0332147,0.0176699,0.0145329,0.0417098,0.0353474,0.0372284,0.115829,0.0559041,0.127622,0.0554451,-0.0236776,0.0279599,0.129299,-0.0405016,0.255253,0.12295,0.291421,0.130686,0.042981,0.0678541,0.240651,0.157849,-0.0515543,0.106804,0.0763472,0.00465454,0.163086,0.0909127,0.150184,0.147066,0.14191,0.0824839,0.0791939,0.0785821,-343590,1.02118
-338783,0.864103,0.235772,4,15,0,338856,-0.00433011,0.974621,-0.0224565,-0.0513592,0.0391368,-0.0213259,0.00840443,0.0295301,0.0371516,0.00557252,-0.0103074,-0.0304489,-0.0615264,-0.0122115,-0.0182045,-0.00314441,-0.00867724,-0.0223596,-0.00991847,0.0168841,-0.0655671,-0.0596899,-0.0662938,-0.0428068,-0.0555392,-0.0270858,-0.0399189,-0.0365851,-0.0454761,-0.015802,-0.0375677,-0.0171582,0.0330508,0.0163098,-0.0104655,-0.0503397,0.0221365,-0.0111684,-0.000885625,0.0215146,-0.0774992,0.00155193,-0.0125854,-0.0252183,-0.0658589,0.0419854,-0.0752677,-0.0484531,-0.0342555,-0.105887,-0.137421,-0.0149135,-0.0232818,-0.0686769,-0.0917701,0.00521341,0.100954,0.12384,0.0603904,0.0782405,-0.00346483,0.0185923,0.0805045,0.000940166,-0.0381067,-0.0190596,0.0395138,0.0873465,-0.0147764,0.0221672,0.00699432,-0.0819045,-0.000211695,0.000395421,0.0347593,0.0860484,0.0121241,0.0427507,0.0179221,-0.00105969,0.174255,-0.0405843,0.0486995,-0.000897484,-0.00520198,0.017449,0.00970635,-0.0116696,0.0179923,0.00755117,-0.105528,0.00237493,-0.0116729,-0.0140665,-0.054992,-0.0223136,-0.027787,-0.0372941,0.00301925,-0.0026386,0.00304064,-0.00287807,0.0246678,0.033899,0.0182515,0.0343524,0.0580525,0.0653624,0.0766698,0.0969546,0.0951402,0.0480078,-0.014729,0.0173149,0.134795,-0.0419445,0.258219,0.126807,0.294428,0.129716,0.0506266,0.0642969,0.245885,0.145591,-0.0400489,0.102865,0.0758578,0.000650689,0.161717,0.0936224,0.148338,0.146991,0.145827,0.102774,0.123511,0.051204,-343659,1.02143
-338790,0.742096,0.235772,4,15,0,338869,-0.0022702,0.974493,-0.0249826,-0.016635,0.0382784,-0.00725437,0.0189289,0.0580754,0.0355503,-0.0520613,-0.0339551,-0.0433569,-0.0654497,-0.0132409,-0.0144025,-0.0188965,-0.0171633,-0.0299773,-0.00826074,-0.00881137,-0.0263285,-0.0716789,-0.0742047,-0.0417066,-0.0668456,-0.0315006,-0.0510249,-0.0195164,-0.0393492,0.0167717,-0.0593017,-0.0442185,0.0503032,0.00708861,-0.0195244,-0.0404844,0.00450778,-0.0350361,0.0184327,0.0346174,-0.0356871,0.0281852,-0.00899325,-0.038296,-0.0335791,0.068981,-0.0933632,-0.0725085,-0.0553992,-0.07547,-0.12175,0.00160226,0.00991701,-0.0160367,-0.0673327,0.00341175,0.0615778,0.107771,0.0608292,0.0494746,0.00558162,-0.0114236,0.0885089,0.00179951,-0.0129912,-0.0258965,0.0577068,0.0224429,0.0237467,0.0205566,-0.0128987,-0.0841421,-0.0203814,-0.0400031,0.0422063,0.0664494,-0.00047754,0.0248822,0.049925,-0.0114184,0.170152,-0.0416825,0.0824135,-0.059266,-0.0204744,0.041948,0.014589,-0.0275306,-0.0220346,-0.0132973,-0.0971547,0.00156028,0.0157533,-0.0297169,-0.0463621,-0.0110788,-0.00269411,-0.0460838,0.055165,-0.0475773,0.0192286,-0.0350007,0.0678545,0.0193957,0.0293942,0.0322074,0.0406858,0.044879,0.10729,0.0447795,0.0587145,0.0373908,-0.0163813,0.0400354,0.128847,-0.0445751,0.254899,0.11781,0.296465,0.130837,0.0446361,0.068163,0.236642,0.158261,-0.0550213,0.102278,0.0793692,0.00266762,0.162918,0.0912498,0.142203,0.150745,0.132792,0.0798857,0.107889,0.110398,-343484,1.02073
-338781,0.886021,0.235772,4,15,0,338857,-0.00219239,0.975792,-0.0239107,-0.0463859,0.0359478,-0.0313186,0.0295895,0.0395621,0.0251603,-0.00635934,-0.0255649,-0.0486591,-0.067675,-0.00199118,-0.0209131,-0.00560187,-0.00570449,-0.037545,0.00675086,0.0164936,-0.0693403,-0.065213,-0.0694361,-0.0369064,-0.0564733,-0.0263095,-0.0417411,-0.0297969,-0.043225,-0.00870858,-0.0540998,-0.0259342,0.0248585,0.0108781,-0.0202563,-0.0441398,0.00275182,-0.0237258,0.0134542,0.0288585,-0.0860857,0.0321919,-0.00787252,-0.0247381,-0.0634605,0.0574342,-0.0685735,-0.0620669,-0.0592321,-0.0979781,-0.138962,-0.0141435,-0.0208669,-0.0545456,-0.0779118,0.0167089,0.0797785,0.133365,0.0455109,0.075826,0.0105568,-0.0073973,0.0757366,-0.00363778,-0.0191703,-0.026205,0.0407382,0.0735871,-0.0193885,0.0266299,0.0110994,-0.097103,-0.00221255,-0.0291959,0.031075,0.0794273,0.00932687,0.0443697,0.0235582,-0.00650158,0.191554,-0.0312912,0.0496441,-0.0274544,0.00820671,0.0106539,0.00807632,-0.00478293,-0.000678902,0.00842702,-0.0884555,0.00326161,0.025435,-0.0076467,-0.0480249,-0.0308382,-0.00435361,-0.039059,-0.0219683,0.00328064,0.049333,0.00359365,0.0417385,0.034627,0.0126458,0.0375972,0.0609683,0.0518921,0.0528997,0.0734975,0.0672498,0.0323692,0.000184972,0.02981,0.128649,-0.0436094,0.257925,0.124089,0.289859,0.130762,0.0477438,0.0609602,0.24919,0.147254,-0.0410041,0.100602,0.0759143,0.00193965,0.163265,0.0868567,0.149955,0.148019,0.135509,0.0995809,0.107989,0.0505856,-343540,1.02106
-338778,0.989215,0.235772,4,15,0,338848,-0.00674232,0.973,-0.0174091,-0.0297933,0.0426205,-0.00138812,0.00451175,0.0404685,0.0355207,-0.0274545,-0.0158119,-0.0233135,-0.0632226,-0.0219194,-0.018726,-0.0139398,-0.0150394,-0.0225133,-0.0322347,-0.00738661,-0.0202068,-0.0693433,-0.0783813,-0.0461018,-0.0676651,-0.0285357,-0.0486005,-0.0246981,-0.0438512,0.0136415,-0.0466681,-0.0327856,0.0572734,0.00577541,-0.00637714,-0.0398685,0.0181074,-0.0211787,0.00830764,0.0252389,-0.0525505,-0.00527169,-0.0116375,-0.0404625,-0.0362143,0.0590598,-0.0942986,-0.0584358,-0.033744,-0.0680018,-0.122961,-0.00722512,0.00770486,-0.0109571,-0.0669483,-0.00579723,0.0852131,0.107405,0.0755467,0.0584456,0.00969548,0.0261916,0.0908802,-0.0143662,-0.0141431,-0.013965,0.054955,0.0454616,0.0247051,0.0104141,-0.0059867,-0.0588229,-0.0192414,-0.00942878,0.0494005,0.091593,0.0103316,0.0207899,0.0503617,0.00433165,0.160161,-0.0487184,0.0577383,-0.0372037,-0.0224675,0.0429321,0.0172831,-0.0334962,-0.011932,-0.0174355,-0.0995924,0.00990836,-0.0132521,-0.0285176,-0.0392747,0.00573501,-0.0214503,-0.0327288,0.102031,-0.00517014,0.00929494,-0.0343,0.0279493,0.0259258,0.0228145,0.0342335,0.0476888,0.059324,0.082144,0.0299604,0.0727981,0.042151,-0.00770039,0.0359295,0.133334,-0.0419538,0.251327,0.120247,0.298424,0.128099,0.0461549,0.0732077,0.237229,0.15748,-0.0542355,0.102832,0.078574,-0.000514611,0.160524,0.0881221,0.145341,0.15354,0.147321,0.101076,0.113177,0.145382,-343563,1.0209
-338776,0.966354,0.235772,4,15,0,338842,-0.00486737,0.974989,-0.025293,-0.0492591,0.0396744,-0.0244686,0.0170091,0.0370676,0.0138986,-0.0219512,-0.0299141,-0.0554982,-0.0641695,-0.00791195,-0.0204258,-0.0148675,-0.0164657,-0.0280202,0.00402474,0.0126409,-0.0756675,-0.0747113,-0.075964,-0.0450147,-0.0576156,-0.0327302,-0.030885,-0.0213186,-0.0459502,-0.00677954,-0.0469083,-0.0199724,0.0301036,0.0137269,-0.0166564,-0.0519756,0.003359,-0.0258501,0.0155307,0.0308679,-0.0784772,0.0316053,-0.00412485,-0.0209745,-0.0624911,0.057717,-0.0727857,-0.0663452,-0.0668499,-0.0958362,-0.14079,-0.00562644,-0.0236861,-0.0432793,-0.0828566,0.0224532,0.0962166,0.117589,0.0413606,0.0731589,0.00794607,-0.0111418,0.0749719,0.00837287,-0.0210752,-0.0198417,0.0313829,0.0806385,-0.00501542,0.032486,0.00715566,-0.0838366,-0.00280619,-0.030613,0.037184,0.078598,0.00248901,0.0541099,0.023491,-0.0156409,0.184405,-0.0364537,0.0585176,-0.0253659,0.0100724,0.0102808,0.00931026,0.00027415,0.00291016,0.0176383,-0.082501,0.00848598,0.0125539,-0.0192376,-0.0518331,-0.0259588,-0.00853631,-0.0555171,0.00716553,0.0191217,0.0525657,0.0106974,0.0397106,0.0185142,0.0314947,0.0340569,0.0577304,0.0437861,0.0794305,0.0505262,0.0798023,0.0285869,-0.0088821,0.027497,0.12908,-0.0453424,0.258382,0.125367,0.291585,0.132683,0.0497668,0.059097,0.249437,0.146287,-0.0419083,0.103005,0.0761646,0.00467268,0.165479,0.090869,0.148719,0.148222,0.134465,0.112959,0.10489,0.0614625,-343630,1.02135
-338770,0.902551,0.235772,4,15,0,338841,-0.0050198,0.975431,-0.022888,-0.0321641,0.0675186,-0.0336367,0.0210896,0.0482982,0.0379011,-0.0245607,-0.0260032,-0.0158507,-0.0706976,-0.0288815,-0.0166052,-0.00229921,-0.0137405,-0.0318011,-0.0242117,-0.0125805,-0.0332285,-0.0658616,-0.0857598,-0.0323118,-0.0433654,-0.0182615,-0.0547456,-0.049847,-0.0345486,-0.00184925,-0.0470225,-0.0292681,0.0382681,0.0138621,-0.0119446,-0.0546744,0.020625,-0.0180453,0.00967041,0.0228655,-0.067808,0.0173594,-0.0186164,-0.0464257,-0.0412865,0.0570027,-0.0856845,-0.0670157,-0.0422432,-0.100589,-0.118791,-0.0215468,0.00736575,-0.0478263,-0.0729673,0.00103866,0.0846615,0.111671,0.0558219,0.0453314,0.0183388,0.00407464,0.0801037,0.00996573,-0.0288113,-0.0372719,0.0474794,0.0598518,0.0149218,0.0114263,0.0175892,-0.0672211,-0.0143308,-0.0229701,0.0426016,0.0974153,0.00571132,0.0316413,0.0337207,0.0201738,0.164869,-0.0646048,0.0591515,-0.0215981,0.000511246,0.0374652,0.0175476,-0.0179283,0.00421392,0.013467,-0.0906323,0.00710578,0.00832079,-0.0236815,-0.0449842,-0.00315641,0.0147599,-0.0133004,0.0367369,0.0134824,0.00445492,-0.00596367,0.0728666,0.0244686,0.0142291,0.0271969,0.0759287,0.0563518,0.0406138,0.0642937,0.106373,0.0399258,0.00450779,0.0279242,0.131328,-0.0454838,0.256144,0.122967,0.296267,0.130442,0.0439041,0.069199,0.234984,0.151755,-0.0476626,0.100093,0.0729485,0.000732442,0.160273,0.0883365,0.143413,0.15352,0.0775168,0.0886432,0.13794,0.0872436,-343431,1.02061
-338775,0.899782,0.235772,4,15,0,338852,-0.00525833,0.975147,-0.0238385,-0.0390121,0.00763902,-0.0106924,0.00440857,0.0285765,0.0222912,-0.0208661,-0.0216158,-0.0559777,-0.047306,0.00441856,-0.0206087,-0.0196976,-0.0135756,-0.0186217,-0.00249505,0.00564352,-0.0578784,-0.0689402,-0.0604845,-0.0470235,-0.078613,-0.0288323,-0.0265615,0.00969509,-0.0443978,0.00360314,-0.047699,-0.036448,0.0447414,0.00539103,-0.0119947,-0.0294222,0.00137305,-0.026777,0.0129873,0.0350122,-0.0547996,0.0180808,0.00221823,-0.0062112,-0.0559205,0.0599971,-0.0771613,-0.0540343,-0.0504179,-0.0791463,-0.14944,0.00150774,-0.0205145,-0.0270408,-0.0814478,0.00812681,0.0760643,0.112024,0.0620666,0.0842622,0.000220944,0.0135062,0.0815663,-0.0105359,-0.00567382,-0.00531357,0.0519513,0.0540134,-0.0072024,0.0316049,-0.0169502,-0.0957496,-0.00776525,-0.0205372,0.0341011,0.0596671,0.00503945,0.037576,0.0316364,-0.0235221,0.18069,-0.0210061,0.0532545,-0.0360424,-0.0154007,0.0192953,0.0120531,-0.0188823,-0.00991497,-0.0213742,-0.0865811,0.00621996,-0.000453029,-0.0211075,-0.0327627,-0.0205563,-0.0228642,-0.0389894,0.00104737,-0.0223643,0.0302701,-0.029577,0.0317881,0.0171867,0.0278374,0.040393,0.045401,0.0595113,0.0987576,0.0406723,0.0539377,0.0441827,-0.011449,0.0247634,0.130212,-0.0404405,0.250557,0.123917,0.294737,0.129355,0.0501677,0.0611883,0.240854,0.151751,-0.0452907,0.101569,0.0821256,0.000548525,0.16404,0.090076,0.146789,0.138282,0.159013,0.0750086,0.135024,0.0694321,-343465,1.02071
-338779,0.997327,0.235772,4,15,0,338842,-0.00477602,0.974257,-0.0248878,-0.018549,0.0413122,-0.0176662,0.0259159,0.0456419,0.0200812,-0.0230662,-0.0124823,-0.0228068,-0.0841716,-0.0100253,-0.0241356,-0.011022,-0.0151019,-0.0244633,-0.0207409,0.00440508,-0.0397206,-0.0679934,-0.0733491,-0.0300613,-0.049679,0.000698702,-0.0389947,-0.0448095,-0.0256869,-0.00872605,-0.0347385,-0.0543446,0.0521666,0.00906871,-0.0317944,-0.0432048,0.0132038,-0.013911,0.00610728,0.0181824,-0.08844,0.0370438,-0.0133404,-0.0291679,-0.0323126,0.0655284,-0.0935994,-0.0616012,-0.0572177,-0.0847956,-0.114306,-0.0291865,-0.0131274,-0.0431423,-0.0647385,0.00580852,0.0661467,0.125094,0.0890011,0.0520326,0.00273595,0.00210213,0.0975768,-0.00441762,-0.044093,-0.0274178,0.0365139,0.063489,0.00690398,0.0215098,0.0153029,-0.0690967,-0.0171615,-0.0212966,0.0524198,0.072863,-0.00403627,0.0293128,0.0407796,0.00708818,0.182314,-0.0259562,0.0478565,-0.0284036,0.00269336,0.0391523,0.000207746,-0.0149174,0.00555659,-0.00789508,-0.101097,-0.00331794,0.00586966,-0.0192473,-0.0420482,-0.0180316,0.00645302,-0.0505186,0.0537426,0.013652,0.0259315,-0.00421316,0.0278674,0.0457372,0.0239781,0.0409896,0.0584163,0.0421544,0.0824735,0.0474348,0.0802066,0.0312878,-0.00349428,0.0343586,0.128049,-0.0457171,0.2569,0.121723,0.292984,0.133415,0.0457427,0.0714285,0.242994,0.151981,-0.0507036,0.10393,0.0749103,0.00316162,0.159899,0.0911498,0.146058,0.163205,0.107278,0.147886,0.185702,0.113137,-343620,1.02124
-338780,0.944613,0.235772,4,15,0,338849,-0.00499787,0.973732,-0.0427586,-0.0155312,0.0455678,-0.0152371,0.0337386,0.0238514,0.00391588,-0.0115066,-0.0125652,-0.0313547,-0.0836788,-0.0327694,-0.0229181,-0.00100197,-0.0140888,-0.0347902,-0.0246917,-0.00184858,-0.0448397,-0.0838819,-0.0729742,-0.0484549,-0.0534911,-0.0222182,-0.0355492,-0.0378881,-0.0250117,-0.00914148,-0.0373186,-0.0529859,0.0571625,0.0119191,-0.0237339,-0.0313767,0.0119607,-0.0283133,0.0124593,0.0106985,-0.0757648,0.030071,-0.0110784,-0.025333,-0.0318744,0.0680012,-0.0841072,-0.0476755,-0.0425798,-0.0785922,-0.116118,-0.013388,-0.0154819,-0.0334976,-0.0714927,0.00496709,0.0554335,0.118761,0.0684709,0.0642669,0.0173682,0.00930418,0.0944992,-0.0134695,-0.023834,-0.0177152,0.0305482,0.057298,0.0127508,0.0284049,0.0152201,-0.0741743,-0.00390667,-0.0057538,0.0492637,0.0762337,-0.0101407,0.0396254,0.0307366,0.00509418,0.17251,-0.0238484,0.0478851,-0.0253489,-0.0232447,0.0357759,0.0111551,-0.00621037,0.010955,-0.0110775,-0.0933129,0.013325,-0.0162742,-0.0260315,-0.0446221,-0.028651,0.023915,-0.0320524,0.0457836,-0.00465039,0.0338378,-0.00938593,0.0256998,0.0287161,0.0372259,0.0435914,0.0679115,0.0441638,0.0590265,0.0420335,0.0664389,0.0541751,0.00846546,0.0414311,0.130606,-0.0387795,0.262878,0.118073,0.294968,0.130875,0.0458333,0.0676109,0.241649,0.145222,-0.0474784,0.10498,0.0832249,0.00315325,0.16164,0.0904211,0.147283,0.1489,0.101338,0.147014,0.0890624,0.105559,-343539,1.02087
-338777,0.964968,0.235772,4,15,0,338844,-0.00514963,0.974531,-0.0411364,-0.0195782,0.0445078,-0.011219,0.0331806,0.0229993,0.00868556,-0.0195144,-0.0135178,-0.0336482,-0.0834436,-0.0307645,-0.0254825,-0.00353929,-0.0171043,-0.035013,-0.0245299,-0.00606265,-0.0443103,-0.0850466,-0.0698916,-0.050892,-0.057375,-0.0205654,-0.0377981,-0.0426707,-0.0238561,-0.00709686,-0.0395762,-0.0559169,0.0538648,0.0109438,-0.0232595,-0.0303614,0.0125932,-0.0265002,0.0114233,0.0124687,-0.0773101,0.0283397,-0.013293,-0.0212437,-0.0333053,0.0703771,-0.0843283,-0.0498749,-0.0464643,-0.0775959,-0.119883,-0.0113584,-0.0147249,-0.0319121,-0.0720324,0.00656998,0.0596999,0.112529,0.0636847,0.0622677,0.0119409,0.00939518,0.0977468,-0.0154269,-0.021921,-0.0118641,0.0321938,0.0562906,0.0126104,0.0275563,0.0105466,-0.073955,-0.00691895,-0.00485233,0.0488248,0.0783819,-0.0146561,0.0417525,0.0346646,0.00632913,0.172493,-0.0227884,0.0506036,-0.0206908,-0.023855,0.0359755,0.0122166,-0.00713854,0.0120671,-0.0123344,-0.0895346,0.0154981,-0.00924104,-0.0276368,-0.0442954,-0.0296409,0.0287717,-0.0317013,0.0471504,-0.00453053,0.0312308,-0.0134703,0.02721,0.0309478,0.0359409,0.0441724,0.0659143,0.0413425,0.0591508,0.0464142,0.0720175,0.0551037,0.00722386,0.0406353,0.131097,-0.0378554,0.263578,0.117619,0.296069,0.131062,0.046013,0.0692439,0.23934,0.145479,-0.0476352,0.103352,0.0826537,0.00261386,0.161756,0.0896908,0.145818,0.148109,0.121289,0.146664,0.0862373,0.115595,-343502,1.0208
-338776,0.847966,0.235772,4,15,0,338841,-0.00451745,0.974487,-0.0274018,-0.0344292,0.0257062,-0.00614277,0.0142927,0.0187715,0.0168337,-0.022371,-0.0365319,-0.0413479,-0.0750959,-0.016607,-0.0227108,-0.010803,-0.00971741,-0.0300134,-0.0244424,-0.0167312,-0.0470228,-0.062911,-0.068401,-0.0564813,-0.0519989,-0.0167225,-0.0448116,-0.0351315,-0.0224912,0.0036049,-0.0632381,-0.0581141,0.0535835,0.00565671,-0.0252071,-0.0355452,0.0134428,-0.0161708,0.0310821,0.0228699,-0.0876896,0.0170894,-0.0105794,-0.0336847,-0.0409703,0.070781,-0.0841159,-0.0562551,-0.0440625,-0.0803123,-0.107546,-0.0195973,0.00135205,-0.046548,-0.0788653,0.0250824,0.0604726,0.128113,0.0656852,0.0790225,0.00527503,0.0109633,0.090432,-0.000479966,-0.0212742,-0.023051,0.0269417,0.0652188,0.00543679,0.0290599,-0.00138302,-0.0748382,-0.000378634,-0.00446725,0.0383391,0.0827547,-0.000413383,0.037465,0.0338924,0.0112471,0.178183,-0.0418101,0.0584325,-0.0222657,-0.00551513,0.0344698,0.0147872,0.00691171,0.00773829,-0.00296128,-0.0892103,0.0168411,0.00290037,-0.0187944,-0.0466909,-0.0275895,0.0218612,-0.0319706,0.0553277,0.0119559,0.0448716,0.0124149,0.0240841,0.0216029,0.0205218,0.0408775,0.0412739,0.0285178,0.0523527,0.0565986,0.0617959,0.042815,-0.00158605,0.0276446,0.13288,-0.0417567,0.257096,0.120772,0.288584,0.13361,0.0451387,0.0706993,0.234587,0.154022,-0.0485219,0.102309,0.0859217,0.00102272,0.161077,0.0863725,0.145435,0.147965,0.15601,0.162002,0.103436,0.092922,-343454,1.02061
-338781,0.970897,0.235772,4,15,0,338838,-0.00439456,0.973517,-0.0177905,-0.0249865,0.062391,-0.00967228,0.0108605,0.0597122,0.0359457,-0.00908144,-0.00900057,-0.030127,-0.0363268,-0.014146,-0.016387,-0.0142005,-0.0215012,-0.014353,-0.0011476,0.0129185,-0.0399026,-0.0701618,-0.0750461,-0.0323859,-0.0711732,-0.0244058,-0.0442035,-0.00146521,-0.0539424,0.0131776,-0.0482461,-0.016335,0.0343418,0.00775029,-0.0097952,-0.0582012,0.00824646,-0.0280953,0.00204249,0.0362039,-0.0469488,0.0203058,0.0019283,-0.0197407,-0.0597577,0.0590028,-0.0897519,-0.0644176,-0.04706,-0.0894421,-0.149243,-0.00890528,-0.0109459,-0.0217396,-0.0594764,-0.0220636,0.109983,0.110754,0.0507067,0.0583683,0.00819651,-0.00395636,0.0842132,-0.00307291,-0.0247194,-0.0169997,0.0650213,0.0434301,0.000854199,0.0100774,0.00446397,-0.0841347,-0.029366,-0.0287661,0.0404732,0.072105,0.0195518,0.0216931,0.036098,-0.0119523,0.165076,-0.0526162,0.0541653,-0.0391229,-0.0170847,0.032237,0.0224019,-0.0378939,-0.00814842,-0.00312631,-0.11353,0.0151604,0.00366399,-0.0108778,-0.0271814,0.015747,-0.0407072,-0.036709,0.000809765,-0.0114412,-0.00439994,-0.0115657,0.0406256,0.0144311,0.0247549,0.0469272,0.104737,0.0660412,0.0837599,0.0327244,0.07627,0.0540844,-0.00742951,0.0255749,0.12858,-0.0451774,0.253015,0.124055,0.299705,0.127823,0.0497786,0.0598023,0.248664,0.147555,-0.0461525,0.101142,0.0691113,0.000468842,0.164348,0.095097,0.15034,0.151494,0.116973,0.110932,0.139238,0.143795,-343639,1.02124
