# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:31:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/yaoes4ef.json
# init = 2 (Default)
# random
#   seed = 31061
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/nonsems/multireg-20250511153149_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,sigma,beta.1,beta.2,log_p
-49725.7,0.990817,0.483137,2,7,0,49726.8,0.00191481,0.146845,0.128848,0.981141,0.126478,0.129921,-47616.7
-49723.4,0.954295,0.483137,3,7,0,49727.5,0.000628934,0.144207,0.126711,0.984631,0.124186,0.127766,-47622
-49725.6,0.806908,0.483137,2,3,0,49726.1,0.00115355,0.141583,0.128393,0.987244,0.121456,0.129463,-47627.5
-49724.2,1,0.483137,3,7,0,49726.6,-0.00414883,0.1408,0.124329,0.982947,0.12118,0.125364,-47624.6
-49725.4,0.934904,0.483137,2,5,0,49725.6,0.0053911,0.14795,0.122738,0.985151,0.128264,0.12376,-47619.5
-49725.7,0.962239,0.483137,3,7,0,49728.1,-0.00747166,0.14215,0.122827,0.984439,0.122659,0.12385,-47625.3
-49723.1,0.990175,0.483137,2,3,0,49726.1,0.00212737,0.142576,0.122527,0.984071,0.123105,0.123548,-47623.4
-49723.6,0.95215,0.483137,3,7,0,49724.1,-0.00251963,0.146628,0.123748,0.98549,0.126869,0.124779,-47620.8
-49724.2,0.924876,0.483137,2,7,0,49724.8,-0.000190722,0.146171,0.122646,0.980468,0.126559,0.123667,-47616.9
-49723.2,0.992687,0.483137,3,7,0,49724.6,-0.000706384,0.142827,0.120793,0.9833,0.123552,0.121799,-47622.7
-49724.3,0.893226,0.483137,2,3,0,49725,-0.000723214,0.145514,0.128279,0.982355,0.125261,0.129347,-47618.9
-49726.5,0.58163,0.483137,2,7,0,49730.5,-0.00126101,0.143029,0.128321,0.988669,0.122859,0.12939,-47627.7
-49723.9,0.91372,0.483137,2,3,0,49729.6,-0.00342232,0.140934,0.122945,0.985122,0.121472,0.123969,-47626.4
-49723.8,1,0.483137,2,7,0,49724.2,-0.00404181,0.141629,0.122522,0.983854,0.122192,0.123543,-47624.6
-49725.9,0.720825,0.483137,2,3,0,49728,0.00237861,0.149713,0.120295,0.986274,0.130252,0.121297,-47619.2
-49724.6,0.987852,0.483137,3,7,0,49727.8,0.00345331,0.142714,0.125864,0.981222,0.122844,0.126912,-47620.8
-49723.9,0.708038,0.483137,2,3,0,49729.8,0.00126146,0.146192,0.119388,0.983813,0.126963,0.120382,-47620.1
-49723.6,0.759113,0.483137,3,7,0,49728.6,0.000162271,0.142187,0.123165,0.981279,0.122655,0.124191,-47621.5
-49726.4,0.793005,0.483137,3,7,0,49728,-0.00330764,0.138017,0.123386,0.987368,0.118606,0.124413,-47632.1
-49726.1,0.937114,0.483137,3,7,0,49728.7,-0.000802582,0.136069,0.122854,0.98443,0.116789,0.123877,-47631.4
-49724.5,0.958718,0.483137,2,3,0,49728,-0.00123267,0.14047,0.119875,0.985787,0.121386,0.120873,-47627.8
-49723.6,0.994839,0.483137,2,3,0,49725.1,-0.00402831,0.143199,0.122651,0.984747,0.123692,0.123672,-47623.7
-49723,0.952778,0.483137,3,7,0,49724.7,-0.00194492,0.143291,0.12192,0.983331,0.123866,0.122935,-47622.2
-49723.6,0.865766,0.483137,3,7,0,49725.3,0.000460591,0.146792,0.125908,0.982648,0.126773,0.126956,-47617.8
-49723.9,0.946926,0.483137,3,7,0,49725.2,-0.00247304,0.142289,0.126958,0.984937,0.122306,0.128016,-47624.5
-49726,0.806227,0.483137,2,3,0,49726.9,-0.00204111,0.139773,0.127996,0.98711,0.119756,0.129062,-47629.5
-49725.9,0.99052,0.483137,3,7,0,49727.2,0.00251038,0.148048,0.118492,0.981477,0.128859,0.119479,-47616.8
-49724.7,0.972771,0.483137,3,7,0,49727.9,-0.00243841,0.146522,0.128383,0.984763,0.126222,0.129452,-47620.2
-49724.5,0.99894,0.483137,3,7,0,49725.2,0.00189432,0.141218,0.119103,0.982637,0.122198,0.120095,-47624.3
-49724,0.958267,0.483137,2,3,0,49725.6,-0.00112384,0.143918,0.119593,0.98163,0.124746,0.120589,-47620.5
-49723.9,0.980048,0.483137,3,7,0,49725.3,0.000737331,0.145182,0.125197,0.986856,0.125304,0.126239,-47623.3
-49723.3,0.955156,0.483137,3,7,0,49724.8,-0.000568023,0.142649,0.121994,0.981855,0.123238,0.12301,-47621.6
-49723.8,0.965756,0.483137,2,7,0,49724.2,2.83817e-05,0.142092,0.119634,0.985235,0.122979,0.12063,-47625.5
-49724.2,0.97543,0.483137,3,7,0,49725,-0.000290804,0.145194,0.12777,0.981946,0.125013,0.128834,-47618.8
-49724.3,0.948598,0.483137,3,7,0,49726,0.00126945,0.146486,0.122649,0.987184,0.126863,0.123671,-47622.6
-49723.7,0.993243,0.483137,3,7,0,49725.5,-0.00136245,0.143095,0.124502,0.981014,0.123373,0.125539,-47620.3
-49722.9,1,0.483137,2,3,0,49723.8,0.000209285,0.142592,0.123905,0.983222,0.122958,0.124937,-47622.5
-49723.1,0.971513,0.483137,3,7,0,49723.4,-0.00147818,0.142302,0.124921,0.983339,0.122558,0.125962,-47622.9
-49723.4,0.818466,0.483137,3,7,0,49726,0.0011244,0.145001,0.120306,0.983938,0.125706,0.121307,-47621.1
-49723.4,0.997926,0.483137,3,7,0,49723.9,-0.00190574,0.146273,0.125875,0.983946,0.126277,0.126923,-47619.5
-49727.6,0.643288,0.483137,2,7,0,49728.4,-0.00154067,0.14299,0.122275,0.977252,0.123534,0.123293,-47618.5
-49725.4,0.937077,0.483137,2,7,0,49730.3,0.00293561,0.142093,0.128091,0.981072,0.121983,0.129158,-47621.4
-49724.6,0.978206,0.483137,3,7,0,49727,-0.00405521,0.144886,0.119828,0.981791,0.125651,0.120825,-47620
-49724.4,0.962133,0.483137,3,7,0,49726.4,0.00200248,0.148158,0.121661,0.982156,0.128592,0.122674,-47616.5
-49725.5,0.942315,0.483137,3,7,0,49726.4,-0.00088162,0.14773,0.117987,0.981856,0.128612,0.118969,-47617.5
-49725.2,0.922303,0.483137,2,3,0,49727.4,-6.00679e-05,0.14525,0.116804,0.982687,0.126359,0.117776,-47620.7
-49724.3,0.999154,0.483137,3,7,0,49726.2,0.00121428,0.145706,0.127076,0.986297,0.125588,0.128134,-47622.2
-49724.2,0.993519,0.483137,3,7,0,49725.3,-0.00197136,0.141704,0.120714,0.981394,0.122477,0.121719,-47622.6
-49724.1,0.963619,0.483137,3,7,0,49725.9,-0.0015006,0.145052,0.118603,0.983106,0.125956,0.119591,-47620.8
-49723.4,0.831804,0.483137,2,3,0,49726.8,-0.002871,0.146004,0.123991,0.985119,0.12624,0.125023,-47621
-49723.4,0.984617,0.483137,2,3,0,49723.9,-0.00328546,0.144977,0.121874,0.984386,0.125498,0.122889,-47621.6
-49725.2,0.84496,0.483137,2,3,0,49726,0.000703417,0.137728,0.126053,0.983833,0.118013,0.127102,-47628.5
-49722.9,0.774582,0.483137,1,3,0,49728.9,-0.00178936,0.144477,0.124019,0.984704,0.124763,0.125052,-47622
-49723.3,0.89409,0.483137,2,3,0,49724.2,-0.00014319,0.14282,0.126702,0.984064,0.122848,0.127757,-47622.9
-49724.4,0.933175,0.483137,2,3,0,49724.5,-0.00104255,0.141453,0.12828,0.984372,0.121344,0.129348,-47624.8
-49723.2,0.88528,0.483137,2,3,0,49726,0.00103744,0.144249,0.122091,0.985709,0.12477,0.123108,-47623.3
-49723.8,0.949287,0.483137,3,7,0,49724.6,-0.00416358,0.144989,0.121561,0.98301,0.125546,0.122573,-47620.5
-49723.9,0.960434,0.483137,3,7,0,49725.2,0.000377327,0.148659,0.123139,0.983478,0.128901,0.124165,-47616.9
-49723.9,0.995919,0.483137,3,7,0,49724.7,-0.000748024,0.139215,0.123024,0.983683,0.119804,0.124048,-47626.8
-49723.8,0.9503,0.483137,3,7,0,49725,-0.000142834,0.148274,0.123343,0.98497,0.128506,0.12437,-47618.6
-49723.8,0.982269,0.483137,2,3,0,49724.5,0.000822753,0.147944,0.124488,0.982788,0.128052,0.125525,-47616.9
-49725.4,0.81918,0.483137,2,7,0,49727.7,0.00507464,0.145623,0.127693,0.983233,0.125435,0.128757,-47619.7
-49725.6,0.94408,0.483137,2,3,0,49727.5,0.00540702,0.148725,0.123108,0.984119,0.128968,0.124133,-47617.8
-49723.9,0.99356,0.483137,2,3,0,49726.5,0.000394673,0.142866,0.127129,0.982091,0.122842,0.128187,-47621.2
-49729.3,0.602388,0.483137,2,3,0,49730.7,-0.00930035,0.145269,0.125901,0.979761,0.125305,0.12695,-47619
-49729.1,1,0.483137,3,7,0,49733.1,0.0084053,0.145532,0.120611,0.988186,0.126182,0.121615,-47626
-49724,1,0.483137,2,3,0,49729.6,-7.81443e-05,0.146001,0.119176,0.984959,0.126804,0.120168,-47621.4
-49727.7,0.696613,0.483137,2,7,0,49729.3,0.000504715,0.143639,0.125654,0.990598,0.123762,0.126701,-47629.4
-49724.6,0.998881,0.483137,3,7,0,49728.5,-0.000677008,0.146088,0.120134,0.980705,0.126775,0.121134,-47617.6
-49724.5,0.927338,0.483137,2,3,0,49726.3,-0.00392685,0.144012,0.120879,0.981281,0.124685,0.121886,-47620.3
-49724,0.987747,0.483137,3,7,0,49725.1,0.00293354,0.144317,0.126269,0.985679,0.124344,0.12732,-47623
-49723.2,0.99336,0.483137,2,3,0,49724.4,-0.00140592,0.141798,0.121972,0.98319,0.12242,0.122988,-47623.6
-49723.2,0.964846,0.483137,3,7,0,49724,0.000336776,0.145004,0.124186,0.985926,0.125252,0.125221,-47622.5
-49723.8,0.673086,0.483137,2,3,0,49727.5,0.00307223,0.142895,0.121298,0.985347,0.123557,0.122308,-47624.5
-49723.2,0.984788,0.483137,2,7,0,49724.4,-0.000641905,0.1459,0.126014,0.983967,0.125901,0.127063,-47619.8
-49723.3,0.949559,0.483137,3,7,0,49724.3,0.00100509,0.142837,0.12236,0.985693,0.123376,0.123379,-47624.7
-49724,0.888711,0.483137,2,3,0,49724.7,0.00117592,0.143872,0.124038,0.987254,0.124177,0.125071,-47625.1
-49723.4,0.892442,0.483137,3,7,0,49725.7,-0.00273426,0.144495,0.124621,0.985389,0.124709,0.125658,-47622.7
-49724.4,0.888922,0.483137,2,3,0,49725.1,-0.0036892,0.14206,0.122005,0.98664,0.122669,0.123021,-47626.9
-49725.9,0.787084,0.483137,3,7,0,49728.9,-0.000422581,0.146348,0.116714,0.981657,0.127428,0.117686,-47618.9
-49724.3,1,0.483137,2,3,0,49726.4,-7.59406e-05,0.143352,0.118846,0.981868,0.124287,0.119836,-47621.4
-49723.8,0.962313,0.483137,2,3,0,49725.1,6.32863e-05,0.145421,0.119501,0.98266,0.126206,0.120497,-47619.8
-49723,0.829097,0.483137,1,3,0,49726,0.000206252,0.142888,0.123819,0.985174,0.123254,0.12485,-47623.9
-49724.1,0.825244,0.483137,3,7,0,49725.2,-0.00102755,0.141748,0.125409,0.980916,0.121967,0.126453,-47621.6
-49724.6,0.932677,0.483137,3,7,0,49726.3,0.00188091,0.142856,0.128367,0.982234,0.122687,0.129436,-47621.4
-49724.6,1,0.483137,3,7,0,49725.3,0.00379915,0.143229,0.12755,0.982757,0.123143,0.128612,-47621.5
-49723.4,0.842999,0.483137,2,3,0,49727.6,-0.00156862,0.146141,0.125924,0.983876,0.126144,0.126972,-47619.5
-49723.1,0.964305,0.483137,3,7,0,49724,-0.000588883,0.1442,0.1213,0.985147,0.124816,0.122311,-47622.9
-49723.2,0.932239,0.483137,3,7,0,49724.4,-0.000873769,0.1425,0.124251,0.982072,0.122828,0.125286,-47621.7
-49724.2,0.904125,0.483137,2,3,0,49724.8,0.00216056,0.141496,0.121557,0.981404,0.122177,0.122569,-47622.5
-49723.6,0.993101,0.483137,3,7,0,49725.5,-0.00151135,0.146694,0.124354,0.985869,0.126862,0.125389,-47621
-49723.1,0.951918,0.483137,2,3,0,49724.5,-0.00123769,0.142086,0.1216,0.98369,0.122742,0.122613,-47623.7
-49723.5,0.806505,0.483137,2,3,0,49725.3,0.000390863,0.142863,0.125582,0.981755,0.123022,0.126628,-47620.9
-49727,0.747057,0.483137,2,3,0,49727.8,0.00663001,0.14504,0.118157,0.985649,0.125996,0.119141,-47623.8
-49724.6,0.998921,0.483137,3,7,0,49728.3,0.00284458,0.147134,0.126452,0.985699,0.12704,0.127505,-47620.3
-49726,0.820524,0.483137,3,7,0,49729.1,0.00551445,0.144199,0.119207,0.981615,0.125061,0.120199,-47620.7
-49723.6,0.974759,0.483137,2,3,0,49726.9,-0.00407011,0.144177,0.122447,0.984755,0.124659,0.123466,-47622.8
-49725.7,0.71183,0.483137,2,3,0,49728.1,-0.00188498,0.151192,0.124673,0.983229,0.131163,0.125712,-47614.7
-49723.8,0.996793,0.483137,3,7,0,49726.1,-0.00136459,0.147552,0.126057,0.984003,0.127489,0.127106,-47618.3
-49723.3,0.865496,0.483137,3,7,0,49726.6,0.0018199,0.14216,0.121785,0.984307,0.12279,0.122799,-47624.1
-49723.7,0.954358,0.483137,2,3,0,49724,0.00265251,0.142263,0.121098,0.982893,0.122971,0.122107,-47622.9
-49723.1,0.853744,0.483137,2,3,0,49725.5,0.000769185,0.145352,0.124435,0.982632,0.125558,0.125471,-47619.1
-49724.2,0.887507,0.483137,3,7,0,49725.3,0.00213756,0.14748,0.126549,0.983906,0.127362,0.127603,-47618.2
-49724.4,0.97463,0.483137,3,7,0,49725.4,-0.00323682,0.140125,0.120842,0.983066,0.120939,0.121848,-47625.8
-49724.2,0.961069,0.483137,2,3,0,49725.4,-0.00324139,0.142527,0.119487,0.98316,0.123416,0.120482,-47623.4
-49724.4,0.865097,0.483137,2,7,0,49727.1,-0.00372987,0.140538,0.126233,0.984177,0.120703,0.127284,-47625.9
-49723.2,0.983873,0.483137,3,7,0,49725.1,-0.000606778,0.14345,0.120723,0.983038,0.124161,0.121728,-47621.9
-49730.3,0.399066,0.483137,2,7,0,49733.6,0.00172126,0.145242,0.118873,0.976251,0.126107,0.119862,-47616.4
-49731.1,0.938192,0.483137,2,7,0,49733.5,0.00125739,0.143828,0.122515,0.975144,0.124314,0.123535,-47616.7
-49725.6,0.94373,0.483137,3,7,0,49735,-0.00543829,0.143737,0.123865,0.987568,0.124067,0.124896,-47626.3
-49724.6,1,0.483137,3,7,0,49726.5,0.00527481,0.145411,0.121809,0.984213,0.125924,0.122824,-47621.1
-49724.6,0.971313,0.483137,3,7,0,49726.2,-0.00498445,0.14441,0.125556,0.986068,0.124517,0.126601,-47623.8
-49724.7,0.971347,0.483137,3,7,0,49726.6,0.00442595,0.14168,0.121282,0.982094,0.122387,0.122292,-47623.1
-49723.3,0.986947,0.483137,2,3,0,49725.5,0.000479123,0.143499,0.124902,0.985877,0.123715,0.125942,-47623.9
-49725.9,0.756831,0.483137,2,3,0,49726.7,0.000470915,0.141942,0.120505,0.988761,0.122731,0.121508,-47629.3
-49723.9,0.970384,0.483137,3,7,0,49726.9,0.00151592,0.141892,0.126446,0.985612,0.121983,0.127499,-47625.4
-49723.6,0.945357,0.483137,3,7,0,49725.5,0.00209809,0.141108,0.122126,0.984604,0.121736,0.123143,-47625.5
-49726.3,0.749854,0.483137,2,3,0,49727.1,0.00296297,0.142437,0.128484,0.987759,0.122269,0.129554,-47627.3
-49723.4,0.900946,0.483137,2,3,0,49728.2,-0.00111808,0.141911,0.120736,0.983023,0.122675,0.121742,-47623.5
-49724,0.76624,0.483137,2,7,0,49726.7,0.000522408,0.147651,0.124131,0.981722,0.127812,0.125165,-47616.3
-49728.3,0.672434,0.483137,2,3,0,49729.7,0.00777276,0.140706,0.12731,0.981228,0.120737,0.12837,-47623.8
-49724.7,1,0.483137,2,7,0,49728.1,-0.00557538,0.144491,0.121911,0.985832,0.125025,0.122926,-47623.9
-49723.8,1,0.483137,3,7,0,49725.4,0.00263769,0.143494,0.119995,0.984309,0.124289,0.120994,-47623.1
-49723.4,0.965923,0.483137,3,7,0,49725,-0.00161109,0.14554,0.125621,0.985246,0.125599,0.126668,-47621.4
-49724.4,0.876912,0.483137,2,3,0,49725.3,-0.00388543,0.144606,0.127482,0.983132,0.124479,0.128543,-47620.7
-49722.9,1,0.483137,2,7,0,49724.4,0.000655787,0.145523,0.124141,0.984391,0.125758,0.125175,-47620.5
-49723.4,0.947742,0.483137,2,7,0,49723.7,-0.000776672,0.143862,0.121908,0.98623,0.124418,0.122923,-47624.3
-49722.9,0.999196,0.483137,3,7,0,49723.7,0.000534514,0.143126,0.124385,0.98299,0.123416,0.125421,-47621.7
-49724.8,0.891645,0.483137,3,7,0,49724.9,0.00111286,0.139782,0.12764,0.984969,0.119807,0.128703,-47627.1
-49724.5,0.988454,0.483137,3,7,0,49725.9,-0.00260089,0.145215,0.119434,0.98148,0.126015,0.120428,-47619.3
-49723.6,1,0.483137,2,3,0,49725.1,-4.95407e-05,0.143874,0.120807,0.981526,0.124559,0.121813,-47620.2
-49726.5,0.651786,0.483137,2,3,0,49729.3,-0.00547994,0.146762,0.118048,0.98198,0.12767,0.119031,-47619.1
-49725.6,0.984769,0.483137,2,3,0,49728.4,-0.0072482,0.143299,0.122731,0.985526,0.123778,0.123753,-47625.1
-49725,1,0.483137,3,7,0,49725.9,0.00611311,0.144173,0.124018,0.982742,0.12447,0.12505,-47620.9
-49725.1,0.841936,0.483137,3,7,0,49729.2,-0.00591923,0.146078,0.121653,0.985605,0.126586,0.122666,-47622.2
-49724.5,0.993253,0.483137,3,7,0,49726.5,0.00358292,0.141252,0.1268,0.983488,0.121325,0.127856,-47624.2
-49724.5,0.962374,0.483137,2,7,0,49725.9,-0.00139077,0.142343,0.127756,0.986163,0.122264,0.12882,-47625.6
-49727.3,0.723849,0.483137,2,3,0,49729,-0.00296567,0.139286,0.125429,0.989077,0.11959,0.126473,-47632.4
-49727.1,1,0.483137,3,7,0,49730.4,-8.2692e-05,0.149198,0.121248,0.978852,0.129644,0.122257,-47613.5
-49727.3,0.976155,0.483137,3,7,0,49729.4,-0.00150776,0.137716,0.124571,0.988611,0.118176,0.125608,-47633.6
-49724.1,0.982534,0.483137,2,3,0,49728.3,-0.00115539,0.148243,0.123538,0.981945,0.128452,0.124567,-47616.1
-49724.5,0.889409,0.483137,3,7,0,49726.7,-0.000506665,0.139117,0.124499,0.986077,0.119535,0.125536,-47629
-49724.4,0.999289,0.483137,3,7,0,49725.4,-0.000647294,0.148269,0.12055,0.982281,0.12883,0.121554,-47616.7
-49724.9,0.89323,0.483137,2,3,0,49726.3,0.00232289,0.147969,0.122861,0.980849,0.128268,0.123885,-47615.6
-49724.8,0.966525,0.483137,3,7,0,49726.1,-0.00405388,0.140266,0.124299,0.986205,0.120667,0.125334,-47628.2
-49723.3,1,0.483137,2,3,0,49725,-0.00174947,0.14217,0.125919,0.983588,0.122314,0.126968,-47623.3
-49724.6,0.830994,0.483137,3,7,0,49725.7,0.00132878,0.147915,0.120677,0.986285,0.128473,0.121682,-47620.7
-49725.6,0.963445,0.483137,2,3,0,49726.6,0.00454543,0.148894,0.121607,0.985385,0.129308,0.122619,-47619
-49724.4,0.977603,0.483137,3,7,0,49727.6,0.000570748,0.138535,0.122032,0.983884,0.119265,0.123049,-47627.8
-49723,0.860372,0.483137,2,3,0,49726.7,0.00167636,0.143717,0.124669,0.984142,0.123953,0.125707,-47622.1
-49725,0.781317,0.483137,3,7,0,49726.1,-0.00567511,0.145826,0.123041,0.981594,0.126179,0.124066,-47618.7
-49723.2,0.932856,0.483137,2,3,0,49726.1,-0.00268515,0.1455,0.123424,0.984933,0.12582,0.124452,-47621.3
-49727.3,0.717256,0.483137,2,3,0,49727.5,-0.00496595,0.151439,0.126357,0.983241,0.131204,0.127409,-47615
-49725.1,1,0.483137,3,7,0,49729.2,-0.00494595,0.143669,0.12019,0.981313,0.124435,0.121191,-47621
-49724.8,0.998503,0.483137,3,7,0,49726.8,-0.00316397,0.148882,0.125809,0.984596,0.128801,0.126856,-47617.9
-49724.6,1,0.483137,2,3,0,49725.1,-0.00170976,0.148857,0.12629,0.984732,0.12872,0.127341,-47617.9
-49728.6,0.502281,0.483137,2,3,0,49733.3,-0.00507243,0.151791,0.12033,0.980881,0.132254,0.121332,-47613.4
-49723.3,1,0.483137,2,3,0,49728.3,-1.06017e-05,0.145727,0.120787,0.984766,0.12635,0.121792,-47621.1
-49723.4,0.805443,0.483137,3,7,0,49725.7,-0.00102925,0.141397,0.125593,0.984372,0.121606,0.126639,-47624.8
-49724.3,0.958555,0.483137,2,7,0,49724.5,-0.000367464,0.149309,0.122236,0.983422,0.129634,0.123254,-47616.5
-49723.4,0.990406,0.483137,3,7,0,49725.2,0.00178574,0.142159,0.120966,0.984183,0.122886,0.121973,-47624.2
-49724.7,0.794414,0.483137,3,7,0,49727.3,-0.000106024,0.146889,0.128483,0.985433,0.126564,0.129553,-47620.3
-49724.2,0.978376,0.483137,3,7,0,49726.3,0.000920929,0.139515,0.124392,0.98231,0.119932,0.125428,-47625.1
-49723.1,0.906446,0.483137,3,7,0,49726.4,-0.00243066,0.14581,0.123147,0.983613,0.126151,0.124172,-47619.8
-49724.1,0.812118,0.483137,3,7,0,49726,-0.00122362,0.147167,0.120476,0.985724,0.127775,0.12148,-47620.8
-49723.9,0.97726,0.483137,2,3,0,49725,0.000857134,0.148601,0.122798,0.984374,0.128885,0.12382,-47617.8
-49725.2,0.824721,0.483137,2,7,0,49726.7,-0.00168455,0.147972,0.124305,0.987632,0.128101,0.12534,-47621.8
-49728.7,0.650702,0.483137,2,7,0,49733.7,-0.00810475,0.149449,0.128098,0.984005,0.129078,0.129165,-47618.1
-49724.8,0.982489,0.483137,3,7,0,49731.2,-0.00157735,0.141661,0.118062,0.985301,0.122749,0.119045,-47626.5
-49723.7,0.992847,0.483137,2,7,0,49725.4,-0.00021572,0.144777,0.119203,0.983227,0.12562,0.120195,-47621
-49724,0.802415,0.483137,2,3,0,49726.9,0.000966216,0.141877,0.123481,0.980844,0.122318,0.124509,-47621.5
-49724.3,0.948195,0.483137,2,3,0,49725.4,-0.00505981,0.143218,0.122919,0.985779,0.123678,0.123943,-47624.9
-49724.2,0.827775,0.483137,3,7,0,49728.7,0.00196165,0.147059,0.121929,0.98142,0.1275,0.122944,-47616.9
-49724.1,0.936634,0.483137,2,3,0,49725.5,-0.000101598,0.146073,0.120242,0.981385,0.126747,0.121244,-47618
-49725.5,0.800982,0.483137,3,7,0,49728.5,-0.00146386,0.140145,0.123391,0.988149,0.120658,0.124418,-47630.3
-49726.1,0.987894,0.483137,3,7,0,49726.9,-8.74135e-05,0.148829,0.12332,0.979404,0.129044,0.124347,-47613.8
-49726.3,0.954207,0.483137,3,7,0,49729.4,0.000530885,0.13878,0.127008,0.987574,0.118915,0.128065,-47631
-49723.1,1,0.483137,2,3,0,49726.1,-0.00031858,0.141594,0.124384,0.98439,0.121939,0.125419,-47624.6
-49723.7,0.939541,0.483137,3,7,0,49724.1,-0.000878196,0.14675,0.125555,0.982099,0.126775,0.126601,-47617.4
