# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:31:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/yaoes4ef.json
# init = 2 (Default)
# random
#   seed = 31061
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/nonsems/multireg-20250511153149_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,sigma,beta.1,beta.2,log_p
-49725.9,0.971933,0.500313,2,7,0,49728.6,0.0025611,0.148024,0.129362,0.983495,0.127555,0.130439,-47617.6
-49726.7,0.863103,0.500313,3,7,0,49729.9,0.000850567,0.139323,0.119807,0.988362,0.120287,0.120805,-47631.9
-49724.9,0.982259,0.500313,2,3,0,49728,0.00156635,0.138229,0.121411,0.983738,0.119043,0.122422,-47628.2
-49724.7,1,0.500313,3,7,0,49725,-0.00193226,0.149617,0.12517,0.984109,0.129586,0.126213,-47616.7
-49723.2,0.978135,0.500313,2,3,0,49725.5,-0.00213083,0.141656,0.123051,0.983225,0.122156,0.124075,-47623.7
-49724.6,0.885497,0.500313,2,3,0,49725.1,-0.00122298,0.138444,0.123337,0.982454,0.119023,0.124364,-47626.7
-49727,0.806447,0.500313,2,7,0,49729.3,-0.00535612,0.13864,0.12809,0.98254,0.118653,0.129157,-47627.1
-49723.1,0.776685,0.500313,1,3,0,49730.8,0.00123901,0.142323,0.124134,0.984892,0.122671,0.125168,-47624.2
-49723.6,0.779362,0.500313,2,3,0,49725.5,0.000336796,0.14203,0.12143,0.981678,0.122707,0.122441,-47622.1
-49724.2,0.96753,0.500313,2,7,0,49724.8,0.000243147,0.13936,0.121134,0.984696,0.120167,0.122143,-47627.7
-49724.1,0.839997,0.500313,2,3,0,49726.8,0.0040733,0.14266,0.122193,0.982323,0.123225,0.12321,-47622
-49723.4,0.987148,0.500313,2,3,0,49724.7,0.00220438,0.146369,0.12416,0.983107,0.126571,0.125194,-47618.6
-49723.2,0.940552,0.500313,3,7,0,49724.7,-0.00289993,0.142808,0.1225,0.983685,0.123332,0.123521,-47623
-49723.2,0.99896,0.500313,3,7,0,49723.4,0.00229969,0.145692,0.124379,0.98418,0.125893,0.125415,-47620.2
-49726,0.783964,0.500313,2,3,0,49726.5,-0.00296022,0.150069,0.119086,0.984067,0.130738,0.120077,-47617.3
-49725.6,0.991335,0.500313,3,7,0,49728.2,0.00573677,0.142851,0.127591,0.984296,0.122773,0.128653,-47623.5
-49723.7,1,0.500313,2,3,0,49726.3,0.000667559,0.144243,0.1214,0.981324,0.124845,0.122411,-47619.6
-49723.6,0.947414,0.500313,2,3,0,49724.7,-0.00295225,0.145316,0.122277,0.982067,0.125778,0.123295,-47619.2
-49725.7,0.832204,0.500313,2,3,0,49726.3,-0.00514153,0.140157,0.124878,0.986709,0.120495,0.125918,-47629.1
-49724.4,1,0.500313,3,7,0,49726.8,0.00160883,0.148204,0.120232,0.983346,0.128805,0.121233,-47617.7
-49723.4,0.992063,0.500313,3,7,0,49724.8,-0.00118582,0.14064,0.12396,0.983698,0.121068,0.124992,-47625.1
-49725.5,0.835064,0.500313,2,3,0,49725.9,0.00277684,0.137998,0.125791,0.984814,0.118304,0.126838,-47629.1
-49725.4,0.997474,0.500313,3,7,0,49727,-0.00367887,0.149997,0.121886,0.983214,0.130339,0.122901,-47616.1
-49725.4,0.983646,0.500313,3,7,0,49727.3,0.00265889,0.137624,0.124333,0.984262,0.118115,0.125368,-47629.1
-49724.4,0.970968,0.500313,3,7,0,49727.1,-0.00222702,0.139351,0.124834,0.985343,0.119722,0.125873,-47628.1
-49723.1,0.970892,0.500313,2,3,0,49725,-0.000278053,0.145943,0.124862,0.983072,0.126078,0.125902,-47618.9
-49723.9,0.909707,0.500313,3,7,0,49724.3,0.00204742,0.141672,0.121635,0.985985,0.122338,0.122648,-47626.3
-49726.9,0.616952,0.500313,2,3,0,49729.6,0.00453477,0.141717,0.117346,0.981285,0.122886,0.118323,-47623.4
-49725.8,0.961634,0.500313,3,7,0,49729.2,-0.00485109,0.140229,0.12796,0.983025,0.120201,0.129026,-47625.5
-49724.4,1,0.500313,2,3,0,49725.7,-0.00446058,0.141459,0.126134,0.98391,0.121602,0.127184,-47624.7
-49724.3,0.990124,0.500313,3,7,0,49725.4,0.00400026,0.14589,0.121222,0.985204,0.126456,0.122232,-47621.5
-49726.3,0.905772,0.500313,2,7,0,49727,-0.00557523,0.14531,0.129397,0.982776,0.124933,0.130475,-47620.2
-49725.2,1,0.500313,2,7,0,49727.5,-0.00137514,0.143999,0.129972,0.982657,0.1236,0.131055,-47620.8
-49724.8,1,0.500313,3,7,0,49725.8,-0.00362853,0.144113,0.128407,0.982692,0.123894,0.129477,-47620.8
-49725.1,0.993348,0.500313,3,7,0,49725.9,0.00288431,0.144419,0.117762,0.985321,0.125444,0.118743,-47623.7
-49724.3,0.989146,0.500313,3,7,0,49726.2,-0.00336937,0.145329,0.127146,0.985338,0.125216,0.128205,-47621.9
-49723.9,0.932646,0.500313,2,3,0,49725.5,-0.00193392,0.144808,0.123045,0.986946,0.125197,0.12407,-47624
-49723.6,0.939267,0.500313,2,3,0,49725,0.00207677,0.141845,0.124232,0.982053,0.122198,0.125266,-47622.3
-49725.7,0.833714,0.500313,2,3,0,49726.2,0.00457958,0.144211,0.125916,0.98754,0.124283,0.126964,-47625.3
-49724.6,0.99969,0.500313,3,7,0,49726.8,0.000612132,0.148094,0.124208,0.986947,0.12823,0.125242,-47620.8
-49723.7,1,0.500313,2,3,0,49725,-0.000313938,0.147851,0.122201,0.98499,0.128232,0.123219,-47619.2
-49725.5,0.73584,0.500313,2,3,0,49727.2,0.00416607,0.149305,0.123524,0.982369,0.129479,0.124553,-47615.6
-49725.3,0.900744,0.500313,2,7,0,49728.1,-0.00417216,0.138455,0.125043,0.984417,0.118833,0.126084,-47628.6
-49726.2,0.847605,0.500313,3,7,0,49729.5,-0.00169086,0.151322,0.121284,0.982117,0.131688,0.122294,-47614
-49723.1,1,0.500313,2,3,0,49726.2,-0.00243899,0.145627,0.123639,0.98312,0.125917,0.124668,-47619.5
-49723.2,0.989583,0.500313,3,7,0,49723.7,-0.000210125,0.141885,0.121388,0.984537,0.122573,0.122399,-47624.7
-49725.4,0.752532,0.500313,2,3,0,49726.5,0.00290019,0.149151,0.126606,0.982265,0.128967,0.127661,-47615.5
-49723.5,0.993202,0.500313,2,3,0,49726.1,-0.00341261,0.142074,0.123726,0.9834,0.12248,0.124756,-47623.5
-49725.7,0.745626,0.500313,3,7,0,49727.2,0.00447464,0.139903,0.122011,0.981196,0.120587,0.123027,-47624.3
-49725.5,1,0.500313,3,7,0,49726.5,-0.00524707,0.147406,0.124615,0.986663,0.127518,0.125653,-47621.7
-49722.8,0.91912,0.500313,2,3,0,49727,-0.000595354,0.144597,0.122715,0.984192,0.125033,0.123737,-47621.4
-49724.1,0.867222,0.500313,2,3,0,49724.2,0.00232596,0.145045,0.120396,0.986107,0.125737,0.121399,-47623.2
-49723.7,1,0.500313,2,3,0,49724.2,0.000973935,0.14539,0.120903,0.985998,0.126011,0.12191,-47622.6
-49724.1,0.706333,0.500313,3,7,0,49729,-0.00106372,0.144439,0.124592,0.980413,0.124659,0.12563,-47618.5
-49723.4,0.996992,0.500313,2,7,0,49724.3,-0.00115826,0.141641,0.124095,0.985538,0.122018,0.125128,-47625.7
-49723.4,0.78111,0.500313,2,3,0,49725.9,-0.00115826,0.141641,0.124095,0.985538,0.122018,0.125128,-47625.7
-49723.4,0.996383,0.500313,3,7,0,49724,2.87085e-05,0.147213,0.121516,0.984051,0.127697,0.122528,-47618.9
-49722.7,0.994163,0.500313,2,3,0,49723.5,-0.000139142,0.143654,0.123991,0.983556,0.123972,0.125023,-47621.7
-49723,0.907747,0.500313,2,3,0,49723.5,0.00128586,0.143605,0.123582,0.984983,0.123973,0.124612,-47623
-49722.8,0.999777,0.500313,3,7,0,49723,0.00033407,0.14367,0.122133,0.983593,0.124206,0.12315,-47621.8
-49723.7,0.801611,0.500313,2,3,0,49724.9,-0.000723545,0.146823,0.120556,0.985093,0.127434,0.12156,-47620.5
-49726,0.806025,0.500313,2,3,0,49726.8,0.000488725,0.139807,0.119582,0.980114,0.12078,0.120578,-47624
-49724.3,0.994622,0.500313,3,7,0,49726.9,-0.000982524,0.147376,0.127206,0.985188,0.127184,0.128265,-47619.6
-49724,0.944051,0.500313,2,3,0,49725.3,-0.00161085,0.146894,0.126626,0.985409,0.126787,0.12768,-47620.3
-49723,1,0.500313,2,3,0,49724.3,1.05357e-06,0.142344,0.12434,0.98504,0.122668,0.125375,-47624.4
-49722.8,0.933782,0.500313,3,7,0,49723.7,0.000356949,0.142952,0.123664,0.98348,0.123334,0.124694,-47622.3
-49723.5,0.929863,0.500313,2,3,0,49723.6,-0.0034007,0.145389,0.122962,0.982689,0.125767,0.123986,-47619.6
-49725,0.871425,0.500313,2,3,0,49725.6,0.0055499,0.146089,0.123305,0.98552,0.126402,0.124332,-47621.5
-49724.2,1,0.500313,3,7,0,49725.4,-0.00330264,0.140938,0.125475,0.982323,0.121178,0.12652,-47623.8
-49725.1,0.689026,0.500313,2,3,0,49729,0.00334525,0.139228,0.125475,0.985458,0.119528,0.12652,-47628.3
-49723.8,0.987012,0.500313,3,7,0,49726.1,-0.00376374,0.147014,0.123476,0.983573,0.127274,0.124504,-47618.8
-49723.8,0.962415,0.500313,3,7,0,49725,0.00366699,0.141565,0.123458,0.983989,0.12202,0.124486,-47624.4
-49723.1,0.907034,0.500313,2,3,0,49725.4,0.000518614,0.144595,0.12592,0.984231,0.124653,0.126969,-47621.2
-49723.2,0.992843,0.500313,3,7,0,49723.5,0.00145614,0.145213,0.121148,0.983881,0.125811,0.122157,-47620.7
-49722.8,0.958134,0.500313,2,7,0,49723.9,-0.000344418,0.144988,0.123882,0.984724,0.125272,0.124914,-47621.4
-49724,0.782588,0.500313,1,3,0,49725,0.00100744,0.141758,0.123888,0.986852,0.122155,0.12492,-47626.9
-49724.1,0.933175,0.500313,2,7,0,49725.6,-0.000937349,0.146382,0.127292,0.985631,0.126215,0.128352,-47620.9
-49731.3,0.534688,0.500313,2,3,0,49732.2,-0.00698941,0.138376,0.129314,0.978975,0.118253,0.130391,-47625.6
-49725.1,1,0.500313,3,7,0,49731.4,-0.00102944,0.144209,0.126941,0.987961,0.12416,0.127998,-47625.6
-49724.9,0.99294,0.500313,3,7,0,49726.3,0.000935861,0.1434,0.120201,0.980069,0.124174,0.121202,-47619.8
-49725.5,0.964942,0.500313,2,7,0,49726.8,0.0021849,0.139238,0.120094,0.986446,0.120171,0.121094,-47629.9
-49725.7,0.955001,0.500313,3,7,0,49727.4,0.000712885,0.143493,0.12842,0.987754,0.123295,0.12949,-47626.1
-49724.4,0.93055,0.500313,2,3,0,49727.6,0.000147674,0.140105,0.121513,0.981261,0.120841,0.122525,-47624
-49724.8,0.855665,0.500313,3,7,0,49727.2,-0.00312979,0.144112,0.121683,0.987658,0.124686,0.122696,-47625.8
-49723.4,1,0.500313,2,3,0,49724.8,-0.00125155,0.142398,0.122735,0.981669,0.122908,0.123757,-47621.6
-49723.3,1,0.500313,3,7,0,49723.7,-0.000438887,0.143757,0.125018,0.985902,0.12395,0.126059,-47623.7
-49723.4,0.963371,0.500313,3,7,0,49724.3,0.000279244,0.143901,0.122283,0.981551,0.124411,0.123301,-47620
-49724.4,0.683,0.500313,2,3,0,49727.6,-0.00164479,0.146632,0.118691,0.984737,0.12747,0.119679,-47620.8
-49724.9,0.90777,0.500313,3,7,0,49727.2,0.00142491,0.142571,0.129204,0.982653,0.122314,0.130279,-47622.1
-49724.4,0.999435,0.500313,3,7,0,49725.7,-0.0030903,0.14628,0.119313,0.982654,0.127057,0.120307,-47619.3
-49723.9,0.957906,0.500313,2,7,0,49725.7,0.00117454,0.14506,0.127856,0.983764,0.124874,0.128921,-47620.4
-49723.8,0.808385,0.500313,3,7,0,49726.6,-0.00188162,0.143137,0.120414,0.981857,0.123895,0.121416,-47621.4
-49725.6,0.847271,0.500313,2,3,0,49726.4,0.00471864,0.141155,0.126561,0.986396,0.121259,0.127615,-47627.2
-49723.2,0.936108,0.500313,2,7,0,49727.5,0.00233668,0.144971,0.122514,0.984861,0.125417,0.123534,-47621.7
-49723,0.978446,0.500313,3,7,0,49723.8,-0.00125068,0.144366,0.124822,0.982661,0.124561,0.125862,-47620.2
-49723.1,0.966645,0.500313,3,7,0,49723.6,0.0015046,0.146056,0.123433,0.983875,0.126355,0.124461,-47619.6
-49724.6,0.720657,0.500313,2,3,0,49726.2,-0.00316055,0.13944,0.122131,0.98541,0.120126,0.123148,-47628.5
-49724.8,0.998688,0.500313,3,7,0,49725.7,-0.00164916,0.138017,0.12256,0.983168,0.118703,0.123581,-47627.9
-49725,0.963551,0.500313,3,7,0,49727,0.00126715,0.144893,0.129183,0.982048,0.124556,0.130258,-47619.3
-49724.1,0.966787,0.500313,2,3,0,49725.9,0.000538269,0.146056,0.122831,0.987091,0.126426,0.123854,-47622.9
-49723.6,0.946918,0.500313,2,3,0,49725.1,-0.00326025,0.145145,0.123022,0.985665,0.125525,0.124047,-47622.5
-49725,0.619698,0.500313,3,7,0,49729,-0.00220684,0.14609,0.119799,0.980584,0.126816,0.120797,-47617.7
-49723.2,1,0.500313,2,3,0,49725.3,0.00128751,0.142128,0.125439,0.984126,0.12233,0.126483,-47623.7
-49723.5,0.961393,0.500313,2,3,0,49723.9,0.00197435,0.143955,0.126684,0.983398,0.123946,0.127738,-47621.2
-49726.5,0.737729,0.500313,2,3,0,49727.4,-0.000740699,0.14984,0.120277,0.987639,0.130377,0.121278,-47620.7
-49723.7,1,0.500313,2,3,0,49726.5,-0.00141419,0.147619,0.12361,0.982374,0.127842,0.12464,-47617
-49723.9,0.987978,0.500313,3,7,0,49724.7,-0.00295903,0.144379,0.120305,0.982171,0.125106,0.121307,-47620.5
-49727.6,0.814421,0.500313,3,7,0,49728.3,-0.00509301,0.145866,0.115405,0.984677,0.127118,0.116366,-47623
-49724.4,0.996734,0.500313,3,7,0,49727.8,0.0013447,0.14131,0.128167,0.9837,0.121219,0.129234,-47624.3
-49723,0.854231,0.500313,2,3,0,49726.6,9.68924e-06,0.142671,0.122541,0.982686,0.123195,0.123561,-47622.1
-49729.6,0.495081,0.500313,2,3,0,49730.8,-0.00383357,0.147091,0.121457,0.976736,0.127587,0.122468,-47614.6
-49729,0.977674,0.500313,3,7,0,49733.4,-0.00865997,0.142025,0.124454,0.979272,0.122346,0.12549,-47621.8
-49726.3,1,0.500313,2,3,0,49730.2,-0.00814308,0.145251,0.125051,0.9832,0.125388,0.126093,-47621.1
-49726.3,0.885091,0.500313,3,7,0,49730.6,0.00703927,0.141708,0.120418,0.984187,0.122516,0.12142,-47625.4
-49723.7,0.997917,0.500313,2,3,0,49727,-0.00423725,0.142457,0.122638,0.983557,0.122977,0.12366,-47623.5
-49724,0.875827,0.500313,3,7,0,49725.7,-0.00299274,0.144747,0.121709,0.981315,0.125296,0.122723,-47619.3
-49724.1,0.939927,0.500313,2,3,0,49725.5,-0.0011363,0.148002,0.125219,0.982032,0.128022,0.126262,-47616.3
-49723.1,0.950782,0.500313,3,7,0,49725.5,4.32084e-05,0.141805,0.123904,0.982577,0.122199,0.124936,-47622.8
-49723.7,0.78603,0.500313,2,3,0,49725.9,0.003176,0.14504,0.121889,0.985112,0.125557,0.122904,-47622
-49726.5,0.71269,0.500313,2,3,0,49727.8,0.00234449,0.140203,0.121241,0.98869,0.120967,0.12225,-47631.1
-49726.7,1,0.500313,3,7,0,49728.5,-0.00330058,0.150032,0.120841,0.987346,0.130496,0.121847,-47620.3
-49724.2,0.972964,0.500313,2,3,0,49729,0.00136518,0.145415,0.12096,0.986915,0.126028,0.121967,-47623.6
-49724.7,0.97369,0.500313,2,3,0,49725.9,-0.000639625,0.148773,0.119438,0.9836,0.129447,0.120433,-47617.6
-49724,0.949034,0.500313,2,3,0,49726.2,-1.91415e-05,0.144894,0.119395,0.985832,0.12571,0.120389,-47623.3
-49723.3,1,0.500313,2,3,0,49724.2,-0.00157004,0.142624,0.121523,0.982429,0.12327,0.122534,-47622.2
-49724.8,0.828833,0.500313,2,7,0,49726.7,-0.00245112,0.147061,0.11849,0.98291,0.127907,0.119477,-47618.9
-49724.7,0.995883,0.500313,3,7,0,49725.5,-0.00403427,0.146479,0.119963,0.98215,0.127172,0.120962,-47618.7
-49726.9,0.897115,0.500313,2,3,0,49727.3,-0.00375681,0.148672,0.117417,0.981852,0.129587,0.118395,-47617.1
-49727.6,0.894965,0.500313,3,7,0,49730.6,0.00113563,0.141627,0.128535,0.978494,0.121482,0.129606,-47620.3
-49726,0.992237,0.500313,2,3,0,49728.9,-0.00234615,0.141971,0.125343,0.988886,0.12219,0.126387,-47629.1
-49725.4,0.973584,0.500313,2,7,0,49727.9,0.00425204,0.138726,0.124431,0.982881,0.119167,0.125467,-47626.7
-49725.1,0.917568,0.500313,3,7,0,49728.5,0.00184497,0.14173,0.117428,0.98391,0.12289,0.118406,-47625.2
-49726.3,0.895476,0.500313,3,7,0,49728.3,-0.00263432,0.147411,0.130037,0.985656,0.126885,0.13112,-47620.4
-49723.1,0.875166,0.500313,2,5,0,49728.3,-0.00199607,0.143461,0.124673,0.985133,0.123706,0.125711,-47623.4
-49723.2,0.961989,0.500313,2,3,0,49723.7,0.000887352,0.144949,0.124259,0.982004,0.12519,0.125294,-47619
-49725.3,0.796454,0.500313,2,3,0,49726.1,-0.00636425,0.143656,0.122548,0.98625,0.124144,0.123568,-47625.3
-49723.9,0.981675,0.500313,3,7,0,49726.4,0.00311353,0.143875,0.120887,0.985391,0.124552,0.121894,-47623.6
-49724,0.779588,0.500313,2,3,0,49726.7,6.13561e-05,0.142068,0.125506,0.980953,0.122264,0.126551,-47621.2
-49726.2,0.778019,0.500313,2,3,0,49727.8,-0.00356855,0.141277,0.129173,0.981164,0.121069,0.130249,-47622.8
-49725.3,1,0.500313,2,3,0,49726.8,-0.00249278,0.142835,0.127329,0.980206,0.122789,0.12839,-47620.1
-49725.7,0.887885,0.500313,2,3,0,49727.3,-0.00386349,0.145204,0.122637,0.988503,0.125627,0.123659,-47625.7
-49724,0.946298,0.500313,2,3,0,49727.3,0.00349736,0.144656,0.123581,0.986184,0.124988,0.12461,-47623.3
-49725.6,0.899989,0.500313,2,7,0,49726.4,0.0044994,0.148024,0.124736,0.981291,0.1281,0.125775,-47615.9
-49724.3,0.997906,0.500313,3,7,0,49727.2,-0.00283433,0.146653,0.122366,0.986765,0.127057,0.123385,-47622.3
-49723.6,0.960583,0.500313,3,7,0,49725.1,-0.00329272,0.145873,0.121526,0.984682,0.126404,0.122538,-47621
-49725.7,0.699461,0.500313,2,3,0,49727.8,0.000659343,0.145205,0.118079,0.987539,0.126165,0.119062,-47625.1
-49723.4,0.958215,0.500313,2,3,0,49726.4,0.00180857,0.14427,0.122538,0.985815,0.124737,0.123559,-47623.3
-49724.3,0.923053,0.500313,2,3,0,49724.9,-0.00299828,0.147479,0.126022,0.982474,0.127423,0.127072,-47617.2
-49725.5,0.712936,0.500313,2,3,0,49729.1,0.00267432,0.150205,0.12224,0.98548,0.130498,0.123258,-47617.7
-49724,0.996881,0.500313,3,7,0,49726.7,-0.00467175,0.143343,0.12201,0.9826,0.123906,0.123026,-47621.9
-49724.7,0.877441,0.500313,2,3,0,49726,-0.00561456,0.143974,0.124858,0.981991,0.124179,0.125898,-47620.7
-49723.6,1,0.500313,3,7,0,49725.2,0.00291994,0.143932,0.120628,0.983838,0.124636,0.121633,-47622.1
-49724.5,0.928054,0.500313,2,3,0,49724.9,0.00299336,0.142509,0.119608,0.985763,0.123384,0.120604,-47625.6
-49723.5,0.878387,0.500313,2,3,0,49725.7,0.000818487,0.142948,0.121199,0.981994,0.12362,0.122208,-47621.4
-49723.2,0.910934,0.500313,2,3,0,49724.9,0.000135186,0.141131,0.12416,0.984613,0.121519,0.125194,-47625.3
-49723.2,0.380634,0.500313,1,3,0,49729.5,0.000135186,0.141131,0.12416,0.984613,0.121519,0.125194,-47625.3
-49723.2,0.984004,0.500313,3,7,0,49723.8,-0.000743286,0.146101,0.124074,0.985282,0.126323,0.125107,-47620.9
-49724.8,0.815356,0.500313,2,3,0,49726,-0.00460147,0.147329,0.121322,0.985476,0.127832,0.122332,-47620.7
-49725.3,0.973364,0.500313,3,7,0,49725.8,-0.00588259,0.146316,0.120815,0.985405,0.126914,0.121821,-47622
-49723.2,0.952662,0.500313,2,3,0,49726.4,-0.000612769,0.145383,0.120763,0.984484,0.126021,0.121769,-47621.2
-49722.8,0.997001,0.500313,3,7,0,49723.4,-0.000121257,0.143808,0.123472,0.983031,0.124182,0.1245,-47621.1
-49724.3,0.712138,0.500313,1,3,0,49726,-0.00476035,0.144401,0.124697,0.985814,0.12461,0.125736,-47623.5
-49725.6,0.86704,0.500313,3,7,0,49727.6,0.00292963,0.145232,0.129,0.981547,0.124905,0.130074,-47618.6
-49724.6,1,0.500313,2,3,0,49725.9,0.00406917,0.144407,0.126987,0.982499,0.124346,0.128044,-47620.1
-49725.6,0.945262,0.500313,3,7,0,49727,0.000190369,0.148333,0.117477,0.983094,0.129254,0.118455,-47618
