# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 23:47:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/gs72d0on.json
# init = 2 (Default)
# random
#   seed = 70059
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-asym_BOW_j/hreg-20250511184732_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.45086
# Diagonal elements of inverse mass matrix:
# 2.58152e-05, 1.61623e-05, 0.000106701, 0.00012526, 0.000171497, 0.000145696, 0.000103573, 0.000142819, 0.000132741, 0.000153218, 0.000136575, 0.000364644, 0.0919318
-35523.7,0.920472,0.45086,3,7,0,35529.3,-0.0104935,0.995371,-0.0180918,-0.0552825,0.0679558,-0.026954,0.00520433,0.0749302,0.051377,-0.0298242,-0.0487084,0.0123236,0.0325253,-33810.5
-35523.2,0.977579,0.45086,3,7,0,35531.6,-0.0159175,0.99353,-0.0241084,-0.0518457,0.0745647,-0.0295496,0.00676029,0.0831564,0.0440896,-0.0332298,-0.0425338,0.0140198,0.0384708,-33814.3
-35519.9,0.934262,0.45086,3,7,0,35527.4,-0.016029,0.994275,-0.0136868,-0.043943,0.058766,-0.0348741,-0.0275986,0.0409873,0.0363868,-0.0191526,-0.0605427,-0.0166862,0.0558064,-33803.5
-35521.4,0.848795,0.45086,3,7,0,35526.4,-0.0158904,0.989079,-0.0259091,-0.0488887,0.0548397,-0.0361149,-0.0105542,0.0435419,0.0323429,-0.0406986,-0.0598438,-0.0160147,0.0437854,-33804.9
-35521.1,0.996224,0.45086,3,7,0,35525.7,-0.00846014,0.993587,-0.00181428,-0.0447014,0.0866629,-0.0305759,-0.0169317,0.0793252,0.0351065,-0.0147634,-0.0430757,0.0117533,0.0495343,-33812.5
-35524.8,0.851144,0.45086,3,7,0,35529.7,-0.0167909,0.995296,-0.028362,-0.0491498,0.051835,-0.0334571,-0.0125383,0.0386755,0.032487,-0.0432376,-0.072398,0.000704454,0.0834392,-33802.9
-35522.7,1,0.45086,3,7,0,35530.6,-0.0133318,0.993938,-0.00735507,-0.0628486,0.0712824,-0.0269917,-0.00188986,0.0676969,0.030739,-0.00338146,-0.0476085,0.00180947,0.0299397,-33808.7
-35520.6,1,0.45086,3,7,0,35526.9,-0.0127496,0.997176,-0.00631983,-0.0428612,0.0633088,-0.0437539,-0.0210276,0.0768233,0.0435969,-0.0218739,-0.0442198,0.00799231,0.0690245,-33808.5
-35520.1,0.902445,0.45086,3,7,0,35527.8,-0.0157285,0.991291,-0.0139824,-0.0391945,0.050822,-0.0294847,-0.003937,0.0498882,0.0241195,-0.0201223,-0.0522551,-0.0140919,0.0303263,-33799.7
-35522.5,0.856693,0.45086,3,7,0,35527.8,-0.013426,0.993231,-0.00497424,-0.0272212,0.0790304,-0.0350439,-0.0137836,0.040619,0.0295748,-0.0241534,-0.0463804,0.0164151,0.0293228,-33804
-35522.3,0.626127,0.45086,3,7,0,35530.4,-0.0139508,0.991891,-0.00480898,-0.0286951,0.0497805,-0.0260769,-0.00625311,0.039925,0.0294168,-0.0102952,-0.0582159,0.00709999,0.0323091,-33797.8
-35521.4,0.874642,0.45086,3,7,0,35528.6,-0.0154368,0.995962,-0.00394439,-0.0729236,0.0734948,-0.0269294,-0.0126336,0.0645861,0.0402173,-0.0253497,-0.0406152,-0.0143938,0.0478731,-33809.7
-35524.4,0.846999,0.45086,3,7,0,35529.1,-0.0109551,0.997331,-0.0323445,-0.016957,0.0678412,-0.0411201,-0.0146093,0.0557488,0.0296213,-0.032654,-0.0714786,-0.00233372,0.0524465,-33806.8
-35522.3,0.984631,0.45086,3,7,0,35528.7,-0.0140532,0.991274,-0.00974052,-0.0672903,0.06789,-0.0128848,-0.00695159,0.0564297,0.0430827,-0.0278059,-0.0410483,-0.0142216,0.0578812,-33807.1
-35524.1,0.968705,0.45086,3,7,0,35527.5,-0.016035,0.996592,-0.0146488,-0.0695778,0.0632779,-0.0168383,-0.00538356,0.0556837,0.0490149,-0.026494,-0.0491634,-0.0250075,0.0367415,-33807
