# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-05-11 23:47:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/gs72d0on.json
# init = 2 (Default)
# random
#   seed = 70059
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/h-asym_BOW_j/hreg-20250511184732_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,mu_beta.1,sigma_beta.1,log_p
# Adaptation terminated
# Step size = 0.437865
# Diagonal elements of inverse mass matrix:
# 2.45725e-05, 1.65489e-05, 0.000111736, 0.000128144, 0.000182576, 0.000124685, 0.000115145, 0.000159672, 0.000112228, 0.000156038, 0.00012566, 0.000514236, 0.0874034
-35521.9,0.943575,0.437865,3,7,0,35529,-0.0141145,0.988717,-0.0149144,-0.0417099,0.0804386,-0.0287269,-0.00831673,0.0704359,0.0486617,-0.0194769,-0.0724427,0.00622737,0.0549597,-33817.1
-35522,0.951719,0.437865,3,7,0,35530.2,-0.0148852,0.999868,0.00290305,-0.0340308,0.0707634,-0.0260311,-0.0192014,0.0574136,0.0178147,-0.0181733,-0.055142,0.00115192,0.0450561,-33801.7
-35521.6,0.949098,0.437865,3,7,0,35528.9,-0.0122002,0.992556,-0.0342881,-0.0553001,0.0642422,-0.0284171,-0.00632405,0.0588588,0.0499476,-0.0312043,-0.0448001,0.0210581,0.0530218,-33809.4
-35522,0.957279,0.437865,3,7,0,35525.5,-0.0203277,0.994525,0.00643392,-0.0371197,0.0756345,-0.037798,-0.0221296,0.0618126,0.0182678,-0.0211643,-0.0609584,-0.0118712,0.0435946,-33808
-35520.8,0.98679,0.437865,3,7,0,35526.2,-0.00891613,0.995587,-0.0158436,-0.0403092,0.0707045,-0.0156859,-0.00270322,0.0464953,0.0390937,-0.0381334,-0.0558749,0.0128633,0.0482459,-33802.3
-35520.3,0.989259,0.437865,3,7,0,35524.7,-0.0194057,0.992017,-0.00254147,-0.0502729,0.0789455,-0.0390147,-0.0236852,0.066008,0.0414919,-0.0129676,-0.0589315,-0.0114928,0.0492452,-33814.9
-35521.6,0.909812,0.437865,3,7,0,35527.5,-0.0178668,0.990605,-0.012597,-0.0452696,0.0733403,-0.0391247,-0.0288894,0.0721181,0.0367572,-0.00466914,-0.0574397,-0.0158398,0.0478209,-33814.9
-35523.3,0.989842,0.437865,3,7,0,35524.9,-0.0107096,0.997672,-0.00943754,-0.0516614,0.0567862,-0.0365739,0.00369271,0.0472038,0.0351691,-0.0523959,-0.0414064,0.007417,0.0450812,-33799.9
-35519.8,1,0.437865,3,7,0,35526.3,-0.017836,0.990681,-0.00451769,-0.0482413,0.0772823,-0.0273485,-0.0208073,0.0738612,0.0305171,-0.0142048,-0.0556645,-0.00408518,0.0485606,-33812.4
-35522.4,0.669343,0.437865,3,7,0,35531.5,-0.0109293,0.995239,-0.0301139,-0.0424343,0.0601641,-0.0366315,-0.00435574,0.058848,0.0295124,-0.0304105,-0.0405583,-0.0354438,0.085758,-33803.2
