# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:21:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/cugew0cc.json
# init = 2 (Default)
# random
#   seed = 45848
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/sems.nonsems/multireg-20250511182132_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,log_p
-18782.7,0.960515,0.627252,3,7,0,18787,-0.0174046,0.157082,0.144445,0.0616405,0.105383,0.0350132,-0.0391119,-0.0624701,0.0717922,-0.0210588,-0.00809595,-0.0269887,-0.107373,0.973201,0.146883,0.144556,0.00753248,0.114054,0.20431,-0.0381138,-0.155957,0.0705847,-0.0198966,0.0105582,-0.0196537,-0.137504,-18746.3
-18781.8,0.814752,0.627252,3,7,0,18790.4,-0.0190659,0.157,0.141881,0.0697345,0.0996357,0.0349779,-0.0426529,-0.0657696,0.0717015,-0.0143701,-0.00774971,-0.0247175,-0.112862,0.972929,0.146307,0.143171,0.0161743,0.110023,0.210637,-0.0400314,-0.1637,0.0698856,-0.0131579,0.0115497,-0.0166531,-0.144535,-18748.9
-18783.1,0.809361,0.627252,3,7,0,18790.2,-0.0129425,0.152694,0.133831,0.0715096,0.106855,0.0297449,-0.0313683,-0.0430438,0.0643512,-0.0124209,-0.0116494,-0.0278241,-0.103891,0.969741,0.142934,0.130245,0.0219294,0.114617,0.162091,-0.0309582,-0.130582,0.0627915,-0.0110068,0.00640747,-0.0208929,-0.133045,-18743.2
-18782.6,0.825781,0.627252,3,7,0,18790.9,-0.0128418,0.153327,0.129453,0.070835,0.100399,0.0382341,-0.0269152,-0.0529975,0.0687264,-0.0241961,-0.00985062,-0.0237683,-0.101632,0.970233,0.145114,0.126198,0.0169712,0.104582,0.190164,-0.0241069,-0.140153,0.0678785,-0.0231859,0.00755496,-0.0166529,-0.130153,-18743.9
-18778.9,0.95935,0.627252,3,7,0,18785.7,-0.015394,0.156513,0.136964,0.0708032,0.108822,0.0247412,-0.0435884,-0.0552994,0.0706767,-0.00949633,-0.0125315,-0.0163325,-0.108598,0.97168,0.14672,0.136658,0.0208919,0.122327,0.171836,-0.0388174,-0.14703,0.0694678,-0.00840405,0.00514721,-0.00784954,-0.139074,-18746.5
-18778.1,0.925324,0.627252,3,7,0,18782.5,-0.016656,0.155389,0.134221,0.0695554,0.0974998,0.0365705,-0.0327186,-0.054258,0.0731633,-0.020535,-0.00821362,-0.0224016,-0.103168,0.9696,0.146325,0.132011,0.0138693,0.104137,0.192667,-0.029178,-0.141909,0.0725231,-0.0195401,0.00936556,-0.0150111,-0.13212,-18743.4
-18781.8,0.782295,0.627252,3,7,0,18784.4,-0.00787329,0.148571,0.136414,0.0640001,0.109623,0.0348661,-0.0353036,-0.0578483,0.0724498,-0.0173829,-0.00340757,-0.0145237,-0.105701,0.968124,0.13836,0.134174,0.00827081,0.118342,0.194498,-0.0281717,-0.146659,0.0711426,-0.0167135,0.0140197,-0.00613391,-0.135363,-18747.5
-18781.7,0.895469,0.627252,3,7,0,18787.6,-0.0258933,0.159989,0.133694,0.07629,0.0964007,0.0268842,-0.0411069,-0.0533396,0.0716139,-0.0132646,-0.0173117,-0.0248188,-0.106446,0.96928,0.151046,0.13367,0.0263617,0.107699,0.173128,-0.0400846,-0.144639,0.0710642,-0.0118352,0.00063457,-0.0173591,-0.136318,-18745.9
-18787.4,0.531496,0.627252,3,7,0,18794.9,-0.0103066,0.150214,0.13482,0.0604676,0.111623,0.04129,-0.0385027,-0.0622564,0.0765575,-0.015658,-0.00800641,-0.0160165,-0.108563,0.961226,0.139974,0.132911,-0.00012776,0.120575,0.216914,-0.0315901,-0.154479,0.0757554,-0.0147897,0.00981664,-0.00750617,-0.139029,-18751
-18783.1,0.982742,0.627252,3,7,0,18794.3,-0.0129014,0.15343,0.135208,0.0777091,0.105639,0.0295946,-0.0396087,-0.0513773,0.0687679,-0.0162677,-0.0166776,-0.0250347,-0.10477,0.980104,0.143007,0.133271,0.0272423,0.115861,0.176284,-0.0393809,-0.141304,0.0680373,-0.0149046,0.00105673,-0.0177514,-0.134171,-18744.5
-18783.6,0.775165,0.627252,3,7,0,18795,-0.0165915,0.155213,0.131709,0.0661258,0.0963846,0.0332375,-0.0437103,-0.0530648,0.0814678,-0.0113296,-0.0087055,-0.0127691,-0.110695,0.962969,0.145228,0.131202,0.00614603,0.108534,0.191284,-0.0359168,-0.14383,0.0810396,-0.0104767,0.00911577,-0.00374595,-0.141759,-18747.8
-18777.7,0.991434,0.627252,3,7,0,18785.2,-0.0172353,0.151361,0.132446,0.0726387,0.10115,0.0242892,-0.0373733,-0.0568806,0.0767734,-0.0134051,-0.0085419,-0.0224677,-0.104591,0.968695,0.142586,0.131565,0.0210915,0.112117,0.169702,-0.0331414,-0.14566,0.0763587,-0.0122681,0.00924874,-0.0149518,-0.133943,-18745.5
-18777.6,0.742284,0.627252,3,7,0,18783.5,-0.0138958,0.160108,0.136243,0.0674684,0.105131,0.0370538,-0.0385446,-0.0547311,0.0682943,-0.0168892,-0.0122229,-0.015683,-0.107845,0.971144,0.150561,0.134857,0.0130769,0.114262,0.196864,-0.0338033,-0.146107,0.0669425,-0.0159616,0.00529221,-0.00720694,-0.138109,-18744.4
-18777.7,0.685968,0.627252,3,7,0,18785.3,-0.0132158,0.153095,0.134582,0.0753176,0.100174,0.0278805,-0.0382449,-0.0574374,0.0756995,-0.0118922,-0.00819464,-0.0255925,-0.104651,0.968274,0.143756,0.133294,0.022727,0.110679,0.180151,-0.0353276,-0.146834,0.075106,-0.0106241,0.00990857,-0.0183744,-0.134019,-18745.3
-18782.2,0.659741,0.627252,2,3,0,18784.4,-0.0147577,0.154976,0.133056,0.0774815,0.0992199,0.0352854,-0.0465317,-0.0630258,0.0737597,-0.0134239,-0.0195725,-0.0151106,-0.108675,0.969282,0.144519,0.133494,0.0230231,0.111509,0.206392,-0.0418636,-0.156982,0.073444,-0.0122852,-0.00227377,-0.00650202,-0.139172,-18749.6
-18782.1,0.939706,0.627252,3,7,0,18788.3,-0.0158029,0.158367,0.13513,0.0629095,0.106703,0.0272323,-0.030159,-0.0490417,0.0711284,-0.01545,-0.00108944,-0.0260168,-0.103776,0.968815,0.150765,0.132369,0.0110335,0.114477,0.164589,-0.0269928,-0.135712,0.0696231,-0.0143946,0.0171999,-0.018921,-0.132898,-18742.9
-18783.3,0.953418,0.627252,3,7,0,18787.6,-0.0142501,0.152218,0.13412,0.0796449,0.0990335,0.0352279,-0.0462264,-0.0629543,0.0732867,-0.0155165,-0.0195489,-0.0133526,-0.107318,0.968364,0.141124,0.134304,0.0255796,0.111117,0.205553,-0.0412437,-0.155732,0.0730705,-0.0144835,-0.00262047,-0.00469919,-0.137434,-18750.7
-18785.3,0.824152,0.627252,3,7,0,18792.8,-0.0200407,0.155816,0.136607,0.0814057,0.104046,0.0287167,-0.0489794,-0.0591166,0.0733543,-0.0112615,-0.0221473,-0.0173534,-0.100263,0.971005,0.145328,0.135711,0.0300335,0.118244,0.186961,-0.0465793,-0.146314,0.0739334,-0.00997608,-0.00603293,-0.00974237,-0.128399,-18749.7
-18786.6,0.899873,0.627252,3,7,0,18792.8,-0.00694774,0.157708,0.131647,0.05962,0.101592,0.0359184,-0.0281512,-0.0542389,0.0709633,-0.0196927,0.0016851,-0.0237689,-0.111108,0.969915,0.150075,0.130092,0.00414991,0.106997,0.190877,-0.0231324,-0.14723,0.0686066,-0.0188298,0.0210006,-0.0157751,-0.142288,-18744.8
-18783.9,0.992143,0.627252,3,7,0,18792.6,-0.00686396,0.158782,0.134277,0.0671983,0.104468,0.0343794,-0.0323264,-0.058415,0.0792016,-0.0149546,0.00164154,-0.0244643,-0.113445,0.970613,0.15048,0.132398,0.00853569,0.112149,0.195754,-0.0261628,-0.153183,0.0775101,-0.013973,0.0213783,-0.0163213,-0.145281,-18746.1
-18779.6,0.996959,0.627252,2,3,0,18786.8,-0.0106323,0.155791,0.137159,0.0639444,0.103941,0.0361432,-0.0419543,-0.0585386,0.0687551,-0.0165963,-0.00599272,-0.0189368,-0.112327,0.973221,0.145399,0.137336,0.00954015,0.114006,0.204278,-0.0380902,-0.153856,0.0665735,-0.0156723,0.0127581,-0.010361,-0.143849,-18745.6
-18781.8,0.704636,0.627252,3,7,0,18787.8,-0.0103452,0.151131,0.130433,0.0759557,0.102562,0.0341599,-0.0382411,-0.0555325,0.083897,-0.0174178,-0.014999,-0.0207486,-0.105166,0.965175,0.141338,0.127722,0.0159876,0.112216,0.191423,-0.033449,-0.144285,0.0847465,-0.0162651,0.00246507,-0.0130124,-0.134679,-18746.4
-18781.2,0.8124,0.627252,3,7,0,18788.7,-0.0159917,0.153587,0.130753,0.0685211,0.10203,0.0359641,-0.0371569,-0.0539044,0.0655781,-0.0161498,-0.00526565,-0.0245481,-0.112578,0.977227,0.143849,0.129909,0.0158271,0.110249,0.195891,-0.035146,-0.14936,0.0629365,-0.0150328,0.0140727,-0.0164936,-0.144171,-18744.7
-18782.6,0.856193,0.627252,3,7,0,18787.3,-0.0161602,0.15733,0.137735,0.0720875,0.102724,0.0257757,-0.0425589,-0.0500012,0.0757789,-0.01911,-0.00957327,-0.0228727,-0.0981918,0.96109,0.147896,0.135578,0.0191447,0.114279,0.169278,-0.0415184,-0.132759,0.0759807,-0.01806,0.00723241,-0.0159894,-0.125747,-18744.5
-18783.8,0.870807,0.627252,3,7,0,18790.4,-0.0164027,0.153831,0.133025,0.0679522,0.103429,0.0367926,-0.0342192,-0.0622852,0.0687096,-0.0101465,-0.0108949,-0.0161444,-0.113754,0.979836,0.144434,0.132882,0.0146915,0.11203,0.201751,-0.0267345,-0.159574,0.0666863,-0.00909108,0.00762214,-0.00716517,-0.145677,-18749.3
-18784.7,0.682331,0.627252,3,7,0,18798.1,-0.0128572,0.148036,0.138098,0.0697417,0.101421,0.0279771,-0.0320817,-0.0481789,0.0735574,-0.0171568,-0.00471265,-0.0255182,-0.0921633,0.972359,0.138292,0.13394,0.0171923,0.109356,0.164917,-0.0301425,-0.125878,0.0736914,-0.0161095,0.0116057,-0.0194505,-0.118027,-18743.6
-18784.2,1,0.627252,3,7,0,18789.4,-0.0186495,0.162496,0.131264,0.0720147,0.105158,0.0335117,-0.0436767,-0.0635261,0.0707223,-0.0123172,-0.0160589,-0.0171845,-0.119519,0.967731,0.153671,0.13289,0.0191688,0.117026,0.202598,-0.0384551,-0.166086,0.0687787,-0.0111252,0.0032346,-0.00777186,-0.153059,-18750.6
-18785.2,0.924109,0.627252,3,7,0,18791.7,-0.012457,0.143368,0.135893,0.0645052,0.0993136,0.0265414,-0.0356771,-0.0550343,0.0727647,-0.0187867,-0.00637958,-0.0155882,-0.0925486,0.969232,0.133662,0.13409,0.0137107,0.108964,0.169757,-0.030541,-0.133609,0.0729459,-0.0180844,0.00901126,-0.00852107,-0.11852,-18746.7
-18787.1,0.836218,0.627252,3,7,0,18795.8,-0.0122563,0.161231,0.130222,0.0629759,0.104209,0.0354645,-0.0440696,-0.0577176,0.0714137,-0.000717977,-0.0058801,-0.0156445,-0.117699,0.969463,0.152352,0.130502,0.00666517,0.116843,0.202844,-0.0366142,-0.155786,0.0688718,0.000388107,0.013394,-0.00625115,-0.150728,-18749.5
-18778.4,0.940368,0.627252,2,3,0,18790.3,-0.0133232,0.156241,0.14032,0.0728391,0.106106,0.0287756,-0.0365144,-0.0587216,0.0732734,-0.0168977,-0.0107827,-0.0210596,-0.0970293,0.969848,0.147236,0.137999,0.0213499,0.115801,0.180102,-0.0330904,-0.142682,0.0733714,-0.0158498,0.00562867,-0.0141081,-0.124259,-18745
-18779,0.931156,0.627252,3,7,0,18782,-0.0198944,0.153555,0.133719,0.0635223,0.0989141,0.0349409,-0.0420143,-0.0530467,0.073807,-0.0091936,-0.0135947,-0.0211072,-0.103085,0.970097,0.143598,0.132547,0.00738018,0.109777,0.192764,-0.0388993,-0.140427,0.0735231,-0.00792094,0.00363895,-0.0135988,-0.132014,-18744.2
-18779.2,0.798171,0.627252,3,7,0,18785,-0.00971632,0.159315,0.134425,0.0757763,0.107587,0.0283702,-0.0346565,-0.0582465,0.0706476,-0.0218462,-0.00700979,-0.0183281,-0.108627,0.969212,0.151105,0.133097,0.0252243,0.116533,0.178982,-0.0297167,-0.150632,0.0691549,-0.0210279,0.0110767,-0.0100362,-0.13911,-18745.8
-18778.7,0.791005,0.627252,3,7,0,18785,-0.0177198,0.158635,0.12906,0.0670345,0.105077,0.033645,-0.0370649,-0.0481564,0.0711655,-0.00958045,-0.010893,-0.0201928,-0.109109,0.971208,0.150005,0.126729,0.0118087,0.114819,0.181367,-0.0327013,-0.138925,0.0698332,-0.00838694,0.00728669,-0.0120373,-0.139728,-18743.1
-18778.3,0.627731,0.627252,3,7,0,18787,-0.0165858,0.153208,0.140956,0.0726695,0.101501,0.0284487,-0.038583,-0.0615901,0.0734988,-0.0212286,-0.00986618,-0.0195892,-0.102304,0.971094,0.14326,0.140574,0.0215742,0.111476,0.184926,-0.03489,-0.150042,0.0731136,-0.0203122,0.00725426,-0.0120059,-0.131013,-18746.5
-18780.9,0.557767,0.627252,3,7,0,18788.1,-0.0113751,0.158599,0.131722,0.0687274,0.113401,0.0341522,-0.036003,-0.0524444,0.0712891,-0.00910213,-0.0146557,-0.0244525,-0.103864,0.966555,0.150253,0.128183,0.0140723,0.122787,0.185595,-0.0333273,-0.141125,0.0707111,-0.00768128,0.00296556,-0.0171967,-0.133011,-18744.4
-18778.6,1,0.627252,3,7,0,18783.6,-0.0124296,0.156578,0.135294,0.0721366,0.109566,0.0252223,-0.03949,-0.0521292,0.0730843,-0.0153887,-0.00444182,-0.0222874,-0.103118,0.971676,0.147724,0.132805,0.0203715,0.120799,0.169195,-0.0366288,-0.138674,0.0721159,-0.0143919,0.0132682,-0.0148905,-0.132056,-18743.3
-18781.5,0.787991,0.627252,3,7,0,18785.1,-0.0209126,0.155451,0.128975,0.0678797,0.105145,0.0281991,-0.0322955,-0.0574621,0.0682211,-0.0248242,-0.00767593,-0.0200997,-0.0974098,0.970467,0.14889,0.127162,0.0191446,0.112786,0.174699,-0.0292067,-0.141731,0.0675735,-0.0240211,0.00882771,-0.0130197,-0.124746,-18744.6
-18783,0.917868,0.627252,3,7,0,18788.5,-0.00890725,0.157737,0.143095,0.0733576,0.100585,0.0350297,-0.0440728,-0.0551436,0.0765868,-0.00478218,-0.0129555,-0.0200481,-0.113667,0.968273,0.145593,0.142375,0.0156166,0.112765,0.198034,-0.0390381,-0.150467,0.0755415,-0.003445,0.00582857,-0.0114559,-0.145565,-18748.4
-18787.7,0.623381,0.627252,3,7,0,18795.2,-0.0140019,0.164223,0.126572,0.0705588,0.0982116,0.0216023,-0.0365,-0.0616598,0.0751995,-0.0244526,-0.0148461,-0.0258204,-0.108293,0.978304,0.159094,0.128402,0.0227301,0.108166,0.16762,-0.0348452,-0.156012,0.0748164,-0.0232361,0.00357397,-0.0182867,-0.138683,-18745
-18787,0.962175,0.627252,3,7,0,18794.4,-0.012005,0.148196,0.145561,0.0687862,0.107525,0.030564,-0.0354939,-0.0489544,0.0691602,-0.00854721,-0.00222663,-0.0139169,-0.105293,0.961741,0.135709,0.142458,0.0155652,0.117645,0.174074,-0.0281362,-0.135348,0.0673455,-0.00777031,0.0151286,-0.00550596,-0.134841,-18750.6
-18785.6,1,0.627252,3,7,0,18792.3,-0.0112228,0.154804,0.148915,0.0687913,0.1074,0.0318319,-0.0382242,-0.0481364,0.0738868,-0.0115517,-0.00126244,-0.0132433,-0.100235,0.966913,0.142775,0.144865,0.0122975,0.117935,0.178452,-0.0312222,-0.129819,0.0730428,-0.0108927,0.0152925,-0.00523596,-0.128363,-18747.6
-18780.1,0.909495,0.627252,3,7,0,18792.1,-0.0196283,0.154048,0.13405,0.0676398,0.102449,0.0319521,-0.0360445,-0.0617646,0.0807864,-0.0206222,-0.0171967,-0.0225446,-0.106173,0.971205,0.145332,0.133632,0.0115019,0.111406,0.190985,-0.0319829,-0.153626,0.0813748,-0.0194089,0.000501434,-0.0148894,-0.135968,-18746.2
-18782.7,0.820702,0.627252,3,7,0,18787.1,-0.0162505,0.148979,0.138063,0.0579418,0.100959,0.0363432,-0.0417447,-0.0553068,0.0689617,-0.00928277,-0.0124648,-0.0234102,-0.112066,0.971829,0.13725,0.138713,0.00334184,0.111346,0.199788,-0.0393215,-0.150802,0.0672025,-0.00792249,0.00640473,-0.0152927,-0.143514,-18746.8
